日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2015/3/31,17.2,17.3,17.15,17.25,0,0,,,,,,283,,178,,,0,,,-15767,-15767,15887,,,0,,,132,,,16019,,,0
2015/4/1,17.3,17.3,17.15,17.2,-0.05,-0.2899,,,,,,207,,163,,,0,,,-16092,-325,15869,,,0,,,132,,,16001,,,0
2015/4/2,17.15,17.2,17.1,17.15,-0.05,-0.2907,,,,,,161,,161,,,0,,,-15820,272,15873,,,0,,,132,,,16005,,,0
2015/4/7,17.15,17.35,17.15,17.25,0.1,0.5831,,,,,,357,,168,,,0,,,-15585,235,15856,,,0,,,131,,,15987,,,0
2015/4/8,17.3,17.45,17.25,17.3,0.05,0.2899,17.23,,,,,315,264,170,168,,0,0,,-15683,-98,15901,15877,,0,0,,131,132,,16032,16009,,0
2015/4/9,17.5,17.5,17.4,17.4,0.1,0.578,17.26,,,,,84,224,168,166,,0,0,,-15804,-121,15904,15881,,0,0,,130,132,,16034,16012,,0
2015/4/10,17.45,17.5,17.35,17.4,0,0,17.3,,,,,101,203,166,166.6,,0,0,,-15863,-59,15913,15890,,0,0,,130,131,,16043,16021,,0
2015/4/13,17.4,17.4,17.2,17.2,-0.2,-1.1494,17.31,,,,,304,232,176,169.6,,0,0,,-15672,191,15919,15899,,0,0,,128,130,,16047,16029,,0
2015/4/14,17.3,17.3,17.15,17.25,0.05,0.2907,17.31,,,,,220,204,185,173,,0,0,,-15527,145,15854,15898,,0,0,,117,128,,15971,16026,,0
2015/4/15,17.25,17.25,17.1,17.2,-0.05,-0.2899,17.29,17.26,,,,335,208,168,172.6,170.3,0,0,0,-15932,-405,15726,15863,15870,0,0,0,122,126,129,15848,15989,15999,0
2015/4/16,17.2,17.2,17.1,17.15,-0.05,-0.2907,17.24,17.25,,,,198,231,196,178.2,172.1,0,0,0,-15801,131,15620,15807,15844,0,0,0,91,118,125,15711,15925,15968,0
2015/4/17,17.15,17.2,17.1,17.15,0,0,17.19,17.245,,,,203,252,194,183.8,175.2,0,0,0,-15904,-103,15699,15764,15827,0,0,0,91,110,121,15790,15874,15947,0
2015/4/20,17.1,17.25,17.1,17.15,0,0,17.18,17.245,,,,181,227,194,187.4,178.5,0,0,0,-16272,-368,15715,15723,15811,0,0,0,91,103,117,15806,15826,15927,0
2015/4/21,17.25,17.25,17.1,17.15,0,0,17.16,17.235,,,,119,207,194,189.2,181.1,0,0,0,-16784,-512,15758,15704,15801,0,0,0,91,98,113,15849,15801,15914,0
2015/4/22,17.15,17.25,17.15,17.15,0,0,17.15,17.22,,,,135,167,198,195.2,183.9,0,0,0,-16621,163,15753,15709,15786,0,0,0,91,91,109,15844,15801,15895,0
2015/4/23,17.2,17.45,17.15,17.35,0.2,1.1662,17.19,17.215,,,,704,268,178,191.6,184.9,0,0,0,-16182,439,15958,15777,15792,0,0,0,172,108,113,16130,15884,15904,0
2015/4/24,17.45,17.45,17.25,17.4,0.05,0.2882,17.24,17.215,,,,640,355,173,187.4,185.6,0,0,0,-15985,197,16160,15869,15816,0,0,0,175,124,117,16335,15993,15934,0
2015/4/27,17.4,17.6,17.4,17.6,0.2,1.1494,17.33,17.255,,,,398,399,186,185.8,186.6,0,0,0,-15717,268,16310,15988,15855,0,0,0,175,141,122,16485,16129,15977,0
2015/4/28,17.7,17.7,17.5,17.65,0.05,0.2841,17.43,17.295,,,,375,450,211,189.2,189.2,0,0,0,-15773,-56,16539,16144,15924,0,0,0,181,159,128,16720,16303,16052,0
2015/4/29,17.65,18,17.65,17.8,0.15,0.8499,17.56,17.355,17.3075,,,589,541,229,195.4,195.3,0,0,0,-15858,-85,16626,16319,16014,0,0,0,192,179,135,16818,16498,16149,0
2015/4/30,17.8,17.85,17.6,17.8,0,0,17.65,17.42,17.335,,,208,442,227,205.2,198.4,0,0,0,-15561,297,16734,16474,16125,0,0,0,196,184,146,16930,16658,16271,0
2015/5/4,17.85,17.85,17.7,17.8,0,0,17.73,17.485,17.365,,,188,351,225,215.6,201.5,0,0,0,-15858,-297,16801,16602,16236,0,0,0,218,193,159,17019,16795,16394,0
