日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2015/3/17,251.5,251.5,248,248,0,0,,,,,,1037,,9940,,,1095,,,-15543,-15543,66889,,,4720,,,5223,,,76834,,,0
2015/3/18,249,252,249,250,2,0.8065,,,,,,632,,9880,,,1128,,,-15401,142,67042,,,4720,,,5230,,,76994,,,0
2015/3/19,252.5,254.5,251.5,253,3,1.2,,,,,,1044,,9809,,,1109,,,-15076,325,67171,,,4716,,,5287,,,77176,,,0
2015/3/20,255,264,254,263,10,3.9526,,,,,,4963,,9647,,,1059,,,-15049,27,68040,,,4716,,,5681,,,78438,,,0
2015/3/23,264,271.5,261,269.5,6.5,2.4715,256.7,,,,,4486,2432,10279,9911,,1090,1096.2,,-15083,-34,68228,67474,,4688,4713,,6066,5498,,78983,77685,,0
2015/3/24,264,264,253,253,-16.5,-6.1224,257.7,,,,,6697,3564,10688,10060.6,,1052,1087.6,,-15158,-75,68469,67790,,4585,4686,,5671,5588,,78726,78064,,0
2015/3/25,249,249.5,236.5,240.5,-12.5,-4.9407,255.8,,,,,6264,4690,11274,10339.4,,879,1037.8,,-15510,-352,66303,67643,,4532,4648,,5359,5614,,76195,77904,,0
2015/3/26,235,243,234,237.5,-3,-1.2474,252.7,,,,,3279,5137,11193,10616.2,,848,985.6,,-15528,-18,66023,67413,,4358,4577,,5431,5642,,75813,77632,,0
2015/3/27,241,241,228,228,-9.5,-4,245.7,,,,,4752,5095,11645,11015.8,,801,934,,-15660,-132,64654,66736,,4252,4484,,4980,5502,,73888,76722,,0
2015/3/30,230,231,225,225,-3,-1.3158,236.8,246.75,,,,2727,4743,11516,11263.2,10587.1,779,871.8,984,-15936,-276,64248,65940,66707,4252,4396,4555,5037,5296,5397,73538,75633,76659,0
2015/3/31,228,232,228,231.5,6.5,2.8889,232.5,245.1,,,,2016,3807,11392,11404,10732.3,808,823,955.3,-15767,169,63998,65046,66418,4252,4330,4508,5055,5173,5380,73306,74549,76306,0
2015/4/1,230,231,223,225,-6.5,-2.8078,229.4,242.6,,,,2878,3130,11714,11492,10915.7,791,805.4,921.6,-16092,-325,62941,64373,66008,4159,4255,4452,4994,5100,5357,72095,73729,75816,0
2015/4/2,227.5,228,221.5,223,-2,-0.8889,226.5,239.6,,,,2622,2999,11933,11640,11128.1,699,775.6,880.6,-15820,272,62129,63595,65504,4158,4215,4396,4983,5011,5326,71271,72820,75226,0
2015/4/7,225,226,219,221,-2,-0.8969,225.1,235.4,,,,2385,2525,12237,11758.4,11387.1,660,747.4,840.7,-15585,235,61245,62913,64824,3876,4140,4312,4987,5012,5257,70109,72064,74393,0
2015/4/8,222,224.5,217.5,218.5,-2.5,-1.1312,223.8,230.3,,,,3434,2667,12726,12000.4,11631.8,641,719.8,795.8,-15683,-98,59982,62059,64000,3728,4035,4216,4980,5001,5148,68691,71095,73364,0
2015/4/9,222,231.5,221,227,8.5,3.8902,222.9,227.7,,,,3817,3027,12225,12167,11785.5,583,674.8,748.9,-15804,-121,61037,61467,63256,3561,3897,4113,5166,5023,5098,69765,70387,72468,0
2015/4/10,230.5,231.5,225.5,226.5,-0.5,-0.2203,223.2,226.3,,,,1957,2843,12284,12281,11886.5,473,611.2,708.3,-15863,-59,60722,61023,62698,3544,3774,4014,5155,5055,5078,69422,69852,71790,0
2015/4/13,232,232,228,230,3.5,1.5453,224.6,225.55,,,,1411,2600,12191,12332.6,11986.3,453,562,668.8,-15672,191,60857,60769,62182,3544,3651,3933,5144,5087,5049,69546,69507,71164,0
2015/4/14,230,230,226,228.5,-1.5,-0.6522,226.1,225.6,,,,1303,2384,12201,12325.4,12041.9,393,508.6,628,-15527,145,61812,60882,61897,3344,3545,3842,5109,5112,5062,70266,69539,70801,0
2015/4/15,228.5,230,226,226.5,-2,-0.8753,227.7,225.75,236.25,,,1077,1913,12269,12234,12117.2,226,425.6,572.7,-15932,-405,61476,61181,61620,3294,3458,3746,5060,5128,5064,69831,69766,70431,0
2015/4/16,228.5,229.5,227,229,2.5,1.1038,228.1,225.5,235.3,,,1061,1361,12196,12228.2,12197.6,168,342.6,508.7,-15801,131,61708,61315,61391,3294,3405,3651,5036,5102,5062,70039,69821,70104,0
2015/4/17,229,229.5,226.5,228.5,-0.5,-0.2183,228.5,225.85,234.225,,,757,1121,12101,12191.6,12236.3,9,249.8,430.5,-15904,-103,61631,61497,61260,3239,3344,3559,4991,5069,5062,69862,69909,69881,0
2015/4/20,228.5,228.5,223,224,-4.5,-1.9694,227.3,225.95,232.775,,,838,1007,11983,12150,12241.3,0,159.2,360.6,-16272,-368,60193,61364,61067,3239,3283,3467,4954,5031,5059,68387,69677,69592,0
2015/4/21,226,229,224.5,226,2,0.8929,226.8,226.45,230.925,,,1128,972,11902,12090.2,12207.8,0,80.6,294.6,-16784,-512,60318,61065,60974,3239,3262,3403,4949,4999,5055,68507,69326,69432,0
2015/4/22,229,240,227,239.5,13.5,5.9735,229.4,228.55,229.425,,,4246,1606,11476,11931.6,12082.8,0,35.4,230.5,-16621,163,61042,60979,61080,3139,3230,3344,5703,5127,5127,69884,69336,69551,0
2015/4/23,241,241.5,236.5,237,-2.5,-1.0438,231,229.55,228.625,,,2720,1937,11563,11805,12016.6,47,11.2,176.9,-16182,439,61500,60937,61126,2970,3166,3285,5226,5165,5133,69696,69268,69544,0
2015/4/24,239.5,244,238.5,239,2,0.8439,233.1,230.8,228.55,,,2817,2349,11288,11642.4,11917,83,26,137.9,-15985,197,62491,61109,61303,2907,3099,3221,5112,5190,5129,70510,69397,69653,0
2015/4/27,242,242,236,238,-1,-0.4184,235.9,231.6,228.575,,,1110,2404,11285,11502.8,11826.4,110,48,103.6,-15717,268,62455,61561,61463,2907,3033,3158,5107,5220,5125,70469,69814,69746,0
2015/4/28,239.5,241,237,237,-1,-0.4202,238.1,232.45,229.025,,,1270,2432,11247,11371.8,11731,142,76.4,78.5,-15773,-56,62366,61971,61518,2831,2951,3106,5105,5251,5125,70302,70173,69749,0
2015/4/29,237,238.5,233,234.5,-2.5,-1.0549,237.1,233.25,229.5,,,1233,1830,11287,11334,11632.8,81,92.6,64,-15858,-85,62252,62213,61596,2822,2887,3059,5094,5130,5128,70168,70230,69783,0
2015/4/30,234.5,236,232.5,234.5,0,0,236.6,233.8,229.65,,,895,1465,11250,11271.4,11538.2,107,104.6,57.9,-15561,297,62160,62345,61641,2885,2870,3018,5199,5124,5145,70244,70339,69804,0
2015/5/4,236,239,233,233,-1.5,-0.6397,235.4,234.25,230.05,,,995,1100,11336,11281,11461.7,82,104.4,65.2,-15858,-297,62193,62285,61697,2885,2866,2983,5105,5123,5156,70183,70274,69836,0
2015/5/5,233,237,232,232.5,-0.5,-0.2146,234.3,235.1,230.525,,,966,1071,11337,11291.4,11397.1,96,101.6,74.8,-16116,-258,62114,62217,61889,2885,2862,2947,5061,5114,5167,70061,70192,70003,0
2015/5/6,232.5,239,231.5,234.5,2,0.8602,233.8,235.95,231.2,,,1296,1077,11380,11318,11344.9,97,92.6,84.5,-15928,188,62554,62255,62113,2885,2872,2912,5133,5119,5185,70573,70247,70210,0
2015/5/7,234.5,236.5,232,232,-2.5,-1.0661,233.3,235.2,231.875,,,922,1014,11375,11335.6,11334.8,97,95.8,94.2,-16383,-455,62728,62350,62282,2899,2888,2888,5091,5119,5124,70719,70357,70293,0
2015/5/8,232,234,229,229,-3,-1.2931,232.2,234.4,231.975,,,1295,1094,11349,11355.4,11313.4,124,99.2,101.9,-16619,-236,63031,62525,62435,2802,2871,2871,5042,5087,5106,70876,70483,70411,0
2015/5/11,235,235,227.5,228,-1,-0.4367,231.2,233.3,232.05,,,1100,1115,11324,11353,11317,156,114,109.2,-17164,-545,63302,62746,62516,2802,2855,2860,5078,5082,5102,71182,70683,70478,0
2015/5/12,229.5,234,228,230.5,2.5,1.0965,230.8,232.55,232.075,,,1569,1236,11264,11338.4,11314.9,192,133.2,117.4,-17154,10,63494,63022,62620,2802,2838,2850,5106,5091,5102,71403,70951,70572,0
2015/5/13,232,234,231,232,1.5,0.6508,230.3,232.05,232.25,,,849,1147,11344,11331.2,11324.6,165,146.8,119.7,-16996,158,63181,63148,62701,2802,2821,2847,5156,5095,5107,71140,71064,70655,0
2015/5/14,233.5,234.5,228,229,-3,-1.2931,229.7,231.5,232.375,,,935,1149,11421,11340.4,11338,186,164.6,130.2,-17354,-358,63062,63214,62782,2802,2802,2845,5113,5100,5109,70978,71116,70736,0
2015/5/15,231,232,229,231,2,0.8734,230.1,231.15,232.475,,,749,1040,11356,11341.8,11348.6,198,179.4,139.3,-17634,-280,63396,63287,62906,2802,2802,2837,5092,5110,5098,71291,71199,70841,0
2015/5/18,231.5,234.5,231,234,3,1.2987,231.3,231.25,232.75,,,846,989,11245,11326,11339.5,182,184.6,149.3,-17958,-324,63930,63413,63080,2802,2802,2828,5220,5138,5110,71953,71353,71018,0
2015/5/19,235,241.5,235,239.5,5.5,2.3504,233.1,231.95,233.525,,,2289,1133,11170,11307.2,11322.8,209,188,160.6,-17594,364,64049,63524,63273,2839,2809,2824,5458,5209,5150,72347,71542,71247,0
2015/5/20,241,242,237,237.5,-2,-0.8351,234.2,232.25,234.1,,,1162,1196,11156,11269.6,11300.4,222,199.4,173.1,-17691,-97,64120,63712,63430,2839,2817,2819,5252,5228,5162,72212,71757,71410,0
2015/5/21,235,236.5,233.5,234.5,-3,-1.2632,235.3,232.5,233.85,,,771,1163,11168,11219,11279.7,196,201.4,183,-18147,-456,63993,63898,63556,2912,2839,2820,5194,5244,5172,72100,71981,71549,0
2015/5/22,236,239.5,235.5,237,2.5,1.0661,236.5,233.3,233.85,,,900,1193,11066,11161,11251.4,187,199.2,189.3,-18014,133,64208,64061,63674,2932,2865,2833,5199,5265,5188,72340,72191,71695,0
2015/5/25,238.5,247.5,237.5,243.5,6.5,2.7426,238.4,234.85,234.075,,,3348,1694,10928,11097.6,11211.8,218,206.4,195.5,-18252,-238,64620,64199,63806,2952,2895,2848,5886,5399,5268,73459,72492,71923,0
2015/5/26,247,248.5,242.5,243,-0.5,-0.2053,239.1,236.1,234.325,,,1647,1565,11040,11071.6,11189.4,214,207.4,197.7,-18231,21,64314,64252,63888,2983,2924,2867,5546,5416,5312,72844,72592,72067,0
2015/5/27,243,243.5,239.5,240,-3,-1.2346,239.6,236.9,234.475,,,1729,1679,10942,11028.8,11149.2,203,203.6,201.5,-18126,105,64304,64289,64000,2998,2955,2886,5417,5449,5338,72719,72693,72225,0
2015/5/28,240,244,239,239,-1,-0.4167,240.5,237.9,234.7,,,1530,1830,10901,10975.4,11097.2,207,205.8,203.6,-17912,214,64261,64342,64120,2993,2972,2905,5509,5512,5378,72764,72826,72404,0
2015/5/29,239,240.5,236,236.5,-2.5,-1.046,240.4,238.45,234.8,,,1387,1928,10873,10936.8,11048.9,208,210,204.6,-17980,-68,64548,64410,64235,2943,2974,2919,5398,5552,5409,72890,72936,72563,0
2015/6/1,236.5,240.5,236.5,237,0.5,0.2114,239.1,238.75,235,,,948,1448,10828,10916.8,11007.2,196,205.6,206,-18139,-159,64720,64430,64314,2950,2974,2934,5390,5453,5426,73061,72856,72674,0
2015/6/2,239,244,238,240,3,1.2658,238.5,238.8,235.375,,,1701,1459,10727,10854.2,10962.9,229,208.6,208,-18246,-107,64948,64557,64404,2966,2970,2947,5595,5463,5439,73510,72989,72791,0
2015/6/3,240,242.5,237,237,-3,-1.25,237.9,238.75,235.5,,,991,1311,10761,10818,10923.4,198,207.6,205.6,-18715,-469,64920,64680,64484,2976,2966,2961,5448,5469,5459,73345,73114,72904,0
2015/6/4,237,239.5,230.5,231,-6,-2.5316,236.3,238.4,235.45,,,1487,1302,10697,10777.2,10876.3,192,204.6,205.2,-19446,-731,64470,64722,64532,2976,2962,2967,5310,5429,5471,72757,73113,72969,0
2015/6/5,228.5,231.5,225,227.5,-3.5,-1.5152,234.5,237.45,235.375,,,1683,1362,10655,10733.6,10835.2,202,203.4,206.7,-19760,-314,64280,64668,64539,2976,2969,2971,5141,5378,5465,72398,73015,72975,0
2015/6/8,227,228.5,223,225.5,-2,-0.8791,232.2,235.65,235.25,,,1097,1391,10570,10682,10799.4,240,212.2,208.9,-19939,-179,64162,64556,64493,2976,2974,2974,5124,5324,5389,72263,72855,72856,0
2015/6/9,229,234,223.5,224.5,-1,-0.4435,229.1,233.8,234.95,,,1796,1410,10619,10660.4,10757.3,259,218.2,213.4,-20717,-778,64121,64391,64474,2959,2973,2971,5170,5239,5351,72251,72603,72796,0
