日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2012/02/22,33.75,34.70,33.75,34.05,0.00,0.00,,,,,,284,,5122.0000,,,74.0000,,,-3709,-3709,15072,,,645,,,606,,,16324,,,0.000,
2012/02/23,34.05,34.25,34.00,34.00,-0.05,-0.1468,,,,,,122,,5121.0000,,,74.0000,,,-3953,-244,15064,,,645,,,0,,,15710,,,0.000,
2012/02/24,34.00,34.20,33.80,34.00,0.00,0.00,,,,,,146,,5121.0000,,,74.0000,,,-4156,-203,15066,,,644,,,0,,,15711,,,0.000,
2012/02/29,34.25,34.45,33.95,34.05,0.05,0.1471,,,,,,239,,5115.0000,,,70.0000,,,-3809,347,15056,,,644,,,0,,,15701,,,0.000,
2012/03/01,34.05,34.15,34.00,34.05,0.00,0.00,34.0300,,,,,167,191,5097.0000,5115.2000,,69.0000,72.2000,,-3570,239,15059,15064,,644,645,,0,121,,15704,15831,,0.000,
2012/03/02,34.05,34.30,34.00,34.10,0.05,0.1468,34.0400,,,,,244,183,5085.0000,5107.8000,,69.0000,71.2000,,-3257,313,15095,15069,,644,645,,0,0,,15740,15714,,0.000,
2012/03/03,34.10,34.10,33.85,34.10,0.00,0.00,34.0600,,,,,109,181,5104.0000,5104.4000,,69.0000,70.2000,,-3232,25,15095,15075,,644,645,,0,0,,15740,15720,,0.000,
2012/03/05,34.10,34.10,33.65,33.90,-0.20,-0.5865,34.0400,,,,,162,184,5086.0000,5097.4000,,69.0000,69.2000,,-3774,-542,15095,15081,,644,645,,603,121,,16343,15846,,0.000,
2012/03/06,33.60,33.90,32.20,32.55,-1.35,-3.9823,33.7400,,,,,317,199,5070.0000,5088.4000,,69.0000,69.0000,,-4381,-607,15070,15083,,589,634,,609,242,,16269,15960,,0.000,
2012/03/07,32.00,32.45,31.85,32.20,-0.35,-1.0753,33.3700,33.7000,,,,237,213,5078.0000,5084.6000,5099.9000,69.0000,69.0000,70.6000,-4522,-141,15057,15083,15074,495,604,625,0,242,182,15553,15929,15880,0.000,
2012/03/08,32.40,32.40,32.15,32.40,0.20,0.6211,33.0300,33.5350,,,,215,208,5101.0000,5087.8000,5097.8000,69.0000,69.0000,70.1000,-4041,481,15033,15071,15070,493,574,609,605,363,182,16132,16008,15861,0.000,
2012/03/09,32.60,33.70,32.60,33.30,0.90,2.7778,32.8700,33.4650,,,,469,280,5257.0000,5118.4000,5111.4000,69.0000,69.0000,69.6000,-3662,379,14903,15032,15054,433,532,588,603,484,242,15940,16048,15884,0.000,
2012/03/12,33.30,33.40,32.25,32.40,-0.90,-2.7027,32.5700,33.3050,,,,447,337,5302.0000,5161.6000,5129.5000,69.0000,69.0000,69.1000,-4055,-393,14751,14963,15022,295,462,553,604,484,302,15651,15910,15878,0.000,
2012/03/13,32.40,32.65,32.30,32.40,0.00,0.00,32.5400,33.1400,,,,328,339,5399.0000,5227.4000,5157.9000,69.0000,69.0000,69.0000,-3811,244,14685,14886,14985,162,376,505,606,484,363,15454,15747,15853,0.000,
2012/03/14,32.60,32.75,32.45,32.45,0.05,0.1543,32.5900,32.9800,,,,351,362,5385.0000,5288.8000,5186.7000,69.0000,69.0000,69.0000,-3343,468,14642,14803,14943,69,291,448,612,606,424,15324,15701,15815,0.000,
2012/03/15,32.50,32.60,32.35,32.35,-0.10,-0.3082,32.5800,32.8050,,,,170,353,5424.0000,5353.4000,5220.6000,70.0000,69.2000,69.1000,-3418,-75,14611,14719,14895,72,207,390,0,485,424,14684,15411,15710,0.000,
2012/03/16,32.65,32.65,32.25,32.40,0.05,0.1546,32.4000,32.6350,,,,180,295,5413.0000,5384.6000,5251.5000,73.0000,70.0000,69.5000,-3514,-96,14576,14654,14843,71,135,333,0,364,424,14648,15153,15600,0.000,
2012/03/19,32.40,32.65,32.10,32.40,0.00,0.00,32.4000,32.4850,,,,187,243,5389.0000,5402.0000,5281.8000,63.0000,68.8000,68.9000,-3807,-293,14525,14608,14786,71,90,276,0,244,364,14597,14942,15426,0.000,
2012/03/20,32.30,32.50,32.15,32.20,-0.20,-0.6173,32.3600,32.4500,,,,369,251,5608.0000,5443.8000,5335.6000,63.0000,67.6000,68.3000,-4185,-378,14245,14520,14703,71,72,224,0,122,303,14317,14714,15230,0.000,
2012/03/21,32.10,32.40,32.00,32.30,0.10,0.3106,32.3300,32.4600,33.0800,,,278,236,5680.0000,5502.8000,5395.8000,63.0000,66.4000,67.7000,-4323,-138,14145,14421,14612,71,72,182,0,0,303,14217,14493,15097,0.000,
2012/03/22,32.50,32.90,32.40,32.80,0.50,1.548,32.4200,32.5000,33.0175,,,492,301,5775.0000,5573.0000,5463.2000,60.0000,64.4000,66.8000,-3931,392,13858,14270,14495,71,72,139,614,123,304,14544,14465,14938,0.000,
2012/03/23,32.40,33.55,32.40,33.35,0.55,1.6768,32.6100,32.5050,32.9850,,,340,333,5873.0000,5665.0000,5524.8000,60.0000,61.8000,65.9000,-3901,30,13793,14114,14384,71,72,103,0,123,244,13865,14308,14731,0.000,
2012/03/26,33.30,33.40,33.05,33.40,0.05,0.1499,32.8100,32.6050,32.9550,,,183,332,5903.0000,5767.8000,5584.9000,60.0000,61.2000,65.0000,-4112,-211,13782,13965,14287,71,72,81,0,123,183,13854,14160,14551,0.000,
2012/03/27,33.60,33.70,33.20,33.20,-0.20,-0.5988,33.0100,32.6850,32.9125,,,218,302,5851.0000,5816.4000,5630.1000,45.0000,57.6000,62.6000,-4327,-215,13761,13868,14194,71,72,72,613,245,184,14446,14186,14450,0.000,
2012/03/28,33.30,33.45,33.05,33.20,0.00,0.00,33.1900,32.7600,32.8700,,,186,283,5894.0000,5859.2000,5681.0000,45.0000,54.0000,60.2000,-4523,-196,13749,13789,14105,71,72,72,0,245,123,13821,14107,14300,0.000,
2012/03/29,33.20,33.30,31.85,32.10,-1.10,-3.3133,33.0500,32.7350,32.7700,,,351,255,5778.0000,5859.8000,5716.4000,45.0000,51.0000,57.7000,-5346,-823,13775,13773,14021,71,72,72,0,123,123,13847,13967,14216,0.000,
2012/03/30,32.10,32.60,32.00,32.40,0.30,0.9346,32.8600,32.7350,32.6850,,,130,213,5754.0000,5836.0000,5750.5000,34.0000,45.8000,53.8000,-4959,387,13764,13767,13940,71,72,72,0,123,123,13836,13961,14135,0.000,
2012/04/02,32.40,33.00,32.40,32.90,0.50,1.5432,32.7600,32.7850,32.6350,,,249,226,5708.0000,5797.0000,5782.4000,34.0000,40.6000,50.9000,-5328,-369,13751,13761,13863,147,87,79,611,245,184,14510,14092,14126,0.000,
2012/04/03,32.70,33.20,31.95,32.25,-0.65,-1.9757,32.5700,32.7900,32.6200,,,374,258,5716.0000,5770.0000,5793.2000,34.0000,38.4000,48.0000,-6047,-719,13749,13758,13813,147,102,87,614,245,245,14511,14105,14146,0.000,
2012/04/05,32.00,32.00,31.40,31.80,-0.45,-1.3953,32.2900,32.7400,32.6000,,,193,259,5699.0000,5731.0000,5795.1000,34.0000,36.2000,45.1000,-6658,-611,13736,13756,13772,147,117,95,613,368,307,14497,14241,14174,0.000,
2012/04/06,31.80,32.20,31.80,31.90,0.10,0.3145,32.2500,32.6500,32.5750,,,190,227,5681.0000,5711.6000,5785.7000,26.0000,32.4000,41.7000,-5968,690,13695,13740,13756,147,132,102,610,490,306,14453,14362,14164,0.000,
2012/04/09,31.80,32.00,31.65,31.90,0.00,0.00,32.1500,32.5050,32.5050,,,166,234,5704.0000,5701.6000,5768.8000,0.0000,25.6000,35.7000,-6478,-510,13655,13718,13742,146,147,110,0,490,306,13802,14355,14158,0.000,
2012/04/10,32.00,32.00,31.80,31.85,-0.05,-0.1567,31.9400,32.3500,32.4775,,,112,207,5670.0000,5694.0000,5745.5000,0.0000,18.8000,29.7000,-6055,423,13672,13702,13731,146,147,117,0,367,306,13819,14217,14154,0.000,
2012/04/11,31.65,31.80,31.55,31.80,-0.05,-0.157,31.8500,32.2100,32.4475,,,77,147,5653.0000,5681.4000,5725.7000,0.0000,12.0000,25.2000,-6075,-20,13656,13683,13721,146,147,124,0,245,245,13803,14075,14090,0.000,
2012/04/12,31.80,31.90,31.55,31.60,-0.20,-0.6289,31.8100,32.0500,32.4050,,,158,140,5642.0000,5670.0000,5700.5000,0.0000,5.2000,20.7000,-5934,141,13638,13664,13710,146,147,132,0,122,245,13785,13932,14086,0.000,
2012/04/13,31.80,32.10,31.65,31.90,0.30,0.9494,31.8100,32.0300,32.3825,,,146,131,5664.0000,5666.6000,5689.1000,0.0000,0.0000,16.2000,-5242,692,13633,13651,13696,146,146,139,0,0,245,13780,13798,14080,0.000,
2012/04/16,31.85,31.95,31.65,31.75,-0.15,-0.4702,31.7800,31.9650,32.3500,,,127,124,5677.0000,5661.2000,5681.4000,0.0000,0.0000,12.8000,-5671,-429,13628,13646,13682,146,146,147,0,0,245,13775,13792,14074,0.000,
2012/04/17,31.80,31.85,31.20,31.30,-0.45,-1.4173,31.6700,31.8050,32.2950,,,206,142,5714.0000,5670.0000,5682.0000,0.0000,0.0000,9.4000,-6361,-690,13601,13632,13667,146,146,147,0,0,184,13748,13778,13997,0.000,
2012/04/18,31.50,31.60,30.90,31.20,-0.10,-0.3195,31.5500,31.7000,32.2450,,,259,179,5709.0000,5681.2000,5681.3000,0.0000,0.0000,6.0000,-6453,-92,13586,13618,13651,146,146,147,609,122,183,14342,13886,13980,0.000,
2012/04/19,30.80,31.15,30.50,31.15,-0.05,-0.1603,31.4600,31.6350,32.1875,,,126,172,5725.0000,5697.8000,5683.9000,0.0000,0.0000,2.6000,-6507,-54,13577,13606,13635,163,150,148,0,122,122,13741,13877,13905,0.000,
2012/04/20,30.70,30.70,30.10,30.25,-0.90,-2.8892,31.1300,31.4700,32.0600,,,296,202,5713.0000,5707.6000,5687.1000,0.0000,0.0000,0.0000,-7116,-609,13594,13598,13625,163,153,150,611,244,122,14369,13995,13896,0.000,
2012/04/23,30.25,30.30,29.90,30.10,-0.15,-0.4959,30.8000,31.2900,31.8975,,,238,225,5694.0000,5711.0000,5686.1000,0.0000,0.0000,0.0000,-7592,-476,13580,13588,13617,163,157,151,0,244,122,13744,13989,13891,0.000,
2012/04/24,29.90,30.25,29.80,29.95,-0.15,-0.4983,30.5300,31.1000,31.7250,,,182,220,5640.0000,5696.2000,5683.1000,0.0000,0.0000,0.0000,-7660,-68,13566,13581,13607,164,160,153,0,244,122,13731,13985,13882,0.000,
2012/04/25,30.05,30.40,30.00,30.20,0.25,0.8347,30.3300,30.9400,31.5750,,,127,193,5649.0000,5684.2000,5682.7000,0.0000,0.0000,0.0000,-7080,580,13566,13577,13598,164,164,155,0,122,122,13731,13863,13875,0.000,
2012/04/26,30.20,30.20,29.95,29.95,-0.25,-0.8278,30.0900,30.7750,31.4125,,,174,203,5594.0000,5658.0000,5677.9000,0.0000,0.0000,0.0000,-7348,-268,13551,13572,13589,164,164,157,0,122,122,13716,13858,13868,0.000,
2012/04/27,30.00,30.20,29.80,29.95,0.00,0.00,30.0300,30.5800,31.3050,,,73,158,5590.0000,5633.4000,5670.5000,0.0000,0.0000,0.0000,-7734,-386,13541,13561,13580,164,164,159,0,0,122,13706,13726,13860,0.000,
2012/04/30,30.00,30.00,29.80,30.00,0.05,0.1669,30.0100,30.4050,31.1850,,,104,132,5039.0000,5502.4000,5606.7000,0.0000,0.0000,0.0000,-7621,113,13530,13551,13570,164,164,160,0,0,122,13695,13716,13852,0.000,
2012/05/02,30.00,30.50,30.00,30.50,0.50,1.6667,30.1200,30.3250,31.0650,,,144,124,5053.0000,5385.0000,5540.6000,0.0000,0.0000,0.0000,-6834,787,13543,13547,13564,166,165,162,0,0,122,13710,13712,13849,0.000,
2012/05/03,30.60,30.60,30.40,30.60,0.10,0.3279,30.2000,30.2650,30.9825,,,100,119,5081.0000,5271.4000,5477.8000,0.0000,0.0000,0.0000,-7069,-235,13551,13544,13561,166,165,164,0,0,61,13718,13709,13786,0.000,
2012/05/04,30.60,31.00,30.20,30.90,0.30,0.9804,30.3900,30.2400,30.9375,,,265,137,4772.0000,5107.0000,5382.5000,0.0000,0.0000,0.0000,-6663,406,13555,13545,13558,165,165,165,608,122,122,14329,13832,13845,0.000,
2012/05/07,31.50,32.40,31.20,32.30,1.40,4.5307,30.8600,30.4450,30.9575,,,743,271,4766.0000,4942.2000,5287.8000,4.0000,0.8000,0.4000,-7260,-597,13533,13543,13552,165,166,165,607,243,122,14306,13952,13839,0.000,
2012/05/08,32.75,32.80,32.05,32.45,0.15,0.4644,31.3500,30.6800,30.9850,,,248,300,4696.0000,4873.6000,5188.0000,4.0000,1.6000,0.8000,-7149,111,13507,13538,13545,165,166,165,0,243,122,13673,13947,13832,0.000,
2012/05/09,32.40,32.40,31.85,32.00,-0.45,-1.3867,31.6500,30.8850,30.9925,,,102,291,4700.0000,4803.0000,5094.0000,3.0000,2.2000,1.1000,-7636,-487,13493,13528,13538,165,166,165,0,243,122,13659,13937,13824,0.000,
2012/05/10,31.95,32.00,31.75,31.80,-0.20,-0.625,31.8900,31.0450,30.9925,,,144,300,4645.0000,4715.8000,4993.6000,1.0000,2.4000,1.2000,-7846,-210,13504,13519,13531,165,165,165,0,243,122,13670,13927,13818,0.000,
2012/05/11,31.80,31.80,31.35,31.45,-0.35,-1.1006,32.0000,31.1950,30.9850,,,172,281,4596.0000,4680.6000,4893.8000,1.0000,2.6000,1.3000,-8411,-565,13499,13508,13526,165,165,165,605,242,182,14270,13916,13874,0.000,
2012/05/14,31.25,31.80,31.20,31.55,0.10,0.318,31.8500,31.3550,30.9675,,,86,150,4602.0000,4647.8000,4795.0000,4.0000,2.6000,1.7000,-8803,-392,13500,13501,13522,165,165,165,604,242,242,14270,13908,13930,0.000,
2012/05/15,31.25,31.50,31.10,31.40,-0.15,-0.4754,31.6400,31.4950,30.9500,,,69,114,4605.0000,4629.6000,4751.6000,4.0000,2.6000,2.1000,-8760,43,13502,13500,13519,167,166,166,0,242,242,13670,13908,13928,0.000,
