日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 騰落指標, 騰落指標, 未平倉量
2011/12/22,262.5,266,260.5,262,0,0,,,,,,4687,,11188,,,6839,,,60721,,,9002,,,1191,,,70915,,,-9941,-9941,0
2011/12/23,268,269,262.5,262.5,0.5,0.1908,,,,,,3791,,11247,,,6570,,,60424,,,8973,,,1175,,,70573,,,-9138,803,0
2011/12/26,263.5,266.5,259,260,-2.5,-0.9524,,,,,,2509,,11369,,,6596,,,60470,,,8938,,,1074,,,70483,,,-9267,-129,0
2011/12/27,258,263.5,257,259.5,-0.5,-0.1923,,,,,,2956,,11417,,,6631,,,60605,,,8716,,,980,,,70302,,,-9463,-196,0
2011/12/28,260,265.5,255.5,255.5,-4,-1.5414,259.9,,,,,3820,3552,11757,11395.6,,6632,6653.6,,60667,60578,,8444,8815,,982,1081,,70094,70474,,-9518,-55,0
2011/12/29,254,255,250.5,253.5,-2,-0.7828,258.2,,,,,2753,3165,11852,11528.4,,6622,6610.2,,60577,60549,,8334,8682,,969,1036,,69881,70267,,-9460,58,0
2011/12/30,256,258,246,246,-7.5,-2.9586,254.9,,,,,4457,3299,12225,11724,,6572,6610.6,,60295,60523,,8457,8579,,878,977,,69631,70079,,-9509,-49,0
2012/1/2,246,248,237.5,238,-8,-3.252,250.5,,,,,5474,3892,12286,11907.4,,6567,6604.8,,59814,60392,,8789,8549,,742,911,,69346,69852,,-10067,-558,0
2012/1/3,240,243,234.5,239.5,1.5,0.6303,246.5,,,,,5394,4379,12736,12171.2,,6843,6647.2,,59148,60101,,8591,8524,,738,862,,68478,69487,,-9497,570,0
2012/1/4,242,246,224,230.5,-9,-3.7578,241.5,250.7,,,,11988,6013,13476,12515,11955.3,7016,6724,6688.8,59254,59818,60198,6921,8219,8517,747,815,948,66923,68852,69663,-9291,206,0
2012/1/5,230.5,230.5,224,229.5,-1,-0.4338,236.7,247.45,,,,6075,6677,13764,12897.4,12212.9,6495,6698.6,6654.4,58723,59447,59998,6196,7792,8237,866,794,915,65786,68033,69150,-8986,305,0
2012/1/6,227,234.5,227,230,0.5,0.2179,233.5,244.2,,,,4706,6727,13914,13235.2,12479.6,6531,6690.4,6650.5,58180,59024,59774,6178,7336,7957,976,814,895,65334,67174,68626,-9139,-153,0
2012/1/9,228.5,230,221,221.5,-8.5,-3.6957,230.2,240.35,,,,4488,6530,14201,13618.2,12762.8,6544,6685.8,6645.3,57832,58628,59510,5760,6730,7639,933,852,881,64526,66210,68031,-9448,-309,0
2012/1/10,223.5,234,223,231,9.5,4.2889,228.5,237.5,,,,6001,6651,13877,13846.4,13008.8,6582,6633.6,6640.4,58360,58470,59285,5589,6129,7327,1094,923,893,65044,65523,67505,-9032,416,0
