日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2011/10/31,58.8,60,56.6,57.2,0,0,,,,,,3915,,16486,,,5050,,,-8041,-8041,58095,,,4024,,,2146,,,64266,,,0
2011/11/1,56.7,57.5,56,57.2,0,0,,,,,,4752,,17427,,,4496,,,-8016,25,55495,,,4024,,,2248,,,61768,,,0
2011/11/2,55,56.2,54.4,55.2,-2,-3.4965,,,,,,4007,,17494,,,4056,,,-8127,-111,52567,,,4025,,,2168,,,58761,,,0
2011/11/3,55.8,57.4,55.2,55.2,0,0,,,,,,3476,,17591,,,4390,,,-8349,-222,52473,,,4025,,,2179,,,58677,,,0
2011/11/4,55.8,56.9,55.8,56.3,1.1,1.9928,56.22,,,,,2539,3737,17452,17290,,4583,4515,,-7935,414,52550,54236,,4025,4025,,2634,2276,,59210,60537,,0
2011/11/7,56.6,60,56,59,2.7,4.7957,56.58,,,,,5747,4104,17839,17560.6,,4999,4504.8,,-7809,126,52409,53099,,4025,4025,,2969,2440,,59404,59565,,0
2011/11/8,59.1,60.3,58.2,58.4,-0.6,-1.0169,56.82,,,,,3775,3908,17953,17665.8,,5028,4611.2,,-7808,1,52198,52440,,4025,4026,,3113,2613,,59336,59078,,0
2011/11/9,58.5,58.6,55.7,55.9,-2.5,-4.2808,56.96,,,,,4579,4023,17752,17717.4,,4526,4705.2,,-7949,-141,51517,52230,,4025,4026,,2677,2715,,58219,58970,,0
2011/11/10,54,54.3,52,52,-3.9,-6.9767,56.32,,,,,4569,4241,17494,17698,,4191,4665.4,,-8443,-494,51030,51941,,4025,4026,,2276,2734,,57332,58701,,0
2011/11/11,51.1,52.3,48.5,49.8,-2.2,-4.2308,55.02,55.62,,,,4908,4715,17442,17696,17493,3556,4460,4487.5,-8388,55,50790,51589,52913,4025,4026,4025,1807,2569,2422,56623,58183,59360,0
2011/11/14,50.4,52.5,50.1,52.2,2.4,4.8193,53.66,55.12,,,,4014,4369,17477,17623.6,17592.1,3979,4256,4380.4,-8061,327,50838,51275,52187,4025,4026,4025,2086,2392,2416,56949,57692,58629,0
2011/11/15,52.4,52.4,50.7,51.1,-1.1,-2.1073,52.2,54.51,,,,1463,3906,17505,17534,17599.9,3889,4028.2,4319.7,-8270,-209,50838,51003,51721,3915,4004,4015,2086,2187,2400,56839,57193,58136,0
2011/11/16,51.1,52,49.85,50.7,-0.4,-0.7828,51.16,54.06,,,,2997,3590,17758,17535.2,17626.3,3958,3914.6,4309.9,-8563,-293,50071,50714,51472,3915,3982,4004,2083,2068,2391,56070,56763,57867,0
2011/11/17,51.2,52.5,51.2,51.5,0.8,1.5779,51.06,53.69,,,,2775,3231,18029,17642.2,17670.1,4160,3908.4,4286.9,-8581,-18,49839,50475,51208,3915,3960,3993,2155,2044,2389,55909,56479,57590,0
2011/11/18,50.8,50.8,49.9,50,-1.5,-2.9126,51.1,53.06,,,,1979,2645,17615,17676.8,17686.4,3850,3967.2,4213.6,-8938,-357,49620,50241,50915,3915,3938,3982,2081,2098,2334,55617,56277,57230,0
