日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 騰落指標, 騰落指標, 未平倉量
2011/11/10,37,37.2,36,36.8,0,0,,,,,,12,,0,,,0,,,0,,,0,,,0,,,0,,,-6129,-6129,0
2011/11/11,36.3,37.1,36.3,37.1,0.3,0.8152,,,,,,8,,0,,,0,,,0,,,0,,,0,,,0,,,-5912,217,0
2011/11/14,36.9,37.2,36.9,37.2,0.1,0.2695,,,,,,11,,0,,,0,,,0,,,0,,,0,,,0,,,-5250,662,0
2011/11/15,37,37.2,37,37,-0.2,-0.5376,,,,,,10,,0,,,0,,,0,,,0,,,0,,,0,,,-5649,-399,0
2011/11/16,37,37.2,37,37.2,0.2,0.5405,37.06,,,,,8,9,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,-6218,-569,0
2011/11/17,37,37.2,36.8,37.2,0,0,37.14,,,,,16,10,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,-6274,-56,0
2011/11/18,36.8,37.2,36.8,37,-0.2,-0.5376,37.12,,,,,11,11,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,-6877,-603,0
2011/11/21,36,36,36,36,-1,-2.7027,36.88,,,,,5,10,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,-7777,-900,0
2011/11/22,36,36,36,36,0,0,36.68,,,,,2,8,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,-8356,-579,0
2011/11/23,35.5,35.8,34.5,34.5,-1.5,-4.1667,36.14,36.6,,,,51,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9154,-798,0
2011/11/24,35.2,35.2,33.8,34.1,-0.4,-1.1594,35.52,36.33,,,,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8870,284,0
2011/11/25,33.73,34,33.73,34,-0.1,-0.2933,34.92,36.02,,,,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9191,-321,0
2011/11/28,35,35,35,35,1,2.9412,34.72,35.8,,,,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8609,582,0
2011/11/29,34.5,34.5,34,34,-1,-2.8571,34.32,35.5,,,,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7969,640,0
2011/11/30,34,34.1,34,34.1,0.1,0.2941,34.24,35.19,,,,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8583,-614,0
2011/12/1,34,34.2,34,34,-0.1,-0.2933,34.22,34.87,,,,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7707,876,0
2011/12/2,34,34,34,34,0,0,34.22,34.57,,,,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7968,-261,0
2011/12/6,33.73,33.73,33.5,33.5,-0.5,-1.4706,33.92,34.32,,,,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8889,-921,0
2011/12/7,33.68,33.68,33.5,33.5,0,0,33.82,34.07,,,,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8700,189,0
2011/12/8,32.49,33,32.49,33,-0.5,-1.4925,33.6,33.92,35.26,,,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9162,-462,0
2011/12/9,32.45,32.45,32.3,32.3,-0.7,-2.1212,33.26,33.74,35.035,,,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9527,-365,0
2011/12/12,32,32,30.6,30.69,-1.61,-4.9845,32.598,33.409,34.7145,,,43,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9383,144,0
2011/12/13,30,30.15,29.93,29.93,-0.76,-2.4764,31.884,32.902,34.351,,,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9770,-387,0
2011/12/14,29.5,29.5,28,28.2,-1.73,-5.7802,30.824,32.322,33.911,,,54,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9421,349,0
2011/12/15,28,28.2,28,28,-0.2,-0.7092,29.824,31.712,33.451,,,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10049,-628,0
2011/12/16,28.2,28.3,28,28.3,0.3,1.0714,29.024,31.142,33.006,,,47,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10086,-37,0
2011/12/19,28,28,28,28,-0.3,-1.0601,28.486,30.542,32.556,,,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10919,-833,0
2011/12/20,27.92,28,27.8,27.8,-0.2,-0.7143,28.06,29.972,32.146,,,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10724,195,0
2011/12/21,28.1,28.5,28,28.5,0.7,2.518,28.12,29.472,31.771,,,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9697,1027,0
2011/12/22,27.8,28,27.8,28,-0.5,-1.7544,28.12,28.972,31.446,,,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9941,-244,0
2011/12/23,28,28,27.6,28,0,0,28.06,28.542,31.141,,,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9138,803,0
2011/12/26,28,28.2,28,28.2,0.2,0.7143,28.1,28.293,30.851,,,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9267,-129,0
2011/12/27,28.2,29,28.2,28.5,0.3,1.0638,28.24,28.15,30.526,,,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9463,-196,0
2011/12/28,28.5,28.5,28,28.46,-0.04,-0.1404,28.232,28.176,30.249,,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9518,-55,0
