日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 騰落指標, 騰落指標, 未平倉量
2011/11/8,20.3,20.8,19.9,20.5,0,0,,,,,,129,,1855,,,2,,,9044,,,20,,,0,,,9065,,,-5069,-5069,0
2011/11/9,20.2,20.3,20,20.15,-0.35,-1.7073,,,,,,39,,1860,,,2,,,9041,,,20,,,0,,,9062,,,-5322,-253,0
2011/11/10,20,20,19.65,19.65,-0.5,-2.4814,,,,,,51,,1848,,,2,,,9058,,,20,,,0,,,9079,,,-6129,-807,0
2011/11/11,19.65,19.8,19.55,19.55,-0.1,-0.5089,,,,,,17,,1838,,,2,,,9058,,,20,,,0,,,9079,,,-5912,217,0
2011/11/14,20,20.3,19.9,20.2,0.65,3.3248,20.01,,,,,29,53,1838,1847.8,,2,2,,9061,9053,,20,21,,0,0,,9082,9074,,-5250,662,0
2011/11/15,20.2,20.4,19.75,20.4,0.2,0.9901,19.99,,,,,90,45,1804,1837.6,,2,2,,9054,9055,,97,36,,0,0,,9152,9091,,-5649,-399,0
2011/11/16,20.2,20.35,19.8,19.85,-0.55,-2.6961,19.93,,,,,43,46,1815,1828.6,,2,2,,9047,9056,,97,51,,0,0,,9145,9108,,-6218,-569,0
2011/11/17,19.6,20.1,19.5,19.95,0.1,0.5038,19.99,,,,,78,51,1805,1820,,2,2,,9049,9054,,97,67,,0,0,,9147,9121,,-6274,-56,0
2011/11/18,19.65,19.65,19.5,19.6,-0.35,-1.7544,20,,,,,82,64,1805,1813.4,,2,2,,9050,9053,,97,82,,0,0,,9148,9135,,-6877,-603,0
2011/11/21,19.4,19.4,18.85,19,-0.6,-3.0612,19.76,19.885,,,,80,74,1762,1798.2,1823,2,2,2,9062,9053,9053,97,98,59,0,0,0,9160,9150,9112,-7777,-900,0
2011/11/22,19,19.45,18.75,18.75,-0.25,-1.3158,19.43,19.71,,,,10,58,1759,1789.2,1813.4,2,2,2,9063,9055,9055,97,98,67,0,0,0,9161,9152,9122,-8356,-579,0
2011/11/23,18.75,18.75,18.1,18.45,-0.3,-1.6,19.15,19.54,,,,38,57,1752,1776.6,1802.6,2,2,2,9059,9057,9057,97,98,74,0,0,0,9157,9155,9131,-9154,-798,0
2011/11/24,17.8,18.3,17.8,17.85,-0.6,-3.252,18.73,19.36,,,,118,65,1734,1762.4,1791.2,0,1.6,1.8,9062,9060,9057,97,98,82,0,0,0,9160,9157,9139,-8870,284,0
2011/11/25,17.85,18.45,17.85,18,0.15,0.8403,18.41,19.205,,,,28,54,1725,1746.4,1779.9,0,1.2,1.6,9055,9061,9057,97,98,90,0,0,0,9153,9158,9147,-9191,-321,0
2011/11/28,16.75,17.85,16.75,17.55,-0.45,-2.5,18.12,18.94,,,,62,51,1702,1734.4,1766.3,0,0.8,1.4,9063,9061,9057,97,98,98,0,0,0,9161,9158,9154,-8609,582,0
2011/11/29,17.9,18,17.8,17.8,0.25,1.4245,17.93,18.68,,,,6,50,1703,1723.2,1756.2,0,0.4,1.2,9061,9060,9058,97,98,98,0,0,0,9159,9158,9155,-7969,640,0
