日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 騰落指標, 騰落指標, 未平倉量
2011/12/5,35.8,36.55,34.65,36.3,0.5,1.3966,35.37,34.045,,,,5237,4483,25091,24452.4,24194.2,502,378.8,286,17179,17141,17199,988,2206,2524,1884,1876,1786,20052,21223,21508,-8227,-259,0
2011/12/6,36.3,36.3,34.75,34.75,-1.55,-4.27,35.58,34.29,,,,2039,4417,24787,24609,24267.9,417,423,320.3,17287,17182,17227,988,1850,2332,1845,1876,1796,20121,20909,21355,-8889,-662,0
2011/12/7,35,35.7,34.8,34.8,0.05,0.1439,35.67,34.54,,,,1841,3551,24843,24754,24376.3,598,466,354.7,17534,17247,17219,988,1494,2140,1853,1877,1814,20376,20618,21173,-8700,189,0
2011/12/8,34.8,35.5,34.5,34.6,-0.2,-0.5747,35.25,34.64,,,,1781,2862,24875,24896,24473.3,623,504.2,393.5,17587,17324,17224,988,1139,1953,1830,1863,1828,20406,20326,21005,-9162,-462,0
2011/12/9,33.25,34.4,33.25,33.7,-0.9,-2.6012,34.83,34.77,,,,1453,2470,24649,24849,24540.3,603,548.6,433.8,17682,17454,17287,987,988,1775,1792,1841,1838,20462,20284,20899,-9527,-365,0
2011/12/12,34,34.3,32.7,32.7,-1,-2.9674,34.11,34.74,34.4625,,,1669,1756,24468,24724.4,24588.4,571,562.4,470.6,17643,17547,17344,987,988,1597,1744,1813,1845,20375,20348,20786,-9383,144,0
2011/12/13,32.2,32.6,31.7,31.95,-0.75,-2.2936,33.55,34.565,34.1975,,,1754,1699,24052,24577.4,24593.2,365,552,487.5,17142,17518,17350,987,988,1419,1662,1776,1826,19792,20282,20596,-9770,-387,0
2011/12/14,32,32.75,31.7,32.75,0.8,2.5039,33.14,34.405,34.01,,,1519,1635,24087,24426.2,24590.1,376,507.6,486.8,17148,17441,17344,1009,992,1243,1664,1739,1808,19822,20172,20395,-9421,349,0
2011/12/15,32.5,32.5,31.7,31.7,-1.05,-3.2061,32.56,33.905,33.775,,,1209,1520,23889,24229,24562.5,362,455.4,479.8,17119,17347,17336,1029,1000,1070,1620,1697,1780,19769,20044,20185,-10049,-628,0
2011/12/16,31.9,32.25,31.8,31.9,0.2,0.6309,32.2,33.515,33.615,,,1169,1464,23859,24071,24460,288,392.4,470.5,17098,17231,17343,1030,1009,999,1605,1659,1750,19734,19899,20091,-10086,-37,0
2011/12/19,31.65,31.9,29.7,29.7,-2.2,-6.8966,31.6,32.855,33.45,,,2667,1663,23095,23796.4,24260.4,214,321,441.7,16855,17073,17310,890,990,989,1588,1628,1721,19334,19691,20019,-10919,-833,0
2011/12/20,29.4,30.65,29.4,30.3,0.6,2.0202,31.27,32.41,33.35,,,1494,1611,22855,23557,24067.2,241,296.2,424.1,17077,17060,17289,891,970,979,1562,1608,1692,19531,19638,19960,-10724,195,0
2011/12/21,32.3,32.4,31.6,32.4,2.1,6.9307,31.2,32.17,33.355,,,1644,1636,22939,23327.4,23876.8,240,269,388.3,17101,17051,17246,891,947,969,1600,1595,1667,19593,19593,19882,-9697,1027,0
2011/12/22,32.5,33.9,31.75,33,0.6,1.8519,31.46,32.01,33.325,,,5109,2416,23483,23246.2,23737.6,502,297,376.2,17122,17051,17199,479,837,919,1690,1609,1653,19292,19497,19771,-9941,-244,0
2011/12/23,33.15,33.8,33,33.1,0.1,0.303,31.7,31.95,33.36,,,3858,2954,23788,23232,23651.5,391,317.6,355,16966,17025,17128,478,726,868,1721,1632,1646,19166,19384,19641,-9138,803,0
2011/12/26,33.5,33.55,32.9,33,-0.1,-0.3021,32.36,31.98,33.36,,,1284,2677,23956,23404.2,23600.3,398,354.4,337.7,16836,17021,17047,478,644,817,1696,1654,1641,19011,19319,19505,-9267,-129,0
2011/12/27,33.1,33.8,32.4,33.35,0.35,1.0606,32.97,32.12,33.3425,,,1993,2777,23783,23589.8,23573.4,297,365.6,330.9,16944,16994,17027,481,562,766,1585,1659,1633,19011,19215,19427,-9463,-196,0
2011/12/28,33.35,34.2,33.1,33.1,-0.25,-0.7496,33.11,32.155,33.28,,,2263,2901,24177,23837.4,23582.4,311,379.8,324.4,16891,16952,17002,479,480,713,1615,1662,1628,18986,19094,19343,-9518,-55,0
2011/12/29,33.1,33.1,32.5,32.85,-0.25,-0.7553,33.08,32.27,33.0875,,,788,2037,24272,23995.2,23620.7,285,336.4,316.7,16882,16904,16978,479,480,658,1613,1646,1628,18975,19030,19264,-9460,58,0
2011/12/30,33.45,33.55,32.9,32.9,0.05,0.1522,33.04,32.37,32.9425,,,1212,1508,24313,24100.2,23666.1,132,284.6,301.1,16878,16887,16956,477,479,603,1623,1627,1630,18979,18993,19188,-9509,-49,0
2012/1/2,32.8,33,32.1,32.1,-0.8,-2.4316,32.86,32.61,32.7325,,,765,1404,24337,24176.4,23790.3,106,226.2,290.3,16822,16884,16953,480,480,562,1556,1599,1626,18859,18962,19141,-10067,-558,0
2012/1/3,32.6,32.65,32.1,32.2,0.1,0.3115,32.63,32.8,32.605,,,834,1172,24164,24252.6,23921.2,105,187.8,276.7,16867,16869,16932,476,479,520,1544,1591,1625,18889,18938,19077,-9497,570,0
2012/1/4,32.6,33.05,32.5,32.85,0.65,2.0186,32.58,32.845,32.5075,,,1359,991,24145,24246.2,24041.8,111,147.8,263.8,16705,16831,16892,476,478,479,1538,1575,1618,18721,18885,18989,-9291,206,0
2012/1/5,33,34.15,33,33.6,0.75,2.2831,32.73,32.905,32.4575,,,3442,1522,24169,24225.6,24110.4,121,115,225.7,16632,16781,16843,474,477,478,1646,1582,1614,18753,18841,18935,-8986,305,0
2012/1/6,33.6,33.9,32.9,33,-0.6,-1.7857,32.75,32.895,32.4225,,,2179,1715,24457,24254.4,24177.3,110,110.6,197.6,16056,16617,16752,474,477,478,1661,1590,1608,18192,18683,18838,-9139,-153,0
2012/1/9,33,33.4,32.4,32.4,-0.6,-1.8182,32.81,32.835,32.4075,,,1194,1801,24336,24254.2,24215.3,98,109,167.6,16362,16525,16704,474,475,478,1620,1603,1601,18457,18603,18783,-9448,-309,0
2012/1/10,32.6,33.65,32.6,33.25,0.85,2.6235,33.02,32.825,32.4725,,,2580,2150,24496,24320.6,24286.6,127,113.4,150.6,16308,16413,16641,473,474,477,1701,1634,1612,18483,18522,18730,-9032,416,0
2012/1/11,33.4,34.05,33.25,33.8,0.55,1.6541,33.21,32.895,32.525,,,3649,2608,24601,24411.8,24329,135,118.2,133,16073,16287,16559,472,474,476,1732,1673,1624,18278,18433,18659,-9013,19,0
2012/1/12,33.45,33.65,32.8,32.9,-0.9,-2.6627,33.07,32.9,32.585,,,1680,2256,24346,24447.2,24336.4,117,117.4,116.2,16008,16162,16472,469,473,475,1702,1684,1633,18180,18319,18580,-9379,-366,0
2012/1/13,33.2,33.35,32.25,32.25,-0.65,-1.9757,32.92,32.835,32.6025,,,2629,2346,23870,24329.8,24292.1,90,113.4,112,15844,16120,16368,464,471,474,1698,1691,1641,18007,18282,18482,-9776,-397,0
2012/1/16,32.55,33,32.55,32.55,0.3,0.9302,32.95,32.88,32.745,,,1620,2431,23786,24219.8,24237,108,115.4,112.2,15668,15981,16253,463,468,472,1656,1699,1651,17788,18148,18375,-9717,59,0
2012/1/17,32.8,33.45,32.6,33.3,0.75,2.3041,32.96,32.99,32.895,,,2446,2404,23742,24069,24194.8,114,112.8,113.1,15707,15861,16137,462,466,470,1652,1689,1661,17822,18016,18269,-8963,754,0
2012/1/18,33.5,34.6,33.3,33.7,0.4,1.2012,32.94,33.075,32.96,,,5671,2809,24076,23964,24187.9,108,107.4,112.8,15852,15816,16052,459,464,469,1704,1683,1678,18016,17963,18198,-8861,102,0
2012/1/30,34.9,35.1,34.55,34.75,1.05,3.1157,33.31,33.19,33.0475,,,3558,3184,24288,23952.4,24199.8,114,106.8,112.1,16060,15827,15994,457,461,467,2029,1749,1716,18547,18037,18178,-8015,846,0
2012/1/31,35.1,37.05,34.75,36.2,1.45,4.1727,34.1,33.51,33.2025,,,7961,4251,25156,24209.6,24269.7,170,122.8,118.1,16110,15880,16000,456,460,465,1691,1747,1719,18258,18087,18184,-7379,636,0
2012/2/1,36.8,38.35,36.5,37.65,1.45,4.0055,35.12,34.035,33.435,,,8139,5555,25656,24583.6,24401.7,244,150,132.7,16020,15950,15966,454,458,463,1870,1790,1744,18345,18198,18173,-6702,677,0
2012/2/2,37.8,38,36.55,37.3,-0.35,-0.9296,35.92,34.44,33.6325,,,5273,6120,26007,25036.6,24552.8,158,158.8,135.8,16130,16035,15948,452,456,461,1762,1812,1750,18345,18303,18159,-6077,625,0
2012/2/3,37.3,38.3,36.8,37.7,0.4,1.0724,36.72,34.83,33.8625,,,5507,6087,26087,25438.8,24701.4,183,173.8,140.6,15925,16050,15933,450,454,459,1642,1800,1741,18018,18303,18133,-5887,190,0
2012/2/4,38.2,38.7,37.4,38.55,0.85,2.2546,37.48,35.395,34.1475,,,5649,6505,25298,25640.8,24796.6,211,193.2,150,15910,16020,15923,448,452,457,1710,1736,1742,18069,18208,18122,-5465,422,0
2012/2/6,38.55,39.2,38,38.65,0.1,0.2594,37.97,36.035,34.435,,,7103,6334,25306,25670.8,24940.2,675,294.2,208.5,15849,15967,15924,444,450,455,1830,1764,1755,18124,18181,18134,-5853,-388,0
2012/2/7,38.6,38.65,37.8,38,-0.65,-1.6818,38.04,36.58,34.73,,,3253,5357,25329,25605.4,25094.5,651,375.6,262.8,15866,15937,15943,444,448,453,1773,1744,1767,18084,18129,18163,-5916,-63,0
2012/2/8,38.4,39.3,38.2,39.3,1.3,3.4211,38.44,37.18,35.085,,,9351,6172,25433,25490.6,25263.6,1408,625.6,392.2,15830,15877,15956,443,446,451,1796,1751,1782,18070,18074,18188,-5130,786,0
2012/2/9,39.85,41.9,39.8,40.8,1.5,3.8168,39.06,37.89,35.4825,,,19402,8951,27400,25753.2,25596,382,665.4,419.6,15629,15817,15933,444,445,449,1984,1819,1810,18058,18082,18192,-4770,360,0
2012/2/10,40.5,40.6,38.9,39.1,-1.7,-4.1667,39.17,38.325,35.7575,,,8512,9524,28450,26383.6,26012.2,271,677.4,435.3,13060,15247,15633,442,444,448,1787,1835,1785,15290,17526,17867,-4713,57,0
2012/2/13,38.95,39.3,38.05,39,-0.1,-0.2558,39.24,38.605,36.0575,,,6082,9320,29451,27212.6,26441.7,250,592.4,443.3,11113,14300,15134,442,443,446,1749,1819,1791,13305,16562,17371,-4279,434,0
2012/2/14,39.1,39.1,38.3,38.7,-0.3,-0.7692,39.38,38.71,36.3725,34.4142,,3470,9363,29809,28108.6,26857,210,504.2,439.9,10511,13229,14583,439,442,445,1800,1824,1784,12751,15495,16812,-4543,-264,0
2012/2/15,39.1,40.75,38.8,40.35,1.65,4.2636,39.59,39.015,36.7275,34.4658,,10803,9653,30724,29166.8,27328.7,295,281.6,453.6,10766,12216,14046,436,441,443,2172,1899,1825,13375,14556,16315,-3889,654,0
2012/2/16,40.2,40.9,38.2,38.45,-1.9,-4.7088,39.12,39.09,36.96,34.4983,,6792,7131,29999,29686.6,27719.9,257,256.6,461,10363,11163,13490,417,435,440,1978,1898,1859,12759,13496,15789,-4501,-612,0
2012/2/17,38.75,39.4,37.5,38.2,-0.25,-0.6502,38.94,39.055,37.225,34.5283,,4715,6372,29843,29965.2,28174.4,173,237,457.2,10121,10575,12911,401,427,435,2222,1985,1910,12745,12987,15257,-4478,23,0
2012/2/20,38.2,38.5,37.2,38.05,-0.15,-0.3927,38.75,38.995,37.515,34.5775,,3926,5941,29745,30024,28618.3,156,218.2,405.3,10176,10388,12344,400,419,431,2259,2087,1953,12836,12894,14728,-3983,495,0
2012/2/21,38.45,38.75,38.1,38.3,0.25,0.657,38.67,39.025,37.8025,34.6658,,2932,5833,29909,30044,29076.3,182,212.6,358.4,10122,10310,11770,400,411,426,2258,2179,2001,12781,12900,14197,-4187,-204,0
2012/2/22,38.3,39.8,38.3,39.3,1,2.611,38.46,39.025,38.1025,34.7825,,5824,4837,30128,29924.8,29545.8,232,200,240.8,10118,10180,11198,400,404,422,2429,2230,2065,12948,12814,13685,-3709,478,0
2012/2/23,39.35,40.4,38.9,39.05,-0.25,-0.6361,38.58,38.85,38.37,34.895,,6076,4694,30107,29946.4,29816.5,320,212.6,234.6,9843,10076,10620,399,400,418,2500,2334,2116,12743,12811,13154,-3953,-244,0
2012/2/24,39.25,39.75,38.7,38.85,-0.2,-0.5122,38.71,38.825,38.575,34.9825,,3701,4491,29913,29960.4,29962.8,304,238.8,237.9,9893,10031,10303,396,399,413,2439,2378,2181,12729,12808,12898,-4156,-203,0
2012/2/29,39.25,40,38.9,39,0.15,0.3861,38.9,38.825,38.715,35.0925,,3986,4503,29544,29920.2,29972.1,409,289.4,253.8,9444,9884,10136,396,398,408,2536,2433,2260,12377,12716,12805,-3809,347,0
2012/3/1,39.2,39.8,39,39.6,0.6,1.5385,39.16,38.915,38.8125,35.2025,,4785,4874,28798,29698,29871,427,338.4,275.5,9474,9755,10032,396,397,404,2698,2521,2350,12569,12674,12787,-3570,239,0
2012/3/2,40.2,41.8,40,40.7,1.1,2.7778,39.44,38.95,38.9825,35.3192,,15558,6821,29391,29550.6,29737.7,651,422.2,311.1,9587,9649,9914,394,396,400,2886,2613,2421,12868,12658,12736,-3257,313,0
2012/3/3,40.5,40.95,40.2,40.3,-0.4,-0.9828,39.69,39.135,39.1125,35.4183,,3915,6389,29207,29370.6,29658.5,607,479.6,346.1,9587,9597,9837,394,395,398,2678,2648,2491,12660,12641,12726,-3232,25,0
2012/3/5,40.3,40.5,38.5,38.85,-1.45,-3.598,39.69,39.2,39.1275,35.4542,,4997,6648,28645,29117,29538.7,594,537.6,388.2,9405,9500,9765,394,395,397,2634,2687,2533,12434,12582,12695,-3774,-542,0
2012/3/6,38.85,39,37.2,37.85,-1,-2.574,39.46,39.18,39.0875,35.4883,,4456,6742,28453,28898.8,29409.5,526,561,425.2,9329,9477,9681,394,394,396,2459,2672,2553,12183,12543,12630,-4381,-607,0
2012/3/7,36.5,38.1,36.5,37.75,-0.1,-0.2642,39.09,39.125,39.075,35.5125,,2764,6338,27988,28736.8,29217.4,508,577.2,457.8,9375,9457,9606,394,394,396,2441,2620,2571,12211,12472,12573,-4522,-141,0
2012/3/8,37.95,38.1,37.5,37.75,0,0,38.5,38.97,38.9975,35.5625,,2510,3728,27942,28447,28998.8,630,573,497.6,9174,9374,9511,397,395,395,2391,2521,2567,11963,12291,12474,-4041,481,0
2012/3/9,38,38.95,37.75,38,0.25,0.6623,38.04,38.865,38.8575,35.6158,,7968,4539,28608,28327.2,28848.9,823,616.2,547.9,9131,9283,9440,217,359,377,1191,2224,2436,10540,11867,12254,-3662,379,0
2012/3/12,37.4,37.4,36.5,36.7,-1.3,-3.4211,37.61,38.65,38.7375,35.6508,,4986,4536,27890,28176.2,28646.6,705,638.4,588,9042,9211,9355,217,324,359,995,1896,2292,10255,11431,12006,-4055,-393,0
2012/3/13,37,37.3,36.8,36.8,0.1,0.2725,37.4,38.43,38.6275,35.7025,,1986,4042,27748,28035.2,28467,735,680.2,620.6,9047,9154,9315,217,289,341,988,1602,2137,10253,11045,11794,-3811,244,0
2012/3/14,37.7,37.7,37.1,37.1,0.3,0.8152,37.27,38.18,38.5475,35.7758,,3022,4094,27709,27979.4,28358.1,630,704.6,640.9,9157,9111,9284,223,254,324,986,1311,1966,10367,10676,11574,-3343,468,0
2012/3/15,37,37.65,37,37.5,0.4,1.0782,37.22,37.86,38.405,35.8683,,1957,3983,27744,27939.8,28193.4,627,704,638.5,9181,9112,9243,225,220,307,1099,1053,1787,10506,10385,11338,-3418,-75,0
2012/3/16,37.35,37.8,37.35,37.4,-0.1,-0.2667,37.1,37.57,38.3525,35.9458,,1792,2748,27573,27732.8,28030,514,642.2,629.2,9219,9130,9206,224,221,290,1091,1033,1628,10535,10384,11125,-3514,-96,0
2012/3/19,37.75,37.75,37.35,37.35,-0.05,-0.1337,37.23,37.42,38.31,36.04,,1176,1986,27538,27662.4,27919.3,463,593.8,616.1,9155,9152,9181,224,223,273,1120,1058,1477,10500,10433,10932,-3807,-293,0
2012/3/20,37.35,37.5,36.85,36.85,-0.5,-1.3387,37.24,37.32,38.25,36.1225,,1128,1815,27398,27592.4,27813.8,426,532,606.1,9134,9170,9162,223,224,256,1071,1074,1338,10429,10468,10756,-4185,-378,0
2012/3/21,36.85,38.25,36.85,37.8,0.95,2.578,37.38,37.325,38.225,36.2575,,7404,2691,27665,27583.6,27781.5,460,498,601.3,9176,9173,9142,223,224,239,1418,1161,1236,10818,10558,10617,-4323,-138,0
2012/3/22,37.7,38.05,37.3,38,0.2,0.5291,37.48,37.35,38.16,36.3858,,1977,2695,27499,27534.6,27737.2,362,445,574.5,9312,9200,9156,223,224,222,1321,1205,1129,10857,10628,10506,-3931,392,0
2012/3/23,38,38.7,37.7,38.2,0.2,0.5263,37.64,37.37,38.1175,36.4825,,5092,3355,27931,27606.2,27669.5,479,438,540.1,9322,9220,9175,223,223,222,1348,1256,1145,10894,10700,10542,-3901,30,0
2012/3/26,38.4,38.6,37.3,37.35,-0.85,-2.2251,37.64,37.435,38.0425,36.555,,1882,3496,27661,27630.8,27646.6,403,426,509.9,9257,9241,9196,222,223,223,1306,1294,1176,10786,10757,10595,-4112,-211,0
2012/3/27,37.5,37.75,37.1,37.4,0.05,0.1339,37.75,37.495,37.9625,36.6267,,1406,3552,27567,27664.6,27628.5,334,407.6,469.8,9252,9264,9217,222,223,223,1250,1329,1202,10725,10817,10642,-4327,-215,0
2012/3/28,37.5,37.65,37.1,37.2,-0.2,-0.5348,37.63,37.505,37.8425,36.6967,,1735,2418,27479,27627.4,27605.5,310,377.6,437.8,9278,9285,9229,222,223,223,1182,1282,1221,10683,10790,10674,-4523,-196,0
2012/3/29,36.7,37.1,34.6,35,-2.2,-5.914,37.03,37.255,37.5575,36.7242,,4490,2921,26497,27427,27480.8,271,359.4,402.2,9360,9295,9247,222,222,223,893,1197,1201,10476,10714,10671,-5346,-823,0
2012/3/30,35,35.8,34.05,35.7,0.7,2,36.53,37.085,37.3275,36.7675,,1835,2269,26410,27122.8,27364.5,315,326.6,382.3,9476,9325,9273,221,222,223,957,1118,1187,10655,10666,10683,-4959,387,0
2012/4/2,35.7,35.95,35.05,35.05,-0.65,-1.8207,36.07,36.855,37.1375,36.8042,,1174,2128,26430,26876.6,27253.7,308,307.6,366.8,9227,9319,9280,401,258,240,918,1041,1167,10547,10618,10688,-5328,-369,0
2012/4/3,35.2,35.5,33.2,33.6,-1.45,-4.1369,35.31,36.53,36.925,36.8158,,2614,2369,25891,26541.4,27103,286,298,352.8,9278,9325,9295,401,293,258,751,941,1135,10431,10559,10688,-6047,-719,0
2012/4/5,32.6,33.15,31.55,33,-0.6,-1.7857,34.47,36.05,36.6875,36.8308,,1787,2380,25757,26197,26912.2,249,285.8,331.7,9368,9343,9314,387,327,275,707,846,1064,10464,10515,10652,-6658,-611,0
2012/4/6,32.95,34.25,32.95,34.1,1.1,3.3333,34.29,35.66,36.505,36.8625,,1564,1794,25089,25915.4,26671.2,292,290,324.7,9361,9343,9319,387,360,291,781,824,1010,10531,10526,10620,-5968,690,0
2012/4/9,33.4,33.85,32.95,33.35,-0.75,-2.1994,33.82,35.175,36.2725,36.8708,,1044,1636,25048,25643,26382.9,245,276,301.3,9296,9307,9316,386,393,307,1011,834,976,10695,10534,10600,-6478,-510,0
2012/4/10,33.5,34.2,33.5,33.6,0.25,0.7496,33.53,34.8,36.1175,36.8708,,923,1586,25135,25384,26130.3,229,260.2,283.9,9264,9314,9317,386,390,324,894,830,935,10546,10534,10576,-6055,423,0
2012/4/11,33.2,33.95,33.2,33.95,0.35,1.0417,33.6,34.455,35.975,36.8867,,854,1234,25123,25230.4,25885.9,54,213.8,255.9,9280,9315,9320,386,387,340,902,860,900,10570,10561,10560,-6075,-20,0
2012/4/12,34,34.25,33.55,33.95,0,0,33.79,34.13,35.8175,36.9125,,1538,1184,25299,25138.8,25667.9,0,164,224.9,9265,9294,9318,386,387,357,1042,927,886,10695,10608,10561,-5934,141,0
2012/4/13,34.5,34.7,34.2,34.5,0.55,1.62,33.87,34.08,35.6675,36.9333,,1719,1215,24937,25108.4,25511.9,0,105.6,197.8,9325,9287,9315,386,386,373,1075,986,905,10788,10659,10592,-5242,692,0
2012/4/16,34.2,34.3,33.85,33.85,-0.65,-1.8841,33.97,33.895,35.49,36.9342,,911,1189,24731,25045,25344,0,56.6,166.3,9329,9293,9300,393,388,390,1002,984,909,10726,10665,10600,-5671,-429,0
2012/4/17,34.2,34.25,32.1,32.35,-1.5,-4.4313,33.72,33.625,35.24,36.925,,1707,1345,24529,24923.8,25153.9,0,10.8,135.5,9380,9317,9315,393,389,389,441,893,861,10216,10599,10566,-6361,-690,0
2012/4/18,33,33.1,32.4,32.6,0.25,0.7728,33.45,33.525,35.0275,36.9308,,1260,1427,24576,24814.4,25022.4,66,13.2,113.5,9424,9345,9330,393,391,389,394,792,826,10213,10528,10545,-6453,-92,0
2012/4/19,32.5,32.8,32,32.6,0,0,33.18,33.485,34.7675,36.9317,,864,1292,24500,24654.6,24896.7,64,26,95,9450,9382,9338,394,392,389,374,658,792,10220,10433,10520,-6507,-54,0
2012/4/20,32.6,32.75,32,32.15,-0.45,-1.3804,32.71,33.29,34.475,36.9125,,1141,1176,24484,24564,24836.2,67,39.4,72.5,9507,9419,9353,395,394,390,331,509,747,10235,10322,10491,-7116,-609,0
2012/4/23,31.5,32.15,31.2,31.8,-0.35,-1.0886,32.3,33.135,34.155,36.8808,,920,1178,24466,24511,24778,61,51.6,54.1,9508,9455,9374,396,395,391,314,372,678,10220,10221,10443,-7592,-476,0
2012/4/24,31.5,32.15,31.4,31.7,-0.1,-0.3145,32.17,32.945,33.8725,36.83,,851,1007,24460,24497.2,24710.5,79,67.4,39.1,9501,9479,9398,419,400,395,317,347,620,10239,10226,10412,-7660,-68,0
2012/4/25,32,32.2,31.85,32.1,0.4,1.2618,32.07,32.76,33.6075,36.7617,,1166,988,24564,24494.8,24654.6,131,80.4,46.8,9557,9505,9425,419,405,398,325,333,562,10303,10244,10386,-7080,580,0
2012/4/26,32.5,32.5,31.75,31.75,-0.35,-1.0903,31.9,32.54,33.335,36.6633,,983,1012,24462,24487.2,24570.9,133,94.2,60.1,9569,9529,9456,419,410,401,316,321,490,10306,10261,10347,-7348,-268,0
2012/4/27,32,32.2,31.5,31.5,-0.25,-0.7874,31.77,32.24,33.16,36.5667,,921,968,24418,24474,24519,136,108,73.7,9578,9543,9481,419,415,404,313,318,414,10312,10276,10299,-7734,-386,0
2012/4/30,31.5,32.4,31.4,32.2,0.7,2.2222,31.85,32.075,32.985,36.475,,721,928,24496,24480,24495.5,116,119,85.3,9650,9572,9513,419,419,407,313,318,345,10384,10309,10265,-7621,113,0
2012/5/2,32.8,33.7,32.45,33.7,1.5,4.6584,32.25,32.21,32.9175,36.3942,,1906,1139,24806,24549.2,24523.2,123,127.8,97.6,9760,9624,9551,426,421,410,384,331,339,10572,10376,10301,-6834,787,0
2012/5/3,34,34.15,33.2,33.5,-0.2,-0.5935,32.53,32.3,32.9125,36.3083,,1400,1186,24919,24620.2,24557.5,127,127,103.7,9662,9645,9575,433,424,414,389,344,338,10486,10412,10328,-7069,-235,0
2012/5/4,33.3,33.95,33,33.5,0,0,32.88,32.39,32.9375,36.2333,,1050,1199,24925,24712.8,24600,163,133,113.6,9708,9672,9601,432,426,418,371,355,338,10513,10454,10357,-6663,406,0
2012/5/7,33,33.1,32.55,32.7,-0.8,-2.3881,33.12,32.445,32.8675,36.1233,,717,1158,24935,24816.2,24645.1,152,136.2,122.1,9718,9700,9622,432,429,422,352,363,340,10504,10492,10384,-7260,-597,0
2012/5/8,32.85,33.1,32.6,32.6,-0.1,-0.3058,33.2,32.525,32.83,35.9867,,607,1136,24981,24913.2,24696.6,145,142,130.5,9715,9713,9643,432,432,426,346,369,343,10495,10514,10412,-7149,111,0
2012/5/9,32.3,32.55,32,32,-0.6,-1.8405,32.86,32.555,32.75,35.8683,,875,929,24856,24923.2,24736.2,140,145.4,136.6,9698,9701,9662,432,433,427,325,357,344,10457,10491,10433,-7636,-487,0
2012/5/10,32.1,32.4,31.95,32.05,0.05,0.1562,32.57,32.55,32.655,35.7525,,456,741,24795,24898.4,24759.3,144,148.8,137.9,9711,9711,9678,432,433,428,317,343,343,10462,10487,10449,-7846,-210,0
