日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2011/12/29,18.75,18.95,18.65,18.85,0,0,,,,,,5896,,31184,,,462,,,-9460,-9460,1651973,,,25552,,,3572,,,1681098,,,0
2011/12/30,19,19.2,18.85,18.9,0.05,0.2653,,,,,,4015,,30819,,,442,,,-9509,-49,1645356,,,25542,,,3527,,,1674426,,,0
2012/1/2,19,19,18.45,18.45,-0.45,-2.381,,,,,,3058,,30567,,,375,,,-10067,-558,1644676,,,39117,,,3490,,,1687283,,,0
2012/1/3,18.65,19.35,18.65,19.3,0.85,4.607,,,,,,9598,,29165,,,477,,,-9497,570,1648164,,,38675,,,3504,,,1690343,,,0
2012/1/4,19.5,19.55,19.25,19.4,0.1,0.5181,13.11,,,,,8701,6253,28445,30036,,506,452.4,,-9291,206,1650326,1648099,,38675,33513,,3353,3489,,1692354,1685102,,0
2012/1/5,19.5,19.6,19.3,19.6,0.2,1.0309,13.1,,,,,10484,7171,29098,29618.8,,372,434.4,,-8986,305,1647608,1647226,,38695,36141,,3431,3461,,1689734,1686829,,0
2012/1/6,19.6,19.7,18.9,18.95,-0.65,-3.3163,13.07,,,,,9755,8319,29587,29372.4,,329,411.8,,-9139,-153,1646950,1647545,,38691,38771,,3351,3426,,1688992,1689742,,0
2012/1/9,18.75,18.75,18.5,18.65,-0.3,-1.5831,13.1,,,,,5260,8759,28841,29027.2,,363,409.4,,-9448,-309,1649043,1648419,,38690,38685,,3315,3391,,1691048,1690495,,0
2012/1/10,18.95,19.35,18.85,19.1,0.45,2.4129,13.08,,,,,10115,8863,27225,28639.2,,391,392.2,,-9032,416,1653948,1649575,,38688,38688,,3584,3407,,1696221,1691670,,0
2012/1/11,19.1,19.2,18.9,18.9,-0.2,-1.0471,13.05,13.08,,,,6638,8450,26519,28254,29145,370,365,408.7,-9013,19,1655740,1650658,1649379,38681,38689,36101,3630,3462,3476,1698051,1692810,1688956,0
2012/1/12,19.05,19.2,18.95,19.1,0.2,1.0582,13.07,13.085,,,,5780,7509,26313,27697,28657.9,377,366,400.2,-9379,-366,1658900,1652917,1650072,38653,38681,37411,3689,3514,3488,1701242,1695111,1690970,0
2012/1/13,19.35,19.5,18.95,19.05,-0.05,-0.2618,13.13,13.1,,,,11607,7880,25670,26913.6,28143,402,380.6,396.2,-9776,-397,1666411,1656809,1652177,38552,38653,38712,3724,3589,3507,1708688,1699050,1694396,0
2012/1/16,19.45,19.45,18.2,18.25,-0.8,-4.1995,13.11,13.105,,,,7431,8314,25714,26288.2,27657.7,358,379.6,394.5,-9717,59,1667160,1660432,1654425,38566,38628,38657,3048,3535,3463,1708775,1702596,1696545,0
2012/1/17,18.5,18.5,18.2,18.4,0.15,0.8219,13.07,13.075,,,,19164,10124,27082,26259.6,27449.4,577,416.8,404.5,-8963,754,1661998,1662042,1655809,38346,38560,38624,2877,3394,3400,1703221,1703996,1697833,0
2012/1/18,18.35,18.35,17.6,17.75,-0.65,-3.5326,12.99,13.02,,,,10794,10955,26289,26213.6,27233.8,564,455.6,410.3,-8861,102,1661361,1663167,1656912,38533,38530,38610,3051,3278,3370,1702946,1704975,1698892,0
2012/1/30,18.2,18.6,18,18.55,0.8,4.507,12.95,13.01,,,,16146,13028,25819,26114.8,26905.9,547,489.6,427.8,-8015,846,1659682,1663323,1658120,38507,38501,38591,3086,3157,3336,1701275,1704981,1700046,0
2012/1/31,18.75,19.4,18.6,19.1,0.55,2.965,13.09,13.11,,,,27816,16270,24203,25821.4,26367.5,428,494.8,437.7,-7379,636,1664161,1662873,1659841,38510,38493,38573,5198,3452,3520,1707869,1704818,1701934,0
2012/2/1,19.15,19.7,19.1,19.4,0.3,1.5707,13.44,13.275,,,,33600,21504,22233,25125.2,25706.7,725,568.2,473.9,-6702,677,1666140,1662669,1661551,48340,40447,39538,5017,3846,3691,1719498,1706962,1704779,0
