日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2014/6/26,36.9,37.01,36.9,37.01,0,0,,,,,,5,,0,,,0,,,-10834,-10834,21,,,0,,,15236,,,15257,,,0
2014/6/27,37.07,37.07,37.07,37.07,0.06,0.1621,,,,,,1,,0,,,0,,,-10950,-116,21,,,0,,,15237,,,15258,,,0
2014/6/30,37.4,37.45,37.4,37.45,0.38,1.0251,,,,,,2,,0,,,0,,,-10650,300,21,,,0,,,15239,,,15260,,,0
2014/7/1,37.45,37.84,37.45,37.84,0.39,1.0414,,,,,,47,,0,,,0,,,-10513,137,21,,,0,,,15242,,,15263,,,0
2014/7/2,38.05,38.45,38.05,38.2,0.36,0.9514,37.514,,,,,215,54,0,0,,0,0,,-10835,-322,21,21,,0,0,,15243,15239,,15264,15260,,0
2014/7/3,38.18,38.5,38.18,38.5,0.3,0.7853,37.812,,,,,183,89,0,0,,0,0,,-10652,183,21,21,,0,0,,15245,15241,,15266,15262,,0
2014/7/4,38.5,38.5,38.4,38.45,-0.05,-0.1299,38.088,,,,,4,90,0,0,,0,0,,-10681,-29,21,21,,0,0,,15247,15243,,15268,15264,,0
2014/7/7,38.45,38.46,38.25,38.25,-0.2,-0.5202,38.248,,,,,4,90,0,0,,0,0,,-10848,-167,21,21,,0,0,,15247,15245,,15268,15266,,0
2014/7/8,38.34,38.55,38.34,38.5,0.25,0.6536,38.38,,,,,6,82,0,0,,0,0,,-10769,79,21,21,,0,0,,15252,15247,,15273,15268,,0
2014/7/10,38.6,38.73,38.6,38.73,0.23,0.5974,38.486,38,,,,50,49,0,0,0,0,0,0,-10824,-55,21,21,21,0,0,0,15257,15250,15244,15278,15271,15266,0
2014/7/11,39,39,39,39,0.27,0.6971,38.586,38.199,,,,1,13,0,0,0,0,0,0,-11390,-566,21,21,21,0,0,0,15258,15252,15247,15279,15273,15268,0
2014/7/15,39.17,39.17,39.14,39.14,0.14,0.359,38.724,38.406,,,,41,20,0,0,0,0,0,0,-10826,564,21,21,21,0,0,0,15259,15255,15249,15280,15276,15270,0
2014/7/16,39.17,39.17,38.87,38.87,-0.27,-0.6898,38.848,38.548,,,,14,22,0,0,0,0,0,0,-11048,-222,21,21,21,0,0,0,15273,15260,15252,15294,15281,15273,0
2014/7/17,38.8,38.8,38.47,38.47,-0.4,-1.0291,38.842,38.611,,,,2,21,0,0,0,0,0,0,-10939,109,21,21,21,0,0,0,15271,15264,15255,15292,15285,15276,0
2014/7/18,38.05,38.3,38.05,38.3,-0.17,-0.4419,38.756,38.621,,,,5,12,0,0,0,0,0,0,-10980,-41,20,21,21,0,0,0,15275,15267,15258,15295,15288,15279,0
2014/7/21,38.5,38.78,38.5,38.78,0.48,1.2533,38.712,38.649,,,,2,12,0,0,0,0,0,0,-10859,121,20,21,21,0,0,0,15275,15271,15261,15295,15291,15282,0
2014/7/25,38.77,38.77,38.77,38.77,-0.01,-0.0258,38.638,38.681,,,,3,5,0,0,0,0,0,0,-10432,427,20,20,21,0,0,0,15278,15274,15264,15298,15295,15285,0
2014/7/28,37.91,37.91,37.91,37.91,-0.86,-2.2182,38.446,38.647,,,,1,2,0,0,0,0,0,0,-10457,-25,20,20,21,0,0,0,15279,15276,15268,15299,15296,15288,0
2014/7/31,37.77,37.77,37.77,37.77,-0.14,-0.3693,38.306,38.574,,,,1,2,0,0,0,0,0,0,-10490,-33,20,20,20,0,0,0,15280,15277,15270,15300,15297,15291,0
2014/8/1,37.77,37.77,37.59,37.59,-0.18,-0.4766,38.164,38.46,38.23,,,3,2,0,0,0,0,0,0,-10783,-293,20,20,20,0,0,0,15277,15278,15272,15297,15298,15293,0
