日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2010/11/29,50.50,50.50,50.50,50.50,0.00,0.00,,,,,,2.0000,,0.0000,,,0.0000,,,-1958,-1958,0,,,0,,,0,,,0,,,0.000,
2010/12/01,50.00,50.00,50.00,50.00,-0.50,-0.9901,,,,,,2.0000,,0.0000,,,0.0000,,,-1615,343,0,,,0,,,0,,,0,,,0.000,
2010/12/03,51.00,51.00,50.50,50.50,0.50,1.00,,,,,,2.0000,,0.0000,,,0.0000,,,-1302,313,0,,,0,,,0,,,0,,,0.000,
2010/12/07,50.50,50.50,50.50,50.50,0.00,0.00,,,,,,2.0000,,0.0000,,,0.0000,,,-1142,160,0,,,0,,,0,,,0,,,0.000,
2010/12/08,48.45,48.45,48.45,48.45,-2.05,-4.0594,49.9900,,,,,6.0000,2.8000,0.0000,0.0000,,0.0000,0.0000,,-1087,55,0,0,,0,0,,0,0,,0,0,,0.000,
2010/12/10,48.80,48.80,47.69,48.20,-0.25,-0.516,49.5300,,,,,4.0000,3.2000,0.0000,0.0000,,0.0000,0.0000,,-845,242,0,0,,0,0,,0,0,,0,0,,0.000,
2010/12/15,47.69,48.00,47.69,48.00,-0.20,-0.4149,49.1300,,,,,5.0000,3.8000,0.0000,0.0000,,0.0000,0.0000,,-1038,-193,0,0,,0,0,,0,0,,0,0,,0.000,
2010/12/16,46.08,47.98,45.50,47.98,-0.02,-0.0417,48.6260,,,,,11.0000,5.6000,0.0000,0.0000,,0.0000,0.0000,,-981,57,0,0,,0,0,,0,0,,0,0,,0.000,
2010/12/17,45.13,45.13,45.00,45.00,-2.98,-6.2109,47.5260,,,,,3.0000,5.8000,0.0000,0.0000,,0.0000,0.0000,,-962,19,0,0,,0,0,,0,0,,0,0,,0.000,
2010/12/21,46.00,47.98,46.00,47.00,2.00,4.4444,47.2360,48.6130,,,,4.0000,5.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-900,62,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
2010/12/22,46.40,48.80,46.40,48.30,1.30,2.766,47.2560,48.3930,,,,103.0000,25.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-720,180,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
2010/12/23,47.80,48.50,47.80,48.50,0.20,0.4141,47.3560,48.2430,,,,68.0000,37.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-635,85,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
2010/12/24,47.50,48.00,47.50,48.00,-0.50,-1.0309,47.3600,47.9930,,,,71.0000,49.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-773,-138,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
2010/12/27,46.55,47.00,46.50,47.00,-1.00,-2.0833,47.7600,47.6430,,,,52.0000,59.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-862,-89,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
2010/12/28,45.13,45.50,45.00,45.50,-1.50,-3.1915,47.4600,47.3480,,,,44.0000,67.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1112,-250,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
2010/12/29,45.20,45.50,44.46,45.50,0.00,0.00,46.9000,47.0780,,,,7.0000,48.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1392,-280,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
2010/12/30,45.50,45.50,45.50,45.50,0.00,0.00,46.3000,46.8280,,,,1.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
2010/12/31,45.20,45.66,45.20,45.66,0.16,0.3516,45.8320,46.5960,,,,7.0000,22.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1314,78,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
2011/01/03,44.80,46.00,44.80,45.00,-0.66,-1.4455,45.4320,46.5960,,,,45.0000,20.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1384,-70,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
2011/01/04,45.50,45.50,44.75,45.00,0.00,0.00,45.3320,46.3960,47.5045,,,26.0000,17.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1241,143,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
