日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 未平倉量",
2011/12/15,49.20,49.20,46.65,46.80,-2.85,-5.7402,49.1800,49.5000,48.3650,,,2640,2536,15810.0000,15971.4000,16071.3000,4463.0000,5076.2000,4975.1000,52319,52808,52547,3624,3576,3553,2063,2195,2233,58006,58579,58333,-11266,-373,0.000,
2011/12/16,46.90,47.45,46.00,46.70,-0.10,-0.2137,48.6300,49.0100,48.2000,,,1734,2005,15757.0000,15917.4000,16001.4000,4486.0000,4949.8000,4948.1000,52331,52742,52593,3392,3549,3539,2034,2146,2201,57757,58437,58333,-11203,63,0.000,
2011/12/19,46.70,47.60,44.90,44.95,-1.75,-3.7473,47.6400,48.5150,48.1075,,,1707,1947,15561.0000,15823.6000,15942.6000,4286.0000,4761.2000,4909.0000,52246,52630,52613,3352,3513,3522,2012,2107,2170,57610,58250,58304,-11744,-541,0.000,
2011/12/20,45.10,47.50,45.10,46.65,1.70,3.782,46.9500,48.2200,48.2600,,,1256,1847,15669.0000,15780.4000,15883.6000,4397.0000,4568.0000,4843.1000,52269,52419,52624,3352,3469,3504,2078,2081,2151,57699,57969,58278,-11626,118,0.000,
2011/12/21,49.90,49.90,49.15,49.90,3.25,6.9668,47.0000,48.2100,48.6100,,,2817,2030,16084.0000,15776.2000,15875.8000,4290.0000,4384.4000,4761.5000,51713,52176,52530,3399,3424,3491,2184,2074,2145,57296,57674,58166,-10985,641,0.000,
2011/12/22,49.90,52.60,49.60,51.50,1.60,3.2064,47.9400,48.5600,48.9475,,,6495,2801,16299.0000,15874.0000,15922.7000,4465.0000,4384.8000,4730.5000,51741,52060,52434,3482,3395,3486,2338,2129,2162,57561,57585,58082,-11139,-154,0.000,
2011/12/23,52.00,53.10,51.50,52.70,1.20,2.3301,49.1400,48.8850,49.3100,,,5493,3553,16328.0000,15988.2000,15952.8000,4453.0000,4378.2000,4664.0000,52267,52048,52395,3482,3413,3481,2435,2210,2178,58184,57671,58054,-10615,524,0.000,
2011/12/26,53.00,53.00,51.50,51.90,-0.80,-1.518,50.5300,49.0850,49.5650,,,1642,3540,16476.0000,16171.2000,15997.4000,4293.0000,4379.6000,4570.4000,52455,52089,52360,3482,3439,3476,2380,2283,2195,58317,57812,58031,-10573,42,0.000,
2011/12/27,52.20,55.50,52.00,55.50,3.60,6.9364,52.3000,49.6250,49.9000,,,9647,5218,17422.0000,16521.8000,16151.1000,4798.0000,4459.8000,4513.9000,52447,52125,52272,3482,3465,3467,2523,2372,2227,58452,57963,57966,-10723,-150,0.000,
2011/12/28,55.30,55.50,52.60,53.00,-2.50,-4.5045,52.9200,49.9600,50.0550,,,7194,6094,17497.0000,16804.4000,16290.3000,4317.0000,4465.2000,4424.8000,52914,52365,52271,3482,3482,3453,2401,2416,2245,58797,58263,57968,-10851,-128,0.000,
2011/12/29,53.00,54.20,52.10,54.10,1.10,2.0755,53.4400,50.6900,50.0950,,,4528,5700,17172.0000,16979.0000,16426.5000,4496.0000,4471.4000,4428.1000,53133,52644,52352,3855,3557,3476,2424,2433,2281,59412,58633,58109,-10799,52,0.000,
2011/12/30,54.40,54.40,53.10,53.10,-1.00,-1.8484,53.5200,51.3300,50.1700,,,2174,5037,16810.0000,17075.4000,16531.8000,4403.0000,4461.4000,4419.8000,53247,52840,52444,4089,3678,3546,2426,2431,2320,59762,58949,58310,-10810,-11,0.000,
2012/01/02,53.50,54.10,52.00,52.00,-1.10,-2.0716,53.5400,52.0350,50.2750,,,2054,5119,16639.0000,17108.0000,16639.6000,4341.0000,4471.0000,4425.3000,53224,52994,52541,3774,3736,3588,2378,2431,2357,59376,59161,58486,-11137,-327,0.000,
2012/01/03,52.70,53.40,52.30,53.10,1.10,2.1154,53.0600,52.6800,50.4500,,,1853,3560,16280.0000,16879.6000,16700.7000,4331.0000,4377.6000,4418.7000,53688,53242,52683,4061,3852,3659,2387,2403,2388,60136,59497,58730,-10889,248,0.000,
2012/01/04,53.90,55.70,53.50,54.20,1.10,2.0716,53.3000,53.1100,50.6600,,,5211,3164,15949.0000,16570.0000,16687.2000,4308.0000,4375.8000,4420.5000,53453,53350,52857,4791,4114,3798,2761,2475,2445,61005,59939,59101,-10724,165,0.000,
2012/01/05,54.50,55.10,53.90,54.20,0.00,0.00,53.3200,53.3800,50.9700,,,3100,2878,15896.0000,16314.8000,16646.9000,4384.0000,4353.4000,4412.4000,53410,53405,53024,5123,4368,3962,2448,2480,2457,60981,60253,59443,-10656,68,0.000,
2012/01/06,54.50,57.90,54.50,57.70,3.50,6.4576,54.2400,53.8800,51.3825,,,10597,4563,16241.0000,16201.0000,16638.2000,4655.0000,4403.8000,4432.6000,54981,53752,53296,6225,4795,4236,2485,2492,2462,63691,61039,59994,-10632,24,0.000,
2012/01/09,57.90,58.00,56.20,57.20,-0.50,-0.8666,55.2800,54.4100,51.7475,,,5438,5239,15501.0000,15973.4000,16540.7000,4491.0000,4433.8000,4452.4000,54446,53996,53495,7181,5476,4606,2419,2500,2465,64046,61973,60567,-10842,-210,0.000,
2012/01/10,57.00,58.00,56.20,58.00,0.80,1.3986,56.2600,54.6600,52.1425,,,4832,5835,14787.0000,15674.8000,16277.2000,4531.0000,4473.8000,4425.7000,54833,54225,53733,8147,6293,5073,2375,2498,2451,65355,63016,61257,-10757,85,0.000,
2012/01/11,58.60,59.00,57.40,57.80,-0.20,-0.3448,56.9800,55.1400,52.5500,,,3649,5523,14759.0000,15436.8000,16003.4000,4461.0000,4504.4000,4440.1000,54408,54416,53883,8736,7082,5598,2399,2426,2451,65543,63924,61932,-10705,52,0.000,
2012/01/12,60.00,61.50,58.90,60.80,3.00,5.1903,58.3000,55.8100,53.2500,,,9861,6875,13285.0000,14914.6000,15614.7000,4483.0000,4524.2000,4438.8000,55199,54774,54089,10931,8244,6306,3215,2579,2530,69345,65597,62925,-10974,-269,0.000,
2012/01/13,61.00,61.00,59.30,59.30,-1.50,-2.4671,58.6200,56.4300,53.8800,,,4639,5683,13623.0000,14391.0000,15296.0000,4215.0000,4436.2000,4420.0000,54900,54757,54255,11751,9349,7072,3235,2729,2611,69887,66836,63937,-11247,-273,0.000,
2012/01/16,59.30,59.30,57.80,59.00,-0.30,-0.5059,58.9800,57.1300,54.5825,,,2873,5170,13332.0000,13957.2000,14965.3000,4186.0000,4375.2000,4404.5000,54664,54801,54399,12636,10440,7958,3221,2890,2695,70522,68131,65052,-11072,175,0.000,
2012/01/17,59.50,60.00,58.70,59.90,0.90,1.5254,59.3600,57.8100,55.2450,,,2257,4655,13273.0000,13654.4000,14664.6000,4202.0000,4309.4000,4391.6000,54713,54777,54501,12786,11368,8831,3205,3056,2777,70705,69201,66109,-10597,475,0.000,
2012/01/18,59.10,62.30,59.10,60.30,0.40,0.6678,59.8600,58.4200,55.7650,,,7194,5364,13476.0000,13397.8000,14417.3000,4044.0000,4226.0000,4365.2000,53966,54689,54552,12869,12195,9639,3368,3249,2838,70204,70133,67029,-10433,164,0.000,
2012/01/30,62.10,63.80,61.70,62.70,2.40,3.9801,60.2400,59.2700,56.3250,,,6440,4680,12910.0000,13322.8000,14118.7000,4082.0000,4145.8000,4335.0000,55338,54717,54745,14045,12817,10531,2863,3179,2879,72247,70714,68155,-9939,494,0.000,
2012/01/31,63.20,66.00,62.50,64.20,1.50,2.3923,61.2200,59.9200,56.9000,,,6185,4989,13029.0000,13204.0000,13797.5000,3587.0000,4020.2000,4228.2000,54513,54640,54699,14711,13409,11379,2771,3086,2908,71996,71135,68986,-9423,516,0.000,
2012/02/01,64.00,65.50,62.80,63.80,-0.40,-0.6231,62.1800,60.5800,57.4950,,,3734,5162,13150.0000,13167.6000,13562.4000,3499.0000,3882.8000,4129.0000,54206,54548,54675,14968,13876,12158,2686,2979,2934,71861,71403,69767,-8841,582,0.000,
2012/02/02,65.00,66.00,64.00,65.10,1.30,2.0376,63.2200,61.2900,57.9750,,,5791,5868,13111.0000,13135.2000,13394.8000,3501.0000,3742.6000,4026.0000,54447,54495,54636,15399,14398,12883,2681,2874,2965,72528,71768,70484,-8349,492,0.000,
2012/02/03,65.30,65.80,63.80,64.80,-0.30,-0.4608,64.1200,61.9900,58.5650,,,3324,5094,13330.0000,13106.0000,13251.9000,3461.0000,3626.0000,3926.0000,54536,54609,54649,15227,14870,13532,2634,2728,2989,72398,72206,71170,-8049,300,0.000,
2012/02/04,66.00,66.30,63.50,63.50,-1.30,-2.0062,64.2800,62.2600,59.0350,53.1967,,4392,4685,13338.0000,13191.6000,13257.2000,3480.0000,3505.6000,3825.7000,54589,54459,54588,14377,14936,13877,2600,2675,2927,71567,72070,71392,-7699,350,0.000,
2012/02/06,61.50,65.20,61.50,62.40,-1.10,-1.7323,63.9200,62.5700,59.5000,53.2983,,10498,5547,14788.0000,13543.4000,13373.7000,3163.0000,3420.8000,3720.5000,54841,54525,54582,10229,14040,13725,3496,2820,2953,68567,71385,71260,-7836,-137,0.000,
2012/02/07,62.50,63.30,62.00,62.40,0.00,0.00,63.6400,62.9100,60.0200,53.3550,,3453,5491,14407.0000,13794.8000,13481.2000,3406.0000,3402.2000,3642.5000,55649,54813,54681,10570,13160,13518,3448,2972,2976,69668,70946,71175,-7877,-41,0.000,
2012/02/08,63.00,64.40,62.90,63.90,1.50,2.4038,63.4000,63.3100,60.5600,53.4467,,4116,5156,14111.0000,13994.8000,13565.0000,3407.0000,3383.4000,3563.0000,56655,55255,54875,9915,12064,13231,3640,3164,3019,70211,70483,71125,-7388,489,0.000,
2012/02/09,64.10,68.30,64.00,68.30,4.40,6.8858,64.1000,64.1100,61.2650,53.6533,,11129,6717,15077.0000,14344.2000,13725.1000,3422.0000,3375.6000,3500.8000,55741,55496,55052,9279,10874,12872,3899,3417,3072,68919,69787,70997,-7105,283,0.000,
2012/02/10,69.90,70.80,67.00,67.00,-1.30,-1.9034,64.8000,64.5400,61.9050,53.9033,,10202,7879,15088.0000,14694.2000,13942.9000,3231.0000,3325.8000,3415.7000,55312,55640,55050,9239,9846,12391,3160,3529,3102,67711,69016,70543,-7005,100,0.000,
2012/02/13,62.40,65.40,62.40,63.70,-3.30,-4.9254,65.0600,64.4900,62.2050,54.1350,,5348,6849,14534.0000,14643.4000,14093.4000,2942.0000,3281.6000,3351.2000,55925,55857,55191,9489,9698,11869,2963,3423,3121,68377,68978,70181,-6817,188,0.000,
2012/02/14,63.70,64.50,62.50,62.50,-1.20,-1.8838,65.0800,64.3600,62.4700,54.3067,,4205,7000,14710.0000,14704.0000,14249.4000,2951.0000,3190.6000,3296.4000,56772,56081,55447,9489,9482,11321,2838,3301,3137,69099,68864,69905,-6848,-31,0.000,
2012/02/15,62.50,63.40,61.80,63.10,0.60,0.96,64.9200,64.1600,62.7250,54.5067,,5193,7215,15101.0000,14902.0000,14448.4000,3010.0000,3111.2000,3247.3000,58054,56361,55808,8519,9203,10633,2969,3166,3165,69543,68731,69607,-6472,376,0.000,
2012/02/16,63.00,64.90,61.60,61.60,-1.50,-2.3772,63.5800,63.8400,62.9150,54.6883,,3827,5755,15329.0000,14952.4000,14648.3000,2937.0000,3014.2000,3194.9000,57957,56804,56150,8519,9051,9963,2744,2935,3176,69221,68791,69289,-6822,-350,0.000,
2012/02/17,63.90,64.10,61.80,62.40,0.80,1.2987,62.6600,63.7300,62.9950,54.8700,,4022,4519,15365.0000,15007.8000,14851.0000,3068.0000,2981.6000,3153.7000,57216,57185,56413,8519,8907,9377,3139,2931,3230,68875,69024,69020,-6883,-61,0.000,
2012/02/20,63.40,64.80,62.00,64.80,2.40,3.8462,62.8800,63.9700,63.2700,55.1167,,3404,4130,15756.0000,15252.2000,14947.8000,3074.0000,3008.0000,3144.8000,56977,57396,56626,8519,8713,9206,3206,2980,3201,68703,69089,69033,-6545,338,0.000,
2012/02/21,64.50,66.10,64.00,64.00,-0.80,-1.2346,63.1800,64.1300,63.5200,55.4033,,4796,4248,15537.0000,15417.6000,15060.8000,3035.0000,3024.8000,3107.7000,56694,57380,56731,8519,8519,9001,3757,3164,3232,68971,69063,68964,-6590,-45,0.000,
2012/02/22,65.00,66.50,64.50,65.40,1.40,2.1875,63.6400,64.2800,63.7950,55.7667,,4871,4184,15530.0000,15503.4000,15202.7000,2974.0000,3017.6000,3064.4000,58016,57373,56867,8519,8519,8861,3748,3319,3243,70284,69211,68971,-6333,257,0.000,
2012/02/23,65.40,66.50,63.40,63.40,-2.00,-3.0581,64.0000,63.7900,63.9500,56.1083,,3493,4117,15519.0000,15541.4000,15246.9000,2858.0000,3001.8000,3008.0000,57742,57330,57067,8519,8519,8785,3774,3525,3230,70036,69374,69083,-6414,-81,0.000,
2012/02/24,63.00,63.40,60.00,60.50,-2.90,-4.5741,63.6200,63.1400,63.8400,56.3708,,5520,4416,15558.0000,15580.0000,15293.9000,2795.0000,2947.2000,2964.4000,56730,57232,57209,7887,8393,8650,2607,3419,3175,67225,69044,69034,-6585,-171,0.000,
2012/02/29,60.50,61.30,59.40,60.90,0.40,0.6612,62.8400,62.8600,63.6750,56.6283,,2971,4330,15489.0000,15526.6000,15389.4000,2852.0000,2902.8000,2955.4000,57955,57428,57412,7887,8266,8490,2565,3291,3135,68408,68985,69037,-6506,79,0.000,
2012/03/01,60.40,61.20,60.20,60.20,-0.70,-1.1494,62.0800,62.6300,63.4950,56.8517,,1940,3759,15629.0000,15545.0000,15481.3000,2817.0000,2859.2000,2942.0000,58028,57695,57538,7607,8084,8301,2563,3052,3108,68199,68831,68947,-6388,118,0.000,
2012/03/02,60.20,61.40,60.20,61.30,1.10,1.8272,61.2600,62.4500,63.3050,57.0600,,3483,3481,15720.0000,15583.0000,15543.2000,2877.0000,2839.8000,2928.7000,59024,57897,57635,6550,7690,8105,2604,2823,3071,68179,68410,68811,-6070,318,0.000,
2012/03/03,61.30,61.70,60.70,60.80,-0.50,-0.8157,60.7400,62.3700,63.1050,57.2417,,1348,3052,15886.0000,15656.4000,15598.9000,2760.0000,2820.2000,2911.0000,58965,58141,57735,6350,7256,7888,2587,2586,3056,67903,67983,68679,-6081,-11,0.000,
2012/03/05,60.10,61.50,60.10,60.20,-0.60,-0.9868,60.6800,62.1500,62.9400,57.3567,,1539,2256,15858.0000,15716.4000,15648.2000,2762.0000,2813.6000,2880.4000,59149,58625,57929,6350,6949,7671,2581,2580,3000,68081,68155,68599,-6357,-276,0.000,
2012/03/06,60.10,60.20,56.70,58.00,-2.20,-3.6545,60.1000,61.4700,62.7200,57.4633,,3251,2312,15757.0000,15770.0000,15648.3000,2552.0000,2753.6000,2828.2000,58903,58815,58121,6000,6571,7419,2482,2564,2927,67385,67950,68468,-6788,-431,0.000,
2012/03/07,57.00,58.00,56.80,57.10,-0.90,-1.5517,59.4800,60.7800,62.4550,57.5833,,2548,2433,16121.0000,15868.4000,15706.7000,2503.0000,2690.8000,2775.0000,58824,58974,58334,5650,6180,7132,2504,2552,2802,66978,67706,68268,-6874,-86,0.000,
2012/03/08,57.20,59.00,57.20,58.00,0.90,1.5762,58.8200,60.0400,62.1600,57.7233,,2480,2233,16400.0000,16004.4000,15793.7000,2601.0000,2635.6000,2737.7000,58442,58857,58377,5650,6000,6845,2514,2534,2679,66607,67391,67901,-6544,330,0.000,
2012/03/09,58.70,60.30,58.50,59.40,1.40,2.4138,58.5400,59.6400,61.7150,57.8800,,2714,2506,16126.0000,16052.4000,15854.4000,2640.0000,2611.6000,2715.9000,58663,58797,58469,5650,5860,6558,2614,2539,2562,66928,67196,67590,-6187,357,0.000,
2012/03/12,60.00,61.30,59.80,60.50,1.10,1.8519,58.6000,59.6400,61.3900,58.0883,,2626,2723,15945.0000,16069.8000,15893.1000,2853.0000,2629.8000,2721.7000,59827,58932,58779,5650,5720,6334,2633,2550,2565,68110,67202,67678,-6340,-153,0.000,
2012/03/13,60.50,60.80,58.90,59.00,-1.50,-2.4793,58.8000,59.4500,61.1550,58.2475,,1929,2459,15930.0000,16104.4000,15937.2000,2751.0000,2669.6000,2711.6000,60374,59227,59021,5650,5650,6111,2552,2564,2564,68576,67440,67695,-6344,-4,0.000,
2012/03/14,59.50,60.20,58.70,60.00,1.00,1.6949,59.3800,59.4300,61.0300,58.4158,,3842,2718,16509.0000,16182.0000,16025.2000,2615.0000,2692.0000,2691.4000,58605,59183,59078,5573,5635,5907,2654,2594,2573,66833,67411,67558,-6132,212,0.000,
2012/03/15,59.40,60.10,58.50,58.60,-1.40,-2.3333,59.5000,59.1600,60.8050,58.5575,,2290,2680,16464.0000,16194.8000,16099.6000,2545.0000,2680.8000,2658.2000,57553,59005,58931,5573,5619,5810,2642,2619,2576,65769,67244,67317,-6107,25,0.000,
2012/03/16,58.20,60.50,58.20,59.90,1.30,2.2184,59.6000,59.0700,60.7200,58.7283,,4212,2979,16822.0000,16334.0000,16193.2000,2503.0000,2653.4000,2632.5000,56583,58589,58693,5575,5604,5732,2715,2639,2589,64874,66833,67014,-6079,28,0.000,
2012/03/19,59.90,60.30,58.30,59.00,-0.90,-1.5025,59.3000,58.9500,60.5500,58.9317,,2087,2872,16745.0000,16494.0000,16281.9000,2428.0000,2568.4000,2599.1000,56354,57895,58413,5575,5589,5655,2726,2658,2604,64656,66142,66672,-6232,-153,0.000,
2012/03/20,58.70,59.90,58.20,58.20,-0.80,-1.3559,59.1400,58.9700,60.2200,59.1233,,1849,2856,16840.0000,16676.0000,16390.2000,2374.0000,2493.0000,2581.3000,55980,57016,58121,5575,5574,5612,2698,2687,2625,64254,65277,66359,-6466,-234,0.000,
2012/03/21,58.20,58.20,56.80,56.90,-1.30,-2.2337,58.5200,58.9500,59.8650,59.3225,,3016,2690,17009.0000,16776.0000,16479.0000,2409.0000,2451.8000,2571.9000,52146,55724,57453,5575,5575,5605,2663,2689,2641,60384,63988,65699,-6618,-152,0.000,
2012/03/22,56.90,57.00,56.00,56.00,-0.90,-1.5817,58.0000,58.7500,59.3950,59.4783,,2981,2829,17089.0000,16901.0000,16547.9000,2273.0000,2397.4000,2539.1000,51526,54518,56762,5575,5575,5597,2642,2689,2654,59743,62783,65013,-6389,229,0.000,
2012/03/23,55.60,57.20,55.30,56.60,0.60,1.0714,57.3400,58.4700,59.0550,59.5900,,3255,2637,16858.0000,16908.2000,16621.1000,2182.0000,2333.2000,2493.3000,51012,53404,55997,5575,5575,5590,2652,2676,2658,59240,61656,64244,-6364,25,0.000,
2012/03/26,56.60,57.40,56.00,56.80,0.20,0.3534,56.9000,58.1000,58.8700,59.6783,,2495,2719,16935.0000,16946.2000,16720.1000,1979.0000,2243.4000,2405.9000,49699,52073,54984,5575,5575,5582,2694,2670,2664,57969,60318,63230,-6407,-43,0.000,
2012/03/27,57.10,57.60,56.50,56.50,-0.30,-0.5282,56.5600,57.8500,58.6500,59.7417,,1855,2720,16990.0000,16976.2000,16826.1000,1456.0000,2059.8000,2276.4000,48468,50571,53793,5575,5575,5575,2711,2673,2680,56754,58819,62048,-6625,-218,0.000,
2012/03/28,56.00,57.20,53.60,53.90,-2.60,-4.6018,55.9600,57.2400,58.3350,59.7750,,3760,2869,17287.0000,17031.8000,16903.9000,909.0000,1759.8000,2105.8000,45286,49199,52461,5575,5575,5575,2638,2668,2678,53499,57441,60715,-6763,-138,0.000,
2012/03/29,53.00,53.00,50.20,51.20,-2.70,-5.0093,55.0000,56.5000,57.8300,59.7033,,5517,3376,16916.0000,16997.2000,16949.1000,11.0000,1307.4000,1852.4000,44084,47710,51114,5575,5575,5575,2518,2643,2666,52178,55928,59355,-7343,-580,0.000,
