日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 未平倉量",
2011/08/04,22.00,22.00,21.70,21.80,0.00,0.00,,,,,,152.0000,,6335.0000,,,0.0000,,,1239,,,0,,,0,,,1239,,,-2961,-2961,0.000,
2011/08/05,20.30,20.95,20.30,20.45,-1.35,-6.1927,,,,,,652.0000,,6655.0000,,,0.0000,,,1030,,,0,,,0,,,1030,,,-4246,-1285,0.000,
2011/08/08,20.40,20.40,19.05,19.10,-1.35,-6.6015,,,,,,241.0000,,6555.0000,,,0.0000,,,1039,,,0,,,0,,,1039,,,-5310,-1064,0.000,
2011/08/09,17.80,18.20,17.80,17.80,-1.30,-6.8063,,,,,,511.0000,,6177.0000,,,0.0000,,,1039,,,0,,,0,,,1039,,,-5674,-364,0.000,
2011/08/10,18.00,18.45,17.80,18.45,0.65,3.6517,19.5200,,,,,262.0000,363.6000,6153.0000,6375.0000,,0.0000,0.0000,,1026,1075,,0,0,,0,0,,1026,1075,,-4816,858,0.000,
2011/08/11,17.25,17.25,16.95,17.25,-1.20,-6.5041,18.6100,,,,,270.0000,387.2000,6383.0000,6384.6000,,0.0000,0.0000,,1016,1030,,0,0,,2,0,,1018,1031,,-5119,-303,0.000,
2011/08/12,17.35,17.55,17.20,17.30,0.05,0.2899,17.9800,,,,,171.0000,291.0000,6438.0000,6341.2000,,0.0000,0.0000,,961,1016,,0,0,,0,0,,961,1017,,-4965,154,0.000,
2011/08/15,17.25,17.55,17.25,17.45,0.15,0.8671,17.6500,,,,,72.0000,257.2000,6438.0000,6317.8000,,0.0000,0.0000,,963,1001,,0,0,,0,0,,963,1002,,-4278,687,0.000,
2011/08/16,17.60,17.60,17.40,17.60,0.15,0.8596,17.6100,,,,,108.0000,176.6000,6466.0000,6375.6000,,0.0000,0.0000,,1153,1024,,0,0,,0,0,,1153,1025,,-4147,131,0.000,
2011/08/17,17.55,17.60,17.50,17.60,0.00,0.00,17.4400,18.4800,,,,65.0000,137.2000,6480.0000,6441.0000,6408.0000,0.0000,0.0000,0.0000,1108,1040,1058,0,0,0,0,0,0,1108,1041,1058,-4371,-224,0.000,
2011/08/18,17.55,17.60,17.45,17.60,0.00,0.00,17.5100,18.0600,,,,80.0000,99.2000,6513.0000,6467.0000,6425.8000,0.0000,0.0000,0.0000,1098,1057,1044,0,0,0,0,0,0,1098,1057,1044,-4934,-563,0.000,
2011/08/19,17.35,17.50,17.10,17.45,-0.15,-0.8523,17.5400,17.7600,,,,241.0000,113.2000,6613.0000,6502.0000,6421.6000,0.0000,0.0000,0.0000,1086,1082,1049,0,0,0,0,0,0,1086,1082,1049,-5915,-981,0.000,
