日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2011/12/2,27.1,28.2,26.8,27.85,0,0,,,,,,895,,8406,,,395,,,-9964,-9964,763,,,4375,,,0,,,5139,,,0
2011/12/5,28.25,28.25,27.5,27.5,-0.35,-1.2567,,,,,,578,,8306,,,396,,,-10096,-132,763,,,4375,,,0,,,5139,,,0
2011/12/6,27.5,27.8,27.25,27.45,-0.05,-0.1818,,,,,,714,,8185,,,414,,,-10483,-387,1022,,,4375,,,0,,,5398,,,0
2011/12/7,27.65,27.9,27.05,27.45,0,0,,,,,,609,,8164,,,408,,,-10490,-7,1023,,,4445,,,0,,,5469,,,0
2011/12/8,27.45,27.7,27.15,27.4,-0.05,-0.1821,27.53,,,,,699,699,8200,8252.2,,409,404.4,,-10791,-301,1100,935,,4445,4404,,0,0,,5546,5338,,0
2011/12/9,27.4,27.4,26.85,27.35,-0.05,-0.1825,27.43,,,,,326,585,8161,8203.2,,392,403.8,,-10976,-185,1152,1013,,4445,4418,,0,0,,5598,5430,,0
2011/12/12,27.65,27.75,26.85,26.9,-0.45,-1.6453,27.31,,,,,307,531,8157,8173.4,,411,406.8,,-10877,99,1203,1101,,4445,4432,,0,0,,5649,5532,,0
2011/12/13,27,27.7,27,27.1,0.2,0.7435,27.24,,,,,568,501,8200,8176.4,,533,430.6,,-11131,-254,1211,1138,,4445,4446,,15,3,,5672,5587,,0
2011/12/14,26.95,27.9,26.85,27.55,0.45,1.6605,27.26,,,,,561,492,8127,8169,,528,454.6,,-10893,238,1313,1196,,4445,4446,,0,3,,5759,5645,,0
2011/12/15,27.25,27.5,27.05,27.1,-0.45,-1.6334,27.2,27.365,,,,286,409,8185,8166,8209.1,509,474.6,439.5,-11266,-373,1345,1245,1090,4445,4446,4425,0,3,2,5791,5694,5516,0
