日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2010/01/28,10.10,10.90,10.10,10.65,0.00,0.00,,,,,,177,,0.0000,,,0.0000,,,0,0,1380,,,0,,,0,,,1380,,,0.000,
2010/01/29,10.30,11.10,10.25,10.55,-0.10,-0.939,,,,,,170,,0.0000,,,0.0000,,,0,0,1380,,,0,,,0,,,1380,,,0.000,
2010/02/01,10.55,10.70,10.45,10.55,0.00,0.00,,,,,,52,,0.0000,,,0.0000,,,0,0,1380,,,0,,,0,,,1380,,,0.000,
2010/02/02,10.60,11.25,10.60,11.25,0.70,6.6351,,,,,,1053,,0.0000,,,0.0000,,,0,0,1380,,,0,,,0,,,1380,,,0.000,
2010/02/03,11.80,11.80,11.20,11.40,0.15,1.3333,10.8800,,,,,408,372,0.0000,0.0000,,0.0000,0.0000,,0,0,1380,1381,,0,0,,0,0,,1380,1381,,0.000,
2010/02/04,11.40,11.90,10.90,11.90,0.50,4.386,11.1300,,,,,269,390,0.0000,0.0000,,0.0000,0.0000,,0,0,1380,1381,,0,0,,0,0,,1380,1381,,0.000,
2010/02/05,11.95,11.95,11.20,11.70,-0.20,-1.6807,11.3600,,,,,939,544,0.0000,0.0000,,0.0000,0.0000,,0,0,1380,1381,,0,0,,0,0,,1380,1381,,0.000,
2010/02/06,11.70,11.70,11.00,11.10,-0.60,-5.1282,11.4700,,,,,889,711,0.0000,0.0000,,0.0000,0.0000,,0,0,1380,1381,,0,0,,0,0,,1380,1381,,0.000,
2010/02/08,11.60,11.60,11.20,11.25,0.15,1.3514,11.4700,,,,,955,692,0.0000,0.0000,,0.0000,0.0000,,0,0,1380,1381,,0,0,,0,0,,1380,1381,,0.000,
2010/02/09,11.25,12.00,11.00,11.80,0.55,4.8889,11.5500,11.2150,,,,568,724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/02/10,12.20,12.20,11.60,11.75,-0.05,-0.4237,11.5200,11.3250,,,,569,784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/02/22,12.35,12.35,11.50,11.80,0.05,0.4255,11.5400,11.4500,,,,293,654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/02/23,11.30,11.80,11.15,11.20,-0.60,-5.0847,11.5600,11.5150,,,,315,540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/02/24,11.05,11.65,11.05,11.40,0.20,1.7857,11.5900,11.5300,,,,163,381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/02/25,11.10,11.80,11.10,11.25,-0.15,-1.3158,11.4800,11.5150,,,,397,347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/02/26,11.60,11.70,11.25,11.30,0.05,0.4444,11.3900,11.4550,,,,207,275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/03/01,11.65,11.65,11.35,11.55,0.25,2.2124,11.3400,11.4400,,,,221,260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/03/02,11.55,11.75,11.55,11.70,0.15,1.2987,11.4400,11.5000,,,,281,253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/03/03,11.90,12.05,11.60,11.60,-0.10,-0.8547,11.4800,11.5350,,,,434,308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/03/04,11.75,11.75,11.45,11.60,0.00,0.00,11.5500,11.5150,11.3650,,,149,258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/03/05,11.90,11.90,11.35,11.60,0.00,0.00,11.6100,11.5000,11.4125,,,150,247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/03/08,11.90,11.90,11.55,11.80,0.20,1.7241,11.6600,11.5000,11.4750,,,272,257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/03/09,11.80,11.85,11.65,11.75,-0.05,-0.4237,11.6700,11.5550,11.5350,,,182,237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/03/10,11.80,12.55,11.80,12.55,0.80,6.8085,11.8600,11.6700,11.6000,,,888,328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/03/11,12.80,13.40,12.15,13.00,0.45,3.5857,12.1400,11.8450,11.6800,,,1503,599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/03/12,13.00,13.90,12.90,13.90,0.90,6.9231,12.6000,12.1050,11.7800,,,998,768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/03/15,13.90,14.85,13.80,14.75,0.85,6.1151,13.1900,12.4250,11.9325,,,1566,1027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/03/16,14.90,15.00,13.85,13.90,-0.85,-5.7627,13.6200,12.6450,12.0725,,,1163,1223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1380,1381,1381,0,0,0,0,0,0,1380,1381,1381,0.000,
2010/03/17,13.80,14.50,13.55,14.50,0.60,4.3165,14.0100,12.9350,12.2350,,,890,1224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1408,1386,1384,0,0,0,100,20,10,1508,1406,1394,0.000,
2010/03/18,14.50,15.50,14.40,15.50,1.00,6.8966,14.5100,13.3250,12.4200,,,1289,1181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1408,1392,1386,0,0,0,150,50,25,1558,1442,1411,0.000,
2010/03/19,15.80,16.50,15.20,15.25,-0.25,-1.6129,14.7800,13.6900,12.5950,,,1705,1322,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1408,1398,1389,0,0,0,50,60,30,1458,1458,1419,0.000,
2010/03/22,15.20,16.10,14.50,15.40,0.15,0.9836,14.9100,14.0500,12.7750,,,1194,1248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1441,1410,1395,0,0,0,0,60,30,1441,1470,1425,0.000,
2010/03/23,15.40,15.60,15.00,15.20,-0.20,-1.2987,15.1700,14.3950,12.9750,,,852,1186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1460,1426,1403,0,0,0,0,60,30,1460,1486,1433,0.000,
2010/03/24,15.20,15.20,14.70,14.80,-0.40,-2.6316,15.2300,14.6200,13.1450,,,614,1130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1460,1436,1411,0,0,0,0,40,30,1460,1476,1441,0.000,
2010/03/25,14.80,14.80,14.20,14.20,-0.60,-4.0541,14.9700,14.7400,13.2925,,,450,963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1460,1447,1419,0,0,0,0,10,30,1460,1457,1449,0.000,
