日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 騰落指標, 騰落指標, 未平倉量
2011/11/15,202,209.5,200,201.5,0,0,,,,,,863,,0,,,0,,,17403,,,446,,,0,,,17849,,,-5649,-5649,0
2011/11/16,204,209,195,202,0.5,0.2481,,,,,,847,,0,,,0,,,17403,,,446,,,9,,,17858,,,-6218,-569,0
2011/11/17,196.5,204,196,198.5,-3.5,-1.7327,,,,,,555,,0,,,0,,,17367,,,516,,,8,,,17891,,,-6274,-56,0
2011/11/18,196.5,202.5,196.5,198.5,0,0,,,,,,382,,0,,,0,,,17377,,,516,,,1,,,17894,,,-6877,-603,0
2011/11/21,198.5,198.5,185,185,-13.5,-6.801,197.1,,,,,781,685,0,0,,0,0,,17386,17388,,579,501,,1,4,,17966,17892,,-7777,-900,0
2011/11/22,186,190,176.5,188.5,3.5,1.8919,194.5,,,,,562,625,0,0,,0,0,,17500,17407,,579,527,,6,5,,18085,17939,,-8356,-579,0
2011/11/23,188.5,190.5,179.5,180,-8.5,-4.5093,190.1,,,,,516,559,0,0,,0,0,,17500,17427,,552,548,,16,6,,18068,17981,,-9154,-798,0
2011/11/24,178,180,173.5,177,-3,-1.6667,185.8,,,,,663,580,0,0,,0,0,,17462,17446,,470,539,,0,5,,17932,17990,,-8870,284,0
2011/11/25,178.5,178.5,172,176.5,-0.5,-0.2825,181.4,,,,,310,566,0,0,,0,0,,17467,17464,,529,542,,0,5,,17996,18010,,-9191,-321,0
2011/11/28,176,188.5,176,187.5,11,6.2323,181.9,189.5,,,,537,517,0,0,0,0,0,0,17567,17500,17444,620,550,525,6,6,5,18193,18055,17974,-8609,582,0
2011/11/29,194,194,184.5,187,-0.5,-0.2667,181.6,188.05,,,,275,460,0,0,0,0,0,0,17554,17511,17459,626,559,543,1,5,5,18181,18075,18007,-7969,640,0
2011/11/30,185,189,182.5,184,-3,-1.6043,182.4,186.25,,,,259,408,0,0,0,0,0,0,17544,17519,17473,626,574,561,0,1,4,18170,18095,18038,-8583,-614,0
2011/12/1,189,195,188,190,6,3.2609,185,185.4,,,,549,386,0,0,0,0,0,0,17737,17574,17510,626,605,572,0,1,3,18363,18181,18085,-7707,876,0
2011/12/2,190,190,186.5,187,-3,-1.5789,187.1,184.25,,,,177,359,0,0,0,0,0,0,17743,17630,17547,626,625,583,1,2,3,18370,18256,18133,-7968,-261,0
2011/12/5,187,187,181,181,-6,-3.2086,185.8,183.85,,,,172,286,0,0,0,0,0,0,17744,17665,17582,626,626,588,6,2,4,18376,18293,18174,-8227,-259,0
2011/12/6,180,182,177.5,179,-2,-1.105,184.2,182.9,,,,309,293,0,0,0,0,0,0,17786,17711,17611,626,626,593,11,4,4,18423,18341,18208,-8889,-662,0
2011/12/7,180,181,175.5,175.5,-3.5,-1.9553,182.5,182.45,,,,304,302,0,0,0,0,0,0,17800,17763,17641,646,630,602,25,9,5,18471,18401,18248,-8700,189,0
2011/12/8,175.5,175.5,169,173.5,-2,-1.1396,179.2,182.1,,,,420,276,0,0,0,0,0,0,17778,17771,17673,664,638,622,16,12,7,18458,18420,18301,-9162,-462,0
2011/12/9,170,178,169,176,2.5,1.4409,177,182.05,,,,297,300,0,0,0,0,0,0,17743,17771,17700,670,647,636,21,16,9,18435,18433,18345,-9527,-365,0
2011/12/12,177,179,175,175,-1,-0.5682,175.8,180.8,185.15,,,252,316,0,0,0,0,0,0,17686,17759,17712,680,657,642,20,19,10,18387,18435,18364,-9383,144,0
2011/12/13,170,173,169,170.5,-4.5,-2.5714,174.1,179.15,183.6,,,345,323,0,0,0,0,0,0,17572,17716,17714,661,665,645,28,22,13,18262,18403,18372,-9770,-387,0
2011/12/14,169.5,172,166,171.5,1,0.5865,173.3,177.9,182.075,,,192,301,0,0,0,0,0,0,17573,17671,17717,681,672,651,33,24,16,18288,18366,18384,-9421,349,0
2011/12/15,170,171.5,168,170,-1.5,-0.8746,172.6,175.9,180.65,,,85,234,0,0,0,0,0,0,17574,17630,17701,702,679,658,34,27,20,18311,18337,18378,-10049,-628,0
2011/12/16,172,174.5,170.5,174.5,4.5,2.6471,172.3,174.65,179.45,,,135,201,0,0,0,0,0,0,17608,17603,17687,740,693,670,36,30,23,18385,18327,18380,-10086,-37,0
2011/12/19,173,173,168,168.5,-6,-3.4384,171,173.4,178.625,,,202,191,0,0,0,0,0,0,17620,17590,17675,770,711,684,45,35,27,18435,18337,18386,-10919,-833,0
2011/12/20,168,174.5,168,171,2.5,1.4837,171.1,172.6,177.75,,,212,165,0,0,0,0,0,0,17660,17608,17662,784,736,700,45,39,30,18489,18382,18392,-10724,195,0
2011/12/21,172.5,178,172.5,176,5,2.924,172,172.65,177.55,,,386,204,0,0,0,0,0,0,17638,17621,17646,808,761,716,37,39,32,18483,18421,18394,-9697,1027,0
2011/12/22,175.5,176,172,172,-4,-2.2727,172.4,172.5,177.3,,,139,214,0,0,0,0,0,0,17635,17633,17632,808,782,731,38,40,34,18481,18455,18396,-9941,-244,0
2011/12/23,173,179,172,175.5,3.5,2.0349,172.6,172.45,177.25,,,382,264,0,0,0,0,0,0,17604,17632,17618,808,796,745,56,44,37,18468,18472,18399,-9138,803,0
2011/12/26,175.5,176.5,173.5,173.5,-2,-1.1396,173.6,172.3,176.55,,,99,243,0,0,0,0,0,0,17612,17630,17610,808,804,757,0,35,35,18420,18469,18403,-9267,-129,0
2011/12/27,173.5,175,172,173,-0.5,-0.2882,174,172.55,175.85,,,107,222,0,0,0,0,0,0,17612,17621,17614,808,808,772,0,26,32,18420,18455,18419,-9463,-196,0
2011/12/28,174,178,172,176,3,1.7341,174,173,175.45,,,273,200,0,0,0,0,0,0,17649,17623,17622,778,802,782,57,30,35,18484,18456,18438,-9518,-55,0
2011/12/29,176,178,174,177,1,0.5682,175,173.7,174.8,,,185,209,0,0,0,0,0,0,17666,17629,17631,778,796,789,0,23,31,18444,18448,18452,-9460,58,0
2011/12/30,177,178.5,176,176.5,-0.5,-0.2825,175.2,173.9,174.275,,,284,189,0,0,0,0,0,0,17673,17643,17638,860,807,801,51,22,33,18584,18471,18472,-9509,-49,0
2012/1/2,176.5,176.5,172.5,173.5,-3,-1.6997,175.2,174.4,173.9,,,152,200,0,0,0,0,0,0,17675,17656,17643,862,817,811,41,30,32,18578,18503,18486,-10067,-558,0
2012/1/3,175,176,173.5,173.5,0,0,175.3,174.65,173.625,,,82,195,0,0,0,0,0,0,17676,17668,17645,892,834,821,42,38,32,18610,18541,18498,-9497,570,0
2012/1/4,174,176,171.5,172,-1.5,-0.8646,174.5,174.25,173.45,,,176,175,0,0,0,0,0,0,17662,17671,17647,892,857,830,0,27,28,18554,18555,18505,-9291,206,0
2012/1/5,173,173,171.5,172,0,0,173.5,174.25,173.375,,,152,169,0,0,0,0,0,0,17655,17669,17649,890,879,838,43,35,29,18589,18584,18516,-8986,305,0
2012/1/6,172,173.5,171,173,1,0.5814,172.8,174,173.225,,,150,142,0,0,0,0,0,0,17639,17662,17653,889,885,846,42,34,28,18571,18581,18526,-9139,-153,0
2012/1/9,173,173,169,169.5,-3.5,-2.0231,172,173.6,172.95,,,179,147,0,0,0,0,0,0,17645,17656,17656,880,889,853,0,25,28,18526,18571,18537,-9448,-309,0
2012/1/10,170,170.5,166,166.5,-3,-1.7699,170.6,172.95,172.75,,,317,194,0,0,0,0,0,0,17622,17645,17657,872,885,860,0,17,28,18495,18547,18544,-9032,416,0
2012/1/11,168,172,168,169,2.5,1.5015,170,172.25,172.625,,,241,207,0,0,0,0,0,0,17628,17638,17655,872,881,869,57,28,28,18558,18548,18551,-9013,19,0
2012/1/12,169,170,166,168,-1,-0.5917,169.2,171.35,172.525,,,210,219,0,0,0,0,0,0,17630,17633,17651,826,869,874,58,31,33,18515,18533,18559,-9379,-366,0
2012/1/13,169,169.5,166,166.5,-1.5,-0.8929,167.9,170.35,172.125,,,166,222,0,0,0,0,0,0,17643,17634,17648,825,856,871,0,23,28,18469,18513,18547,-9776,-397,0
2012/1/16,167,171.5,166.5,168,1.5,0.9009,167.6,169.8,172.1,,,310,248,0,0,0,0,0,0,17611,17627,17642,824,845,867,51,33,29,18487,18505,18538,-9717,59,0
2012/1/17,167.5,172.5,167,172,4,2.381,168.7,169.65,172.15,,,267,238,0,0,0,0,0,0,17606,17624,17635,824,835,860,53,44,30,18484,18503,18525,-8963,754,0
2012/1/18,173,173.5,171,172,0,0,169.3,169.65,171.95,,,231,236,0,0,0,0,0,0,17601,17619,17629,824,825,853,55,43,36,18481,18488,18518,-8861,102,0
2012/1/30,171.5,173.5,171,172.5,0.5,0.2907,170.2,169.7,171.975,,,174,229,0,0,0,0,0,0,17607,17614,17624,824,825,847,0,32,32,18432,18471,18502,-8015,846,0
2012/1/31,173,176,172,174.5,2,1.1594,171.8,169.85,171.925,,,239,244,0,0,0,0,0,0,17605,17607,17620,824,825,840,56,43,33,18486,18474,18494,-7379,636,0
2012/2/1,182,186.5,179.5,180,5.5,3.1519,174.2,170.9,172.25,,,961,374,0,0,0,0,0,0,17596,17604,17616,796,819,832,75,48,40,18468,18471,18488,-6702,677,0
2012/2/2,181,183.5,177,178.5,-1.5,-0.8333,175.5,172.1,172.525,,,576,436,0,0,0,0,0,0,17592,17601,17613,795,813,824,75,52,48,18463,18466,18485,-6077,625,0
2012/2/3,178,179.5,176,177.5,-1,-0.5602,176.6,172.95,172.6,,,361,462,0,0,0,0,0,0,17578,17596,17608,795,808,817,74,56,50,18448,18460,18474,-5887,190,0
2012/2/4,180.5,185,180,180,2.5,1.4085,178.1,174.15,172.75,,,557,538,0,0,0,0,0,0,17573,17589,17602,795,802,813,60,68,50,18429,18459,18465,-5465,422,0
2012/2/6,180,181.5,178,180,0,0,179.2,175.5,172.925,,,266,544,0,0,0,0,0,0,17545,17577,17592,794,796,810,58,68,56,18398,18442,18458,-5853,-388,0
2012/2/7,180.5,181.5,178.5,179,-1,-0.5556,179,176.6,173.2,,,269,405,0,0,0,0,0,0,17529,17564,17584,794,795,807,0,53,51,18324,18413,18442,-5916,-63,0
2012/2/8,179,183,179,181,2,1.1173,179.5,177.5,173.575,,,353,361,0,0,0,0,0,0,17535,17553,17577,794,795,804,60,50,51,18390,18398,18432,-5130,786,0
2012/2/9,183,184,180,181.5,0.5,0.2762,180.3,178.45,174.05,,,299,348,0,0,0,0,0,0,17538,17545,17570,794,795,801,39,43,50,18372,18383,18421,-4770,360,0
2012/2/10,181.5,194,181.5,194,12.5,6.8871,183.1,180.6,175.15,,,2145,666,0,0,0,0,0,0,17544,17539,17564,887,813,808,0,31,50,18432,18384,18421,-4713,57,0
2012/2/13,198,205,198,202,8,4.1237,187.5,183.35,176.6,,,2451,1103,0,0,0,0,0,0,17852,17600,17589,887,832,814,23,24,46,18763,18457,18449,-4279,434,0
2012/2/14,201,213,198,209,7,3.4653,193.5,186.25,178.575,178.8917,,1719,1393,0,0,0,0,0,0,18389,17772,17668,1023,878,837,11,27,40,19424,18676,18545,-4543,-264,0
2012/2/15,211,215,205.5,208.5,-0.5,-0.2392,199,189.25,180.675,179.0083,,1288,1580,0,0,0,0,0,0,18818,18029,17791,1064,932,863,0,15,32,19883,18975,18687,-3889,654,0
2012/2/16,208,218,200,201.5,-7,-3.3573,203,191.65,182.3,179,,1883,1897,0,0,0,0,0,0,19154,18352,17948,1208,1014,905,0,7,25,20363,19373,18878,-4501,-612,0
2012/2/17,209,213,203,205.5,4,1.9851,205.3,194.2,184.175,179.1167,,1714,1811,0,0,0,0,0,0,19158,18675,18107,1209,1079,946,0,7,19,20368,19760,19072,-4478,23,0
2012/2/20,209,209,200,202.5,-3,-1.4599,205.4,196.45,185.975,179.1833,,884,1497,0,0,0,0,0,0,19150,18934,18267,1209,1143,988,0,2,13,20360,20080,19268,-3983,495,0
2012/2/21,202.5,206,202,203,0.5,0.2469,204.2,198.85,187.725,179.4833,,513,1256,0,0,0,0,0,0,19143,19085,18429,1209,1180,1029,0,0,13,20353,20266,19471,-4187,-204,0
2012/2/22,204,207,203.5,204,1,0.4926,203.3,201.15,189.325,179.7417,,690,1136,0,0,0,0,0,0,19361,19194,18611,1209,1209,1071,2,0,8,20573,20404,19689,-3709,478,0
2012/2/23,204.5,211,204.5,205,1,0.4902,204,203.5,190.975,180.1583,,797,919,0,0,0,0,0,0,19533,19270,18811,1208,1209,1112,0,0,4,20742,20479,19926,-3953,-244,0
2012/2/24,205,206,199,202.5,-2.5,-1.2195,203.4,204.35,192.475,180.5833,,654,707,0,0,0,0,0,0,19564,19351,19013,1208,1209,1144,0,0,4,20773,20560,20160,-4156,-203,0
2012/2/29,204.5,204.5,201,203,0.5,0.2469,203.5,204.45,193.9,181.025,,413,613,0,0,0,0,0,0,19748,19470,19202,1208,1209,1176,0,0,1,20957,20680,20380,-3809,347,0
2012/3/1,204,211,204,205.5,2.5,1.2315,204,204.1,195.175,181.325,,665,643,0,0,0,0,0,0,19959,19634,19359,1208,1209,1195,0,0,0,21168,20843,20554,-3570,239,0
2012/3/2,209,209,204.5,207,1.5,0.7299,204.6,203.95,196.6,181.6583,,523,610,0,0,0,0,0,0,19954,19752,19473,1207,1208,1209,0,0,0,21162,20961,20682,-3257,313,0
2012/3/3,207,211,205,206.5,-0.5,-0.2415,204.9,204.45,198.05,182.0333,,573,565,0,0,0,0,0,0,19949,19835,19553,1207,1208,1209,0,0,0,21157,21044,20762,-3232,25,0
2012/3/5,207,207,199.5,203,-3.5,-1.6949,205,204.2,199.2,182.25,,734,581,0,0,0,0,0,0,19947,19912,19631,1207,1208,1209,0,0,0,21155,21120,20840,-3774,-542,0
2012/3/6,202,202,193,195,-8,-3.9409,203.4,203.45,199.95,182.3833,,780,655,0,0,0,0,0,0,19946,19952,19711,1207,1208,1208,0,0,0,21154,21159,20920,-4381,-607,0
2012/3/7,190,199,190,199,4,2.0513,202.1,203.05,200.95,182.6833,,495,621,0,0,0,0,0,0,20080,19976,19805,1207,1208,1208,0,0,0,21288,21183,21013,-4522,-141,0
2012/3/8,202,204.5,200,202,3,1.5075,201.1,202.85,202,183.0667,,547,625,0,0,0,0,0,0,20227,20030,19891,1208,1208,1208,0,0,0,21436,21238,21099,-4041,481,0
2012/3/9,206,208,203,206,4,1.9802,201,202.95,203.225,183.575,,705,652,0,0,0,0,0,0,20351,20111,19973,1208,1208,1208,0,0,0,21560,21319,21181,-3662,379,0
2012/3/12,208,208,201.5,201.5,-4.5,-2.1845,200.7,202.85,203.6,184.0417,,303,566,0,0,0,0,0,0,20344,20190,20051,1218,1210,1209,0,0,0,21563,21401,21260,-4055,-393,0
2012/3/13,201.5,204,199.5,200.5,-1,-0.4963,201.8,202.6,203.525,184.45,,246,459,0,0,0,0,0,0,20330,20267,20109,1219,1213,1210,3,1,0,21553,21480,21320,-3811,244,0
2012/3/14,204,207,202,206,5.5,2.7431,203.2,202.65,203.375,184.9667,,513,462,0,0,0,0,0,0,20348,20320,20148,1242,1220,1214,6,2,1,21597,21542,21363,-3343,468,0
2012/3/15,206,206.5,203.5,205,-1,-0.4854,203.8,202.45,203.2,185.5417,,241,401,0,0,0,0,0,0,20345,20344,20187,1271,1233,1220,1,2,1,21618,21578,21408,-3418,-75,0
2012/3/16,206,210,205,209.5,4.5,2.1951,204.5,202.75,203.6,186.175,,885,437,0,0,0,0,0,0,20335,20341,20226,1533,1298,1253,119,26,13,21988,21664,21491,-3514,-96,0
2012/3/19,211,224,211,224,14.5,6.9212,209,204.85,204.525,187.075,,2830,943,0,0,0,0,0,0,21451,20562,20376,1552,1364,1287,122,50,25,23126,21976,21689,-3807,-293,0
2012/3/20,225.5,236,223,226.5,2.5,1.1161,214.2,208,205.725,187.9417,,2532,1400,0,0,0,0,0,0,22570,21010,20638,1522,1425,1319,51,60,30,24144,22495,21988,-4185,-378,0
2012/3/21,229.5,230,221.5,223.5,-3,-1.3245,217.7,210.45,206.75,188.8583,,1186,1534,0,0,0,0,0,0,22999,21540,20930,1483,1473,1347,14,61,32,24496,23075,22308,-4323,-138,0
2012/3/22,224,228.5,224,224.5,1,0.4474,221.6,212.7,207.775,189.75,,601,1606,0,0,0,0,0,0,22984,22068,21206,1493,1518,1375,24,66,34,24501,23651,22615,-3931,392,0
2012/3/23,225,234,220.5,231.5,7,3.118,226,215.25,209.1,190.675,,801,1590,0,0,0,0,0,0,23211,22643,21492,1493,1510,1404,20,46,36,24724,24199,22931,-3901,30,0
2012/3/26,230,231.5,227,227,-4.5,-1.9438,226.6,217.8,210.325,191.5917,,627,1149,0,0,0,0,0,0,23362,23025,21794,1493,1498,1431,0,22,36,24855,24545,23261,-4112,-211,0
2012/3/27,227,228.5,211.5,215.5,-11.5,-5.0661,224.4,219.3,210.95,192.2583,,1554,953,0,0,0,0,0,0,23512,23214,22112,1493,1492,1458,0,12,36,25005,24717,23606,-4327,-215,0
2012/3/28,214.5,217,211.5,214.5,-1,-0.464,222.6,220.15,211.4,192.9417,,353,787,0,0,0,0,0,0,23518,23317,22429,1503,1496,1485,2,9,35,25023,24823,23949,-4523,-196,0
2012/3/29,214,214,203,203,-11.5,-5.3613,218.3,219.95,211.2,193.4417,,783,823,0,0,0,0,0,0,23536,23428,22748,1503,1498,1508,0,4,35,25039,24930,24291,-5346,-823,0
2012/3/30,204,212,203,210,7,3.4483,214,220,211.375,194.0083,,469,757,0,0,0,0,0,0,23550,23496,23069,1512,1502,1506,0,0,23,25062,24998,24598,-4959,387,0
2012/4/2,210,213.5,205,206.5,-3.5,-1.6667,209.9,218.25,211.55,194.5,,281,688,0,0,0,0,0,0,23542,23532,23278,1887,1580,1539,0,0,11,25429,25112,24829,-5328,-369,0
2012/4/3,208,210,201,204.5,-2,-0.9685,207.7,216.05,212.025,194.9667,,499,477,0,0,0,0,0,0,23735,23576,23395,1907,1663,1577,0,0,6,25642,25240,24978,-6047,-719,0
2012/4/5,203.5,213,197.5,211.5,7,3.423,207.1,214.85,212.65,195.6,,589,524,0,0,0,0,0,0,23987,23670,23494,1905,1743,1620,13,3,6,25905,25416,25119,-6658,-611,0
2012/4/6,213,213,209.5,210,-1.5,-0.7092,208.5,213.4,213.05,196.2083,,332,434,0,0,0,0,0,0,23951,23753,23590,1905,1824,1661,0,3,4,25856,25579,25255,-5968,690,0
2012/4/9,209,211.5,205.5,208,-2,-0.9524,208.1,211.05,213.15,196.8083,,317,403,0,0,0,0,0,0,24044,23852,23674,1905,1902,1702,0,3,2,25949,25757,25377,-6478,-510,0
2012/4/10,222.5,222.5,222.5,222.5,14.5,6.9712,211.3,210.6,214.2,197.65,,521,451,172,34.4,17.2,0,0,0,24043,23952,23742,1904,1906,1743,0,3,2,25947,25861,25486,-6055,423,0
2012/4/11,227.5,233.5,224,224,1.5,0.6742,215.2,211.45,215.375,198.5,,1909,733,562,146.8,73.4,1,0.2,0.1,24359,24077,23827,1904,1906,1784,0,3,2,26263,25985,25612,-6075,-20,0
2012/4/12,224,226.5,222,222,-2,-0.8929,217.3,212.2,216.175,199.375,,539,723,599,266.6,133.3,5,1.2,0.6,24308,24141,23906,1904,1905,1824,0,0,1,26212,26046,25731,-5934,141,0
2012/4/13,226,233,223.5,224,2,0.9009,220.1,214.3,217.125,200.3333,,861,829,715,409.6,204.8,7,2.6,1.3,24305,24212,23982,1966,1918,1871,0,0,1,26271,26129,25854,-5242,692,0
2012/4/16,223,229.5,222,226,2,0.8929,223.7,215.9,217.95,201.2833,,411,848,714,552.4,276.2,12,5,2.5,24263,24256,24054,1936,1924,1913,8,2,2,26207,26181,25969,-5671,-429,0
2012/4/17,228,233,224,224,-2,-0.885,224,217.65,217.95,202.2167,,707,885,773,672.6,353.5,21,9.2,4.6,24258,24299,24125,1936,1930,1918,4,2,2,26198,26231,26046,-6361,-690,0
2012/4/18,228.5,231.5,214,215.5,-8.5,-3.7946,222.3,218.75,217.4,203.0333,,1168,737,622,684.6,415.7,25,14,7.1,24325,24292,24184,1961,1942,1924,28,8,5,26314,26241,26113,-6453,-92,0
2012/4/19,217,220,211,220,4.5,2.0882,221.9,219.6,217.225,203.9,,578,745,646,694,480.3,21,17.2,9.2,24338,24298,24219,1979,1957,1931,35,15,8,26352,26269,26158,-6507,-54,0
2012/4/20,219.5,219.5,213.5,215,-5,-2.2727,220.1,220.1,216.75,204.6167,,449,662,666,684.2,546.9,23,20.4,11.5,24318,24300,24256,1890,1941,1929,25,20,10,26233,26262,26196,-7116,-609,0
2012/4/23,211.5,215,211,213,-2,-0.9302,217.5,220.6,215.825,205.3,,306,641,645,670.4,611.4,17,21.4,13.2,24320,24312,24284,1915,1937,1930,27,24,13,26262,26273,26227,-7592,-476,0
2012/4/24,213,218,213,214,1,0.4695,215.5,219.75,215.175,205.9917,,369,574,727,661.2,666.9,13,19.8,14.5,24328,24326,24312,1890,1928,1929,27,28,15,26245,26282,26257,-7660,-68,0
2012/4/25,217,218.5,214.5,215,1,0.4673,215.4,218.85,215.15,206.6667,,452,430,752,687.2,685.9,14,17.6,15.8,24331,24327,24309,1854,1907,1924,33,29,19,26218,26263,26252,-7080,580,0
2012/4/26,217,217,213,215.5,0.5,0.2326,214.5,218.2,215.2,207.2583,,249,365,761,710.2,702.1,15,16.4,16.8,24331,24326,24312,1854,1882,1919,36,30,22,26221,26237,26253,-7348,-268,0
2012/4/27,218,218,208.5,213,-2.5,-1.1601,214.1,217.1,215.7,207.8333,,410,357,729,722.8,703.5,5,12.8,16.6,24334,24329,24315,1864,1876,1909,32,31,26,26230,26236,26249,-7734,-386,0
2012/4/30,215,227.5,214,227.5,14.5,6.8075,217,217.25,216.575,208.6667,,740,444,776,749,709.7,2,9.8,15.6,24382,24341,24327,1864,1866,1902,27,31,27,26273,26238,26256,-7621,113,0
2012/5/2,226.5,228,220,223.5,-4,-1.7582,218.9,217.2,217.425,209.3917,,1023,574,621,727.8,694.5,0,7.2,13.5,24396,24355,24340,1903,1869,1898,142,54,41,26441,26278,26280,-6834,787,0
2012/5/3,225,232,223.5,224,0.5,0.2237,220.7,218.05,218.4,210.125,,1089,702,563,690,688.6,0,4.4,11,24417,24372,24350,1912,1880,1893,311,110,70,26640,26362,26312,-7069,-235,0
2012/5/4,223,228.5,220,225.5,1.5,0.6696,222.7,218.6,219.1,210.9,,1209,894,514,640.6,675.4,0,1.4,8.9,24421,24390,24358,1912,1892,1887,541,211,120,26874,26492,26365,-6663,406,0
2012/5/7,214,221,214,216.5,-9,-3.9911,223.4,218.75,219.425,211.4917,,1169,1046,635,621.8,672.3,12,2.8,7.8,24606,24444,24387,2052,1929,1903,429,290,160,27088,26664,26450,-7260,-597,0
2012/5/8,218,219,212,212,-4.5,-2.0785,220.3,218.65,219.625,212,,811,1060,700,606.6,677.8,11,4.6,7.2,24590,24486,24414,1981,1953,1909,396,364,197,26968,26803,26520,-7149,111,0
2012/5/9,210,211,207,209,-3,-1.4151,217.4,218.15,218.95,212.25,,673,990,690,620.4,674.1,8,6.2,6.7,24620,24531,24443,2026,1977,1923,342,404,229,26989,26912,26595,-7636,-487,0
2012/5/10,208,214.5,208,209,0,0,214.4,217.55,218.2,212.3667,,562,884,746,657,673.5,7,7.6,6,24618,24571,24472,2081,2011,1946,374,416,263,27074,26999,26680,-7846,-210,0
2012/5/11,209,212.5,208,209.5,0.5,0.2392,211.2,216.95,217.575,212.375,195.6333,344,711,798,713.8,677.2,10,9.6,5.5,24638,24615,24502,2081,2045,1968,359,380,295,27079,27040,26766,-8411,-565,0
2012/5/14,209,211.5,209,211,1.5,0.716,210.1,216.75,216.925,212.4167,195.7125,254,528,790,744.8,683.3,15,10.2,6.5,24669,24627,24536,2081,2051,1990,350,364,327,27101,27042,26853,-8803,-392,0
2012/5/15,208,212,208,211,0,0,209.9,215.1,216.175,212.575,195.7875,220,410,773,759.4,683,10,10,7.3,24674,24644,24565,2097,2074,2013,361,357,360,27133,27075,26939,-8760,43,0
2012/5/16,211.5,212.5,208.5,208.5,-2.5,-1.1848,209.8,213.6,215.4,212.625,195.8708,268,329,742,769.8,695.1,12,10.8,8.5,24681,24656,24594,2096,2088,2033,330,355,379,27108,27099,27006,-9422,-662,0
2012/5/17,208.5,210.5,207.5,208.5,0,0,209.7,212.05,215.05,212.725,195.9542,251,267,712,763,710,15,12.4,10,24675,24668,24619,2106,2093,2052,346,349,383,27128,27110,27054,-8940,482,0
2012/5/18,207,208,197.5,198,-10.5,-5.036,207.4,209.3,213.95,212.6417,196.0625,701,338,732,749.8,731.8,17,13.8,11.7,24692,24678,24646,2170,2111,2078,358,349,365,27221,27138,27089,-9717,-777,0
2012/5/21,200,202,197,198,0,0,204.8,207.45,213.1,212.5417,196.1417,334,354,734,738.6,741.7,21,15,12.6,24822,24709,24668,2170,2129,2090,348,349,356,27341,27186,27114,-9493,224,0
2012/5/22,203,204,198.5,200,2,1.0101,202.6,206.25,212.45,212.4583,196.3083,440,398,782,740.4,749.9,19,16.8,13.4,24814,24737,24690,2120,2133,2104,383,353,355,27318,27223,27149,-8892,601,0
2012/5/23,196,198,193.5,194,-6,-3,199.7,204.75,211.45,212.3167,196.45,399,425,743,740.6,755.2,20,18.4,14.6,24804,24762,24709,2120,2138,2113,405,368,361,27330,27268,27183,-9539,-647,0
2012/5/24,194,196,188,188.5,-5.5,-2.8351,195.7,202.7,210.125,212.075,196.55,562,487,725,743.2,753.1,18,19,15.7,24832,24793,24730,2120,2141,2117,438,386,368,27391,27320,27215,-10033,-494,0
2012/5/25,190,197,188.5,195.5,7,3.7135,195.2,201.3,209.125,211.9083,196.6167,495,446,688,734.4,742.1,31,21.8,17.8,24845,24824,24751,2320,2171,2141,471,409,379,27637,27404,27271,-10413,-380,0
2012/5/28,197,197,193,196,0.5,0.2558,194.8,199.8,208.275,211.725,196.6917,150,409,718,731.2,734.9,29,23.4,19.2,24823,24824,24766,2320,2201,2165,466,433,391,27610,27458,27322,-10048,365,0
