日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2011/12/02,30.10,30.15,29.50,29.50,0.00,0.00,,,,,,1484,,23952.0000,,,99.0000,,,-7968,-7968,48793,,,1432,,,395,,,50620,,,0.000,
2011/12/05,29.50,30.00,29.30,29.40,-0.10,-0.339,,,,,,1245,,24107.0000,,,113.0000,,,-8227,-259,48881,,,1432,,,396,,,50709,,,0.000,
2011/12/06,29.10,29.40,28.05,28.10,-1.30,-4.4218,,,,,,1233,,23915.0000,,,94.0000,,,-8889,-662,48922,,,1429,,,354,,,50705,,,0.000,
2011/12/07,28.30,28.70,28.05,28.30,0.20,0.7117,,,,,,1250,,23987.0000,,,133.0000,,,-8700,189,49110,,,1429,,,372,,,50911,,,0.000,
2011/12/08,28.00,28.30,27.00,27.60,-0.70,-2.4735,28.5800,,,,,1118,1266,23731.0000,23938.4000,,126.0000,113.0000,,-9162,-462,49169,48975,,1429,1430,,361,376,,50959,50782,,0.000,
2011/12/09,26.60,27.70,26.30,27.60,0.00,0.00,28.2000,,,,,1021,1173,23662.0000,23880.4000,,114.0000,116.0000,,-9527,-365,49211,49059,,1431,1430,,257,349,,50900,50838,,0.000,
2011/12/12,28.20,28.30,27.65,27.65,0.05,0.1812,27.8500,,,,,817,1087,23604.0000,23779.8000,,152.0000,123.8000,,-9383,144,49215,49126,,1431,1430,,255,320,,50902,50876,,0.000,
2011/12/13,27.10,27.60,27.00,27.30,-0.35,-1.2658,27.6900,,,,,803,1001,23563.0000,23709.4000,,109.0000,126.8000,,-9770,-387,49152,49172,,1431,1431,,252,300,,50836,50902,,0.000,
2011/12/14,27.30,28.00,27.20,27.70,0.40,1.4652,27.5700,,,,,710,893,23563.0000,23624.6000,,94.0000,119.0000,,-9421,349,49145,49179,,1423,1429,,253,276,,50822,50884,,0.000,
2011/12/15,27.30,27.40,27.00,27.00,-0.70,-2.5271,27.4500,28.0150,,,,633,796,23547.0000,23587.8000,23763.1000,93.0000,112.4000,112.7000,-10049,-628,49140,49173,49074,1415,1427,1429,247,253,315,50803,50853,50817,0.000,
2011/12/16,27.20,27.40,26.90,26.95,-0.05,-0.1852,27.3200,27.7600,,,,642,721,23508.0000,23557.0000,23718.7000,133.0000,116.2000,116.1000,-10086,-37,49064,49143,49101,1416,1424,1427,248,252,300,50729,50819,50828,0.000,
2011/12/19,26.90,26.90,25.10,25.10,-1.85,-6.8646,26.8100,27.3300,,,,1513,860,23307.0000,23497.6000,23638.7000,121.0000,110.0000,116.9000,-10919,-833,48974,49095,49110,1416,1421,1425,178,236,278,50569,50752,50814,0.000,
2011/12/20,24.00,25.30,24.00,24.10,-1.00,-3.9841,26.1700,26.9300,,,,1956,1090,23353.0000,23455.6000,23582.5000,110.0000,110.2000,118.5000,-10724,195,48997,49064,49118,756,1286,1358,165,219,259,49919,50569,50735,0.000,
2011/12/21,25.70,25.75,25.00,25.75,1.65,6.8465,25.7800,26.6750,,,,1776,1304,23555.0000,23454.0000,23539.3000,132.0000,117.8000,118.4000,-9697,1027,49176,49070,49124,525,1106,1268,196,207,242,49898,50384,50634,0.000,
2011/12/22,25.85,26.65,25.65,26.10,0.35,1.3592,25.6000,26.5250,,,,1400,1457,23611.0000,23466.8000,23527.3000,155.0000,130.2000,121.3000,-9941,-244,49238,49090,49131,366,896,1161,164,191,222,49769,50177,50515,0.000,
2011/12/23,26.80,27.40,26.55,27.15,1.05,4.023,25.6400,26.4800,,,,1391,1607,23627.0000,23490.6000,23523.8000,144.0000,132.4000,124.3000,-9138,803,49230,49123,49133,365,686,1055,226,186,219,49822,49996,50407,0.000,
2011/12/26,27.45,27.80,27.00,27.10,-0.05,-0.1842,26.0400,26.4250,,,,1659,1636,23636.0000,23556.4000,23527.0000,145.0000,137.2000,123.6000,-9267,-129,49086,49146,49120,255,454,937,229,197,216,49571,49796,50274,0.000,
2011/12/27,27.00,27.30,26.55,26.70,-0.40,-1.476,26.5600,26.3650,,,,959,1437,23551.0000,23596.0000,23525.8000,144.0000,144.0000,127.1000,-9463,-196,49071,49160,49112,256,354,820,217,207,213,49545,49721,50145,0.000,
2011/12/28,26.70,27.25,26.70,26.70,0.00,0.00,26.7500,26.2650,,,,791,1240,23483.0000,23581.6000,23517.8000,177.0000,153.0000,135.4000,-9518,-55,49105,49146,49108,256,300,703,210,210,209,49572,49656,50020,0.000,
2011/12/29,26.60,26.90,26.40,26.75,0.05,0.1873,26.8800,26.2400,27.1275,,,466,1053,23513.0000,23562.0000,23514.4000,174.0000,156.8000,143.5000,-9460,58,49131,49125,49107,256,278,587,206,218,205,49594,49621,49899,0.000,
2011/12/30,26.95,27.20,26.50,26.50,-0.25,-0.9346,26.7500,26.1950,26.9775,,,720,919,23461.0000,23528.8000,23509.7000,180.0000,164.0000,148.2000,-9509,-49,49144,49108,49115,255,256,471,190,211,199,49590,49575,49785,0.000,
2012/01/02,26.50,26.70,25.70,25.70,-0.80,-3.0189,26.4700,26.2550,26.7925,,,853,757,23553.0000,23512.2000,23534.3000,135.0000,162.0000,149.6000,-10067,-558,49116,49114,49130,271,259,356,160,197,197,49547,49570,49683,0.000,
2012/01/03,26.00,26.50,25.90,26.25,0.55,2.1401,26.3800,26.4700,26.7000,,,675,701,23498.0000,23501.6000,23548.8000,136.0000,160.4000,152.2000,-9497,570,49173,49134,49147,270,262,308,158,185,196,49601,49581,49651,0.000,
2012/01/04,26.60,26.90,26.35,26.35,0.10,0.381,26.3100,26.5300,26.6025,,,1225,787,23359.0000,23476.8000,23529.2000,150.0000,155.0000,154.0000,-9291,206,48971,49107,49127,270,265,282,156,175,192,49397,49546,49601,0.000,
2012/01/05,26.70,27.05,26.40,27.00,0.65,2.4668,26.3600,26.6200,26.5725,,,1923,1079,23544.0000,23483.0000,23522.5000,149.0000,150.0000,153.4000,-8986,305,48891,49059,49092,254,264,271,161,166,192,49307,49489,49555,0.000,
2012/01/06,27.00,27.40,26.75,26.85,-0.15,-0.5556,26.4300,26.5900,26.5350,,,2061,1347,23433.0000,23477.4000,23503.1000,140.0000,142.0000,153.0000,-9139,-153,48827,48996,49052,253,264,260,160,160,185,49241,49419,49497,0.000,
2012/01/09,26.90,27.45,26.85,26.95,0.10,0.3724,26.6800,26.5750,26.5000,,,1698,1516,23253.0000,23417.4000,23464.8000,140.0000,143.0000,152.5000,-9448,-309,48788,48930,49022,253,261,260,163,160,179,49205,49351,49460,0.000,
2012/01/10,27.15,28.00,27.15,27.80,0.85,3.154,26.9900,26.6850,26.5250,,,2853,1952,23165.0000,23350.8000,23426.2000,125.0000,140.8000,150.6000,-9032,416,48823,48860,48997,253,257,260,198,168,177,49275,49286,49433,0.000,
2012/01/11,27.50,28.00,27.40,27.45,-0.35,-1.259,27.2100,26.7600,26.5125,,,1992,2105,23219.0000,23322.8000,23399.8000,118.0000,134.4000,144.7000,-9013,19,48860,48838,48973,253,254,259,222,181,178,49336,49273,49410,0.000,
2012/01/12,27.45,27.70,26.85,26.85,-0.60,-2.1858,27.1800,26.7700,26.5050,,,1411,2003,23177.0000,23249.4000,23366.2000,115.0000,127.6000,138.8000,-9379,-366,49014,48863,48961,141,231,248,223,194,180,49379,49288,49388,0.000,
2012/01/13,27.30,27.30,26.00,26.00,-0.85,-3.1657,27.0100,26.7200,26.4575,,,2046,2000,22992.0000,23161.2000,23319.3000,108.0000,121.2000,131.6000,-9776,-397,49088,48915,48955,140,209,236,180,198,179,49409,49321,49370,0.000,
2012/01/16,26.60,26.70,26.05,26.60,0.60,2.3077,26.9400,26.8100,26.5325,,,1398,1940,23136.0000,23137.8000,23277.6000,115.0000,116.2000,129.6000,-9717,59,48975,48952,48941,140,186,223,182,202,181,49298,49340,49345,0.000,
2012/01/17,26.80,27.50,26.50,27.25,0.65,2.4436,26.8300,26.9100,26.6900,,,2333,1836,22862.0000,23077.2000,23214.0000,111.0000,113.4000,127.1000,-8963,754,49166,49021,48940,139,163,210,179,198,183,49485,49382,49334,0.000,
2012/01/18,27.25,28.00,27.05,27.35,0.10,0.367,26.8100,27.0100,26.7700,,,2411,1919,22538.0000,22941.0000,23131.9000,99.0000,109.6000,122.0000,-8861,102,49210,49091,48964,138,140,197,202,194,188,49551,49425,49349,0.000,
2012/01/30,27.90,28.70,27.85,28.35,1.00,3.6563,27.1100,27.1450,26.8825,,,3210,2279,22612.0000,22828.0000,23038.7000,105.0000,107.6000,117.6000,-8015,846,49432,49174,49018,136,139,185,355,220,207,49924,49534,49411,0.000,
2012/01/31,28.70,30.30,28.70,30.30,1.95,6.8783,27.9700,27.4900,27.0400,,,3530,2576,22069.0000,22643.4000,22902.3000,140.0000,114.0000,117.6000,-7379,636,49434,49244,49079,135,138,174,403,265,231,49973,49647,49484,0.000,
2012/02/01,30.85,31.90,30.85,31.30,1.00,3.3003,28.9100,27.9250,27.2500,,,10847,4466,23401.0000,22696.4000,22917.1000,188.0000,128.6000,122.4000,-6702,677,49454,49339,49146,135,137,162,549,338,270,50139,49815,49577,0.000,
2012/02/02,31.50,31.65,30.65,31.60,0.30,0.9585,29.7800,28.3050,27.4950,,,5529,5105,23619.0000,22847.8000,22962.5000,160.0000,138.4000,125.9000,-6077,625,49401,49386,49204,134,136,150,480,398,298,50016,49921,49652,0.000,
2012/02/03,31.30,31.80,30.75,31.40,-0.20,-0.6329,30.5900,28.7000,27.7300,,,3064,5236,23972.0000,23134.6000,23037.8000,129.0000,144.4000,127.0000,-5887,190,49303,49405,49248,134,136,138,477,453,324,49915,49994,49709,0.000,
2012/02/04,32.00,32.40,31.20,31.85,0.45,1.4331,31.2900,29.2000,27.9850,,,5191,5632,24031.0000,23418.4000,23123.2000,144.0000,152.2000,129.9000,-5465,422,49287,49376,49275,133,135,137,520,486,353,49941,49997,49766,0.000,
2012/02/06,31.85,32.50,31.35,31.55,-0.30,-0.9419,31.5400,29.7550,28.2375,,,4652,5856,23984.0000,23801.4000,23222.4000,173.0000,158.8000,136.4000,-5853,-388,49110,49311,49277,132,134,136,459,498,381,49702,49943,49795,0.000,
