,股票代號,股票名稱,股利發放年度,股價年度,年度最高價,年度最低價,p0,p1,p2
0,6531,愛普*,2016,2016,102.00,57.80,0.76,0.89,1.21
1,6531,愛普*,2017,2017,109.00,68.00,0.60,0.88,0.37
2,6531,愛普*,2018,2018,127.50,40.00,2.19,1.32,13.12
3,6531,愛普*,2019,2019,93.00,33.95,1.74,15.64,26.60
4,6531,愛普*,2020,2020,565.00,73.50,6.69,11.75,5.86
5,6531,愛普*,2021,2021,937.00,372.50,1.52,0.35,
6,6531,愛普*,2022,2022,504.00,227.00,1.22,,
