,布腹,布嘿,祇,基,程蔼基,程基,p0,p1,p2
0,8227,エΤм           ,2012,2012,6.50,2.97,1.19,42.77,37.55
1,8227,エΤм           ,2021,2021,130.00,30.00,3.33,2.82,
2,8227,エΤм           ,2022,2022,114.50,49.30,1.32,,
