"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","27.23","3.67","1.61",
"1102","亞泥","16.16","5.80","1.53",
"1103","嘉泥","57.78","0.00","0.68",
"1104","環泥","111.43","0.00","0.78",
"1108","幸福","-","0.00","0.82",
"1109","信大","30.29","1.94","0.72",
"1110","東泥","-","0.00","0.81",
"1201","味全","38.17","0.00","4.25",
"1203","味王","5.17","3.80","1.32",
"1210","大成","16.59","4.72","1.84",
"1213","大飲","-","0.00","0.79",
"1215","卜蜂","19.36","4.20","1.44",
"1216","統一","25.78","2.32","2.37",
"1217","愛之味","48.75","0.00","1.32",
"1218","泰山","-","0.00","1.05",
"1219","福壽","1,170.00","0.00","0.91",
"1220","台榮","-","0.00","0.82",
"1225","福懋油","-","0.00","0.97",
"1227","佳格","14.18","4.55","1.93",
"1229","聯華","107.14","4.00","0.83",
"1231","聯華食","15.12","5.71","0.85",
"1232","大統益","10.90","6.50","2.27",
"1233","天仁","21.16","4.27","2.47",
"1234","黑松","38.64","1.76","0.97",
"1235","興泰","-","0.87","2.25",
"1236","宏亞","10.00","6.25","1.18",
"1301","台塑","38.91","3.89","2.08",
"1303","南亞","-","2.29","1.65",
"1304","台聚","782.50","0.00","1.05",
"1305","華夏","-","0.00","1.01",
"1307","三芳","9.97","5.54","1.82",
"1308","亞聚","22.32","4.00","1.14",
"1309","台達化","-","0.00","1.12",
"1310","台苯","-","0.00","1.25",
"1312","國喬","-","0.00","1.09",
"1313","聯成","-","1.32","0.91",
"1314","中石化","-","0.00","0.89",
"1315","達新","13.40","4.69","0.91",
"1316","上曜","-","0.00","0.58",
"1319","東陽","26.85","1.38","2.15",
"1321","大洋","-","0.00","2.18",
"1323","永裕","18.24","4.44","0.98",
"1324","地球","19.84","0.81","1.00",
"1325","恆大","19.67","2.02","2.02",
"1326","台化","2,080.00","1.92","1.84",
"1402","遠東新","43.88","2.68","2.00",
"1409","新纖","60.79","0.00","0.72",
"1410","南染","-","0.00","1.14",
"1413","宏洲","-","0.00","0.45",
"1414","東和","-","0.00","0.67",
"1416","廣豐","-","0.00","0.83",
"1417","嘉裕","-","0.00","0.59",
"1418","東華","-","0.00","0.97",
"1419","新紡","107.71","0.00","2.33",
"1423","利華","-","0.00","0.44",
"1432","大魯閣","-","0.00","0.67",
"1434","福懋","-","7.13","0.78",
"1435","中福","-","0.00","0.64",
"1436","華友聯","-","0.00","0.76",
"1437","勤益控","-","0.00","1.29",
"1438","三地開發","-","0.00","5.23",
"1439","雋揚","58.08","0.00","1.03",
"1440","南紡","-","0.00","0.84",
"1442","名軒","9.76","7.27","1.41",
"1443","立益物流","-","0.00","0.38",
"1444","力麗","-","0.00","0.66",
"1445","大宇","35.83","3.10","0.51",
"1446","宏和","42.11","0.00","0.57",
"1447","力鵬","-","0.00","1.15",
"1449","佳和","-","0.00","0.44",
"1451","年興","33.96","3.07","0.87",
"1452","宏益","-","0.00","0.52",
"1453","大將","-","0.00","0.66",
"1454","台富","-","3.45","0.53",
"1455","集盛","-","0.00","0.87",
"1456","怡華","-","0.00","0.34",
"1457","宜進","-","0.00","0.44",
"1459","聯發","-","0.00","0.95",
"1460","宏遠","-","0.00","0.62",
"1463","強盛","-","0.00","0.59",
"1464","得力","-","0.00","0.51",
"1465","偉全","17.98","5.37","0.56",
"1466","聚隆","-","0.00","0.91",
"1467","南緯","-","0.00","0.70",
"1468","昶和","-","0.00","1.01",
"1469","理隆","-","0.00","0.74",
"1470","大統新創","10.75","0.00","0.78",
"1471","首利","-","0.00","1.72",
"1472","三洋實業","-","0.00","0.47",
"1473","台南","17.08","6.41","0.88",
"1474","弘裕","53.45","0.00","0.46",
"1475","業旺","-","0.00","1.38",
"1476","儒鴻","8.02","3.56","1.12",
"1477","聚陽","21.06","3.24","3.02",
"1503","士電","6.64","1.49","1.35",
"1504","東元","20.14","3.50","0.78",
"1506","正道","-","0.00","1.79",
"1507","永大","11.80","4.63","0.97",
"1512","瑞利","-","0.00","0.71",
"1513","中興電","16.12","5.10","1.14",
"1514","亞力","-","0.00","0.58",
"1515","力山","-","0.00","1.09",
"1516","川飛","9.25","0.00","1.72",
"1517","利奇","11.18","6.73","0.90",
"1519","華城","15.15","8.91","2.54",
"1521","大億","19.10","4.29","1.40",
"1522","堤維西","19.56","3.01","1.11",
"1523","開億","17.27","2.14","0.91",
"1524","耿鼎","48.33","3.45","0.67",
"1525","江申","14.52","3.75","0.78",
"1526","日馳","-","0.00","0.88",
"1527","鑽全","12.38","3.97","2.10",
"1528","恩德","-","1.54","0.70",
"1529","樂事綠能","-","0.00","0.54",
"1530","亞崴","15.97","5.29","1.40",
"1531","高林股","13.36","4.90","0.71",
"1532","勤美","-","1.49","1.56",
"1533","車王電","-","0.00","0.89",
"1535","中宇","13.47","4.41","2.83",
"1536","和大","-","0.00","1.00",
"1537","廣隆","106.79","1.20","1.55",
"1538","正峰","-","11.11","1.69",
"1539","巨庭","-","0.00","0.47",
"1540","喬福","7.36","9.80","1.77",
"1541","錩泰","9.26","0.00","1.42",
"1560","中砂","-","3.41","1.57",
"1583","程泰","-","3.97","1.23",
"1603","華電","15.82","0.00","0.81",
"1604","聲寶","2.56","0.00","0.57",
"1605","華新","-","0.00","0.67",
"1608","華榮","-","0.00","0.83",
"1609","大亞","-","0.00","0.58",
"1611","中電","64.14","3.23","1.36",
"1612","宏泰","383.33","2.26","0.78",
"1613","台一","-","0.00","0.65",
"1614","三洋電","43.87","1.00","1.90",
"1615","大山","44.24","2.69","0.77",
"1616","億泰","-","0.00","0.55",
"1617","榮星","-","0.00","0.56",
"1618","合機","-","1.02","0.61",
"1701","中化","82.67","0.81","1.79",
"1702","南僑","33.59","0.00","1.47",
"1704","榮化","10.00","5.51","1.65",
"1707","葡萄王","13.76","3.91","1.98",
"1708","東鹼","13.33","5.21","1.43",
"1709","和益","12.45","4.10","0.91",
"1710","東聯","67.50","4.94","1.28",
"1711","永光","231.25","1.08","1.38",
"1712","興農","16.65","6.08","1.03",
"1713","國化","-","0.96","0.73",
"1714","和桐","11.82","4.23","1.07",
"1715","萬洲","37.78","1.27","0.68",
"1716","永信","20.00","3.99","1.92",
"1717","長興","10.03","5.33","1.57",
"1718","中纖","-","0.00","0.60",
"1720","生達","15.87","5.00","1.90",
"1721","三晃","-","0.00","0.83",
"1722","台肥","48.82","1.75","2.02",
"1723","中碳","14.30","6.33","4.14",
"1724","台硝","53.75","6.14","0.94",
"1725","元禎","14.83","0.00","1.44",
"1726","永記","13.77","4.52","1.14",
"1727","中華化","17.50","5.44","1.15",
"1729","必翔","97.68","1.47","4.88",
"1730","花仙子","22.06","2.67","1.52",
"1731","美吾華","32.92","1.52","1.45",
"1732","毛寶","69.00","0.00","1.80",
"1733","五鼎","16.24","5.31","4.20",
"1734","杏輝","37.69","1.12","1.88",
"1735","日勝化","32.05","0.00","0.93",
"1736","喬山","-","1.74","1.22",
"1737","臺鹽","151.54","0.00","0.84",
"1773","勝一","15.66","4.84","1.56",
"1802","台玻","466.00","2.15","1.22",
"1805","寶徠","-","0.00","1.80",
"1806","冠軍","24.57","1.33","0.78",
"1808","潤隆","8.25","9.40","1.47",
"1809","中釉","18.15","0.00","0.99",
"1810","和成","-","0.00","0.71",
"1902","台紙","-","0.00","0.62",
"1903","士紙","-","0.00","4.13",
"1904","正隆","117.50","0.00","0.75",
"1905","華紙","-","1.17","0.98",
"1906","寶隆","29.17","0.00","0.51",
