"98年08月13日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","26.06","3.57","1.64",
"1102","亞泥","18.17","5.56","1.59",
"1103","嘉泥","-","0.00","0.73",
"1104","環泥","-","0.00","0.85",
"1108","幸福","-","0.00","0.82",
"1109","信大","42.50","1.96","0.72",
"1110","東泥","-","0.00","0.87",
"1201","味全","34.65","0.00","3.93",
"1203","味王","5.53","3.92","1.29",
"1210","大成","16.33","5.05","1.61",
"1213","大飲","53.94","0.00","0.80",
"1215","卜蜂","17.16","4.20","1.42",
"1216","統一","27.50","2.67","2.05",
"1217","愛之味","36.53","0.00","1.31",
"1218","泰山","-","0.00","1.11",
"1219","福壽","-","0.00","0.91",
"1220","台榮","-","0.00","0.88",
"1225","福懋油","-","0.00","0.99",
"1227","佳格","13.16","4.90","1.79",
"1229","聯華","136.82","3.99","0.83",
"1231","聯華食","16.99","4.96","0.94",
"1232","大統益","11.67","7.00","1.98",
"1233","天仁","20.55","4.13","2.42",
"1234","黑松","39.65","1.76","0.96",
"1235","興泰","-","0.87","2.72",
"1236","宏亞","10.36","6.27","1.09",
"1301","台塑","23.63","4.13","1.98",
"1303","南亞","-","2.33","1.58",
"1304","台聚","-","0.00","1.08",
"1305","華夏","-","0.00","0.99",
"1307","三芳","10.07","5.93","1.51",
"1308","亞聚","23.02","4.52","1.07",
"1309","台達化","-","0.00","0.90",
"1310","台苯","-","0.00","1.24",
"1312","國喬","-","0.00","1.17",
"1313","聯成","-","1.33","0.91",
"1314","中石化","-","0.00","0.97",
"1315","達新","12.90","4.64","0.91",
"1316","上曜","-","0.00","0.49",
"1319","東陽","25.71","1.59","1.83",
"1321","大洋","-","0.00","2.07",
"1323","永裕","15.06","5.11","0.82",
"1324","地球","19.84","0.80","1.00",
"1325","恆大","18.07","2.04","1.93",
"1326","台化","-","2.11","1.74",
"1402","遠東新","60.17","2.82","1.86",
"1409","新纖","-","0.00","0.84",
"1410","南染","-","0.00","1.11",
"1413","宏洲","-","0.00","0.43",
"1414","東和","-","0.00","0.71",
"1416","廣豐","-","0.00","0.80",
"1417","嘉裕","-","0.00","0.61",
"1418","東華","-","0.00","0.70",
"1419","新紡","615.00","0.00","2.55",
"1423","利華","-","0.00","0.44",
"1432","大魯閣","-","0.00","0.59",
"1434","福懋","12.81","6.93","0.83",
"1435","中福","-","0.00","0.68",
"1436","華友聯","-","0.00","0.77",
"1437","勤益控","-","0.00","1.28",
"1438","三地開發","-","0.00","2.17",
"1439","雋揚","57.31","0.00","1.03",
"1440","南紡","-","0.00","0.85",
"1441","大東","-","0.00","1.12",
"1442","名軒","8.85","7.62","1.24",
"1443","立益物流","-","0.00","0.42",
"1444","力麗","-","0.00","0.66",
"1445","大宇","20.10","3.21","0.50",
"1446","宏和","-","0.00","0.57",
"1447","力鵬","-","0.00","1.27",
"1449","佳和","-","0.00","0.43",
"1451","年興","135.83","3.07","0.87",
"1452","宏益","-","0.00","0.55",
"1453","大將","-","0.00","0.65",
"1454","台富","87.43","3.27","0.56",
"1455","集盛","-","0.00","0.85",
"1456","怡華","-","0.00","0.29",
"1457","宜進","-","0.00","0.46",
"1459","聯發","-","0.00","1.10",
"1460","宏遠","-","0.00","0.59",
"1463","強盛","-","0.00","0.60",
"1464","得力","-","0.00","0.48",
"1465","偉全","14.04","5.37","0.54",
"1466","聚隆","-","0.00","0.65",
"1467","南緯","-","0.00","0.74",
"1468","昶和","-","0.00","0.99",
"1469","理隆","-","0.00","0.71",
"1470","大統新創","9.37","0.00","0.73",
"1471","首利","-","0.00","1.65",
"1472","三洋實業","-","0.00","0.47",
"1473","台南","20.00","6.41","0.81",
"1474","弘裕","40.06","0.00","0.50",
"1475","業旺","-","0.00","0.50",
"1476","儒鴻","10.32","3.68","1.05",
"1477","聚陽","25.36","3.36","2.82",
"1503","士電","26.46","1.57","1.50",
"1504","東元","17.65","3.50","0.77",
"1506","正道","-","0.00","1.99",
"1507","永大","11.66","4.74","0.90",
"1512","瑞利","-","0.00","0.73",
"1513","中興電","20.55","4.71","1.22",
"1514","亞力","-","0.00","0.63",
"1515","力山","-","0.00","0.95",
"1516","川飛","13.56","0.00","2.04",
"1517","利奇","9.33","6.25","0.91",
"1519","華城","11.96","7.50","2.43",
"1521","大億","21.86","4.72","1.24",
"1522","堤維西","16.71","2.99","1.08",
"1523","開億","14.47","2.08","0.95",
"1524","耿鼎","16.58","3.41","0.65",
"1525","江申","11.96","4.10","0.68",
"1526","日馳","116.00","0.00","0.89",
"1527","鑽全","8.24","4.01","2.02",
"1528","恩德","35.19","1.47","0.70",
"1529","樂事綠能","-","0.00","0.52",
"1530","亞崴","9.19","5.30","1.19",
"1531","高林股","9.52","4.75","0.69",
"1532","勤美","56.31","1.57","1.40",
"1533","車王電","-","0.00","0.90",
"1535","中宇","12.49","4.68","2.50",
"1536","和大","-","0.00","1.09",
"1537","廣隆","-","1.41","1.32",
"1538","正峰","6.23","8.76","1.54",
"1539","巨庭","-","0.00","0.48",
"1540","喬福","6.72","10.26","1.61",
"1541","錩泰","11.50","0.00","1.02",
"1560","中砂","-","2.96","1.69",
"1583","程泰","28.55","3.50","1.30",
"1603","華電","22.38","0.00","0.92",
"1604","聲寶","2.71","0.00","0.59",
"1605","華新","-","0.00","0.65",
"1608","華榮","-","0.00","0.84",
"1609","大亞","-","0.00","0.60",
"1611","中電","26.30","3.31","1.27",
"1612","宏泰","110.45","2.14","0.83",
"1613","台一","-","0.00","0.66",
"1614","三洋電","39.32","0.97","1.97",
"1615","大山","26.12","2.82","0.76",
"1616","億泰","-","0.00","0.57",
"1617","榮星","-","0.00","0.55",
"1618","合機","-","0.97","0.83",
"1701","中化","280.00","0.89","1.64",
"1702","南僑","-","0.00","1.33",
"1704","榮化","11.39","5.74","1.49",
"1707","葡萄王","16.01","4.19","1.81",
"1708","東鹼","10.67","4.86","1.53",
"1709","和益","11.25","4.12","0.88",
"1710","東聯","25.32","5.00","1.27",
"1711","永光","248.57","1.15","1.30",
"1712","興農","12.98","5.65","1.06",
"1713","國化","283.75","0.88","0.79",
"1714","和桐","11.13","4.66","1.02",
"1715","萬洲","26.91","1.38","0.63",
"1716","永信","19.42","4.07","1.77",
"1717","長興","10.46","5.88","1.35",
"1718","中纖","-","0.00","0.61",
"1720","生達","15.59","5.17","1.71",
"1721","三晃","-","0.00","0.83",
"1722","台肥","58.98","1.83","1.92",
"1723","中碳","12.95","6.71","3.41",
"1724","台硝","17.67","6.23","0.87",
"1725","元禎","12.75","0.00","1.77",
"1726","永記","14.84","4.72","1.07",
"1727","中華化","13.89","5.10","1.17",
"1729","必翔","58.57","1.51","4.63",
"1730","花仙子","28.00","2.98","1.33",
"1731","美吾華","35.17","1.42","1.53",
"1732","毛寶","89.50","0.00","1.58",
"1733","五鼎","18.22","4.96","4.29",
"1734","杏輝","51.93","1.11","2.02",
"1735","日勝化","-","0.00","0.84",
"1736","喬山","-","1.54","1.25",
"1737","臺鹽","-","0.00","0.92",
"1773","勝一","11.55","6.10","1.20",
"1802","台玻","101.36","2.24","1.11",
"1805","寶徠","-","0.00","1.57",
"1806","冠軍","26.54","1.45","0.73",
"1808","潤隆","9.90","9.52","1.30",
