"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","16.90","6.61","1.42",
"1102","亞泥","10.35","6.46","1.44",
"1103","嘉泥","16.51","6.51","0.72",
"1104","環泥","19.04","5.76","0.73",
"1108","幸福","20.14","0.00","0.66",
"1109","信大","21.14","2.15","0.67",
"1110","東泥","23.62","4.34","0.64",
"1201","味全","21.65","0.00","2.38",
"1203","味王","58.60","0.00","0.94",
"1210","大成","10.50","6.68","1.52",
"1213","大飲","103.78","0.00","0.82",
"1215","卜蜂","9.09","7.97","1.12",
"1216","統一","13.10","8.45","1.89",
"1217","愛之味","-","0.00","0.87",
"1218","泰山","23.82","0.00","0.69",
"1219","福壽","12.01","0.00","0.70",
"1220","台榮","-","0.00","0.67",
"1225","福懋油","9.52","2.82","0.72",
"1227","佳格","10.48","3.46","1.69",
"1229","聯華","8.91","8.86","0.71",
"1231","聯華食","14.78","6.86","0.69",
"1232","大統益","7.09","8.14","1.81",
"1233","天仁","17.39","4.94","2.11",
"1234","黑松","31.15","2.22","0.69",
"1235","興泰","17.21","4.44","2.47",
"1236","宏亞","9.55","6.76","1.05",
"1301","台塑","15.62","4.64","1.71",
"1303","南亞","33.74","2.65","1.40",
"1304","台聚","6.10","11.76","0.85",
"1305","華夏","8.67","0.00","0.72",
"1307","三芳","7.89","7.62","1.36",
"1308","亞聚","5.18","11.59","0.80",
"1309","台達化","90.00","6.94","0.47",
"1310","台苯","-","0.00","0.93",
"1312","國喬","25.19","0.00","0.60",
"1313","聯成","5.77","12.39","0.66",
"1314","中石化","780.00","7.69","0.62",
"1315","達新","11.97","7.06","0.77",
"1316","上曜","-","0.00","0.40",
"1319","東陽","10.19","4.42","0.99",
"1321","大洋","-","0.00","1.09",
"1323","永裕","9.19","5.88","0.74",
"1324","地球","70.67","0.94","0.88",
"1325","恆大","6.96","5.83","0.73",
"1326","台化","38.95","2.80","1.34",
"1402","遠東新","15.91","3.57","1.49",
"1409","新纖","23.40","3.42","0.56",
"1410","南染","-","0.00","0.81",
"1413","宏洲","-","0.00","0.35",
"1414","東和","-","0.00","0.39",
"1416","廣豐","-","0.00","0.57",
