"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","13.97","8.00","1.17",
"1102","亞泥","8.58","11.13","1.19",
"1103","嘉泥","13.66","7.87","0.60",
"1104","環泥","17.47","6.27","0.67",
"1108","幸福","16.43","4.35","0.54",
"1109","信大","18.30","6.21","0.58",
"1110","東泥","22.56","4.55","0.62",
"1201","味全","20.94","0.00","2.31",
"1203","味王","53.00","0.00","0.85",
"1210","大成","9.80","7.15","1.42",
"1213","大飲","76.67","0.00","0.61",
"1215","卜蜂","8.55","8.47","1.05",
"1216","統一","12.17","9.09","1.76",
"1217","愛之味","-","0.00","0.76",
"1218","泰山","23.24","0.00","0.68",
"1219","福壽","10.27","6.49","0.60",
"1220","台榮","-","0.00","0.57",
"1225","福懋油","8.29","3.24","0.62",
"1227","佳格","9.17","3.96","1.48",
"1229","聯華","7.66","10.30","0.61",
"1231","聯華食","13.06","6.66","0.61",
"1232","大統益","6.03","10.36","1.54",
"1233","天仁","15.45","5.49","1.92",
"1234","黑松","52.58","2.70","0.57",
"1235","興泰","17.13","4.47","2.46",
"1236","宏亞","7.35","10.66","0.89",
"1301","台塑","6.06","13.96","1.32",
"1303","南亞","6.66","19.09","1.09",
"1304","台聚","5.29","13.57","0.74",
"1305","華夏","8.29","0.00","0.69",
"1307","三芳","6.65","8.47","1.15",
"1308","亞聚","4.77","12.58","0.74",
"1309","台達化","66.00","9.47","0.34",
"1310","台苯","-","8.22","0.64",
"1312","國喬","14.53","0.00","0.35",
"1313","聯成","5.10","14.00","0.59",
"1314","中石化","631.00","9.51","0.50",
"1315","達新","10.77","7.84","0.69",
"1316","上曜","-","0.00","0.29",
"1319","東陽","6.06","7.42","0.59",
"1321","大洋","-","0.00","0.82",
"1323","永裕","8.11","8.89","0.66",
"1324","地球","54.67","0.00","0.68",
"1325","恆大","6.00","6.76","0.63",
"1326","台化","5.75","17.48","1.06",
"1402","遠東新","12.90","8.81","1.21",
"1409","新纖","16.68","4.80","0.40",
"1410","南染","-","0.00","0.72",
"1413","宏洲","-","0.00","0.28",
"1414","東和","-","0.00","0.27",
"1416","廣豐","-","0.00","0.48",
"1417","嘉裕","14.81","0.00","0.39",
"1418","東華","-","0.00","0.21",
"1419","新紡","262.00","1.91","0.89",
"1423","利華","-","13.48","0.26",
"1432","大魯閣","2.12","0.00","0.09",
"1434","福懋","7.75","18.60","0.62",
