"98年02月18日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","14.75","7.58","1.24",
"1102","亞泥","8.38","11.41","1.16",
"1103","嘉泥","12.47","8.62","0.54",
"1104","環泥","16.16","6.78","0.62",
"1108","幸福","15.29","4.67","0.50",
"1109","信大","19.89","5.71","0.63",
"1110","東泥","21.85","4.69","0.59",
"1201","味全","17.50","0.00","1.93",
"1203","味王","47.60","0.00","0.77",
"1210","大成","8.93","7.85","1.29",
"1213","大飲","74.67","0.00","0.59",
"1215","卜蜂","7.75","9.35","0.95",
"1216","統一","12.08","9.16","1.74",
"1217","愛之味","-","0.00","0.60",
"1218","泰山","19.38","0.00","0.57",
"1219","福壽","9.59","6.95","0.56",
"1220","台榮","-","0.00","0.60",
"1225","福懋油","7.42","3.62","0.56",
"1227","佳格","8.73","4.16","1.41",
"1229","聯華","7.66","10.30","0.61",
"1231","聯華食","12.25","7.10","0.57",
"1232","大統益","6.14","10.18","1.57",
"1233","天仁","15.39","5.51","1.92",
"1234","黑松","49.05","2.90","0.53",
"1235","興泰","17.08","4.48","2.45",
"1236","宏亞","7.23","10.83","0.87",
"1301","台塑","6.07","13.93","1.33",
"1303","南亞","6.42","19.79","1.05",
"1304","台聚","4.93","14.56","0.69",
"1305","華夏","7.06","0.00","0.59",
"1307","三芳","6.35","8.88","1.09",
"1308","亞聚","4.44","13.51","0.69",
"1309","台達化","60.63","10.31","0.32",
"1310","台苯","-","8.03","0.65",
"1312","國喬","15.28","0.00","0.37",
"1313","聯成","4.64","15.38","0.53",
"1314","中石化","600.00","10.00","0.47",
"1315","達新","10.00","8.45","0.64",
"1316","上曜","-","0.00","0.29",
"1319","東陽","7.67","5.86","0.75",
"1321","大洋","-","0.00","0.82",
"1323","永裕","7.81","9.23","0.63",
"1324","地球","52.53","0.00","0.66",
"1325","恆大","5.99","6.77","0.63",
"1326","台化","5.34","18.82","0.98",
"1402","遠東新","11.76","9.66","1.10",
"1409","新纖","16.20","4.94","0.39",
"1410","南染","-","0.00","0.65",
"1413","宏洲","-","0.00","0.26",
"1414","東和","-","0.00","0.27",
"1416","廣豐","-","0.00","0.42",
"1417","嘉裕","14.07","0.00","0.37",
"1418","東華","-","0.00","0.22",
"1419","新紡","259.00","1.93","0.88",
"1423","利華","-","14.37","0.24",
"1432","大魯閣","1.95","0.00","0.08",
"1434","福懋","7.23","19.94","0.58",
"1435","中福","204.00","0.00","0.45",
"1436","華友聯","-","0.00","0.68",
