"98年03月04日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","14.69","7.60","1.24",
"1102","亞泥","8.11","11.79","1.12",
"1103","嘉泥","12.31","8.73","0.54",
"1104","環泥","15.82","6.93","0.61",
"1108","幸福","16.49","4.33","0.54",
"1109","信大","19.61","5.79","0.62",
"1110","東泥","19.90","5.15","0.54",
"1201","味全","15.85","0.00","1.74",
"1203","味王","46.80","0.00","0.75",
"1210","大成","8.56","8.19","1.24",
"1213","大飲","78.44","0.00","0.62",
"1215","卜蜂","7.43","9.76","0.91",
"1216","統一","10.88","10.16","1.57",
"1217","愛之味","-","0.00","0.57",
"1218","泰山","18.24","0.00","0.53",
"1219","福壽","8.97","7.43","0.52",
"1220","台榮","-","0.00","0.58",
"1225","福懋油","7.01","3.83","0.53",
"1227","佳格","8.55","4.25","1.38",
"1229","聯華","7.30","10.81","0.58",
"1231","聯華食","12.10","7.19","0.57",
"1232","大統益","5.83","10.72","1.49",
"1233","天仁","15.48","5.48","1.93",
"1234","黑松","48.37","2.94","0.52",
"1235","興泰","17.10","4.47","2.45",
"1236","宏亞","7.20","10.88","0.87",
"1301","台塑","5.95","14.23","1.30",
"1303","南亞","6.04","21.04","0.99",
"1304","台聚","4.93","14.56","0.69",
"1305","華夏","7.02","0.00","0.58",
"1307","三芳","6.33","8.90","1.09",
"1308","亞聚","4.47","13.42","0.69",
"1309","台達化","61.00","10.25","0.32",
"1310","台苯","-","8.55","0.61",
"1312","國喬","14.84","0.00","0.36",
"1313","聯成","4.61","15.50","0.53",
"1314","中石化","582.00","10.31","0.46",
"1315","達新","9.79","8.63","0.63",
"1316","上曜","-","0.00","0.31",
"1319","東陽","8.33","5.40","0.81",
"1321","大洋","-","0.00","0.80",
"1323","永裕","7.84","9.20","0.63",
"1324","地球","56.60","0.00","0.71",
"1325","恆大","5.91","6.86","0.62",
"1326","台化","4.92","20.44","0.91",
"1402","遠東新","11.19","10.15","1.05",
"1409","新纖","15.44","5.18","0.37",
"1410","南染","-","0.00","0.66",
"1413","宏洲","-","0.00","0.25",
"1414","東和","-","0.00","0.28",
"1416","廣豐","-","0.00","0.42",
"1417","嘉裕","14.15","0.00","0.37",
"1418","東華","-","0.00","0.19",
"1419","新紡","255.00","1.96","0.87",
"1423","利華","-","14.20","0.24",
"1432","大魯閣","1.95","0.00","0.08",
"1434","福懋","7.12","20.25","0.57",
"1435","中福","202.00","0.00","0.45",
"1436","華友聯","-","0.00","0.67",
"1437","勤益控","-","2.79","0.41",
"1438","三地開發","-","0.00","1.46",
"1439","雋揚","47.57","0.00","0.69",
"1440","南紡","12.85","9.93","0.42",
"1441","大東","-","0.00","0.41",
"1442","名軒","4.51","0.00","0.88",
"1443","立益物流","-","0.00","0.21",
"1444","力麗","7.09","0.00","0.37",
"1445","大宇","12.55","8.39","0.38",
"1446","宏和","19.29","4.52","0.43",
"1447","力鵬","-","0.00","0.33",
"1449","佳和","-","0.00","0.19",
"1451","年興","8.28","19.69","0.42",
"1452","宏益","-","0.00","0.45",
"1453","大將","1.61","0.00","0.43",
"1454","台富","19.13","0.00","0.40",
"1455","集盛","13.17","7.85","0.32",
"1456","怡華","2.23","0.00","0.31",
"1457","宜進","12.79","0.00","0.25",
"1459","聯發","-","11.27","0.53",
"1460","宏遠","-","5.19","0.36",
"1463","強盛","-","0.00","0.30",
"1464","得力","-","4.72","0.38",
"1465","偉全","8.70","9.47","0.43",
"1466","聚隆","296.00","0.00","0.33",
"1467","南緯","-","12.71","0.43",
"1468","昶和","-","0.00","0.87",
"1469","理隆","-","0.00","0.84",
"1470","大統新創","18.22","0.00","0.92",
"1471","首利","-","1.07","0.65",
"1472","三洋實業","-","0.00","0.20",
"1473","台南","8.04","13.70","0.66",
"1474","弘裕","30.42","13.70","0.29",
"1475","業旺","-","0.00","0.35",
"1476","儒鴻","9.83","11.02","0.81",
"1477","聚陽","7.33","21.79","1.38",
"1503","士電","13.10","4.58","1.10",
"1504","東元","8.89","10.42","0.51",
"1506","正道","-","0.00","1.47",
"1507","永大","10.15","7.35","0.64",
"1512","瑞利","13.84","11.41","0.42",
"1513","中興電","10.82","10.61","0.89",
"1514","亞力","75.17","5.99","0.37",
"1515","力山","-","0.00","0.35",
"1516","川飛","-","0.00","1.83",
"1517","利奇","8.60","8.21","0.63",
"1519","華城","9.43","8.83","2.11",
"1521","大億","9.13","14.29","0.64",
"1522","堤維西","9.65","5.96","0.75",
"1523","開億","6.21","0.78","0.63",
"1524","耿鼎","17.53","3.80","0.59",
"1525","江申","7.05","7.66","0.48",
"1526","日馳","12.51","0.00","0.81",
"1527","鑽全","-","15.25","0.99",
"1528","恩德","9.32","23.38","0.49",
"1529","樂事綠能","-","0.00","0.24",
"1530","亞崴","4.23","19.15","1.01",
"1531","高林股","6.22","13.04","0.56",
"1532","勤美","5.06","7.56","0.65",
"1533","車王電","19.84","8.00","0.63",
"1535","中宇","9.80","5.51","2.09",
"1536","和大","7.56","17.22","0.68",
"1537","廣隆","4.36","14.77","0.77",
"1538","正峰","7.73","0.00","1.28",
"1539","巨庭","50.63","7.41","0.32",
"1540","喬福","5.93","16.57","1.15",
"1541","錩泰","21.71","8.13","0.65",
"1560","中砂","8.06","13.00","0.80",
"1583","程泰","4.30","22.75","0.87",
"1603","華電","7.46","0.00","0.48",
"1604","聲寶","8.62","0.00","0.45",
"1605","華新","44.42","5.63","0.29",
"1608","華榮","-","15.25","0.38",
"1609","大亞","9.00","3.09","0.35",
"1611","中電","9.24","10.39","0.81",
"1612","宏泰","12.00","18.02","0.59",
"1613","台一","12.22","0.00","0.32",
"1614","三洋電","13.35","6.87","0.99",
"1615","大山","4.70","0.00","0.63",
"1616","億泰","40.00","0.00","0.33",
"1617","榮星","6.75","4.36","0.32",
"1618","合機","16.18","0.00","0.60",
"1701","中化","16.08","4.20","0.86",
"1702","南僑","143.00","0.00","0.51",
"1704","榮化","6.18","12.74","0.95",
"1707","葡萄王","13.85","7.95","1.21",
"1708","東鹼","7.69","5.15","1.48",
"1709","和益","5.47","6.53","0.72",
"1710","東聯","4.67","17.20","0.88",
"1711","永光","17.82","3.37","0.66",
"1712","興農","6.92","6.99","0.65",
"1713","國化","20.48","4.44","0.46",
"1714","和桐","6.94","0.00","0.67",
"1715","萬洲","19.97","10.42","0.50",
"1716","永信","14.10","7.31","1.40",
"1717","長興","6.39","15.14","0.88",
"1718","中纖","75.80","21.90","0.34",
"1720","生達","12.20","6.44","1.20",
"1721","三晃","-","0.00","0.59",
"1722","台肥","15.53","6.58","1.02",
"1723","中碳","7.94","10.52","2.65",
"1724","台硝","13.96","11.13","0.55",
"1725","元禎","8.01","11.06","1.47",
"1726","永記","9.06","7.09","0.89",
"1727","中華化","8.09","3.47","1.07",
"1729","必翔","30.58","3.79","2.82",
"1730","花仙子","13.33","8.61","0.67",
"1731","美吾華","24.60","2.03","0.92",
"1732","毛寶","33.16","6.03","0.74",
"1733","五鼎","13.39","8.58","3.29",
"1734","杏輝","45.24","3.37","1.27",
"1735","日勝化","14.78","11.76","0.52",
"1736","喬山","8.98","5.69","0.77",
"1737","臺鹽","-","3.92","0.55",
"1773","勝一","3.57","0.00","0.84",
"1802","台玻","13.78","3.15","0.81",
"1805","寶徠","-","0.00","0.67",
"1806","冠軍","4.98","12.46","0.46",
"1808","潤隆","7.41","22.99","0.98",
"1809","中釉","11.43","4.05","0.43",
"1810","和成","-","0.00","0.40",
"1902","台紙","2.83","0.00","0.38",
"1903","士紙","-","0.00","1.08",
"1904","正隆","7.02","6.94","0.37",
"1905","華紙","7.09","1.84","0.55",
"1906","寶隆","6.83","0.00","0.33",
"1907","永豐餘","8.67","9.10","0.53",
"1909","榮成","13.69","8.87","0.39",
"2002","中鋼","5.29","17.27","1.26",
"2006","東和鋼鐵","4.13","14.55","0.90",
"2007","燁興","-","0.00","0.20",
"2008","高興昌","3.01","0.00","0.57",
"2009","第一銅","10.51","17.48","0.46",
"2010","春源","4.08","7.58","0.52",
"2012","春雨","5.55","7.20","0.53",
"2013","中鋼構","7.43","9.23","0.68",
"2014","中鴻","2.87","16.62","0.77",
"2015","豐興","5.00","10.22","1.27",
"2017","官田鋼","12.39","0.00","0.46",
"2020","美亞","26.52","21.72","0.67",
"2022","聚亨","3.19","0.00","0.38",
"2023","燁輝","5.98","11.22","0.48",
"2024","志聯","2.45","0.00","0.31",
"2025","千興","-","0.00","0.35",
"2027","大成鋼","6.69","25.12","0.47",
"2028","威致","2.26","0.00","0.44",
"2029","盛餘","4.84","9.35","0.73",
"2030","彰源","-","27.24","0.55",
"2031","新光鋼","3.79","14.22","0.59",
"2032","新鋼","-","6.41","0.61",
"2033","佳大","23.64","0.56","3.93",
"2034","允強","42.59","18.79","0.67",
"2038","海光","3.43","0.00","0.81",
"2059","川湖","9.20","4.69","3.03",
"2062","橋椿","10.79","10.42","0.78",
"2101","南港","-","22.15","1.09",
"2102","泰豐","16.64","9.85","0.47",
"2103","台橡","4.76","17.67","1.40",
"2104","國際中橡","9.11","6.76","1.16",
"2105","正新","9.13","9.33","1.48",
"2106","建大","29.30","5.12","0.97",
"2107","厚生","9.34","3.07","0.79",
"2108","南帝","5.56","12.94","1.00",
"2109","華豐","-","1.13","0.70",
"2201","裕隆","19.66","5.16","0.39",
"2204","中華","-","3.40","0.37",
"2206","三陽工業","10.05","15.80","0.38",
"2207","和泰車","8.87","9.47","1.28",
"2208","台船","7.07","0.00","1.12",
"2227","裕日車","10.38","7.00","0.49",
"2301","光寶科","7.57","14.56","0.80",
"2302","麗正","-","0.00","0.18",
"2303","聯電","41.10","10.10","0.54",
"2305","全友","-","0.00","0.36",
"2308","台達電","11.71","10.20","2.06",
"2311","日月光","6.84","13.98","1.03",
"2312","金寶","10.02","12.48","0.46",
"2313","華通","17.81","2.08","0.36",
"2314","台揚","11.89","7.01","0.89",
"2315","神達","5.94","13.88","0.61",
"2316","楠梓電","-","0.00","0.31",
"2317","鴻海","7.37","6.26","1.47",
"2321","東訊","-","0.00","1.03",
"2323","中環","-","0.00","0.33",
"2324","仁寶","5.76","11.61","1.05",
"2325","矽品","8.36","14.33","1.72",
"2327","國巨","35.40","5.84","0.39",
"2328","廣宇","13.42","4.22","1.12",
"2329","華泰","-","0.00","0.50",
"2330","台積電","9.66","6.57","2.55",
"2331","精英","7.90","8.95","0.37",
"2332","友訊","5.95","14.40","0.77",
"2337","旺宏","7.50","9.20","1.03",
"2338","光罩","8.12","18.12","0.59",
"2340","台亞","16.88","6.11","1.43",
"2341","英群","-","0.00","0.17",
"2342","茂矽","-","0.00","0.49",
"2344","華邦電","-","0.00","0.32",
"2345","智邦","20.17","0.00","0.69",
"2347","聯強","14.95","7.19","1.83",
"2348","海悅","-","0.00","0.26",
"2349","錸德","-","0.00","0.32",
"2350","環電","5.12","22.83","0.55",
"2351","順德","5.75","14.63","0.70",
"2352","佳世達","3.76","12.88","0.50",
"2353","宏碁","10.54","8.30","1.49",
"2354","鴻準","9.35","6.23","1.76",
"2355","敬鵬","5.37","20.55","0.46",
"2356","英業達","4.95","16.44","0.75",
"2357","華碩","5.43","10.53","0.82",
"2358","廷鑫","8.55","0.00","0.37",
"2359","所羅門","7.53","12.53","0.44",
"2360","致茂","5.52","10.53","1.29",
"2361","鴻友","-","0.00","0.24",
"2362","藍天","34.94","3.37","2.51",
"2363","矽統","-","0.00","0.84",
"2364","倫飛","-","0.00","0.39",
"2365","昆盈","4.47","21.08","1.18",
"2367","燿華","7.18","0.00","0.49",
"2368","金像電","5.04","11.45","0.46",
"2369","菱生","6.68","11.26","0.47",
"2371","大同","47.36","0.00","0.53",
"2373","震旦行","16.31","5.41","1.77",
"2374","佳能","6.19","14.89","1.57",
"2375","凱美","9.43","0.00","0.24",
"2376","技嘉","7.49","6.38","0.50",
"2377","微星","5.64","7.96","0.60",
"2379","瑞昱","846.00","7.33","1.29",
"2380","虹光","11.90","14.77","0.39",
"2381","華宇","-","0.00","0.38",
"2382","廣達","6.05","10.53","1.53",
