"98年10月13日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","27.58","3.63","1.63",
"1102","亞泥","16.50","5.68","1.56",
"1103","嘉泥","74.07","0.00","0.87",
"1104","環泥","128.57","0.00","0.90",
"1108","幸福","-","0.00","0.83",
"1109","信大","30.59","1.92","0.73",
"1110","東泥","-","0.00","0.83",
"1201","味全","38.52","0.00","4.29",
"1203","味王","5.29","3.90","1.35",
"1210","大成","16.15","4.85","1.79",
"1213","大飲","-","0.00","0.81",
"1215","卜蜂","18.84","4.32","1.40",
"1216","統一","25.27","2.37","2.32",
"1217","愛之味","46.79","0.00","1.26",
"1218","泰山","-","0.00","1.06",
"1219","福壽","1,200.00","0.00","0.93",
"1220","台榮","-","0.00","0.85",
"1225","福懋油","-","0.00","1.01",
"1227","佳格","14.37","4.39","2.08",
"1229","聯華","112.14","3.82","0.87",
"1231","聯華食","15.43","5.60","0.87",
"1232","大統益","11.21","6.32","2.34",
"1233","天仁","20.84","4.33","2.43",
"1234","黑松","40.91","1.67","1.03",
"1235","興泰","-","0.89","2.27",
"1236","宏亞","10.22","6.12","1.21",
"1301","台塑","40.55","3.74","2.17",
"1303","南亞","-","2.02","1.88",
"1304","台聚","830.00","0.00","1.12",
"1305","華夏","-","0.00","1.06",
"1307","三芳","11.38","4.85","2.08",
"1308","亞聚","21.96","4.07","1.12",
"1309","台達化","-","0.00","1.22",
"1310","台苯","-","0.00","1.29",
"1312","國喬","-","0.00","1.17",
"1313","聯成","-","1.24","0.97",
"1314","中石化","-","0.00","0.92",
"1315","達新","15.47","4.07","1.05",
"1316","上曜","-","0.00","0.65",
"1319","東陽","31.73","1.17","2.54",
"1321","大洋","-","0.00","2.20",
"1323","永裕","22.09","3.67","1.18",
"1324","地球","23.71","0.68","1.19",
"1325","恆大","19.04","2.09","1.96",
"1326","台化","2,090.00","1.91","1.85",
"1402","遠東新","46.47","2.53","2.12",
"1409","新纖","62.86","0.00","0.75",
"1410","南染","-","0.00","1.38",
"1413","宏洲","-","0.00","0.59",
"1414","東和","-","0.00","0.79",
"1416","廣豐","-","0.00","0.89",
"1417","嘉裕","-","0.00","0.68",
"1418","東華","-","0.00","1.23",
"1419","新紡","107.43","0.00","2.32",
"1423","利華","-","0.00","0.54",
"1432","大魯閣","-","0.00","0.75",
"1434","福懋","-","6.48","0.86",
"1435","中福","-","0.00","0.79",
"1436","華友聯","-","0.00","0.78",
"1437","勤益控","-","0.00","1.50",
"1438","三地開發","-","0.00","3.86",
"1439","雋揚","90.38","0.00","1.61",
"1440","南紡","-","0.00","0.87",
"1441","大東","-","0.00","1.07",
"1442","名軒","9.05","7.84","1.31",
"1443","立益物流","-","0.00","0.52",
"1444","力麗","-","0.00","0.73",
"1445","大宇","40.00","2.78","0.57",
"1446","宏和","44.11","0.00","0.60",
"1447","力鵬","-","0.00","1.29",
"1449","佳和","-","0.00","0.49",
"1451","年興","35.00","2.98","0.90",
"1452","宏益","-","0.00","0.61",
"1453","大將","-","0.00","0.76",
"1454","台富","-","3.18","0.58",
"1455","集盛","-","0.00","1.00",
"1456","怡華","-","0.00","0.36",
"1457","宜進","-","0.00","0.51",
"1459","聯發","-","0.00","0.98",
"1460","宏遠","-","0.00","0.65",
"1463","強盛","-","0.00","0.66",
"1464","得力","-","0.00","0.56",
"1465","偉全","18.60","5.19","0.58",
"1466","聚隆","-","0.00","0.97",
"1467","南緯","-","0.00","0.77",
"1468","昶和","-","0.00","1.04",
"1469","理隆","-","0.00","0.76",
"1470","大統新創","10.66","0.00","0.77",
"1471","首利","-","0.00","2.16",
"1472","三洋實業","-","0.00","0.63",
"1473","台南","17.74","6.17","0.92",
"1474","弘裕","63.36","0.00","0.55",
"1475","業旺","-","0.00","1.33",
"1476","儒鴻","9.57","2.99","1.33",
"1477","聚陽","20.45","3.36","2.92",
"1503","士電","6.85","1.45","1.39",
"1504","東元","19.86","3.55","0.76",
"1506","正道","-","0.00","1.91",
"1507","永大","12.51","4.37","1.03",
"1512","瑞利","-","0.00","0.75",
"1513","中興電","16.87","4.88","1.19",
"1514","亞力","-","0.00","0.70",
"1515","力山","-","0.00","1.33",
"1516","川飛","9.10","0.00","1.69",
"1517","利奇","11.18","6.73","0.90",
"1519","華城","15.03","8.99","2.52",
"1521","大億","23.93","3.42","1.76",
"1522","堤維西","21.27","2.76","1.21",
"1523","開億","19.63","1.89","1.03",
"1524","耿鼎","54.00","3.09","0.75",
"1525","江申","15.99","3.40","0.86",
"1526","日馳","-","0.00","0.92",
"1527","鑽全","12.43","3.97","2.11",
"1528","恩德","-","1.42","0.76",
"1529","樂事綠能","-","0.00","0.59",
"1530","亞崴","16.93","4.99","1.48",
"1531","高林股","14.91","4.39","0.79",
"1532","勤美","-","1.39","1.68",
"1533","車王電","-","0.00","1.56",
"1535","中宇","12.37","4.80","2.60",
"1536","和大","-","0.00","1.06",
"1537","廣隆","139.29","0.92","2.03",
"1538","正峰","-","8.60","2.19",
"1539","巨庭","-","0.00","0.67",
"1540","喬福","8.30","10.02","1.99",
"1541","錩泰","11.51","0.00","1.77",
"1560","中砂","-","3.50","1.53",
"1583","程泰","-","3.94","1.24",
"1603","華電","16.64","0.00","0.85",
"1604","聲寶","2.65","0.00","0.59",
"1605","華新","-","0.00","0.65",
"1608","華榮","-","0.00","0.86",
"1609","大亞","-","0.00","0.63",
"1611","中電","89.66","2.31","1.90",
"1612","宏泰","400.00","2.17","0.81",
"1613","台一","-","0.00","0.69",
"1614","三洋電","50.28","0.87","2.18",
"1615","大山","44.76","2.66","0.78",
"1616","億泰","-","0.00","0.58",
"1617","榮星","-","0.00","0.56",
"1618","合機","-","0.87","0.71",
"1701","中化","78.33","0.85","1.69",
"1702","南僑","44.49","0.00","1.94",
"1704","榮化","10.34","5.33","1.71",
"1707","葡萄王","19.14","2.81","2.75",
"1708","東鹼","13.96","4.98","1.50",
"1709","和益","12.81","3.98","0.93",
"1710","東聯","79.17","4.21","1.51",
"1711","永光","263.13","0.95","1.57",
"1712","興農","17.53","5.78","1.09",
"1713","國化","-","0.88","0.80",
"1714","和桐","14.90","3.55","1.35",
"1715","萬洲","42.96","1.12","0.78",
"1716","永信","19.47","4.10","1.87",
"1717","長興","10.77","4.97","1.69",
"1718","中纖","-","0.00","0.66",
"1720","生達","15.58","5.09","1.87",
"1721","三晃","-","0.00","0.85",
"1722","台肥","55.45","1.54","2.29",
"1723","中碳","17.30","5.23","5.00",
"1724","台硝","52.25","6.32","0.92",
"1725","元禎","14.74","0.00","1.43",
"1726","永記","14.17","4.40","1.17",
"1727","中華化","18.33","5.19","1.20",
"1729","必翔","101.01","1.42","5.05",
"1730","花仙子","20.71","2.84","1.42",
"1731","美吾華","33.00","1.52","1.45",
"1732","毛寶","64.33","0.00","1.68",
"1733","五鼎","17.10","5.04","4.42",
"1734","杏輝","38.64","1.11","1.93",
"1735","日勝化","37.56","0.00","1.09",
"1736","喬山","-","1.37","1.54",
"1737","臺鹽","155.77","0.00","0.87",
"1773","勝一","17.22","4.40","1.71",
"1802","台玻","526.00","1.90","1.37",
