"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","22.25","4.18","1.40",
"1102","亞泥","16.18","6.24","1.42",
"1103","嘉泥","-","0.00","0.72",
"1104","環泥","-","0.00","0.71",
"1108","幸福","-","0.00","0.68",
"1109","信大","39.63","2.10","0.67",
"1110","東泥","-","0.00","0.68",
"1201","味全","23.73","0.00","2.69",
"1203","味王","4.75","4.57","1.11",
"1210","大成","16.04","4.89","1.66",
"1213","大飲","54.94","0.00","0.82",
"1215","卜蜂","15.62","4.62","1.29",
"1216","統一","28.79","2.55","2.15",
"1217","愛之味","33.19","0.00","1.19",
"1218","泰山","-","0.00","0.83",
"1219","福壽","-","0.00","0.75",
"1220","台榮","-","0.00","0.75",
"1225","福懋油","-","0.00","0.83",
"1227","佳格","13.52","4.87","1.93",
"1229","聯華","131.82","4.14","0.80",
"1231","聯華食","13.67","6.17","0.76",
"1232","大統益","11.09","7.36","1.88",
"1233","天仁","17.30","4.90","2.03",
"1234","黑松","34.07","1.84","0.83",
"1235","興泰","-","0.84","2.81",
"1236","宏亞","10.36","6.27","1.09",
"1301","台塑","22.34","4.08","1.87",
"1303","南亞","-","2.40","1.54",
"1304","台聚","-","0.00","1.00",
"1305","華夏","-","0.00","1.05",
"1307","三芳","10.03","5.26","1.70",
"1308","亞聚","21.88","4.76","1.02",
"1309","台達化","-","0.00","0.82",
"1310","台苯","-","0.00","1.39",
"1312","國喬","-","0.00","1.04",
"1313","聯成","-","1.25","0.97",
"1314","中石化","-","0.00","0.78",
"1315","達新","11.65","5.14","0.82",
"1316","上曜","-","0.00","0.46",
"1319","東陽","24.15","1.69","1.72",
"1321","大洋","-","0.00","1.64",
"1323","永裕","14.36","5.36","0.79",
"1324","地球","20.08","0.79","1.01",
"1325","恆大","11.10","2.68","1.23",
"1326","台化","-","2.25","1.63",
"1402","遠東新","61.36","2.76","1.90",
"1409","新纖","-","0.00","0.74",
"1410","南染","-","0.00","1.04",
"1413","宏洲","-","0.00","0.45",
"1414","東和","-","0.00","0.48",
"1416","廣豐","-","0.00","0.69",
"1417","嘉裕","-","0.00","0.57",
