"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","6.99","108","10.21","1.32","109/3",
"1102","亞泥","6.78","108","10.36","1.04","109/3",
"1103","嘉泥","5.68","108","33.21","0.51","109/3",
"1104","環泥","4.32","108","11.58","0.85","109/3",
"1108","幸福","1.32","108","12.34","1.00","109/3",
"1109","信大","5.45","108","7.57","0.99","109/3",
"1110","東泥","0.59","108","-","1.14","109/3",
"1201","味全","6.44","108","27.53","1.59","109/3",
"1203","味王","2.76","108","18.59","1.71","109/3",
"1210","大成","4.74","108","13.11","1.93","109/3",
"1213","大飲","0.00","108","-","0.88","109/3",
"1215","卜蜂","5.67","108","10.73","2.38","109/3",
"1216","統一","3.65","108","18.69","3.52","109/3",
"1217","愛之味","0.00","108","19.46","0.66","109/3",
"1218","泰山","3.86","108","14.75","1.65","109/3",
"1219","福壽","2.11","108","10.11","1.43","109/3",
"1220","台榮","4.86","108","12.86","0.94","109/3",
"1225","福懋油","3.96","108","22.16","2.28","109/3",
"1227","佳格","4.28","108","15.99","3.35","109/3",
"1229","聯華","7.80","108","19.45","1.81","109/3",
"1231","聯華食","4.75","108","12.46","2.14","109/3",
"1232","大統益","3.97","108","18.34","4.89","109/3",
"1233","天仁","4.44","108","47.37","2.26","109/3",
"1234","黑松","5.15","108","15.07","0.74","109/3",
"1235","興泰","4.39","108","32.12","0.96","109/3",
"1236","宏亞","2.21","108","45.33","0.91","109/3",
"1256","鮮活果汁-KY","1.95","108","15.33","4.46","109/3",
"1301","台塑","4.99","108","44.95","1.92","109/3",
"1303","南亞","3.37","108","29.28","1.64","109/3",
"1304","台聚","2.63","108","14.62","1.05","109/3",
"1305","華夏","4.38","108","14.84","1.46","109/3",
"1307","三芳","3.75","108","40.28","1.08","109/3",
"1308","亞聚","5.79","108","13.29","1.03","109/3",
"1309","台達化","1.97","108","8.64","1.94","109/3",
"1310","台苯","5.90","108","-","1.43","109/3",
"1312","國喬","0.00","108","9.16","0.87","109/3",
"1313","聯成","1.29","108","25.33","0.89","109/3",
"1314","中石化","3.42","108","43.80","0.41","109/3",
