"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","6.77","109","15.51","1.54","110/4",
"1102","亞泥","7.11","110","11.25","1.08","110/4",
"1103","嘉泥","6.78","109","20.25","0.53","110/4",
"1104","環泥","4.72","110","12.77","0.72","110/4",
"1108","幸福","5.08","110","18.15","1.03","110/4",
"1109","信大","7.09","110","8.39","0.92","110/4",
"1110","東泥","0.95","110","83.80","1.38","110/4",
"1201","味全","2.34","110","21.35","1.53","110/4",
"1203","味王","3.30","110","17.74","1.50","110/4",
"1210","大成","3.64","110","23.66","2.20","110/4",
"1213","大飲","0.00","109","-","0.96","110/4",
"1215","卜蜂","5.57","109","15.97","2.66","110/4",
"1216","統一","4.09","110","18.86","3.22","110/4",
"1217","愛之味","2.63","110","27.80","0.85","110/4",
"1218","泰山","3.57","110","22.95","1.95","110/4",
"1219","福壽","5.10","109","19.60","1.43","110/4",
"1220","台榮","5.80","110","17.25","1.29","110/4",
"1225","福懋油","2.75","110","28.12","3.70","110/4",
"1227","佳格","3.81","110","18.48","2.51","110/4",
"1229","聯華","3.46","110","22.77","2.36","110/4",
"1231","聯華食","3.16","110","20.45","3.65","110/4",
"1232","大統益","3.88","110","19.91","5.09","110/4",
"1233","天仁","2.35","110","70.83","2.11","110/4",
"1234","黑松","4.79","110","17.93","0.79","110/4",
"1235","興泰","8.72","110","53.83","1.22","110/4",
"1236","宏亞","1.83","110","-","1.39","110/4",
"1256","鮮活果汁-KY","4.48","110","13.85","2.69","110/4",
"1301","台塑","7.70","110","9.50","1.68","110/4",
"1303","南亞","8.03","110","9.11","1.79","110/4",
"1304","台聚","7.55","110","6.02","1.23","110/4",
"1305","華夏","7.27","110","8.09","1.79","110/4",
"1307","三芳","2.49","110","69.14","1.04","110/4",
"1308","亞聚","8.11","110","7.09","1.42","110/4",
"1309","台達化","7.42","110","6.91","1.67","110/4",
"1310","台苯","0.89","110","84.00","1.24","110/4",
"1312","國喬","7.52","110","4.18","0.69","110/4",
"1313","聯成","5.62","110","10.85","0.78","110/4",
"1314","中石化","3.07","110","13.74","0.61","110/4",
"1315","達新","5.54","110","1,355.00","0.67","110/4",
"1316","上曜","0.00","109","-","1.81","110/4",
"1319","東陽","2.65","110","27.63","0.88","110/4",
"1321","大洋","2.06","110","23.45","1.13","110/4",
"1323","永裕","4.53","109","11.50","1.37","110/4",
"1324","地球","1.86","110","1,075.00","0.85","110/4",
"1325","恆大","4.66","110","13.16","1.24","110/4",
"1326","台化","6.05","110","12.09","1.19","110/4",
"1337","再生-KY","0.00","109","-","0.34","110/4",
"1338","廣華-KY","4.63","110","13.37","0.71","110/4",
"1339","昭輝","5.76","110","18.96","0.75","110/4",
"1340","勝悅-KY","0.00","109","-","0.32","110/4",
"1341","富林-KY","8.12","110","12.50","2.93","110/4",
"1342","八貫","4.64","110","16.51","2.82","110/4",
"1402","遠東新","4.98","110","16.63","0.78","110/4",
"1409","新纖","6.81","110","8.53","0.92","110/4",
"1410","南染","3.52","110","28.60","2.06","110/4",
"1413","宏洲","0.00","109","13.19","1.22","110/4",
"1414","東和","1.37","109","28.15","1.25","110/4",
"1416","廣豐","4.41","110","25.80","0.62","110/4",
"1417","嘉裕","2.66","110","27.98","0.93","110/4",
"1418","東華","0.00","109","-","0.71","110/4",
"1419","新紡","2.37","110","27.91","1.26","110/4",
"1423","利華","3.81","110","17.75","0.88","110/4",
"1432","大魯閣","0.00","109","-","1.58","110/4",
"1434","福懋","3.57","110","22.09","0.76","110/4",
"1435","中福","0.00","109","987.00","5.51","110/4",
"1436","華友聯","6.38","110","12.89","2.07","110/4",
"1437","勤益控","3.25","110","12.29","0.83","110/4",
"1438","三地開發","0.00","109","73.10","1.97","110/4",
"1439","中和","0.84","110","17.12","0.97","110/4",
"1440","南紡","3.37","110","13.42","1.42","110/4",
"1441","大東","0.00","109","-","1.15","110/4",
"1442","名軒","5.18","110","16.42","1.45","110/4",
"1443","立益","0.00","109","9.85","1.53","110/4",
"1444","力麗","0.00","109","16.23","0.99","110/4",
"1445","大宇","1.29","109","-","1.23","110/4",
"1446","宏和","0.95","110","-","2.84","110/4",
"1447","力鵬","0.00","109","28.63","0.80","110/4",
"1449","佳和","0.00","109","21.06","1.09","110/4",
"1451","年興","2.97","109","16.42","0.54","110/4",
"1452","宏益","8.13","110","9.28","1.15","110/4",
"1453","大將","2.21","110","12.95","0.99","110/4",
"1454","台富","3.41","110","366.25","1.11","110/4",
"1455","集盛","4.65","110","9.94","1.25","110/4",
"1456","怡華","7.32","110","4.23","1.10","110/4",
"1457","宜進","5.42","110","20.50","0.90","110/4",
"1459","聯發","1.78","110","5.60","1.03","110/4",
"1460","宏遠","0.00","109","32.41","0.87","110/4",
"1463","強盛","2.90","110","28.16","1.04","110/4",
"1464","得力","1.96","109","31.88","1.26","110/4",
"1465","偉全","2.38","110","-","0.81","110/4",
"1466","聚隆","6.69","110","9.34","0.95","110/4",
"1467","南緯","5.13","109","-","1.09","110/4",
"1468","昶和","0.00","109","202.50","1.66","110/4",
"1470","大統新創","3.86","110","27.30","1.77","110/4",
"1471","首利","0.00","109","-","1.10","110/4",
"1472","三洋實業","0.00","109","-","2.74","110/4",
"1473","台南","0.54","110","-","0.89","110/4",
"1474","弘裕","3.40","110","13.24","0.92","110/4",
"1475","業旺","0.00","109","50.80","5.97","110/4",
"1476","儒鴻","2.53","110","25.32","6.16","110/4",
"1477","聚陽","4.73","110","18.31","3.54","110/4",
"1503","士電","3.50","110","14.88","1.01","110/4",
"1504","東元","4.35","110","13.03","0.73","110/4",
"1506","正道","0.00","109","64.58","2.69","110/4",
"1507","永大","2.62","110","34.29","2.23","110/4",
"1512","瑞利","0.00","109","-","13.67","110/4",
"1513","中興電","5.29","110","12.63","2.17","110/4",
"1514","亞力","4.49","110","17.41","1.78","110/4",
"1515","力山","7.02","110","7.37","1.84","110/4",
"1516","川飛","5.25","110","17.15","2.31","110/4",
"1517","利奇","3.46","110","11.58","1.41","110/4",
"1519","華城","2.26","110","39.82","3.32","110/4",
"1521","大億","1.58","110","35.19","1.67","110/4",
"1522","堤維西","2.75","110","31.93","0.79","110/4",
"1524","耿鼎","2.80","110","28.16","0.79","110/4",
"1525","江申","3.44","110","14.59","1.01","110/4",
"1526","日馳","5.59","110","10.62","2.16","110/4",
"1527","鑽全","5.72","110","12.45","1.36","110/4",
"1528","恩德","1.03","110","8.51","0.85","110/4",
"1529","樂士","2.02","109","29.82","2.05","110/4",
"1530","亞崴","4.89","110","22.74","0.98","110/4",
"1531","高林股","4.55","110","16.38","0.77","110/4",
"1532","勤美","6.11","110","10.73","1.02","110/4",
"1533","車王電","0.47","110","72.39","2.56","110/4",
"1535","中宇","6.19","110","12.88","1.61","110/4",
"1536","和大","1.74","110","64.59","2.55","110/4",
"1537","廣隆","5.11","110","18.15","2.97","110/4",
"1538","正峰","0.00","109","-","6.72","110/4",
"1539","巨庭","4.16","110","14.26","0.94","110/4",
"1540","喬福","2.03","110","-","0.98","110/4",
"1541","錩泰","5.79","110","11.37","1.93","110/4",
"1558","伸興","6.12","110","16.01","1.71","110/4",
"1560","中砂","2.15","109","27.53","3.92","110/4",
"1568","倉佑","1.41","110","73.28","1.46","110/4",
"1582","信錦","7.46","110","34.98","1.55","110/4",
"1583","程泰","4.48","110","16.96","1.22","110/4",
"1587","吉茂","4.19","110","16.01","1.27","110/4",
"1589","永冠-KY","0.93","110","32.92","0.82","110/4",
"1590","亞德客-KY","1.45","110","28.56","5.24","110/4",
"1597","直得","3.09","110","21.20","2.86","110/4",
"1598","岱宇","15.86","109","13.46","1.49","110/4",
"1603","華電","1.75","110","16.10","0.78","110/4",
"1604","聲寶","8.45","110","6.93","1.40","110/4",
