"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","6.71","109","15.64","1.55","110/4",
"1102","亞泥","7.02","110","11.40","1.09","110/4",
"1103","嘉泥","6.73","109","20.39","0.54","110/4",
"1104","環泥","4.68","110","12.86","0.73","110/4",
"1108","幸福","5.04","110","18.31","1.04","110/4",
"1109","信大","6.88","110","8.65","0.95","110/4",
"1110","東泥","0.98","110","81.60","1.35","110/4",
"1201","味全","2.33","110","21.45","1.54","110/4",
"1203","味王","3.27","110","17.87","1.52","110/4",
"1210","大成","3.62","110","23.79","2.21","110/4",
"1213","大飲","0.00","109","-","1.01","110/4",
"1215","卜蜂","5.54","109","16.05","2.68","110/4",
"1216","統一","4.10","110","18.83","3.21","110/4",
"1217","愛之味","2.58","110","28.41","0.87","110/4",
"1218","泰山","3.55","110","23.07","1.96","110/4",
"1219","福壽","5.01","109","19.95","1.45","110/4",
"1220","台榮","5.83","110","17.15","1.29","110/4",
"1225","福懋油","2.74","110","28.21","3.71","110/4",
"1227","佳格","3.80","110","18.52","2.52","110/4",
"1229","聯華","3.51","110","22.43","2.32","110/4",
"1231","聯華食","3.18","110","20.30","3.63","110/4",
"1232","大統益","3.87","110","19.97","5.10","110/4",
"1233","天仁","2.35","110","70.83","2.11","110/4",
"1234","黑松","4.79","110","17.93","0.79","110/4",
"1235","興泰","8.65","110","54.26","1.23","110/4",
"1236","宏亞","1.85","110","-","1.37","110/4",
"1256","鮮活果汁-KY","4.46","110","13.92","2.71","110/4",
"1301","台塑","7.66","110","9.55","1.69","110/4",
"1303","南亞","8.01","110","9.13","1.79","110/4",
"1304","台聚","7.42","110","6.13","1.25","110/4",
"1305","華夏","7.15","110","8.22","1.82","110/4",
"1307","三芳","2.48","110","69.48","1.05","110/4",
"1308","亞聚","8.06","110","7.13","1.43","110/4",
"1309","台達化","7.45","110","6.88","1.66","110/4",
"1310","台苯","0.89","110","84.25","1.24","110/4",
"1312","國喬","7.48","110","4.21","0.70","110/4",
"1313","聯成","5.51","110","11.07","0.79","110/4",
"1314","中石化","2.87","110","14.68","0.66","110/4",
"1315","達新","5.57","110","1,346.67","0.67","110/4",
"1316","上曜","0.00","109","-","1.83","110/4",
"1319","東陽","2.64","110","27.76","0.88","110/4",
"1321","大洋","2.05","110","23.52","1.14","110/4",
"1323","永裕","4.45","109","11.71","1.40","110/4",
"1324","地球","1.87","110","1,070.00","0.85","110/4",
"1325","恆大","4.37","110","14.05","1.32","110/4",
"1326","台化","6.01","110","12.18","1.20","110/4",
"1337","再生-KY","0.00","109","-","0.34","110/4",
"1338","廣華-KY","4.50","110","13.76","0.73","110/4",
"1339","昭輝","5.76","110","18.99","0.75","110/4",
"1340","勝悅-KY","0.00","109","-","0.32","110/4",
"1341","富林-KY","8.08","110","12.57","2.94","110/4",
"1342","八貫","4.72","110","16.20","2.77","110/4",
"1402","遠東新","4.93","110","16.82","0.79","110/4",
"1409","新纖","6.75","110","8.61","0.93","110/4",
"1410","南染","3.56","110","28.29","2.04","110/4",
"1413","宏洲","0.00","109","13.19","1.22","110/4",
"1414","東和","1.36","109","28.31","1.26","110/4",
"1416","廣豐","4.37","110","26.02","0.62","110/4",
"1417","嘉裕","2.60","110","28.62","0.95","110/4",
"1418","東華","0.00","109","-","0.71","110/4",
"1419","新紡","2.38","110","27.85","1.26","110/4",
"1423","利華","3.76","110","17.97","0.89","110/4",
"1432","大魯閣","0.00","109","-","1.50","110/4",
"1434","福懋","3.55","110","22.17","0.76","110/4",
"1435","中福","0.00","109","817.00","4.56","110/4",
"1436","華友聯","6.14","110","13.38","2.15","110/4",
"1437","勤益控","3.28","110","12.20","0.82","110/4",
"1438","三地開發","0.00","109","73.21","1.97","110/4",
"1439","中和","0.84","110","17.12","0.97","110/4",
"1440","南紡","3.35","110","13.47","1.42","110/4",
"1441","大東","0.00","109","-","1.15","110/4",
"1442","名軒","5.04","110","16.88","1.49","110/4",
"1443","立益","0.00","109","9.88","1.53","110/4",
"1444","力麗","0.00","109","16.45","1.00","110/4",
"1445","大宇","1.32","109","-","1.20","110/4",
"1446","宏和","0.95","110","-","2.83","110/4",
"1447","力鵬","0.00","109","29.41","0.82","110/4",
"1449","佳和","0.00","109","20.83","1.08","110/4",
"1451","年興","2.98","109","16.38","0.54","110/4",
"1452","宏益","8.05","110","9.38","1.17","110/4",
"1453","大將","2.65","110","10.76","0.82","110/4",
"1454","台富","3.38","110","370.00","1.12","110/4",
"1455","集盛","4.65","110","9.94","1.25","110/4",
"1456","怡華","7.21","110","4.29","1.12","110/4",
"1457","宜進","5.45","110","20.39","0.89","110/4",
"1459","聯發","1.75","110","5.67","1.05","110/4",
"1460","宏遠","0.00","109","33.04","0.88","110/4",
"1463","強盛","2.91","110","28.06","1.04","110/4",
"1464","得力","1.95","109","31.98","1.27","110/4",
"1465","偉全","2.38","110","-","0.81","110/4",
"1466","聚隆","6.67","110","9.38","0.95","110/4",
"1467","南緯","5.09","109","-","1.09","110/4",
"1468","昶和","0.00","109","201.67","1.65","110/4",
"1470","大統新創","3.81","110","27.63","1.79","110/4",
"1471","首利","0.00","109","-","1.11","110/4",
"1472","三洋實業","0.00","109","-","2.74","110/4",
"1473","台南","0.53","110","-","0.90","110/4",
"1474","弘裕","3.33","110","13.51","0.94","110/4",
"1475","業旺","0.00","109","50.80","5.97","110/4",
"1476","儒鴻","2.52","110","25.35","6.17","110/4",
"1477","聚陽","4.59","110","18.85","3.65","110/4",
"1503","士電","3.47","110","15.00","1.02","110/4",
"1504","東元","4.30","110","13.19","0.74","110/4",
"1506","正道","0.00","109","56.67","2.36","110/4",
"1507","永大","2.63","110","34.23","2.23","110/4",
"1512","瑞利","0.00","109","-","13.70","110/4",
"1513","中興電","5.19","110","12.86","2.21","110/4",
"1514","亞力","4.48","110","17.44","1.78","110/4",
"1515","力山","6.76","110","7.65","1.91","110/4",
"1516","川飛","4.88","110","18.46","2.48","110/4",
"1517","利奇","3.41","110","11.73","1.43","110/4",
"1519","華城","2.24","110","40.18","3.35","110/4",
"1521","大億","1.57","110","35.37","1.68","110/4",
"1522","堤維西","2.72","110","32.19","0.80","110/4",
"1524","耿鼎","2.80","110","28.16","0.79","110/4",
"1525","江申","3.44","110","14.62","1.01","110/4",
"1526","日馳","5.53","110","10.74","2.19","110/4",
"1527","鑽全","5.65","110","12.61","1.38","110/4",
"1528","恩德","1.04","110","8.44","0.85","110/4",
"1529","樂士","2.00","109","30.06","2.07","110/4",
"1530","亞崴","4.90","110","22.67","0.97","110/4",
"1531","高林股","4.58","110","16.28","0.76","110/4",
"1532","勤美","6.05","110","10.82","1.03","110/4",
"1533","車王電","0.50","110","68.64","2.42","110/4",
"1535","中宇","6.14","110","12.99","1.62","110/4",
"1536","和大","1.71","110","65.74","2.60","110/4",
"1537","廣隆","5.09","110","18.21","2.98","110/4",
"1538","正峰","0.00","109","-","6.63","110/4",
"1539","巨庭","4.15","110","14.30","0.94","110/4",
"1540","喬福","2.05","110","-","0.97","110/4",
"1541","錩泰","5.84","110","11.26","1.91","110/4",
"1558","伸興","6.09","110","16.07","1.72","110/4",
"1560","中砂","2.11","109","28.06","4.00","110/4",
"1568","倉佑","1.48","110","70.00","1.40","110/4",
"1582","信錦","7.38","110","35.37","1.57","110/4",
"1583","程泰","4.48","110","16.96","1.22","110/4",
"1587","吉茂","4.19","110","16.01","1.27","110/4",
"1589","永冠-KY","0.91","110","33.69","0.83","110/4",
"1590","亞德客-KY","1.46","110","28.25","5.18","110/4",
"1597","直得","3.03","110","21.57","2.91","110/4",
"1598","岱宇","15.93","109","13.40","1.48","110/4",
"1603","華電","1.71","110","16.40","0.80","110/4",
"1604","聲寶","8.44","110","6.94","1.40","110/4",
"1605","華新","5.55","110","6.76","0.93","110/4",
"1608","華榮","6.73","110","6.82","1.21","110/4",
"1609","大亞","2.36","109","13.39","1.93","110/4",
"1611","中電","4.19","110","22.21","1.40","110/4",
"1612","宏泰","3.77","109","3.73","1.29","110/4",
"1614","三洋電","3.28","110","26.41","1.77","110/4",
"1615","大山","7.17","109","10.23","1.87","110/4",
"1616","億泰","0.00","109","20.20","1.20","110/4",
"1617","榮星","4.85","110","12.79","1.41","110/4",
"1618","合機","2.25","109","11.03","0.61","110/4",
"1626","艾美特-KY","5.03","109","-","1.05","110/4",
"1701","中化","4.03","110","12.84","0.86","110/4",
"1702","南僑","4.52","110","11.27","1.33","110/4",
"1707","葡萄王","4.22","110","16.46","2.38","110/4",
"1708","東鹼","3.42","110","21.75","2.41","110/4",
"1709","和益","6.01","110","14.22","1.77","110/4",
"1710","東聯","3.02","110","22.48","1.58","110/4",
"1711","永光","1.95","110","29.83","1.60","110/4",
"1712","興農","5.22","110","15.73","1.94","110/4",
"1713","國化","3.52","110","23.22","1.50","110/4",
"1714","和桐","3.93","110","14.86","0.85","110/4",
"1717","長興","4.04","110","12.97","1.90","110/4",
"1718","中纖","5.27","109","-","0.55","110/4",
"1720","生達","5.83","110","10.82","1.76","110/4",
"1721","三晃","2.17","109","-","1.83","110/4",
"1722","台肥","3.63","110","24.87","1.44","110/4",
"1723","中碳","3.39","110","24.95","3.73","110/4",
"1725","元禎","4.51","110","15.51","1.15","110/4",
"1726","永記","4.73","110","13.58","1.30","110/4",
"1727","中華化","1.06","110","26.48","3.62","110/4",
"1730","花仙子","4.85","110","14.95","2.29","110/4",
"1731","美吾華","5.92","110","15.93","1.31","110/4",
"1732","毛寶","0.71","110","106.74","4.29","110/4",
"1733","五鼎","4.95","110","13.00","1.50","110/4",
"1734","杏輝","0.70","110","-","1.77","110/4",
"1735","日勝化","2.80","109","178.50","1.24","110/4",
"1736","喬山","2.06","109","419.23","1.95","110/4",
"1737","臺鹽","4.38","110","17.39","1.08","110/4",
"1752","南光","4.79","110","19.36","1.69","110/4",
"1760","寶齡富錦","1.39","110","88.52","4.79","110/4",
"1762","中化生","2.39","110","10.50","1.46","110/4",
"1773","勝一","2.41","110","28.22","6.72","110/4",
"1776","展宇","6.85","110","10.79","1.47","110/4",
"1783","和康生","2.36","110","37.15","2.86","110/4",
"1786","科妍","3.42","110","26.95","1.89","110/4",
"1789","神隆","2.00","110","77.26","1.80","110/4",
"1795","美時","1.46","110","24.67","3.13","110/4",
"1802","台玻","7.15","110","6.44","1.37","110/4",
"1805","寶徠","0.00","109","-","2.30","110/4",
"1806","冠軍","7.97","110","5.48","0.84","110/4",
"1808","潤隆","5.87","110","13.99","3.50","110/4",
"1809","中釉","1.77","110","56.60","0.82","110/4",
"1810","和成","1.22","109","4.92","0.83","110/4",
"1817","凱撒衛","5.54","110","11.76","1.46","110/4",
"1903","士紙","0.00","109","190.31","1.87","110/4",
"1904","正隆","5.44","110","9.75","1.42","110/4",
"1905","華紙","1.76","110","50.44","1.60","110/4",
"1906","寶隆","2.92","110","16.84","0.45","110/4",
"1907","永豐餘","4.46","110","10.75","1.09","110/4",
"1909","榮成","5.58","110","11.68","1.01","110/4",
"2002","中鋼","7.88","110","9.67","1.72","110/4",
"2006","東和鋼鐵","9.41","110","8.41","1.68","110/4",
