"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","5.06","110","13.76","1.16","111/1",
"1102","亞泥","7.80","110","10.74","0.94","111/1",
"1103","嘉泥","3.65","110","16.33","0.45","111/1",
"1104","環泥","4.60","110","10.21","0.70","111/1",
"1108","幸福","5.66","110","16.31","0.96","111/1",
"1109","信大","7.58","110","10.15","0.84","111/1",
"1110","東泥","1.01","110","73.15","1.30","111/1",
"1201","味全","2.49","110","19.51","1.45","111/1",
"1203","味王","3.24","110","17.62","1.47","111/1",
"1210","大成","4.27","110","23.08","1.92","111/1",
"1213","大飲","0.00","110","-","1.11","111/1",
"1215","卜蜂","4.90","110","16.86","2.60","111/1",
"1216","統一","4.22","110","19.45","2.93","111/1",
"1217","愛之味","2.91","110","27.84","0.75","111/1",
"1218","泰山","3.38","110","25.26","2.16","111/1",
"1219","福壽","5.33","110","22.94","1.44","111/1",
"1220","台榮","6.25","110","19.28","1.18","111/1",
"1225","福懋油","3.26","110","23.52","2.94","111/1",
"1227","佳格","4.16","110","18.73","2.24","111/1",
"1229","聯華","4.16","110","18.87","1.99","111/1",
"1231","聯華食","3.06","110","20.21","3.59","111/1",
"1232","大統益","3.67","110","21.26","4.90","111/1",
"1233","天仁","2.40","110","68.16","2.03","111/1",
"1234","黑松","4.91","110","17.65","0.76","111/1",
"1235","興泰","6.81","110","47.29","1.41","111/1",
"1236","宏亞","1.90","110","8.54","1.12","111/1",
"1256","鮮活果汁-KY","4.70","110","16.89","2.45","111/1",
"1301","台塑","7.59","110","9.42","1.61","111/1",
"1303","南亞","8.98","110","8.42","1.51","111/1",
"1304","台聚","8.96","110","5.87","0.99","111/1",
"1305","華夏","8.29","110","8.38","1.51","111/1",
"1307","三芳","2.50","110","400.00","1.02","111/1",
"1308","亞聚","10.58","110","6.06","1.07","111/1",
"1309","台達化","8.79","110","6.65","1.35","111/1",
"1310","台苯","1.00","110","-","1.09","111/1",
"1312","國喬","8.99","110","4.54","0.59","111/1",
"1313","聯成","6.27","110","11.39","0.69","111/1",
"1314","中石化","3.94","110","14.71","0.48","111/1",
"1315","達新","5.91","110","133.51","0.62","111/1",
"1316","上曜","0.00","110","-","1.38","111/1",
"1319","東陽","1.91","110","35.60","1.19","111/1",
"1321","大洋","2.18","110","128.60","1.07","111/1",
"1323","永裕","4.69","110","11.05","1.34","111/1",
"1324","地球","1.88","110","532.50","0.84","111/1",
"1325","恆大","7.02","110","19.39","0.82","111/1",
"1326","台化","5.94","110","14.99","1.17","111/1",
"1337","再生-KY","0.00","109","-","0.31","111/1",
"1338","廣華-KY","4.50","110","12.94","0.69","111/1",
"1339","昭輝","5.10","110","15.14","0.85","111/1",
"1340","勝悅-KY","0.00","109","-","0.31","111/1",
"1341","富林-KY","8.05","110","14.19","2.71","111/1",
"1342","八貫","4.48","110","14.26","2.74","111/1",
"1402","遠東新","4.83","110","17.06","0.78","111/1",
"1409","新纖","7.57","110","7.37","0.84","111/1",
"1410","南染","3.71","110","30.17","2.09","111/1",
"1413","宏洲","0.00","109","8.69","1.06","111/1",
"1414","東和","3.14","110","25.67","1.17","111/1",
"1416","廣豐","4.74","110","22.45","0.54","111/1",
"1417","嘉裕","3.32","110","1,055.00","0.73","111/1",
"1418","東華","0.00","109","-","0.72","111/1",
"1419","新紡","2.41","110","6.85","1.06","111/1",
"1423","利華","3.85","110","16.96","0.86","111/1",
"1432","大魯閣","0.00","110","-","1.29","111/1",
"1434","福懋","3.77","110","21.03","0.71","111/1",
"1435","中福","0.00","109","52.77","5.41","111/1",
"1436","華友聯","6.39","110","17.59","2.10","111/1",
"1437","勤益控","3.64","110","12.35","0.74","111/1",
"1438","三地開發","0.00","109","62.19","1.91","111/1",
"1439","中和","1.01","110","14.31","0.79","111/1",
"1440","南紡","4.11","110","12.55","1.17","111/1",
"1441","大東","0.00","110","-","1.08","111/1",
"1442","名軒","5.47","110","17.02","1.37","111/1",
"1443","立益","0.00","110","7.89","1.47","111/1",
"1444","力麗","2.94","110","11.59","0.88","111/1",
"1445","大宇","0.00","110","-","1.23","111/1",
"1446","宏和","0.92","110","-","2.94","111/1",
"1447","力鵬","0.00","109","29.30","0.69","111/1",
"1449","佳和","0.00","109","7.18","0.78","111/1",
"1451","年興","4.25","110","12.87","0.62","111/1",
"1452","宏益","9.30","110","10.64","0.98","111/1",
"1453","大將","1.41","110","15.93","1.51","111/1",
"1454","台富","3.50","110","95.33","1.08","111/1",
"1455","集盛","7.08","110","9.74","0.81","111/1",
"1456","怡華","9.38","110","5.10","0.88","111/1",
"1457","宜進","5.43","110","3.76","0.79","111/1",
"1459","聯發","1.99","110","5.58","0.89","111/1",
"1460","宏遠","0.00","110","-","0.79","111/1",
"1463","強盛","2.88","110","42.12","1.04","111/1",
"1464","得力","1.82","110","25.94","1.07","111/1",
"1465","偉全","2.37","110","-","0.82","111/1",
"1466","聚隆","7.94","110","7.68","0.78","111/1",
"1467","南緯","0.00","110","-","0.98","111/1",
"1468","昶和","0.00","110","-","1.68","111/1",
"1470","大統新創","3.80","110","21.05","1.87","111/1",
"1471","首利","0.00","109","-","1.05","111/1",
"1472","三洋實業","0.00","110","-","2.67","111/1",
"1473","台南","0.53","110","-","0.85","111/1",
"1474","弘裕","4.08","110","12.01","0.73","111/1",
"1475","業旺","0.00","109","28.76","5.35","111/1",
"1476","儒鴻","2.56","110","23.01","5.55","111/1",
"1477","聚陽","5.85","110","13.56","3.16","111/1",
"1503","士電","3.02","110","16.60","1.13","111/1",
"1504","東元","4.79","110","13.96","0.79","111/1",
"1506","正道","0.00","109","47.21","2.71","111/1",
"1512","瑞利","0.00","109","-","8.56","111/1",
"1513","中興電","5.71","110","12.02","1.87","111/1",
"1514","亞力","4.70","110","15.29","1.64","111/1",
"1515","力山","10.83","110","7.43","1.38","111/1",
"1516","川飛","6.40","110","11.42","1.82","111/1",
"1517","利奇","3.77","110","9.46","1.23","111/1",
"1519","華城","3.01","110","31.62","2.64","111/1",
"1521","大億","1.66","110","33.74","1.56","111/1",
"1522","堤維西","1.78","110","24.69","1.17","111/1",
"1524","耿鼎","1.62","110","30.83","1.35","111/1",
"1525","江申","3.55","110","15.50","0.94","111/1",
"1526","日馳","5.76","110","9.03","1.95","111/1",
"1527","鑽全","5.38","110","11.75","1.38","111/1",
"1528","恩德","1.08","110","7.88","0.80","111/1",
"1529","樂士","3.17","110","22.56","1.57","111/1",
"1530","亞崴","4.84","110","17.61","0.96","111/1",
"1531","高林股","4.86","110","12.10","0.69","111/1",
"1532","勤美","6.61","110","8.67","0.89","111/1",
"1533","車王電","0.50","110","60.20","2.26","111/1",
"1535","中宇","6.30","110","12.08","1.51","111/1",
"1536","和大","2.04","110","60.00","2.17","111/1",
"1537","廣隆","5.20","110","16.94","2.69","111/1",
"1538","正峰","0.00","109","-","8.11","111/1",
"1539","巨庭","3.05","110","9.69","1.19","111/1",
"1540","喬福","1.95","110","153.50","0.99","111/1",
"1541","錩泰","5.77","110","8.73","1.95","111/1",
"1558","伸興","6.25","110","23.13","1.60","111/1",
"1560","中砂","1.79","110","26.62","4.39","111/1",
"1568","倉佑","1.31","110","30.95","1.54","111/1",
"1582","信錦","7.84","110","53.23","1.41","111/1",
"1583","程泰","4.36","110","17.16","1.23","111/1",
"1587","吉茂","4.24","110","14.84","1.26","111/1",
"1589","永冠-KY","1.08","110","-","0.69","111/1",
"1590","亞德客-KY","1.39","110","28.75","5.44","111/1",
"1597","直得","3.29","110","19.49","2.72","111/1",
