"95年08月14日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","12.29","4.91","1.25",
"1102","亞泥","8.24","8.89","1.06",
"1103","嘉泥","3.79","0.00","0.83",
"1104","環泥","10.00","10.89","0.51",
"1107","建台","2.21","0.00","1.18",
"1108","幸福","12.58","4.04","0.67",
"1109","信大","7.13","4.98","0.70",
"1110","東泥","14.30","3.72","0.47",
"1201","味全","18.00","0.00","1.58",
"1203","味王","-","0.00","0.73",
"1210","大成","8.46","2.32","0.96",
"1213","大飲","338.75","0.00","1.00",
"1215","卜蜂","28.65","0.00","0.47",
"1216","統一","29.70","1.48","1.84",
"1217","愛之味","18.56","0.00","0.61",
"1218","泰山","-","0.00","0.63",
"1219","福壽","27.83","2.99","0.41",
"1220","台榮","42.17","0.00","0.78",
"1225","福懋油","-","0.00","0.45",
"1227","佳格","16.17","5.92","1.09",
"1229","聯華","10.44","4.20","0.73",
"1231","聯華食","78.75","5.29","0.65",
"1232","大統益","8.55","9.22","1.17",
"1233","天仁","18.11","5.31","2.12",
"1234","黑松","74.44","1.87","0.77",
"1235","興泰","116.67","8.57","1.05",
"1236","宏亞","9.59","10.98","1.22",
"1301","台塑","10.09","9.80","1.42",
"1303","南亞","9.87","8.37","1.55",
"1304","台聚","12.60","8.55","0.61",
"1305","華夏","-","0.00","0.60",
"1307","三芳","11.45","5.90","1.16",
"1308","亞聚","10.34","6.67","0.70",
"1309","台達化","54.62","0.00","0.49",
"1310","台苯","-","0.00","1.16",
"1311","福聚","10.62","8.29","1.23",
"1312","國喬","14.17","0.00","0.76",
"1313","聯成","12.91","7.21","0.79",
"1314","中石化","5.76","0.00","0.66",
"1315","達新","11.73","6.56","0.71",
"1316","上曜","19.42","0.00","0.33",
"1319","東陽","9.14","6.10","1.35",
"1321","大洋","6.61","6.33","1.02",
"1323","永裕","66.25","4.40","0.64",
"1324","地球","35.95","7.95","0.61",
"1325","恆大","22.95","1.98","0.76",
"1326","台化","8.69","12.04","1.30",
"1402","遠東新","12.28","6.45","1.29",
"1409","新纖","46.14","0.00","0.57",
