1030328,54.2,60.0,54.0,55.5,586942.0,0.0,0.0,0.0,0.0,0.0,0.0
1030331,55.01,55.99,54.38,54.6,126067.0,0.0,0.0,0.0,0.0,0.0,0.0
1030401,54.66,56.48,54.5,56.0,187219.0,0.0,0.0,0.0,0.0,0.0,0.0
1030402,55.8,63.2,55.45,59.95,503227.0,0.0,0.0,0.0,0.0,0.0,0.0
1030403,59.8,60.2,58.3,58.5,321820.0,0.0,0.0,0.0,0.0,0.0,0.0
1030407,59.0,59.44,58.0,58.4,77000.0,0.0,0.0,0.0,0.0,0.0,0.0
1030408,59.0,60.0,58.5,59.62,361801.0,0.0,0.0,0.0,0.0,0.0,0.0
1030409,59.9,60.0,59.0,59.36,254729.0,0.0,0.0,0.0,0.0,0.0,0.0
1030410,59.4,59.69,58.9,59.2,113002.0,0.0,0.0,0.0,0.0,0.0,0.0
1030411,59.2,59.2,58.34,58.6,199100.0,0.0,0.0,0.0,0.0,0.0,0.0
1030414,58.5,61.5,58.5,59.82,397787.0,0.0,0.0,0.0,0.0,0.0,0.0
1030415,59.82,60.19,59.17,59.62,197512.0,0.0,0.0,0.0,0.0,0.0,0.0
1030416,59.55,59.89,59.34,59.41,135000.0,0.0,0.0,0.0,0.0,0.0,0.0
1030417,59.8,60.0,59.0,59.57,141470.0,0.0,0.0,0.0,0.0,0.0,0.0
1030418,59.44,59.64,59.2,59.52,129000.0,0.0,0.0,0.0,0.0,0.0,0.0
1030421,59.21,59.78,59.2,59.46,180201.0,0.0,0.0,0.0,0.0,0.0,0.0
1030422,59.69,59.79,59.18,59.18,282260.0,0.0,0.0,0.0,0.0,0.0,0.0
1030423,59.37,59.47,58.3,58.5,182100.0,0.0,0.0,0.0,0.0,0.0,0.0
1030424,58.98,58.98,56.0,57.99,218754.0,0.0,0.0,0.0,0.0,0.0,0.0
1030425,57.5,58.49,56.01,56.5,135004.0,0.0,0.0,0.0,0.0,0.0,0.0
