"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","4.40","110","14.17","1.41","110/4",
"1102","亞泥","7.17","110","11.16","1.07","110/4",
"1103","嘉泥","7.05","109","19.46","0.51","110/4",
"1104","環泥","4.98","110","12.11","0.68","110/4",
"1108","幸福","5.15","110","17.92","1.01","110/4",
"1109","信大","7.41","110","8.04","0.88","110/4",
"1110","東泥","1.00","110","80.40","1.33","110/4",
"1201","味全","2.25","110","22.20","1.59","110/4",
"1203","味王","3.33","110","17.55","1.49","110/4",
"1210","大成","3.85","110","22.41","2.08","110/4",
"1213","大飲","0.00","109","-","0.99","110/4",
"1215","卜蜂","5.60","109","15.89","2.65","110/4",
"1216","統一","3.96","110","19.49","3.32","110/4",
"1217","愛之味","2.63","110","27.80","0.85","110/4",
"1218","泰山","3.24","110","25.33","2.15","110/4",
"1219","福壽","4.46","110","24.65","1.80","110/4",
"1220","台榮","4.81","110","20.80","1.56","110/4",
"1225","福懋油","2.80","110","27.63","3.64","110/4",
"1227","佳格","3.85","110","18.28","2.48","110/4",
"1229","聯華","4.10","110","19.21","1.99","110/4",
"1231","聯華食","2.96","110","21.76","3.89","110/4",
"1232","大統益","3.88","110","20.09","4.63","111/1",
"1233","天仁","2.42","110","68.96","2.06","110/4",
"1234","黑松","4.82","110","17.83","0.78","110/4",
"1235","興泰","7.31","110","64.20","1.45","110/4",
"1236","宏亞","1.93","110","-","1.32","110/4",
"1256","鮮活果汁-KY","4.48","110","13.85","2.69","110/4",
"1301","台塑","7.70","110","9.50","1.68","110/4",
"1303","南亞","8.66","110","8.45","1.66","110/4",
"1304","台聚","7.63","110","5.96","1.21","110/4",
"1305","華夏","7.44","110","7.91","1.75","110/4",
"1307","三芳","2.48","110","69.48","1.05","110/4",
"1308","亞聚","8.28","110","6.94","1.39","110/4",
"1309","台達化","8.10","110","6.32","1.52","110/4",
"1310","台苯","0.93","110","81.00","1.19","110/4",
"1312","國喬","7.74","110","4.06","0.67","110/4",
"1313","聯成","5.95","110","10.24","0.74","110/4",
"1314","中石化","3.40","110","12.37","0.55","110/4",
"1315","達新","5.70","110","1,316.67","0.65","110/4",
"1316","上曜","0.00","109","-","1.69","110/4",
"1319","東陽","2.61","110","28.10","0.89","110/4",
"1321","大洋","2.07","110","23.31","1.13","110/4",
"1323","永裕","4.53","110","11.51","1.37","110/4",
"1324","地球","1.87","110","1,070.00","0.85","110/4",
"1325","恆大","5.46","110","11.23","1.06","110/4",
"1326","台化","6.00","110","12.20","1.20","110/4",
"1337","再生-KY","0.00","109","-","0.32","111/1",
"1338","廣華-KY","4.93","110","12.55","0.67","110/4",
"1339","昭輝","5.56","110","19.64","0.77","110/4",
"1340","勝悅-KY","0.00","109","-","0.31","110/4",
"1341","富林-KY","8.14","110","12.47","2.92","110/4",
"1342","八貫","4.32","110","17.73","3.03","110/4",
"1402","遠東新","4.98","110","16.66","0.78","110/4",
"1409","新纖","7.09","110","8.20","0.88","110/4",
"1410","南染","3.55","110","28.41","2.05","110/4",
"1413","宏洲","0.00","109","12.50","1.15","110/4",
"1414","東和","1.41","109","26.49","1.21","111/1",
"1416","廣豐","4.44","110","25.57","0.61","110/4",
"1417","嘉裕","2.92","110","25.53","0.85","110/4",
"1418","東華","0.00","109","-","0.89","110/4",
"1419","新紡","2.38","110","27.81","1.26","110/4",
"1423","利華","3.83","110","17.66","0.87","110/4",
"1432","大魯閣","0.00","109","-","1.25","110/4",
"1434","福懋","3.70","110","21.30","0.73","110/4",
"1435","中福","0.00","109","1,036.00","5.78","110/4",
"1436","華友聯","6.35","110","12.94","2.08","110/4",
"1437","勤益控","3.36","110","11.91","0.80","110/4",
"1438","三地開發","0.00","109","77.26","2.08","110/4",
"1439","中和","0.90","110","15.94","0.90","110/4",
"1440","南紡","3.89","110","11.61","1.23","110/4",
"1441","大東","0.00","109","-","1.14","110/4",
"1442","名軒","5.35","110","15.92","1.41","110/4",
"1443","立益","0.00","109","9.60","1.49","110/4",
"1444","力麗","2.84","110","15.29","0.93","110/4",
"1445","大宇","1.32","109","-","1.20","110/4",
"1446","宏和","0.91","110","-","2.95","110/4",
"1447","力鵬","0.00","109","25.53","0.71","110/4",
"1449","佳和","0.00","109","20.53","1.06","110/4",
"1451","年興","4.75","110","17.11","0.56","110/4",
"1452","宏益","8.75","110","11.31","1.04","111/1",
"1453","大將","1.46","110","19.57","1.49","110/4",
"1454","台富","3.44","110","363.75","1.10","110/4",
"1455","集盛","5.73","110","8.06","1.01","110/4",
"1456","怡華","7.56","110","4.09","1.07","110/4",
"1457","宜進","5.46","110","20.33","0.89","110/4",
"1459","聯發","1.99","110","5.00","0.92","110/4",
"1460","宏遠","0.00","109","30.78","0.82","110/4",
"1463","強盛","2.86","110","28.57","1.06","110/4",
"1464","得力","1.99","109","31.46","1.25","110/4",
"1465","偉全","2.39","110","-","0.80","110/4",
"1466","聚隆","7.07","110","8.84","0.90","110/4",
"1467","南緯","5.11","109","-","1.09","110/4",
"1468","昶和","0.00","109","200.83","1.64","110/4",
"1470","大統新創","2.96","110","35.53","2.30","110/4",
"1471","首利","0.00","109","-","0.99","110/4",
"1472","三洋實業","0.00","109","-","2.50","110/4",
"1473","台南","0.54","110","-","0.89","110/4",
"1474","弘裕","3.62","110","12.43","0.87","110/4",
"1475","業旺","0.00","109","56.32","6.62","110/4",
"1476","儒鴻","2.42","110","26.47","6.44","110/4",
"1477","聚陽","5.26","110","16.44","3.18","110/4",
"1503","士電","3.28","110","15.87","1.08","110/4",
"1504","東元","4.33","110","13.11","0.74","110/4",
"1506","正道","0.00","109","78.33","3.26","110/4",
"1512","瑞利","0.00","109","-","11.83","110/4",
"1513","中興電","5.32","110","12.55","2.16","110/4",
"1514","亞力","4.67","110","16.72","1.71","110/4",
"1515","力山","7.35","110","7.03","1.75","110/4",
"1516","川飛","6.18","110","11.84","1.89","111/1",
"1517","利奇","3.64","110","10.98","1.34","110/4",
"1519","華城","2.63","110","34.23","2.85","110/4",
"1521","大億","1.66","110","33.38","1.58","110/4",
"1522","堤維西","2.53","110","34.74","0.86","110/4",
"1524","耿鼎","2.55","110","19.58","0.86","111/1",
"1525","江申","3.68","110","13.64","0.94","110/4",
"1526","日馳","5.67","110","10.47","2.13","110/4",
"1527","鑽全","5.71","110","12.46","1.37","110/4",
"1528","恩德","1.09","110","8.03","0.80","110/4",
"1529","樂士","2.99","110","24.22","1.66","110/4",
"1530","亞崴","4.87","110","22.81","0.98","110/4",
"1531","高林股","4.76","110","15.64","0.73","110/4",
"1532","勤美","6.44","110","10.17","0.96","110/4",
"1533","車王電","0.50","110","68.52","2.42","110/4",
"1535","中宇","6.25","110","12.16","1.52","111/1",
"1536","和大","1.83","110","61.31","2.42","110/4",
"1537","廣隆","5.04","110","18.41","3.01","110/4",
"1538","正峰","0.00","109","-","5.35","110/4",
"1539","巨庭","3.50","110","16.93","1.11","110/4",
"1540","喬福","1.99","110","-","1.00","110/4",
"1541","錩泰","5.32","110","12.37","2.09","110/4",
"1558","伸興","6.18","110","15.84","1.70","110/4",
"1560","中砂","2.16","110","22.02","3.63","111/1",
"1568","倉佑","1.54","110","67.24","1.34","110/4",
"1582","信錦","7.51","110","34.78","1.54","110/4",
"1583","程泰","4.50","110","16.90","1.22","110/4",
"1587","吉茂","4.20","110","15.97","1.27","110/4",
"1589","永冠-KY","0.90","110","34.10","0.84","110/4",
"1590","亞德客-KY","1.60","110","25.83","4.73","110/4",
"1597","直得","3.33","110","19.63","2.65","110/4",
"1598","岱宇","6.06","110","11.79","1.30","110/4",
"1603","華電","1.81","110","15.48","0.75","110/4",
"1604","聲寶","8.74","110","6.70","1.35","110/4",
"1605","華新","3.82","110","9.80","1.36","110/4",
"1608","華榮","7.11","110","6.45","1.15","110/4",
"1609","大亞","3.46","110","12.42","1.79","110/4",
"1611","中電","4.13","110","22.50","1.42","110/4",
"1612","宏泰","4.02","109","3.50","1.21","110/4",
"1614","三洋電","3.35","110","25.88","1.74","110/4",
"1615","大山","7.10","109","10.34","1.89","110/4",
"1616","億泰","0.00","109","20.30","1.21","110/4",
"1617","榮星","5.22","110","11.90","1.31","110/4",
"1618","合機","2.24","109","11.07","0.61","110/4",
"1626","艾美特-KY","5.03","109","-","1.05","110/4",
"1701","中化","3.84","110","13.48","0.90","110/4",
"1702","南僑","4.60","110","11.08","1.30","110/4",
"1707","葡萄王","4.25","110","16.34","2.36","110/4",
"1708","東鹼","3.40","110","21.90","2.43","110/4",
"1709","和益","6.46","110","13.22","1.65","110/4",
"1710","東聯","3.55","110","65.67","1.32","111/1",
"1711","永光","2.15","110","27.03","1.45","110/4",
"1712","興農","5.84","110","14.06","1.74","110/4",
"1713","國化","3.64","110","22.45","1.45","110/4",
"1714","和桐","4.16","110","14.03","0.80","110/4",
"1717","長興","4.01","110","13.09","1.92","110/4",
"1718","中纖","5.96","109","-","0.48","110/4",
"1720","生達","5.69","110","11.10","1.81","110/4",
"1721","三晃","2.58","109","-","1.53","110/4",
"1722","台肥","3.69","110","24.48","1.41","110/4",
"1723","中碳","3.54","110","23.89","3.57","110/4",
"1725","元禎","5.31","110","13.15","0.97","110/4",
"1726","永記","4.81","110","13.34","1.28","110/4",
"1727","中華化","1.26","110","22.20","3.03","110/4",
"1730","花仙子","4.97","110","14.59","2.23","110/4",
"1731","美吾華","5.78","110","16.33","1.34","110/4",
"1732","毛寶","0.87","110","87.72","3.52","110/4",
"1733","五鼎","4.91","110","13.12","1.51","110/4",
"1734","杏輝","0.69","110","-","1.78","110/4",
"1735","日勝化","2.82","109","177.00","1.23","110/4",
"1736","喬山","1.91","109","450.00","2.09","110/4",
"1737","臺鹽","4.35","110","16.51","1.06","111/1",
"1752","南光","4.81","110","19.28","1.69","110/4",
"1760","寶齡富錦","1.22","110","100.41","5.43","110/4",
"1762","中化生","2.23","110","11.30","1.57","110/4",
"1773","勝一","2.72","110","23.49","5.53","111/1",
"1776","展宇","7.21","110","10.25","1.39","110/4",
"1783","和康生","2.65","110","33.75","2.50","111/1",
"1786","科妍","3.31","110","27.86","1.96","110/4",
"1789","神隆","1.98","110","78.06","1.82","110/4",
"1795","美時","1.67","110","21.59","2.74","110/4",
"1802","台玻","7.98","110","5.77","1.23","110/4",
"1805","寶徠","0.00","109","-","2.18","110/4",
"1806","冠軍","8.51","110","5.13","0.78","110/4",
"1808","潤隆","5.70","110","14.41","3.61","110/4",
"1809","中釉","1.94","110","51.60","0.75","110/4",
"1810","和成","1.42","109","4.22","0.71","110/4",
"1817","凱撒衛","5.69","110","11.45","1.42","110/4",
"1903","士紙","0.00","109","177.19","1.74","110/4",
"1904","正隆","5.65","110","9.40","1.37","110/4",
"1905","華紙","1.93","110","46.00","1.45","110/4",
"1906","寶隆","2.93","110","16.76","0.45","110/4",
"1907","永豐餘","4.71","110","10.18","1.03","110/4",
"1909","榮成","5.91","110","11.03","0.95","110/4",
"2002","中鋼","8.60","110","8.86","1.58","110/4",
"2006","東和鋼鐵","10.29","110","7.69","1.54","110/4",
"2007","燁興","0.00","109","812.50","1.16","110/4",
"2008","高興昌","0.00","109","81.90","1.16","110/4",
"2009","第一銅","2.74","110","30.97","2.04","110/4",
"2010","春源","6.15","110","11.25","1.21","110/4",
"2012","春雨","6.67","110","10.68","2.02","110/4",
"2013","中鋼構","3.51","110","21.59","2.13","111/1",
"2014","中鴻","7.38","110","8.59","2.41","110/4",
"2015","豐興","6.17","110","11.11","2.33","111/1",
"2017","官田鋼","7.16","110","8.42","1.11","110/4",
"2020","美亞","9.15","110","9.32","2.02","110/4",
"2022","聚亨","0.00","109","12.02","1.48","110/4",
"2023","燁輝","0.00","109","7.67","1.27","110/4",
"2024","志聯","5.07","110","16.09","1.84","110/4",
"2025","千興","0.00","109","5.15","2.03","110/4",
"2027","大成鋼","4.29","110","8.09","1.60","110/4",
"2028","威致","6.79","110","7.20","2.56","110/4",
"2029","盛餘","7.59","110","8.53","1.09","110/4",
"2030","彰源","6.19","110","6.35","1.67","111/1",
"2031","新光鋼","6.45","110","7.32","1.83","110/4",
"2032","新鋼","4.13","110","21.83","2.18","111/1",
"2033","佳大","0.93","110","119.44","1.66","110/4",
"2034","允強","4.77","110","11.11","1.49","110/4",
"2038","海光","5.25","110","11.24","1.44","110/4",
"2049","上銀","2.02","110","21.53","2.51","110/4",
"2059","川湖","2.67","110","18.71","3.08","110/4",
"2062","橋椿","1.91","110","12.00","0.80","110/4",
"2069","運錩","1.80","109","6.80","1.19","110/4",
"2101","南港","2.46","109","-","2.87","110/4",
"2102","泰豐","0.09","109","-","1.90","110/4",
"2103","台橡","7.47","110","6.75","1.47","110/4",
"2104","國際中橡","0.86","110","6.63","0.67","110/4",
"2105","正新","3.56","110","20.67","1.35","110/4",
"2106","建大","3.16","110","31.34","1.54","110/4",
"2107","厚生","5.43","110","9.74","0.63","110/4",
"2108","南帝","12.82","110","3.66","1.66","110/4",
"2109","華豐","6.80","110","11.31","1.35","110/4",
"2114","鑫永銓","4.90","109","9.86","3.04","110/4",
"2115","六暉-KY","4.47","110","8.91","1.20","110/4",
"2201","裕隆","3.74","110","8.44","0.76","110/4",
"2204","中華","9.29","110","7.84","0.77","110/4",
"2206","三陽工業","4.68","110","12.03","1.43","110/4",
"2207","和泰車","3.46","110","19.47","4.28","110/4",
"2208","台船","0.00","109","2,070.00","1.46","110/4",
"2211","長榮鋼","5.12","110","19.15","1.05","110/4",
"2227","裕日車","7.49","109","24.53","3.91","110/4",
"2228","劍麟","2.99","110","21.24","1.34","110/4",
"2231","為升","1.44","110","32.86","4.81","110/4",
"2233","宇隆","3.42","109","12.17","2.12","110/4",
