"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","4.81","110","14.49","1.22","111/1",
"1102","亞泥","7.55","110","11.10","0.97","111/1",
"1103","嘉泥","3.65","110","16.33","0.45","111/1",
"1104","環泥","4.84","110","9.69","0.67","111/1",
"1108","幸福","5.48","110","16.85","0.99","111/1",
"1109","信大","7.69","110","10.00","0.83","111/1",
"1110","東泥","1.00","110","74.44","1.32","111/1",
"1201","味全","2.42","110","20.10","1.49","111/1",
"1203","味王","3.36","110","16.94","1.42","111/1",
"1210","大成","4.21","110","23.37","1.95","111/1",
"1213","大飲","0.00","109","-","1.05","111/1",
"1215","卜蜂","5.03","110","16.45","2.54","111/1",
"1216","統一","4.14","110","19.82","2.98","111/1",
"1217","愛之味","2.86","110","28.38","0.77","111/1",
"1218","泰山","3.36","110","24.39","2.07","110/4",
"1219","福壽","4.98","110","24.56","1.54","111/1",
"1220","台榮","5.52","110","21.81","1.34","111/1",
"1225","福懋油","3.20","110","23.90","2.99","111/1",
"1227","佳格","3.99","110","17.65","2.40","110/4",
"1229","聯華","4.36","110","17.99","1.89","111/1",
"1231","聯華食","3.14","110","19.69","3.49","111/1",
"1232","大統益","3.97","110","19.64","4.53","111/1",
"1233","天仁","2.45","110","66.73","1.98","111/1",
"1234","黑松","4.91","110","17.68","0.76","111/1",
"1235","興泰","6.97","110","46.19","1.38","111/1",
"1236","宏亞","1.88","110","8.62","1.13","111/1",
"1256","鮮活果汁-KY","5.35","110","14.84","2.15","111/1",
"1301","台塑","8.00","110","8.94","1.52","111/1",
"1303","南亞","9.15","110","8.27","1.49","111/1",
"1304","台聚","9.17","110","5.74","0.97","111/1",
"1305","華夏","8.45","110","8.22","1.48","111/1",
"1307","三芳","2.53","110","396.00","1.01","111/1",
"1308","亞聚","10.89","110","5.89","1.04","111/1",
"1309","台達化","9.17","110","6.37","1.29","111/1",
"1310","台苯","1.01","110","-","1.08","111/1",
"1312","國喬","8.40","110","4.86","0.63","111/1",
