"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","7.23","109","14.52","1.44","110/4",
"1102","亞泥","7.18","110","11.14","1.07","110/4",
"1103","嘉泥","6.93","109","19.80","0.52","110/4",
"1104","環泥","4.84","110","12.44","0.70","110/4",
"1108","幸福","5.08","110","18.15","1.03","110/4",
"1109","信大","7.23","110","8.23","0.91","110/4",
"1110","東泥","0.96","110","83.00","1.37","110/4",
"1201","味全","2.23","110","22.40","1.61","110/4",
"1203","味王","3.26","110","17.95","1.52","110/4",
"1210","大成","3.60","110","23.97","2.23","110/4",
"1213","大飲","0.00","109","-","1.03","110/4",
"1215","卜蜂","5.47","109","16.26","2.71","110/4",
"1216","統一","4.01","110","19.23","3.28","110/4",
"1217","愛之味","2.32","110","31.59","0.97","110/4",
"1218","泰山","3.10","110","26.48","2.25","110/4",
"1219","福壽","3.55","109","28.20","2.06","110/4",
"1220","台榮","4.27","110","23.40","1.76","110/4",
"1225","福懋油","2.60","110","29.71","3.91","110/4",
"1227","佳格","3.78","110","18.63","2.53","110/4",
"1229","聯華","3.49","110","22.57","2.34","110/4",
"1231","聯華食","2.94","110","21.96","3.92","110/4",
"1232","大統益","3.83","110","20.17","5.15","110/4",
"1233","天仁","2.41","110","69.17","2.06","110/4",
"1234","黑松","4.76","110","18.06","0.79","110/4",
"1235","興泰","8.43","110","55.68","1.26","110/4",
"1236","宏亞","1.96","110","-","1.30","110/4",
"1256","鮮活果汁-KY","4.61","110","13.47","2.62","110/4",
"1301","台塑","7.70","110","9.50","1.68","110/4",
"1303","南亞","8.46","110","8.65","1.70","110/4",
"1304","台聚","7.68","110","5.92","1.21","110/4",
"1305","華夏","7.39","110","7.96","1.76","110/4",
"1307","三芳","2.48","110","69.66","1.05","110/4",
"1308","亞聚","8.16","110","7.04","1.41","110/4",
"1309","台達化","7.78","110","6.59","1.59","110/4",
"1310","台苯","0.90","110","83.75","1.23","110/4",
"1312","國喬","7.60","110","4.14","0.69","110/4",
"1313","聯成","5.76","110","10.58","0.76","110/4",
"1314","中石化","3.31","110","12.74","0.57","110/4",
"1315","達新","5.70","110","1,316.67","0.65","110/4",
"1316","上曜","0.00","109","-","1.64","110/4",
"1319","東陽","2.52","110","29.05","0.92","110/4",
"1321","大洋","2.04","110","23.62","1.14","110/4",
"1323","永裕","4.51","109","11.56","1.38","110/4",
"1324","地球","1.84","110","1,085.00","0.86","110/4",
"1325","恆大","4.54","110","13.53","1.28","110/4",
"1326","台化","6.00","110","12.20","1.20","110/4",
"1337","再生-KY","0.00","109","-","0.34","110/4",
"1338","廣華-KY","4.60","110","13.44","0.72","110/4",
"1339","昭輝","5.71","110","19.13","0.75","110/4",
"1340","勝悅-KY","0.00","109","-","0.31","110/4",
"1341","富林-KY","8.15","110","12.45","2.91","110/4",
"1342","八貫","4.48","110","17.07","2.92","110/4",
"1402","遠東新","4.92","110","16.85","0.79","110/4",
