"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","23.70","3.38","114","-","0.79","114/4",
"1102","亞泥","35.25","6.52","114","12.46","0.69","114/4",
"1103","嘉泥","13.70","4.01","113","16.31","0.50","114/4",
"1104","環泥","29.35","6.30","114","11.46","0.83","114/4",
"1108","幸福","14.80","6.76","114","6.79","1.04","114/4",
"1109","信大","15.25","5.90","114","14.81","0.62","114/4",
"1110","東泥","14.40","2.08","114","40.00","0.87","114/4",
"1201","味全","13.40","1.57","114","33.50","0.89","114/4",
"1203","味王","39.40","2.54","114","21.77","1.47","114/4",
"1210","大成","54.70","5.48","114","12.63","1.72","114/4",
"1213","大飲","9.21","3.80","113","-","0.80","114/4",
"1215","卜蜂","139.00","5.04","114","13.38","3.29","114/4",
"1216","統一","72.40","4.14","114","20.99","3.03","114/4",
"1217","愛之味","10.30","2.43","114","24.52","0.65","114/4",
"1218","泰山","19.45","6.79","114","12.23","0.73","114/4",
"1219","福壽","13.90","3.60","113","30.89","1.03","114/4",
"1220","台榮","12.50","1.60","114","156.25","0.94","114/4",
"1225","福懋油","31.90","3.13","114","19.69","1.98","114/4",
"1227","佳格","30.75","4.36","114","23.12","1.51","114/4",
"1229","聯華","44.95","4.45","114","17.49","1.41","114/4",
"1231","聯華食","92.80","2.69","114","24.36","3.82","114/4",
"1232","大統益","149.00","4.83","114","18.04","4.04","114/4",
"1233","天仁","28.40","0.70","114","37.87","1.90","114/4",
"1234","黑松","35.80","4.61","114","17.90","0.76","114/4",
"1235","興泰","37.50","6.67","113","-","0.59","114/4",
"1236","宏亞","25.95","6.36","114","-","0.89","114/4",
"1256","鮮活果汁-KY","146.50","4.51","114","13.70","1.33","114/4",
"1301","台塑","45.90","1.09","114","-","0.80","114/4",
"1303","南亞","77.10","1.04","114","135.26","1.72","114/4",
"1304","台聚","17.90","0.84","114","-","1.10","114/4",
"1305","華夏","17.95","0.56","114","-","1.35","114/4",
