"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","23.00","3.48","114","-","0.76","114/4",
"1102","亞泥","34.70","6.63","114","12.26","0.68","114/4",
"1103","嘉泥","13.50","4.07","113","16.07","0.49","114/4",
"1104","環泥","29.35","6.30","114","11.46","0.83","114/4",
"1108","幸福","14.70","6.80","114","6.74","1.03","114/4",
"1109","信大","15.20","5.92","114","14.76","0.62","114/4",
"1110","東泥","15.30","1.96","114","42.50","0.92","114/4",
"1201","味全","13.45","1.56","114","33.63","0.89","114/4",
"1203","味王","39.50","2.53","114","21.82","1.47","114/4",
"1210","大成","54.30","5.52","114","12.54","1.71","114/4",
"1213","大飲","9.61","3.64","113","-","0.83","114/4",
"1215","卜蜂","135.00","5.19","114","12.99","3.20","114/4",
"1216","統一","71.00","4.23","114","20.58","2.97","114/4",
"1217","愛之味","10.30","2.43","114","24.52","0.65","114/4",
"1218","泰山","19.30","6.84","114","12.14","0.72","114/4",
"1219","福壽","13.95","3.58","113","31.00","1.04","114/4",
"1220","台榮","12.55","1.59","114","156.88","0.95","114/4",
"1225","福懋油","31.30","3.19","114","19.32","1.94","114/4",
"1227","佳格","30.75","4.36","114","23.12","1.51","114/4",
"1229","聯華","45.05","4.44","114","17.53","1.41","114/4",
"1231","聯華食","92.30","2.71","114","24.23","3.80","114/4",
"1232","大統益","149.00","4.83","114","18.04","4.04","114/4",
"1233","天仁","28.65","0.70","114","38.20","1.92","114/4",
"1234","黑松","35.80","4.61","114","17.90","0.76","114/4",
"1235","興泰","38.40","6.51","113","-","0.60","114/4",
"1236","宏亞","26.10","6.32","114","-","0.90","114/4",
"1256","鮮活果汁-KY","143.00","4.62","114","13.38","1.29","114/4",
"1301","台塑","45.90","1.09","114","-","0.80","114/4",
"1303","南亞","73.90","1.08","114","129.65","1.65","114/4",
"1304","台聚","18.25","0.82","114","-","1.12","114/4",
"1305","華夏","17.35","0.58","114","-","1.30","114/4",
"1307","三芳","32.35","6.80","114","11.35","1.28","114/4",
"1308","亞聚","18.50","1.08","114","-","1.07","114/4",
"1309","台達化","23.05","0.65","114","-","1.59","114/4",
"1310","台苯","11.05","0.00","113","-","0.79","114/4",
"1312","國喬","13.35","0.00","113","-","0.52","114/4",
"1313","聯成","12.60","0.79","114","-","0.57","114/4",
"1314","中石化","8.13","0.00","113","-","0.40","114/4",
"1315","達新","63.20","7.12","114","40.77","0.60","114/4",
"1316","上曜","12.00","0.00","113","-","0.96","114/4",
"1319","東陽","80.60","6.20","114","12.53","1.70","114/4",
"1321","大洋","33.35","1.14","113","-","1.29","114/4",
"1323","永裕","23.10","3.90","114","88.85","0.82","114/4",
"1324","地球","11.95","1.67","113","-","1.01","114/4",
"1325","恆大","27.25","1.10","113","-","0.90","114/4",
"1326","台化","44.95","1.33","114","-","0.76","114/4",
"1337","再生-KY","6.13","0.00","113","-","0.45","114/4",
"1338","廣華-KY","15.60","1.92","114","-","0.22","114/4",
"1339","昭輝","40.30","6.20","114","16.72","0.74","114/4",
"1340","勝悅-KY","6.62","0.00","113","-","0.39","114/4",
"1341","富林-KY","58.00","6.90","114","15.63","2.37","114/4",
"1342","八貫","83.10","7.22","114","14.63","2.71","114/4",
"1402","遠東新","26.30","4.75","114","18.01","0.61","114/4",
"1409","新纖","15.45","5.83","114","12.88","0.60","114/4",
"1410","南染","31.00","0.65","114","52.54","1.82","114/4",
"1413","宏洲","9.70","0.00","113","21.56","1.13","114/4",
"1414","東和","17.25","1.16","114","82.14","1.17","114/4",
"1416","廣豐","11.40","5.00","114","14.07","0.48","114/4",
"1417","嘉裕","9.09","2.75","114","14.66","0.74","114/4",
"1418","東華","18.55","0.00","113","-","0.82","114/4",
"1419","新紡","60.70","2.47","113","14.77","1.04","114/4",
"1423","利華","39.65","9.08","114","9.09","1.08","114/4",
"1432","大魯閣","17.40","11.49","114","2.89","1.13","114/4",
"1434","福懋","16.50","3.03","114","32.35","0.66","114/4",
"1435","中福","17.50","0.00","113","-","2.46","114/4",
"1436","華友聯","53.00","9.53","114","10.58","1.58","114/4",
"1437","勤益控","30.45","3.15","114","12.58","0.74","114/4",
"1438","三地開發","28.00","0.00","113","16.09","0.99","114/4",
"1439","雋揚","26.60","1.88","114","8.29","0.83","114/4",
"1440","南紡","12.65","2.37","114","-","0.76","114/4",
"1441","大東","9.75","0.00","113","-","1.51","114/4",
"1442","名軒","26.10","17.24","113","8.61","1.19","114/4",
"1443","立益物流","22.40","0.00","113","19.82","1.32","114/4",
"1444","力麗","6.17","0.00","113","-","0.63","114/4",
"1445","大宇","13.40","3.73","114","-","0.82","114/4",
"1446","宏和","16.45","9.12","114","10.15","0.82","114/4",
"1447","力鵬","5.11","0.00","113","-","0.57","114/4",
"1449","佳和","11.10","0.00","114","100.91","0.62","114/4",
"1451","年興","17.80","5.62","114","10.11","0.48","114/4",
"1452","宏益","11.60","1.72","114","-","0.57","114/4",
"1453","大將","12.15","2.47","114","303.75","0.96","114/4",
"1454","台富","13.00","0.77","114","-","1.15","114/4",
"1455","集盛","8.62","1.86","114","-","0.79","114/4",
"1456","怡華","13.60","0.00","113","3.99","0.66","114/4",
"1457","宜進","15.10","6.62","114","12.80","0.65","114/4",
"1459","聯發","11.60","1.72","114","14.32","1.05","114/4",
"1460","宏遠","7.08","0.00","113","-","0.84","114/4",
"1463","強盛新","17.95","0.72","114","138.08","1.18","114/4",
"1464","得力","10.30","2.43","114","29.43","0.84","114/4",
"1465","偉全","12.10","2.48","114","-","0.80","114/4",
"1466","聚隆","15.90","1.26","114","-","1.14","114/4",
"1467","南緯","7.03","0.00","113","-","0.56","114/4",
"1468","昶和","11.70","0.00","113","55.71","1.33","114/4",
"1470","大統新創","21.60","3.01","114","27.69","1.83","114/4",
"1471","首利","12.00","0.00","113","400.00","1.25","114/4",
"1472","三洋實業","95.00","6.32","114","14.84","2.17","114/4",
"1473","台南","23.80","2.10","114","41.75","0.92","114/4",
"1474","弘裕","9.94","2.52","114","29.24","0.60","114/4",
"1475","業旺","28.25","5.31","114","10.39","1.20","114/4",
"1476","儒鴻","330.00","4.55","114","16.42","3.05","114/4",
"1477","聚陽","227.50","6.59","114","15.53","4.00","114/4",
"1503","士電","178.50","2.80","114","28.47","2.56","114/4",
"1504","東元","60.00","3.33","114","26.79","1.54","114/4",
"1506","正道","11.00","0.00","113","183.33","1.18","114/4",
"1512","瑞利","7.48","0.00","113","39.37","1.12","114/4",
"1513","中興電","143.00","4.20","114","17.72","3.42","114/4",
"1514","亞力","101.50","2.17","114","30.76","4.34","114/4",
"1515","力山","23.60","2.54","114","24.33","1.08","114/4",
"1516","川飛","19.80","0.00","113","396.00","3.83","114/4",
"1517","利奇","11.20","1.79","114","-","0.72","114/4",
"1519","華城","787.00","1.52","114","56.25","23.49","114/4",
"1521","大億","24.70","3.04","114","28.39","1.01","114/4",
"1522","堤維西","31.45","3.82","114","17.97","1.07","114/4",
"1524","耿鼎","29.50","4.75","114","15.13","1.62","114/4",
"1525","江申","62.20","4.50","114","19.38","0.91","114/4",
"1526","日馳","16.60","0.00","113","-","0.73","114/4",
"1527","鑽全","32.45","4.62","114","21.35","0.93","114/4",
"1528","恩德","26.95","0.37","113","-","2.39","114/4",
"1529","樂事綠能","23.15","0.86","113","22.92","1.98","114/4",
"1530","亞崴","26.50","3.77","114","-","0.79","114/4",
"1531","高林股","12.65","7.91","114","-","0.64","114/4",
"1532","勤美","21.50","3.72","114","21.72","0.59","114/4",
"1533","車王電","29.25","0.00","113","50.43","1.26","114/4",
"1535","中宇","52.30","5.74","114","13.08","1.69","114/4",
"1536","和大","49.20","1.63","113","-","1.77","114/4",
"1537","廣隆","123.50","5.83","114","15.53","2.31","114/4",
"1538","正峰","12.90","0.00","113","-","3.01","114/4",
"1539","巨庭","16.15","5.26","113","76.90","0.66","114/4",
"1540","喬福","21.95","4.56","114","19.77","1.27","114/4",
"1541","錩泰","25.65","1.95","113","11.06","0.96","114/4",
"1558","伸興","91.80","5.45","114","16.22","1.15","114/4",
"1560","中砂","425.50","1.18","114","46.05","7.69","114/4",
"1563","巧新","41.80","4.78","114","29.03","1.06","114/4",
"1568","倉佑","22.30","4.48","114","16.40","1.21","114/4",
"1582","信錦","98.60","3.04","114","28.58","1.96","114/4",
"1583","程泰","44.45","2.25","114","-","0.86","114/4",
"1587","吉茂","34.40","1.45","113","92.97","1.75","114/4",
"1589","永冠-KY","6.60","0.00","113","-","0.11","114/3",
"1590","亞德客-KY","993.00","2.88","114","23.64","3.78","114/4",
"1597","直得","84.50","0.83","114","92.86","3.06","114/4",
"1598","岱宇","19.30","2.59","113","-","0.78","114/4",
"1603","華電","31.40","6.37","114","9.63","0.67","114/4",
"1604","聲寶","25.25","5.94","114","14.85","1.07","114/4",
"1605","華新","30.15","1.66","114","41.88","0.81","114/4",
"1608","華榮","31.15","6.42","114","5.66","1.38","114/4",
"1609","大亞","31.65","2.84","113","19.18","1.45","114/4",
"1611","中電","12.00","6.67","114","400.00","0.92","114/4",
"1612","宏泰","34.15","7.32","114","12.33","1.27","114/4",
"1614","三洋電","31.60","3.07","114","32.58","1.44","114/4",
"1615","大山","44.75","5.59","113","9.30","1.99","114/4",
"1616","億泰","22.95","5.93","114","14.81","1.96","114/4",
"1617","榮星","14.50","4.14","114","21.32","1.05","114/4",
"1618","合機","37.90","4.49","114","9.00","1.11","114/4",
"1623","大東電","179.00","4.47","114","13.14","3.65","114/4",
"1626","艾美特-KY","10.05","0.00","113","-","0.54","114/4",
"1702","南僑","36.40","4.40","114","32.50","0.75","114/4",
"1707","葡萄王","121.00","4.96","114","14.72","1.73","114/4",
"1708","東鹼","42.20","3.79","114","12.87","1.42","114/4",
"1709","和益","17.80","5.62","114","14.47","0.95","114/4",
"1710","東聯","14.50","0.00","113","-","1.38","114/4",
"1711","永光","36.35","0.83","113","-","2.43","114/4",
"1712","興農","44.30","5.64","114","17.04","2.17","114/4",
"1713","國化","46.20","6.71","114","11.94","1.83","114/4",
"1714","和桐","9.72","1.85","114","19.44","0.78","114/4",
"1717","長興","57.60","1.74","114","40.85","2.44","114/4",
"1718","中纖","7.47","0.00","113","83.00","0.45","114/4",
"1720","生達","63.40","4.73","114","12.22","1.85","114/4",
"1721","三晃","17.20","0.00","113","-","1.93","114/4",
