"97年02月14日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","16.84","3.79","1.91",
"1102","亞泥","14.28","4.71","1.87",
"1103","嘉泥","18.49","0.00","0.87",
"1104","環泥","24.12","7.27","0.70",
"1108","幸福","71.25","5.26","0.81",
"1109","信大","17.38","5.66","0.74",
"1110","東泥","391.67","2.55","0.78",
"1201","味全","22.07","0.00","2.09",
"1203","味王","-","0.00","1.32",
"1210","大成","15.16","3.97","2.24",
"1213","大飲","477.50","0.00","0.85",
"1215","卜蜂","16.91","3.77","1.39",
"1216","統一","18.70","2.78","2.74",
"1217","愛之味","-","0.00","1.07",
"1218","泰山","26.31","0.00","0.82",
"1219","福壽","28.16","2.06","0.84",
"1220","台榮","-","0.00","0.96",
"1225","福懋油","18.24","0.00","0.86",
"1227","佳格","16.82","7.81","1.20",
"1229","聯華","10.46","4.85","0.88",
"1231","聯華食","14.30","4.42","0.77",
"1232","大統益","11.14","6.60","2.03",
"1233","天仁","19.12","4.24","2.20",
"1234","黑松","35.48","1.34","0.85",
"1235","興泰","34.55","1.64","1.75",
"1236","宏亞","12.69","3.91","1.15",
"1301","台塑","10.95","5.24","2.04",
"1303","南亞","9.57","7.08","1.99",
"1304","台聚","11.01","3.90","1.11",
"1305","華夏","-","0.00","0.82",
"1307","三芳","12.25","6.55","1.56",
"1308","亞聚","9.22","4.46","0.97",
"1309","台達化","13.16","0.00","0.65",
"1310","台苯","14.77","6.30","1.06",
"1311","福聚","8.50","7.16","1.07",
"1312","國喬","6.27","0.00","0.77",
"1313","聯成","7.53","6.78","1.01",
"1314","中石化","8.00","0.00","0.97",
"1315","達新","15.03","4.11","0.87",
"1316","上曜","-","0.00","0.57",
"1319","東陽","14.25","2.70","1.55",
"1321","大洋","-","1.03","1.44",
"1323","永裕","21.33","4.78","0.79",
"1324","地球","-","0.51","2.02",
"1325","恆大","13.69","2.49","0.88",
"1326","台化","9.50","6.33","1.68",
"1402","遠東新","20.72","3.48","2.37",
"1409","新纖","-","0.00","0.77",
"1410","南染","122.69","0.00","1.26",
"1413","宏洲","-","0.00","0.51",
"1414","東和","41.67","0.00","0.74",
"1416","廣豐","47.89","0.00","1.04",
"1417","嘉裕","-","0.00","0.67",
"1418","東華","-","0.00","0.51",
"1419","新紡","105.19","1.16","1.68",
"1423","利華","11.82","0.00","0.62",
"1432","大魯閣","1.13","0.00","0.42",
"1434","福懋","6.61","4.67","0.81",
"1435","中福","-","0.00","1.12",
"1436","華友聯","50.79","0.00","0.88",
"1437","勤益控","15.31","0.00","1.27",
"1438","三地開發","-","0.00","1.74",
"1439","雋揚","46.96","0.00","0.92",
"1440","南紡","15.68","1.55","1.04",
"1441","大東","120.50","0.00","0.72",
"1442","名軒","37.37","0.00","2.12",
"1443","立益物流","-","0.00","0.37",
"1444","力麗","20.79","0.00","0.87",
"1445","大宇","-","0.00","0.54",
"1446","宏和","12.11","0.00","0.70",
"1447","力鵬","17.66","0.00","0.70",
"1449","佳和","-","0.00","0.41",
"1451","年興","8.33","8.83","0.90",
"1452","宏益","8.64","3.31","0.64",
"1453","大將","-","0.00","0.32",
"1454","台富","-","0.00","0.62",
"1455","集盛","24.03","4.16","0.60",
"1456","怡華","-","0.00","0.54",
"1457","宜進","-","0.00","0.56",
"1459","聯發","8.20","1.71","0.88",
"1460","宏遠","24.17","2.07","0.66",
"1463","強盛","-","0.00","0.57",
"1464","得力","100.86","0.00","0.65",
"1465","偉全","45.80","5.24","0.64",
"1466","聚隆","6.48","0.00","0.92",
"1467","南緯","9.24","9.43","0.94",
"1468","昶和","-","0.00","1.19",
"1469","理隆","228.00","0.00","0.69",
"1470","大統新創","-","0.00","0.61",
"1471","首利","-","0.00","1.38",
