"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","19.86","3.21","2.25",
"1102","亞泥","16.08","5.45","2.11",
"1103","嘉泥","27.59","0.00","1.30",
"1104","環泥","39.12","4.48","1.14",
"1108","幸福","109.58","1.90","1.24",
"1109","信大","22.38","4.40","0.95",
"1110","東泥","638.33","1.57","1.28",
"1201","味全","28.60","0.00","2.70",
"1203","味王","-","0.00","1.83",
"1210","大成","15.12","3.98","2.23",
"1213","大飲","111.36","0.00","1.09",
"1215","卜蜂","18.24","3.50","1.50",
"1216","統一","19.39","2.68","2.84",
"1217","愛之味","-","0.00","1.62",
"1218","泰山","35.14","0.00","1.10",
"1219","福壽","41.58","1.39","1.24",
"1220","台榮","-","0.00","1.23",
"1225","福懋油","24.81","0.00","1.17",
"1227","佳格","18.18","7.22","1.30",
"1229","聯華","13.74","3.89","1.15",
"1231","聯華食","17.34","4.38","0.94",
"1232","大統益","12.77","6.34","2.55",
"1233","天仁","21.37","4.49","2.37",
"1234","黑松","70.18","1.37","1.13",
"1235","興泰","44.32","1.28","2.24",
"1236","宏亞","10.15","7.45","1.26",
"1301","台塑","10.91","7.35","2.09",
"1303","南亞","9.78","8.84","2.00",
"1304","台聚","12.58","7.32","1.26",
"1305","華夏","-","0.00","1.04",
"1307","三芳","13.69","5.86","1.75",
"1308","亞聚","10.99","7.49","1.16",
"1309","台達化","15.57","4.07","0.76",
"1310","台苯","16.57","4.21","1.18",
"1312","國喬","7.79","0.00","0.96",
"1313","聯成","8.87","5.76","1.19",
"1314","中石化","11.38","0.00","1.39",
"1315","達新","19.32","3.19","1.12",
"1316","上曜","61.62","0.00","0.68",
"1319","東陽","13.70","2.98","1.49",
"1321","大洋","-","0.00","2.18",
"1323","永裕","30.20","5.41","1.12",
"1324","地球","-","0.00","2.27",
"1325","恆大","15.80","4.32","1.01",
"1326","台化","9.34","8.68","1.71",
"1402","遠東新","24.10","3.74","2.75",
"1409","新纖","-","0.00","0.95",
"1410","南染","215.38","0.00","2.21",
"1413","宏洲","-","0.00","0.68",
"1414","東和","55.67","0.00","0.99",
"1416","廣豐","66.84","0.00","1.45",
"1417","嘉裕","79.62","0.00","0.94",
"1418","東華","-","0.00","0.70",
"1419","新紡","225.88","0.65","2.36",
"1423","利華","14.48","4.48","0.76",
"1432","大魯閣","1.26","0.00","0.47",
"1434","福懋","7.86","8.99","0.97",
"1435","中福","-","0.00","1.53",
"1436","華友聯","68.42","0.00","1.18",
"1437","勤益控","20.72","0.00","1.71",
"1438","三地開發","-","0.00","1.42",
"1439","雋揚","63.21","0.00","1.23",
"1440","南紡","16.71","3.15","1.22",
"1441","大東","-","0.00","1.14",
"1442","名軒","46.40","0.00","2.63",
"1443","立益物流","-","0.00","0.55",
"1444","力麗","26.05","0.00","1.09",
"1445","大宇","-","4.99","0.66",
"1446","宏和","8.63","2.67","0.72",
"1447","力鵬","21.80","0.00","0.86",
"1449","佳和","-","0.00","0.62",
"1451","年興","9.98","7.09","1.02",
"1452","宏益","20.36","4.02","0.80",
"1453","大將","-","0.00","0.48",
"1454","台富","-","0.00","0.68",
"1455","集盛","25.56","3.26","0.75",
"1456","怡華","-","0.00","0.94",
"1459","聯發","8.90","4.55","0.96",
"1460","宏遠","29.13","2.29","0.79",
"1463","強盛","-","0.00","0.90",
"1464","得力","116.71","2.45","0.72",
"1465","偉全","48.60","4.94","0.68",
"1466","聚隆","6.94","0.00","0.98",
"1467","南緯","10.61","8.21","1.08",
"1468","昶和","-","0.00","1.22",
"1469","理隆","332.50","0.00","1.00",
"1470","大統新創","-","0.00","0.77",
"1471","首利","-","0.00","2.26",
"1472","三洋實業","-","0.00","0.53",
"1473","台南","10.20","8.83","1.46",
"1474","弘裕","14.48","5.48","0.72",
"1475","業旺","-","0.00","0.95",
"1476","儒鴻","9.67","7.43","1.14",
"1477","聚陽","8.17","6.89","3.03",
"1503","士電","23.81","2.80","2.13",
"1504","東元","14.96","3.29","1.10",
"1506","正道","-","0.00","1.81",
"1507","永大","12.80","2.87","1.33",
"1512","瑞利","12.53","4.12","0.97",
"1513","中興電","12.80","5.06","1.84",
"1514","亞力","33.94","2.41","0.92",
"1515","力山","30.37","0.00","0.77",
"1516","川飛","-","0.00","0.87",
"1517","利奇","17.25","4.35","1.20",
"1519","華城","14.97","2.69","3.54",
"1521","大億","14.54","6.33","1.42",
"1522","堤維西","16.42","3.64","1.25",
"1523","開億","10.86","0.69","0.71",
"1524","耿鼎","19.51","5.04","0.89",
"1525","江申","12.13","4.56","0.82",
"1526","日馳","-","0.00","1.18",
"1527","鑽全","11.28","6.52","1.79",
"1528","恩德","9.13","9.21","1.22",
"1529","樂事綠能","-","0.00","0.91",
"1530","亞崴","9.03","7.65","2.41",
"1531","高林股","8.80","6.02","1.36",
"1532","勤美","29.31","3.50","3.03",
"1533","車王電","13.26","3.41","1.44",
"1535","中宇","19.48","3.59","3.13",
"1536","和大","16.77","5.91","2.24",
"1537","廣隆","22.62","2.42","2.40",
"1538","正峰","-","0.00","1.79",
"1539","巨庭","9.96","0.00","0.97",
"1540","喬福","9.97","7.79","2.38",
"1541","錩泰","13.32","4.21","1.22",
"1560","中砂","18.04","4.23","2.26",
"1583","程泰","10.15","7.50","2.79",
"1603","華電","29.23","0.00","1.09",
"1604","聲寶","-","0.00","1.23",
"1605","華新","31.96","1.84","0.83",
"1606","歌林","20.45","0.00","1.15",
"1608","華榮","10.81","4.76","1.12",
"1609","大亞","-","1.36","0.83",
"1611","中電","15.92","5.80","1.45",
"1612","宏泰","9.71","6.26","1.39",
"1613","台一","16.08","0.00","1.02",
"1614","三洋電","32.75","2.59","2.43",
"1615","大山","7.42","9.47","1.15",
"1616","億泰","-","3.67","0.89",
"1617","榮星","35.52","5.73","0.73",
"1618","合機","56.82","0.00","0.87",
"1701","中化","31.32","2.10","1.73",
"1702","南僑","-","0.00","1.25",
"1704","榮化","18.46","5.32","2.09",
"1707","葡萄王","16.19","3.11","2.05",
"1708","東鹼","15.02","3.74","2.14",
"1709","和益","22.70","3.71","1.39",
"1710","東聯","14.49","7.36","1.92",
"1711","永光","74.48","1.39","1.62",
"1712","興農","25.23","3.60","1.34",
"1713","國化","56.09","1.67","1.22",
"1714","和桐","29.36","0.00","1.37",
"1715","萬洲","22.53","5.62","1.16",
"1716","永信","16.01","5.16","1.96",
"1717","長興","12.85","6.92","1.89",
"1718","中纖","22.00","0.00","0.96",
"1720","生達","16.60","4.59","2.03",
"1721","三晃","-","0.00","1.96",
"1722","台肥","30.74","2.05","2.78",
"1723","中碳","13.10","6.47","4.03",
"1724","台硝","13.16","5.23","1.36",
"1725","元禎","12.81","8.12","1.72",
"1726","永記","13.79","4.40","1.76",
"1727","中華化","39.22","2.50","1.62",
"1729","必翔","30.41","2.67","4.03",
"1730","花仙子","15.05","5.59","1.18",
"1731","美吾華","35.47","1.33","1.34",
"1732","毛寶","22.19","3.52","1.23",
"1733","五鼎","15.15","4.37","5.06",
"1734","杏輝","42.56","1.91","2.32",
"1735","日勝化","13.35","5.35","0.95",
"1736","喬山","18.53","8.99","2.00",
"1737","臺鹽","31.56","4.58","1.17",
"1802","台玻","21.09","3.09","1.77",
"1805","寶徠","-","0.00","1.43",
"1806","冠軍","11.94","6.15","1.38",
"1808","潤隆","21.33","8.13","2.41",
"1809","中釉","26.08","1.88","0.96",
"1810","和成","-","0.00","0.85",
"1902","台紙","15.00","0.00","0.88",
"1903","士紙","27.14","0.00","2.84",
"1904","正隆","24.91","5.30","0.91",
"1905","華紙","16.45","4.74","1.51",
"1906","寶隆","25.41","0.00","0.69",
"1907","永豐餘","26.17","3.82","1.18",
"1909","榮成","24.22","5.77","0.87",
