"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","15.92","4.01","1.81",
"1102","亞泥","12.87","5.23","1.69",
"1103","嘉泥","17.11","0.00","0.81",
"1104","環泥","21.40","8.20","0.62",
"1108","幸福","68.25","5.49","0.77",
"1109","信大","16.89","5.83","0.72",
"1110","東泥","373.33","2.68","0.75",
"1201","味全","20.61","0.00","1.95",
"1203","味王","-","0.00","1.29",
"1210","大成","13.25","4.55","1.95",
"1213","大飲","489.50","0.00","0.87",
"1215","卜蜂","14.89","4.29","1.23",
"1216","統一","17.71","2.93","2.59",
"1217","愛之味","-","0.00","0.99",
"1218","泰山","24.49","0.00","0.77",
"1219","福壽","24.50","2.36","0.73",
"1220","台榮","-","0.00","0.91",
"1225","福懋油","17.78","0.00","0.84",
"1227","佳格","15.81","8.31","1.13",
"1229","聯華","9.31","5.45","0.78",
"1231","聯華食","13.86","4.57","0.75",
"1232","大統益","10.40","7.07","1.90",
"1233","天仁","19.09","4.25","2.19",
"1234","黑松","32.02","1.49","0.77",
"1235","興泰","32.95","1.72","1.67",
"1236","宏亞","12.40","4.00","1.12",
"1301","台塑","11.60","4.94","2.16",
"1303","南亞","10.33","6.56","2.15",
"1304","台聚","10.18","4.22","1.02",
"1305","華夏","-","0.00","0.73",
"1307","三芳","13.05","6.15","1.66",
"1308","亞聚","8.72","4.72","0.92",
"1309","台達化","12.66","0.00","0.62",
"1310","台苯","14.07","6.61","1.01",
"1311","福聚","8.46","7.19","1.07",
"1312","國喬","6.03","0.00","0.74",
"1313","聯成","7.17","7.12","0.96",
"1314","中石化","7.45","0.00","0.91",
"1315","達新","14.75","4.18","0.86",
"1316","上曜","-","0.00","0.56",
"1319","東陽","12.31","3.13","1.34",
"1321","大洋","-","1.09","1.37",
"1323","永裕","20.41","5.00","0.76",
"1324","地球","-","0.52","1.98",
"1325","恆大","13.52","2.52","0.87",
"1326","台化","9.44","6.37","1.67",
"1402","遠東新","19.91","3.62","2.27",
"1409","新纖","-","0.00","0.73",
"1410","南染","114.62","0.00","1.17",
"1413","宏洲","-","0.00","0.49",
"1414","東和","39.20","0.00","0.70",
"1416","廣豐","44.21","0.00","0.96",
"1417","嘉裕","-","0.00","0.62",
"1418","東華","-","0.00","0.50",
"1419","新紡","90.00","1.36","1.43",
"1423","利華","11.13","0.00","0.58",
"1432","大魯閣","1.03","0.00","0.38",
"1434","福懋","6.51","4.75","0.80",
"1435","中福","-","0.00","1.14",
"1436","華友聯","51.11","0.00","0.88",
"1437","勤益控","13.30","0.00","1.10",
"1438","三地開發","-","0.00","1.54",
"1439","雋揚","45.36","0.00","0.89",
"1440","南紡","15.34","1.58","1.02",
"1441","大東","120.50","0.00","0.72",
"1442","名軒","36.67","0.00","2.08",
"1443","立益物流","-","0.00","0.38",
"1444","力麗","19.74","0.00","0.83",
"1445","大宇","-","0.00","0.49",
"1446","宏和","10.75","0.00","0.62",
"1447","力鵬","16.20","0.00","0.64",
"1449","佳和","-","0.00","0.39",
"1451","年興","8.23","8.95","0.89",
"1452","宏益","8.26","3.46","0.61",
"1453","大將","-","0.00","0.32",
"1454","台富","-","0.00","0.62",
"1455","集盛","23.00","4.35","0.57",
"1456","怡華","-","0.00","0.52",
"1457","宜進","-","0.00","0.58",
"1459","聯發","8.52","1.65","0.91",
"1460","宏遠","24.33","2.05","0.66",
"1463","強盛","-","0.00","0.55",
"1464","得力","99.29","0.00","0.64",
"1465","偉全","44.40","5.41","0.62",
"1466","聚隆","6.30","0.00","0.89",
"1467","南緯","8.98","9.70","0.92",
"1468","昶和","-","0.00","1.18",
"1469","理隆","241.25","0.00","0.73",
"1470","大統新創","-","0.00","0.56",
"1471","首利","-","0.00","1.37",
"1472","三洋實業","-","0.00","0.41",
"1473","台南","8.86","9.13","1.50",
"1474","弘裕","13.73","6.17","0.65",
"1475","業旺","-","0.00","1.07",
"1476","儒鴻","9.26","11.66","1.11",
"1477","聚陽","8.08","6.93","3.00",
"1503","士電","18.89","3.53","1.69",
"1504","東元","9.04","4.67","0.77",
"1506","正道","-","0.00","1.68",
"1507","永大","10.50","3.49","1.09",
"1512","瑞利","10.52","4.90","0.82",
"1513","中興電","9.28","6.98","1.33",
"1514","亞力","24.82","3.05","0.67",
"1515","力山","23.47","0.00","0.60",
"1516","川飛","-","0.00","0.66",
"1517","利奇","12.38","6.06","0.86",
"1519","華城","18.93","2.61","3.75",
"1521","大億","13.56","5.88","1.32",
"1522","堤維西","14.78","1.46","1.12",
"1523","開億","9.70","2.33","0.63",
"1524","耿鼎","17.21","5.71","0.78",
"1525","江申","13.65","4.95","0.78",
"1526","日馳","-","0.00","0.86",
"1527","鑽全","11.31","7.73","1.98",
"1528","恩德","7.82","10.76","1.04",
