"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","17.91","3.56","2.03",
"1102","亞泥","14.47","4.65","1.90",
"1103","嘉泥","18.71","0.00","0.88",
"1104","環泥","27.72","6.33","0.80",
"1108","幸福","82.67","4.54","0.93",
"1109","信大","18.03","5.45","0.76",
"1110","東泥","425.00","2.35","0.85",
"1201","味全","21.83","0.00","2.06",
"1203","味王","-","0.00","1.46",
"1210","大成","15.90","3.79","2.35",
"1213","大飲","505.00","0.00","0.89",
"1215","卜蜂","17.77","3.59","1.46",
"1216","統一","18.79","2.76","2.75",
"1217","愛之味","-","0.00","1.15",
"1218","泰山","27.89","0.00","0.87",
"1219","福壽","31.05","1.86","0.92",
"1220","台榮","-","0.00","1.10",
"1225","福懋油","19.26","0.00","0.91",
"1227","佳格","16.62","7.90","1.19",
"1229","聯華","10.84","4.68","0.91",
"1231","聯華食","15.00","4.22","0.81",
"1232","大統益","11.36","6.47","2.07",
"1233","天仁","19.39","4.18","2.23",
"1234","黑松","39.40","1.21","0.94",
"1235","興泰","34.72","1.64","1.76",
"1236","宏亞","12.73","3.90","1.15",
"1301","台塑","10.95","5.24","2.04",
"1303","南亞","9.89","6.85","2.06",
"1304","台聚","11.75","3.66","1.18",
"1305","華夏","-","0.00","0.87",
"1307","三芳","12.19","6.58","1.56",
"1308","亞聚","10.08","4.08","1.06",
"1309","台達化","13.23","0.00","0.65",
"1310","台苯","15.76","5.90","1.13",
"1311","福聚","8.71","6.99","1.10",
"1312","國喬","6.48","0.00","0.80",
"1313","聯成","7.55","6.76","1.01",
"1314","中石化","8.30","0.00","1.01",
"1315","達新","14.78","4.18","0.86",
"1316","上曜","-","0.00","0.57",
"1319","東陽","13.75","2.80","1.50",
"1321","大洋","-","1.00","1.49",
"1323","永裕","23.06","4.42","0.86",
"1324","地球","-","0.53","1.96",
"1325","恆大","13.75","2.48","0.88",
"1326","台化","9.37","6.42","1.66",
"1402","遠東新","21.89","3.29","2.50",
"1409","新纖","-","0.00","0.79",
"1410","南染","122.69","0.00","1.26",
"1413","宏洲","-","0.00","0.53",
"1414","東和","47.67","0.00","0.85",
"1416","廣豐","53.42","0.00","1.16",
"1417","嘉裕","-","0.00","0.72",
"1418","東華","-","0.00","0.52",
"1419","新紡","110.74","1.10","1.77",
"1423","利華","12.99","0.00","0.68",
"1432","大魯閣","1.33","0.00","0.49",
"1434","福懋","6.60","4.68","0.81",
"1435","中福","-","0.00","1.28",
"1436","華友聯","53.16","0.00","0.92",
"1437","勤益控","16.16","0.00","1.34",
"1438","三地開發","-","0.00","1.74",
"1439","雋揚","49.64","0.00","0.97",
"1440","南紡","16.80","1.45","1.12",
"1441","大東","134.00","0.00","0.80",
"1442","名軒","39.74","0.00","2.25",
"1443","立益物流","-","0.00","0.39",
"1444","力麗","21.70","0.00","0.91",
"1445","大宇","-","0.00","0.55",
"1446","宏和","11.86","0.00","0.69",
"1447","力鵬","18.70","0.00","0.74",
"1449","佳和","-","0.00","0.43",
"1451","年興","8.53","8.63","0.92",
"1452","宏益","8.82","3.24","0.65",
"1453","大將","-","0.00","0.32",
"1454","台富","-","0.00","0.61",
"1455","集盛","24.67","4.05","0.61",
"1456","怡華","-","0.00","0.57",
"1457","宜進","-","0.00","0.61",
"1459","聯發","8.83","1.59","0.95",
"1460","宏遠","24.23","2.06","0.66",
"1463","強盛","-","0.00","0.60",
"1464","得力","99.86","0.00","0.64",
"1465","偉全","46.80","5.13","0.65",
"1466","聚隆","6.62","0.00","0.94",
"1467","南緯","9.39","9.27","0.96",
"1468","昶和","-","0.00","1.19",
"1469","理隆","245.00","0.00","0.74",
"1470","大統新創","-","0.00","0.58",
"1471","首利","-","0.00","1.60",
"1472","三洋實業","-","0.00","0.43",
"1473","台南","8.95","9.04","1.51",
"1474","弘裕","14.07","6.02","0.67",
"1476","儒鴻","9.43","11.45","1.13",
"1477","聚陽","8.16","6.86","3.03",
"1503","士電","20.44","3.26","1.83",
"1504","東元","9.52","4.43","0.81",
"1506","正道","-","0.00","1.81",
"1507","永大","11.08","3.31","1.15",
"1512","瑞利","11.96","4.31","0.93",
"1513","中興電","10.79","6.01","1.55",
"1514","亞力","27.55","2.75","0.74",
"1515","力山","26.20","0.00","0.66",
"1516","川飛","-","0.00","0.75",
"1517","利奇","15.13","4.96","1.05",
"1519","華城","18.35","2.69","3.63",
"1521","大億","13.93","5.73","1.36",
"1522","堤維西","17.16","1.26","1.31",
"1523","開億","11.24","2.01","0.73",
"1524","耿鼎","19.26","5.11","0.88",
"1525","江申","13.72","4.93","0.78",
"1526","日馳","-","0.00","0.98",
"1527","鑽全","11.22","7.79","1.97",
"1528","恩德","8.24","10.21","1.10",
"1529","樂事綠能","-","0.00","0.91",
"1530","亞崴","8.19","7.30","2.42",
"1531","高林股","8.94","5.92","1.38",
"1532","勤美","21.14","4.77","2.18",
"1533","車王電","11.85","4.40","1.38",
"1535","中宇","14.98","4.66","2.40",
"1536","和大","17.55","5.57","2.35",
"1537","廣隆","20.60","2.65","2.18",
"1538","正峰","-","0.00","1.45",
"1539","巨庭","9.02","0.00","0.88",
"1540","喬福","9.14","8.06","2.39",
"1541","錩泰","10.79","0.00","0.99",
"1560","中砂","19.04","6.48","2.34",
"1583","程泰","12.45","0.00","2.88",
"1603","華電","18.21","0.00","0.68",
"1604","聲寶","-","0.00","1.05",
"1605","華新","16.02","10.64","0.73",
"1606","歌林","21.21","0.00","1.19",
"1608","華榮","14.06","3.35","0.89",
"1609","大亞","-","3.64","0.71",
"1611","中電","11.31","6.80","1.03",
"1612","宏泰","7.95","5.74","1.14",
"1613","台一","14.41","0.00","0.91",
"1614","三洋電","32.63","3.17","2.13",
"1615","大山","6.07","11.59","0.94",
"1616","億泰","-","4.76","0.69",
"1617","榮星","-","7.38","0.59",
"1618","合機","45.18","0.00","0.69",
"1701","中化","18.54","3.56","1.42",
"1702","南僑","-","0.00","0.98",
"1704","榮化","15.98","6.14","1.81",
"1707","葡萄王","13.08","3.85","1.65",
"1708","東鹼","9.36","4.26","1.23",
"1709","和益","22.07","5.86","0.98",
"1710","東聯","13.98","5.41","1.86",
"1711","永光","845.00","1.78","1.28",
"1712","興農","16.67","5.45","0.88",
"1713","國化","42.19","1.85","0.92",
"1714","和桐","19.91","0.00","0.93",
"1715","萬洲","20.19","6.27","1.04",
"1716","永信","14.28","5.79","1.75",
"1717","長興","12.72","6.99","1.87",
"1718","中纖","19.55","0.00","0.85",
"1720","生達","13.88","5.48","1.69",
"1721","三晃","-","0.00","1.54",
"1722","台肥","26.21","2.41","2.37",
"1723","中碳","12.46","6.23","3.94",
"1724","台硝","9.72","7.08","1.00",
"1725","元禎","10.39","10.00","1.39",
"1726","永記","10.39","5.84","1.33",
"1727","中華化","32.61","3.48","1.18",
"1729","必翔","31.88","4.22","4.64",
"1730","花仙子","12.37","6.81","0.97",
"1731","美吾華","31.51","1.50","1.19",
"1732","毛寶","17.97","0.00","1.00",
"1733","五鼎","12.85","5.15","4.30",
"1734","杏輝","36.25","1.72","1.98",
"1735","日勝化","21.70","2.61","0.76",
"1736","喬山","10.26","8.93","2.08",
"1737","臺鹽","30.83","4.68","1.14",
"1802","台玻","20.80","3.31","1.71",
"1805","寶徠","-","0.00","1.43",
"1806","冠軍","10.75","6.84","1.24",
"1808","潤隆","19.84","11.72","1.72",
"1809","中釉","20.28","2.33","0.79",
"1810","和成","39.96","0.00","0.67",
"1902","台紙","14.07","0.00","0.72",
"1903","士紙","24.37","0.00","2.55",
"1904","正隆","21.89","6.03","0.80",
"1905","華紙","13.49","3.20","1.24",
"1906","寶隆","19.79","0.00","0.54",
"1907","永豐餘","20.50","5.69","0.93",
"1909","榮成","20.00","6.98","0.72",
"2002","中鋼","10.17","6.88","2.46",
"2006","東和鋼鐵","10.48","6.49","2.27",
"2007","燁興","-","0.00","0.43",
"2008","高興昌","46.16","0.00","1.47",
"2009","第一銅","15.79","10.81","1.00",
"2010","春源","15.25","8.91","0.77",
"2012","春雨","32.64","5.47","0.76",
"2013","中鋼構","12.76","5.95","0.97",
"2014","中鴻","9.57","1.31","1.50",
"2015","豐興","10.11","5.96","2.29",
"2017","官田鋼","-","0.00","0.74",
"2020","美亞","5.32","9.57","1.35",
"2022","聚亨","-","0.00","0.56",
"2023","燁輝","8.59","8.20","0.67",
"2024","志聯","133.20","0.00","0.54",
"2025","千興","10.11","0.00","0.84",
"2027","大成鋼","6.24","7.28","1.85",
"2028","威致","6.69","0.00","0.96",
"2029","盛餘","10.54","9.95","1.25",
"2030","彰源","6.00","15.19","1.57",
"2031","新光鋼","8.86","4.64","1.71",
"2032","新鋼","15.74","15.75","1.53",
"2033","佳大","-","2.22","0.77",
"2034","允強","7.18","14.15","1.65",
"2062","橋椿","11.58","5.26","1.92",
"2101","南港","9.98","10.12","2.81",
"2102","泰豐","9.92","5.06","0.90",
"2103","台橡","9.07","6.72","2.43",
"2104","國際中橡","13.84","3.45","1.09",
"2105","正新","16.03","2.64","2.95",
"2106","建大","17.25","2.73","1.63",
"2107","厚生","26.91","1.61","1.51",
"2108","南帝","11.48","4.72","1.82",
"2109","華豐","44.00","0.00","0.63",
"2201","裕隆","22.45","2.42","1.08",
"2204","中華","15.10","4.36","0.71",
"2206","三陽工業","23.08","4.76","1.30",
"2207","和泰車","14.00","4.82","2.55",
"2227","裕日車","11.00","6.26","1.08",
"2301","光寶科","9.83","8.42","1.47",
"2302","麗正","-","0.00","0.40",
"2303","聯電","11.24","3.87","0.97",
"2305","全友","3.81","0.00","0.62",
"2308","台達電","12.88","5.41","3.14",
"2311","日月光","13.37","10.80","2.11",
"2312","金寶","23.18","6.86","0.63",
"2313","華通","12.34","4.10","0.76",
