"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","11.90","9.39","1.00",
"1102","亞泥","7.47","12.79","1.04",
"1103","嘉泥","13.59","8.00","0.60",
"1104","環泥","19.73","5.56","0.76",
"1108","幸福","16.80","4.25","0.55",
"1109","信大","17.55","6.48","0.56",
"1110","東泥","20.74","4.94","0.57",
"1201","味全","18.11","0.00","1.99",
"1203","味王","46.40","0.00","0.75",
"1210","大成","8.54","8.21","1.24",
"1213","大飲","72.22","0.00","0.57",
"1215","卜蜂","7.28","9.95","0.89",
"1216","統一","14.16","7.81","2.04",
"1217","愛之味","-","0.00","0.56",
"1218","泰山","16.85","0.00","0.49",
"1219","福壽","9.45","7.05","0.55",
"1220","台榮","-","0.00","0.59",
"1225","福懋油","6.61","4.07","0.50",
"1227","佳格","8.61","4.55","1.34",
"1229","聯華","7.66","10.30","0.61",
"1231","聯華食","13.07","6.65","0.61",
"1232","大統益","5.88","10.63","1.50",
"1233","天仁","15.48","5.48","1.93",
"1234","黑松","50.53","2.81","0.55",
"1235","興泰","16.12","4.75","2.31",
"1236","宏亞","6.02","13.00","0.73",
"1301","台塑","6.82","12.41","1.49",
"1303","南亞","8.16","15.58","1.34",
"1304","台聚","4.67","15.38","0.65",
"1305","華夏","5.78","0.00","0.48",
"1307","三芳","6.88","8.20","1.19",
"1308","亞聚","3.95","15.21","0.61",
"1309","台達化","61.63","10.14","0.32",
"1310","台苯","-","8.42","0.62",
"1312","國喬","12.22","0.00","0.29",
"1313","聯成","4.61","15.50","0.53",
"1314","中石化","593.00","10.12","0.47",
"1315","達新","9.44","8.96","0.60",
"1316","上曜","-","0.00","0.29",
"1319","東陽","5.56","8.10","0.54",
"1321","大洋","-","0.00","0.75",
"1323","永裕","7.43","9.70","0.60",
"1324","地球","52.67","0.00","0.66",
"1325","恆大","5.55","7.30","0.58",
"1326","台化","7.63","13.18","1.40",
"1402","遠東新","10.71","10.61","1.00",
"1409","新纖","15.92","5.03","0.38",
"1410","南染","-","0.00","0.73",
"1413","宏洲","-","0.00","0.24",
"1414","東和","-","0.00","0.25",
"1416","廣豐","-","0.00","0.48",
"1417","嘉裕","13.44","0.00","0.36",
"1418","東華","-","0.00","0.25",
"1419","新紡","252.00","1.98","0.86",
"1423","利華","-","13.55","0.26",
"1432","大魯閣","2.88","0.00","0.12",
"1434","福懋","8.33","17.30","0.66",
"1435","中福","223.00","0.00","0.50",
"1436","華友聯","-","0.00","0.69",
"1437","勤益控","-","2.74","0.42",
"1438","三地開發","-","0.00","1.56",
