"97年11月04日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","10.06","11.11","0.85",
"1102","亞泥","6.61","14.46","0.92",
"1103","嘉泥","12.66","8.58","0.56",
"1104","環泥","22.19","4.94","0.85",
"1108","幸福","17.20","4.15","0.57",
"1109","信大","17.48","6.50","0.55",
"1110","東泥","20.10","5.10","0.55",
"1201","味全","15.75","0.00","1.73",
"1203","味王","44.00","0.00","0.71",
"1210","大成","8.24","8.51","1.19",
"1213","大飲","72.89","0.00","0.58",
"1215","卜蜂","6.56","11.05","0.81",
"1216","統一","13.16","8.40","1.90",
"1217","愛之味","-","0.00","0.51",
"1218","泰山","15.18","0.00","0.44",
"1219","福壽","8.96","7.44","0.52",
"1220","台榮","-","0.00","0.60",
"1225","福懋油","6.67","4.03","0.50",
"1227","佳格","8.70","4.50","1.35",
"1229","聯華","7.20","10.96","0.58",
"1231","聯華食","11.74","7.41","0.55",
"1232","大統益","5.94","10.53","1.52",
"1233","天仁","15.58","5.45","1.94",
"1234","黑松","50.26","2.83","0.54",
"1235","興泰","14.90","4.52","2.13",
"1236","宏亞","6.17","12.68","0.74",
"1301","台塑","7.21","11.73","1.58",
"1303","南亞","8.90","14.29","1.46",
"1304","台聚","4.81","14.93","0.67",
"1305","華夏","5.26","0.00","0.44",
"1307","三芳","6.99","8.06","1.20",
"1308","亞聚","4.11","14.60","0.64",
"1309","台達化","68.88","9.07","0.36",
"1310","台苯","-","8.05","0.65",
"1312","國喬","13.97","0.00","0.34",
"1313","聯成","4.53","15.78","0.52",
"1314","中石化","610.00","9.84","0.48",
"1315","達新","9.61","8.79","0.62",
"1316","上曜","-","0.00","0.34",
"1319","東陽","7.01","6.42","0.68",
"1321","大洋","-","0.00","0.82",
"1323","永裕","7.71","9.35","0.62",
"1324","地球","56.67","0.00","0.71",
"1325","恆大","5.70","7.12","0.60",
"1326","台化","7.93","12.68","1.46",
"1402","遠東新","11.34","10.03","1.06",
"1409","新纖","16.80","4.76","0.40",
"1410","南染","-","0.00","0.61",
"1413","宏洲","-","0.00","0.28",
"1414","東和","-","0.00","0.32",
"1416","廣豐","-","0.00","0.55",
"1417","嘉裕","14.44","0.00","0.38",
"1419","新紡","262.00","1.91","0.89",
"1423","利華","-","12.50","0.28",
"1432","大魯閣","3.31","0.00","0.14",
"1434","福懋","8.99","16.04","0.72",
"1435","中福","240.00","0.00","0.53",
"1436","華友聯","-","0.00","0.68",
"1437","勤益控","-","2.33","0.49",
"1438","三地開發","-","0.00","1.90",
"1439","雋揚","53.57","0.00","0.77",
"1440","南紡","13.02","9.80","0.42",
"1441","大東","-","0.00","0.48",
"1442","名軒","5.30","0.00","1.04",
"1443","立益物流","-","0.00","0.18",
"1444","力麗","7.09","0.00","0.37",
"1445","大宇","16.00","7.14","0.48",
"1446","宏和","22.26","3.91","0.50",
"1447","力鵬","-","0.00","0.33",
"1449","佳和","-","0.00","0.25",
"1451","年興","9.13","18.05","0.47",
"1452","宏益","-","8.88","0.40",
"1454","台富","19.13","0.00","0.40",
"1455","集盛","13.10","7.89","0.32",
"1456","怡華","3.42","0.00","0.47",
"1457","宜進","17.45","0.00","0.34",
"1459","聯發","-","10.87","0.55",
"1460","宏遠","-","5.41","0.35",
"1463","強盛","-","0.00","0.30",
"1464","得力","-","4.67","0.39",
"1465","偉全","9.04","9.11","0.44",
"1466","聚隆","306.00","0.00","0.35",
"1467","南緯","-","11.21","0.48",
"1468","昶和","-","0.00","0.92",
"1469","理隆","-","0.00","0.73",
"1470","大統新創","16.44","0.00","0.83",
"1471","首利","-","0.84","0.83",
"1472","三洋實業","-","0.00","0.21",
"1473","台南","7.75","14.20","0.64",
"1474","弘裕","31.67","13.16","0.30",
"1475","業旺","-","0.00","0.90",
"1476","儒鴻","7.50","14.44","0.62",
"1477","聚陽","6.62","24.12","1.25",
"1503","士電","12.30","4.88","1.03",
"1504","東元","8.17","11.76","0.47",
"1506","正道","-","0.00","1.50",
"1507","永大","9.44","7.91","0.60",
"1512","瑞利","15.53","10.17","0.47",
"1513","中興電","9.96","11.52","0.82",
"1514","亞力","83.83","5.37","0.42",
"1515","力山","-","0.00","0.36",
"1516","川飛","-","0.00","2.52",
"1517","利奇","9.65","7.32","0.71",
"1519","華城","8.27","10.08","1.85",
"1521","大億","9.17","14.22","0.64",
"1522","堤維西","8.21","7.20","0.64",
"1523","開億","5.63","0.86","0.57",
"1524","耿鼎","16.44","4.05","0.55",
"1525","江申","6.49","8.33","0.44",
"1526","日馳","12.44","0.00","0.81",
"1527","鑽全","-","16.74","0.94",
"1528","恩德","10.70","22.52","0.57",
"1529","樂事綠能","-","0.00","0.24",
"1530","亞崴","5.02","16.25","1.20",
"1531","高林股","8.00","10.14","0.72",
"1532","勤美","5.96","6.65","0.76",
"1533","車王電","16.59","9.57","0.53",
"1535","中宇","11.07","4.88","2.35",
"1536","和大","13.48","10.26","1.21",
"1537","廣隆","5.01","12.85","0.89",
"1538","正峰","8.76","0.00","1.45",
"1539","巨庭","52.13","7.19","0.33",
"1540","喬福","5.57","17.65","1.08",
"1541","錩泰","18.53","9.52","0.55",
"1560","中砂","8.93","11.74","0.88",
"1583","程泰","5.99","16.33","1.22",
"1603","華電","9.00","0.00","0.58",
"1604","聲寶","10.03","0.00","0.53",
"1605","華新","64.08","3.90","0.42",
"1608","華榮","-","13.49","0.43",
"1609","大亞","10.38","2.78","0.41",
"1611","中電","8.20","11.71","0.72",
"1612","宏泰","13.49","16.24","0.67",
"1613","台一","12.87","0.00","0.34",
"1614","三洋電","16.16","5.68","1.20",
"1615","大山","5.41","10.25","0.73",
"1616","億泰","48.80","0.00","0.40",
"1617","榮星","7.68","3.83","0.37",
"1618","合機","10.38","0.00","0.38",
"1701","中化","16.89","4.00","0.90",
"1702","南僑","156.67","0.00","0.56",
"1704","榮化","6.31","12.47","0.97",
"1707","葡萄王","14.22","7.74","1.24",
"1708","東鹼","5.74","6.90","1.10",
"1709","和益","6.09","5.71","0.80",
"1710","東聯","4.72","17.02","0.89",
"1711","永光","24.20","2.48","0.89",
"1712","興農","7.50","6.45","0.71",
"1713","國化","21.58","4.21","0.49",
"1714","和桐","7.59","0.00","0.73",
"1715","萬洲","34.43","6.39","0.87",
"1716","永信","14.25","7.23","1.42",
"1717","長興","6.94","13.95","0.96",
"1718","中纖","96.40","17.22","0.43",
"1720","生達","11.92","6.60","1.17",
"1721","三晃","-","0.00","0.86",
"1722","台肥","13.81","7.39","0.91",
"1723","中碳","8.12","10.28","2.71",
"1724","台硝","17.02","9.13","0.67",
"1725","元禎","8.21","10.79","1.51",
"1726","永記","8.91","7.21","0.88",
"1727","中華化","8.01","3.51","1.05",
"1729","必翔","34.75","3.34","3.21",
"1730","花仙子","13.02","8.82","0.66",
"1731","美吾華","26.10","1.92","0.97",
"1732","毛寶","33.40","5.99","0.75",
"1733","五鼎","14.24","8.07","3.50",
