"97年07月03日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","17.02","5.00","1.61",
"1102","亞泥","11.37","6.80","1.57",
"1103","嘉泥","12.72","4.55","0.86",
"1104","環泥","22.05","3.10","1.24",
"1108","幸福","22.07","2.46","0.92",
"1109","信大","15.07","4.48","0.76",
"1110","東泥","23.10","3.46","0.77",
"1201","味全","17.61","0.00","1.75",
"1203","味王","-","0.00","1.20",
"1210","大成","15.77","4.33","2.28",
"1213","大飲","945.00","0.00","0.84",
"1215","卜蜂","11.76","5.45","1.54",
"1216","統一","13.79","6.77","2.07",
"1217","愛之味","-","0.00","1.03",
"1218","泰山","23.78","0.00","0.78",
"1219","福壽","15.86","3.18","1.16",
"1220","台榮","97.89","0.00","0.90",
"1225","福懋油","11.06","1.20","1.61",
"1227","佳格","15.52","3.37","1.78",
"1229","聯華","8.54","6.82","0.81",
"1231","聯華食","17.69","5.22","0.78",
"1232","大統益","10.98","6.82","2.23",
"1233","天仁","18.60","4.79","2.12",
"1234","黑松","57.71","1.95","0.79",
"1235","興泰","17.71","3.89","2.04",
"1236","宏亞","9.44","7.74","1.16",
"1301","台塑","8.87","9.12","1.71",
"1303","南亞","7.50","12.16","1.44",
"1304","台聚","6.81","9.26","1.00",
"1305","華夏","18.65","0.00","1.02",
"1307","三芳","10.84","5.96","1.63",
"1308","亞聚","6.28","8.42","0.99",
"1309","台達化","12.50","5.26","0.60",
"1310","台苯","23.98","5.11","0.94",
"1312","國喬","5.94","0.00","0.65",
"1313","聯成","6.71","8.81","0.89",
"1314","中石化","7.74","4.12","1.01",
"1315","達新","15.53","5.85","0.77",
"1316","上曜","19.71","0.00","0.48",
"1319","東陽","10.04","3.79","1.12",
"1321","大洋","-","0.00","1.90",
"1323","永裕","12.18","6.50","0.90",
"1324","地球","-","0.00","1.08",
"1325","恆大","9.34","5.31","0.77",
"1326","台化","7.13","12.11","1.23",
"1402","遠東新","14.92","5.32","1.76",
"1409","新纖","25.03","2.66","0.58",
"1410","南染","217.78","0.00","1.55",
"1413","宏洲","295.00","0.00","0.45",
"1414","東和","31.35","0.00","0.65",
"1416","廣豐","-","0.00","0.93",
"1417","嘉裕","11.87","0.00","0.67",
"1418","東華","-","0.00","0.51",
"1419","新紡","301.43","1.18","1.26",
"1423","利華","9.32","6.88","0.49",
"1432","大魯閣","1.17","0.00","0.51",
"1434","福懋","6.82","11.23","0.82",
"1435","中福","56.70","0.00","1.28",
"1436","華友聯","-","0.00","0.76",
"1437","勤益控","22.87","1.07","1.06",
"1438","三地開發","-","0.00","2.47",
"1439","雋揚","53.75","0.00","0.89",
"1440","南紡","16.48","5.13","0.77",
"1441","大東","172.67","0.00","0.77",
"1442","名軒","22.08","0.00","2.20",
"1443","立益物流","-","0.00","0.39",
"1444","力麗","11.60","0.00","0.67",
"1445","大宇","-","6.60","0.49",
"1446","宏和","12.35","2.70","0.72",
"1447","力鵬","-","0.00","0.54",
"1449","佳和","-","0.00","0.47",
"1451","年興","8.67","9.01","0.86",
"1452","宏益","13.96","6.32","0.50",
"1453","大將","1.90","0.00","0.48",
"1454","台富","68.70","0.00","0.61",
"1455","集盛","18.79","4.84","0.50",
"1456","怡華","7.92","0.00","0.64",
"1457","宜進","19.26","0.00","0.45",
"1459","聯發","12.54","7.69","0.65",
"1460","宏遠","28.64","3.17","0.58",
"1463","強盛","-","0.00","0.64",
"1464","得力","136.00","2.94","0.61",
"1465","偉全","13.54","7.01","0.59",
"1466","聚隆","6.64","0.00","0.63",
"1467","南緯","-","6.79","0.81",
"1468","昶和","-","0.00","1.04",
"1469","理隆","-","0.00","0.91",
"1470","大統新創","-","0.00","0.84",
"1471","首利","-","0.57","1.28",
"1472","三洋實業","-","0.00","0.39",
"1473","台南","9.21","7.67","1.15",
"1474","弘裕","22.19","7.27","0.55",
"1475","業旺","-","0.00","1.02",
"1476","儒鴻","9.66","9.22","0.93",
"1477","聚陽","6.71","14.11","1.77",
"1503","士電","18.14","3.32","1.35",
"1504","東元","10.82","6.33","0.84",
"1506","正道","-","0.00","1.65",
"1507","永大","11.67","5.49","0.87",
"1512","瑞利","16.00","6.82","0.70",
"1513","中興電","13.31","6.57","1.37",
"1514","亞力","28.33","2.89","0.76",
"1515","力山","-","0.00","0.66",
"1516","川飛","-","0.00","1.78",
"1517","利奇","29.00","4.60","1.11",
"1519","華城","14.51","5.11","3.37",
"1521","大億","8.60","9.38","0.92",
"1522","堤維西","10.13","4.94","0.90",
"1523","開億","14.16","0.79","0.64",
"1524","耿鼎","75.08","3.33","0.68",
"1525","江申","10.89","5.13","0.73",
"1526","日馳","-","0.00","1.24",
"1527","鑽全","-","10.75","1.22",
"1528","恩德","9.59","10.03","0.99",
"1529","樂事綠能","-","0.00","0.68",
"1530","亞崴","7.55","9.55","1.86",
"1531","高林股","11.50","6.52","1.08",
"1532","勤美","22.50","3.11","1.86",
"1533","車王電","13.03","5.22","0.96",
"1535","中宇","19.40","4.00","3.51",
"1536","和大","19.10","5.27","1.64",
"1537","廣隆","9.06","6.20","1.75",
"1538","正峰","-","0.00","2.16",
"1539","巨庭","16.63","4.51","0.54",
"1540","喬福","8.58","9.52","1.88",
"1541","錩泰","14.43","5.94","0.87",
"1560","中砂","12.17","6.21","1.50",
"1583","程泰","7.45","10.23","1.61",
"1603","華電","14.13","0.00","0.92",
"1604","聲寶","137.00","0.00","0.73",
"1605","華新","31.53","2.64","0.59",
"1606","歌林","14.18","6.27","0.56",
"1608","華榮","10.20","6.86","0.79",
"1609","大亞","20.90","1.84","0.61",
"1611","中電","13.08","7.34","1.10",
"1612","宏泰","14.17","7.79","1.23",
"1613","台一","4.70","0.00","0.73",
"1614","三洋電","20.81","3.95","1.57",
"1615","大山","5.91","5.99","1.17",
"1616","億泰","78.64","0.00","0.69",
"1617","榮星","14.05","2.54","0.58",
"1618","合機","58.44","0.00","0.65",
"1701","中化","21.27","3.13","1.14",
"1702","南僑","30.61","0.00","1.02",
"1704","榮化","15.64","9.18","1.93",
"1707","葡萄王","18.13","6.19","1.49",
"1708","東鹼","30.40","2.80","2.71",
"1709","和益","16.37","4.65","1.01",
"1710","東聯","10.56","6.93","1.88",
"1711","永光","42.84","1.89","1.20",
"1712","興農","18.27","3.91","1.18",
"1713","國化","44.81","2.58","0.79",
"1714","和桐","62.06","0.00","1.05",
"1715","萬洲","34.04","4.38","1.08",
"1716","永信","14.37","6.47","1.50",
"1717","長興","8.51","9.52","1.29",
"1718","中纖","8.17","8.16","0.76",
"1720","生達","15.03","5.40","1.39",
"1721","三晃","-","0.00","1.19",
"1722","台肥","29.07","3.02","2.11",
"1723","中碳","13.24","6.12","3.94",
"1724","台硝","18.87","5.45","1.10",
"1725","元禎","10.47","8.02","1.35",
"1726","永記","10.42","5.57","1.13",
"1727","中華化","27.91","2.42","1.63",
"1729","必翔","49.31","2.24","4.88",
"1730","花仙子","14.94","5.93","0.95",
"1731","美吾華","18.49","1.85","0.96",
"1732","毛寶","20.54","4.35","0.99",
"1733","五鼎","12.22","7.26","3.28",
"1734","杏輝","38.06","2.55","1.73",
"1735","日勝化","11.37","6.23","0.84",
"1736","喬山","31.49","2.47","1.83",
"1737","臺鹽","-","2.58","0.81",
"1802","台玻","18.18","5.18","1.42",
"1805","寶徠","14.67","0.00","1.46",
"1806","冠軍","7.34","5.80","0.97",
"1808","潤隆","15.51","10.40","1.82",
"1809","中釉","20.80","2.40","0.76",
"1810","和成","-","0.00","0.71",
"1902","台紙","8.97","0.00","0.85",
"1903","士紙","700.00","0.00","1.81",
"1904","正隆","18.66","3.83","0.70",
"1905","華紙","14.45","4.64","1.54",
"1906","寶隆","18.15","0.00","0.54",
"1907","永豐餘","17.92","4.65","0.89",
"1909","榮成","27.50","4.55","0.71",
"2002","中鋼","10.79","8.15","2.30",
"2006","東和鋼鐵","11.02","5.82","2.31",
"2007","燁興","-","0.00","0.48",
"2008","高興昌","10.21","0.00","1.70",
"2009","第一銅","10.32","7.93","0.87",
"2010","春源","13.96","2.13","0.85",
"2012","春雨","21.54","4.46","0.90",
"2013","中鋼構","13.23","5.63","1.07",
"2014","中鴻","10.00","7.14","1.78",
"2015","豐興","14.45","4.05","3.02",
"2017","官田鋼","-","0.00","1.24",
"2020","美亞","21.49","9.72","1.39",
"2022","聚亨","21.30","0.00","0.99",
"2023","燁輝","14.72","6.41","0.84",
"2024","志聯","77.75","0.00","0.75",
