日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2012/05/17,50.25,50.85,50.25,50.80,0.00,0.00,,,,,,7925,,10069.0000,,,6185.0000,,,-8940,-8940,0,,,8142,,,291546,,,299688,,,0.000,
2012/05/18,50.05,50.25,49.62,49.67,-1.13,-2.2244,,,,,,37791,,9723.0000,,,6381.0000,,,-9717,-777,0,,,8074,,,270127,,,278201,,,0.000,
2012/05/21,49.95,50.05,49.74,49.95,0.28,0.5637,,,,,,14701,,9532.0000,,,6476.0000,,,-9493,224,0,,,7712,,,262310,,,270022,,,0.000,
2012/05/22,50.35,50.40,50.05,50.40,0.45,0.9009,,,,,,9347,,9534.0000,,,6346.0000,,,-8892,601,0,,,6601,,,260419,,,267020,,,0.000,
2012/05/23,49.90,49.90,49.39,49.49,-0.91,-1.8056,50.0620,,,,,23905,18733,9965.0000,9764.6000,,6241.0000,6325.8000,,-9539,-647,0,0,,6601,7426,,244538,265788,,251139,273214,,0.000,
2012/05/24,49.55,49.69,49.15,49.38,-0.11,-0.2223,49.7780,,,,,12508,19650,9957.0000,9742.2000,,6272.0000,6343.2000,,-10033,-494,0,0,,6601,7118,,236474,254774,,243075,261891,,0.000,
2012/05/25,49.45,49.45,48.95,49.01,-0.37,-0.7493,49.6460,,,,,13467,14785,10443.0000,9886.2000,,6168.0000,6300.6000,,-10413,-380,0,0,,6478,6799,,232458,247240,,238936,254038,,0.000,
2012/05/28,49.01,49.47,48.85,49.47,0.46,0.9386,49.5500,,,,,6199,13085,10217.0000,10023.2000,,5988.0000,6203.0000,,-10048,365,0,0,,6478,6552,,231978,241173,,238456,247725,,0.000,
2012/05/29,49.60,50.80,49.60,50.70,1.23,2.4864,49.6100,,,,,17136,14643,10054.0000,10127.2000,,5660.0000,6065.8000,,-9198,850,0,0,,2937,5819,,238342,236758,,241279,242577,,0.000,
2012/05/30,50.35,50.35,49.83,50.10,-0.60,-1.1834,49.7320,49.8970,,,,11724,12206,10335.0000,10201.2000,9982.9000,5567.0000,5931.0000,6128.4000,-9645,-447,0,0,0,2302,4959,6193,232524,234355,250072,234826,239314,256264,0.000,
2012/05/31,49.55,50.15,49.24,50.15,0.05,0.0998,49.8860,49.8320,,,,13186,12342,10621.0000,10334.0000,10038.1000,5948.0000,5866.2000,6104.7000,-9528,117,0,0,0,2302,4099,5609,224727,232006,243390,227029,236105,248998,0.000,
2012/06/01,49.85,49.85,49.10,49.15,-1.00,-1.994,49.9140,49.7800,,,,13939,12436,10547.0000,10354.8000,10120.5000,6194.0000,5871.4000,6086.0000,-10205,-677,0,0,0,1963,3196,4998,216097,228734,237987,218060,231930,242984,0.000,
2012/06/04,48.20,48.20,47.45,47.68,-1.47,-2.9908,49.5560,49.5530,,,,37125,18622,11571.0000,10625.6000,10324.4000,6022.0000,5878.2000,6040.6000,-11084,-879,0,0,0,1380,2177,4364,193447,221027,231100,194827,223204,235465,0.000,
2012/06/05,48.42,48.45,48.04,48.30,0.62,1.3003,49.0760,49.3430,,,,9705,17135,11591.0000,10933.0000,10530.1000,6208.0000,5987.8000,6026.8000,-10434,650,0,0,0,1380,1865,3842,193298,212019,224388,194678,213884,228230,0.000,
2012/06/06,48.40,48.72,48.22,48.63,0.33,0.6832,48.7820,49.2570,,,,5392,15869,11440.0000,11154.0000,10677.6000,6333.0000,6141.0000,6036.0000,-9925,509,0,0,0,1380,1681,3320,193991,204312,219334,195371,205993,222654,0.000,
