日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2015/04/09,60.10,60.30,59.00,59.30,0.00,0.00,,,,,,2544,,9172.0000,,,32.0000,,,-15804,-15804,23980,,,5251,,,2467,,,31699,,,0.000,
2015/04/10,59.10,59.80,59.10,59.60,0.30,0.5059,,,,,,781,,9156.0000,,,51.0000,,,-15863,-59,23960,,,5251,,,2476,,,31688,,,0.000,
2015/04/13,59.90,59.90,58.50,58.90,-0.70,-1.1745,,,,,,1339,,9307.0000,,,56.0000,,,-15672,191,23693,,,5401,,,2378,,,31473,,,0.000,
2015/04/14,59.00,60.20,58.80,59.80,0.90,1.528,,,,,,1760,,9383.0000,,,43.0000,,,-15527,145,23943,,,5691,,,2434,,,32069,,,0.000,
2015/04/15,60.00,60.00,58.80,58.90,-0.90,-1.505,59.3000,,,,,1406,1566,9549.0000,9313.4000,,48.0000,46.0000,,-15932,-405,23724,23860,,5856,5491,,2355,2422,,31936,31773,,0.000,
2015/04/16,59.00,60.20,59.00,59.50,0.60,1.0187,59.3400,,,,,1620,1381,9308.0000,9340.6000,,91.0000,57.8000,,-15801,131,24058,23876,,6082,5657,,2537,2436,,32678,31969,,0.000,
2015/04/17,59.60,59.90,58.50,59.10,-0.40,-0.6723,59.2400,,,,,1520,1529,9497.0000,9408.8000,,74.0000,62.4000,,-15904,-103,23942,23872,,6082,5823,,2248,2391,,32273,32086,,0.000,
2015/04/20,59.50,59.90,58.60,58.70,-0.40,-0.6768,59.2000,,,,,1893,1639,9521.0000,9451.6000,,71.0000,65.4000,,-16272,-368,24197,23973,,6117,5966,,2227,2360,,32542,32300,,0.000,
2015/04/21,58.70,59.00,57.10,57.30,-1.40,-2.385,58.7000,,,,,2188,1725,9542.0000,9483.4000,,89.0000,74.6000,,-16784,-512,24315,24047,,6117,6052,,2156,2305,,32589,32404,,0.000,
2015/04/22,57.50,58.00,57.50,57.90,0.60,1.0471,58.5000,58.9000,,,,955,1635,9416.0000,9456.8000,9385.1000,89.0000,82.8000,64.4000,-16621,163,24552,24213,24037,6099,6100,5795,2115,2257,2340,32767,32570,32172,0.000,
2015/04/23,58.00,58.30,57.50,57.70,-0.20,-0.3454,58.1400,58.7400,,,,1574,1626,9460.0000,9487.2000,9413.9000,1.0000,64.8000,61.3000,-16182,439,24650,24331,24104,5891,6062,5859,2102,2170,2303,32644,32563,32266,0.000,
2015/04/24,58.00,58.00,55.70,57.00,-0.70,-1.2132,57.7200,58.4800,,,,2930,1908,9437.0000,9475.2000,9442.0000,0.0000,50.0000,56.2000,-15985,197,24817,24507,24189,5801,6006,5914,1654,2051,2221,32273,32563,32325,0.000,
2015/04/27,57.50,57.50,56.80,57.00,0.00,0.00,57.3800,58.2900,,,,1599,1849,9613.0000,9493.6000,9472.6000,0.0000,35.8000,50.6000,-15717,268,24670,24601,24287,5731,5929,5947,1659,1937,2149,32061,32467,32384,0.000,
2015/04/28,57.00,57.90,56.60,57.80,0.80,1.4035,57.4800,58.0900,,,,1341,1679,9569.0000,9499.0000,9491.2000,0.0000,18.0000,46.3000,-15773,-56,24694,24677,24362,5661,5837,5944,1693,1845,2075,32049,32359,32382,0.000,
2015/04/29,57.10,57.80,57.10,57.60,-0.20,-0.346,57.4200,57.9600,,,,1597,1808,9517.0000,9519.2000,9488.0000,383.0000,76.8000,79.8000,-15858,-85,24902,24747,24480,5660,5750,5925,1729,1768,2012,32292,32264,32417,0.000,
2015/04/30,57.60,57.70,57.00,57.10,-0.50,-0.8681,57.3000,57.7200,,,,1288,1751,9564.0000,9540.0000,9513.6000,697.0000,216.0000,140.4000,-15561,297,24751,24767,24549,5660,5703,5883,1683,1684,1927,32095,32154,32359,0.000,
2015/05/04,56.50,56.80,55.50,56.50,-0.60,-1.0508,57.2000,57.4600,,,,4115,1988,9918.0000,9636.2000,9555.7000,139.0000,243.8000,146.9000,-15858,-297,24800,24764,24635,5590,5661,5833,1536,1660,1856,31927,32085,32324,0.000,
2015/05/05,56.50,57.10,56.10,56.20,-0.30,-0.531,57.0400,57.2100,,,,1677,2003,10099.0000,9733.4000,9613.5000,62.0000,256.2000,146.0000,-16116,-258,24915,24813,24707,5540,5623,5776,1658,1660,1799,32114,32096,32281,0.000,
2015/05/06,56.00,56.50,55.50,56.20,0.00,0.00,56.7200,57.1000,,,,1695,2074,10395.0000,9898.6000,9698.8000,47.0000,265.6000,141.8000,-15928,188,29867,25847,25262,5540,5599,5718,1360,1593,1719,36768,33040,32699,0.000,
2015/05/07,56.20,57.40,55.90,57.00,0.80,1.4235,56.6000,57.0100,57.9550,,,2037,2162,10973.0000,10189.8000,9854.5000,74.0000,203.8000,140.3000,-16383,-455,29982,26864,25805,5534,5574,5662,1271,1502,1635,36788,33939,33102,0.000,
2015/05/08,57.10,57.50,56.50,56.80,-0.20,-0.3509,56.5400,56.9200,57.8300,,,1093,2123,11070.0000,10491.0000,10015.5000,36.0000,71.6000,143.8000,-16619,-236,30082,27930,26349,5534,5548,5626,1115,1388,1536,36732,34866,33510,0.000,
2015/05/11,57.50,58.00,56.80,57.20,0.40,0.7042,56.6800,56.9400,57.7100,,,1742,1648,11186.0000,10744.6000,10190.4000,39.0000,51.6000,147.7000,-17164,-545,30266,29023,26893,5898,5610,5635,1326,1346,1503,37491,35979,34032,0.000,
2015/05/12,57.00,57.70,57.00,57.40,0.20,0.3497,56.9200,56.9800,57.6350,,,891,1491,11216.0000,10968.0000,10350.7000,39.0000,47.0000,151.6000,-17154,10,30171,30074,27444,6038,5709,5666,1385,1292,1476,37595,37075,34586,0.000,
2015/05/13,57.40,57.80,57.00,57.00,-0.40,-0.6969,57.0800,56.9000,57.4950,,,948,1342,11147.0000,11118.4000,10508.5000,49.0000,47.4000,156.5000,-16996,158,30139,30129,27988,6038,5809,5704,1563,1332,1463,37742,37270,35155,0.000,
2015/05/14,57.00,59.60,56.50,59.30,2.30,4.0351,57.5400,57.0700,57.5150,,,3554,1645,11448.0000,11213.4000,10701.6000,51.0000,42.8000,123.3000,-17354,-358,30208,30174,28519,5903,5883,5728,2714,1621,1561,38827,37678,35808,0.000,
2015/05/15,59.30,61.30,58.40,60.40,1.10,1.855,58.2600,57.4000,57.5600,,,6741,2775,12005.0000,11400.4000,10945.7000,123.0000,60.2000,65.9000,-17634,-280,30038,30165,29048,6103,5997,5772,3866,2171,1780,40009,38333,36600,0.000,
2015/05/18,60.40,60.70,59.20,60.10,-0.30,-0.4967,58.8400,57.7600,57.6100,,,3454,3117,12069.0000,11577.0000,11160.8000,131.0000,78.6000,65.1000,-17958,-324,30241,30160,29592,6103,6038,5824,3442,2595,1970,39788,38792,37386,0.000,
2015/05/19,60.10,63.10,59.60,61.70,1.60,2.6622,59.7000,58.3100,57.7600,,,8555,4650,12650.0000,11863.8000,11415.9000,129.0000,96.6000,71.8000,-17594,364,30497,30225,30150,6904,6211,5960,4618,3241,2267,42021,39678,38377,0.000,
2015/05/20,62.50,63.00,61.30,62.00,0.30,0.4862,60.7000,58.8900,57.9950,,,5017,5464,12894.0000,12213.2000,11665.8000,132.0000,113.2000,80.3000,-17691,-97,30682,30334,30231,7220,6447,6128,4247,3778,2555,42151,40559,38915,0.000,
