日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2015/04/09,249.50,250.00,240.50,241.50,0.00,0.00,,,,,,931,,854.0000,,,42.0000,,,-15804,-15804,150785,,,5118,,,1634,,,157538,,,0.000,
2015/04/10,244.00,247.00,242.00,246.00,4.50,1.8634,,,,,,555,,800.0000,,,41.0000,,,-15863,-59,150934,,,5118,,,1628,,,157681,,,0.000,
2015/04/13,246.00,248.00,243.00,247.50,1.50,0.6098,,,,,,443,,803.0000,,,43.0000,,,-15672,191,151092,,,5122,,,1654,,,157869,,,0.000,
2015/04/14,249.00,249.00,244.00,248.50,1.00,0.404,,,,,,489,,756.0000,,,38.0000,,,-15527,145,151370,,,5122,,,1625,,,158118,,,0.000,
2015/04/15,250.00,250.00,242.50,243.50,-5.00,-2.0121,245.4000,,,,,605,604,781.0000,798.8000,,30.0000,38.8000,,-15932,-405,151234,151083,,5121,5121,,1588,1626,,157944,157830,,0.000,
2015/04/16,243.50,246.50,243.00,246.50,3.00,1.232,246.4000,,,,,360,490,765.0000,781.0000,,2.0000,30.8000,,-15801,131,151327,151192,,5077,5113,,1572,1614,,157977,157918,,0.000,
2015/04/17,244.00,246.00,242.00,244.00,-2.50,-1.0142,246.0000,,,,,282,435,775.0000,776.0000,,0.0000,22.6000,,-15904,-103,151260,151257,,5077,5104,,1571,1602,,157909,157964,,0.000,
2015/04/20,241.00,243.50,241.00,242.00,-2.00,-0.8197,244.9000,,,,,241,395,787.0000,772.8000,,0.0000,14.0000,,-16272,-368,151114,151262,,5078,5096,,1566,1585,,157759,157942,,0.000,
2015/04/21,242.50,243.50,241.00,242.50,0.50,0.2066,243.7000,,,,,227,343,783.0000,778.2000,,0.0000,6.4000,,-16784,-512,151109,151210,,5078,5087,,1561,1572,,157749,157868,,0.000,
2015/04/22,241.50,243.50,240.00,241.00,-1.50,-0.6186,243.2000,244.3000,,,,331,288,809.0000,783.8000,791.3000,2.0000,0.8000,19.8000,-16621,163,151031,151169,151126,5063,5075,5098,1563,1567,1597,157658,157811,157821,0.000,
2015/04/23,244.00,244.00,237.50,238.50,-2.50,-1.0373,241.6000,244.0000,,,,735,363,841.0000,799.0000,790.0000,7.0000,1.8000,16.3000,-16182,439,150880,151079,151136,4953,5050,5082,1585,1570,1592,157419,157699,157809,0.000,
2015/04/24,242.00,244.00,239.50,241.00,2.50,1.0482,241.0000,243.5000,,,,832,473,834.0000,810.8000,793.4000,13.0000,4.4000,13.5000,-15985,197,150735,150974,151116,4953,5026,5065,1596,1575,1588,157285,157574,157769,0.000,
2015/04/27,243.00,244.00,241.50,243.50,2.50,1.0373,241.3000,243.1000,,,,795,584,783.0000,810.0000,791.4000,18.0000,8.0000,11.0000,-15717,268,150469,150845,151053,4933,4997,5046,1620,1585,1585,157023,157427,157685,0.000,
2015/04/28,243.50,247.50,240.00,244.00,0.50,0.2053,241.6000,242.6500,,,,1098,758,757.0000,804.8000,791.5000,10.0000,10.0000,8.2000,-15773,-56,150254,150674,150942,4891,4959,5023,1641,1601,1587,156787,157235,157551,0.000,
2015/04/29,244.00,245.50,236.00,237.00,-7.00,-2.8689,240.8000,242.0000,,,,785,849,784.0000,799.8000,791.8000,11.0000,11.8000,6.3000,-15858,-85,149925,150453,150811,4891,4925,5000,1635,1616,1591,156451,156993,157402,0.000,
2015/04/30,237.00,241.00,230.00,230.00,-7.00,-2.9536,239.1000,240.3500,,,,1349,971,871.0000,805.8000,802.4000,15.0000,13.4000,7.6000,-15561,297,149591,150195,150637,4753,4885,4968,1456,1590,1580,155801,156670,157185,0.000,
2015/05/04,232.00,236.00,231.00,233.50,3.50,1.5217,237.6000,239.3000,,,,836,972,893.0000,817.6000,814.2000,19.0000,14.6000,9.5000,-15858,-297,149344,149917,150445,4752,4845,4935,1446,1560,1567,155542,156321,156948,0.000,
2015/05/05,233.00,235.00,228.00,228.50,-5.00,-2.1413,234.6000,237.9500,,,,1019,1017,948.0000,850.6000,830.3000,22.0000,15.4000,11.7000,-16116,-258,148731,149569,150207,4752,4808,4903,1426,1521,1553,154910,155899,156663,0.000,
2015/05/06,228.50,233.50,228.00,233.50,5.00,2.1882,232.5000,237.0500,,,,487,895,903.0000,879.8000,842.3000,34.0000,20.2000,15.1000,-15928,188,148818,149282,149978,4752,4781,4870,1425,1478,1540,154996,155541,156388,0.000,
2015/05/07,234.00,234.00,229.00,233.50,0.00,0.00,231.8000,236.3000,240.3000,,,269,792,880.0000,899.0000,849.4000,37.0000,25.4000,18.6000,-16383,-455,148896,149077,149765,4752,4753,4839,1420,1435,1525,155069,155264,156129,0.000,
2015/05/08,234.50,234.50,228.50,229.00,-4.50,-1.9272,231.6000,235.3500,239.6750,,,557,633,912.0000,907.2000,856.5000,38.0000,30.0000,21.7000,-16619,-236,148624,148883,149539,4712,4745,4815,1383,1420,1505,154719,155048,155859,0.000,
2015/05/11,233.00,233.00,226.50,226.50,-2.50,-1.0917,230.2000,233.9000,238.7000,,,475,561,900.0000,908.6000,863.1000,32.0000,32.6000,23.6000,-17164,-545,148462,148707,149312,4712,4737,4791,1387,1408,1484,154561,154851,155586,0.000,
2015/05/12,224.00,228.00,224.00,226.00,-0.50,-0.2208,229.7000,232.1500,237.6250,,,505,458,891.0000,897.2000,873.9000,29.0000,34.0000,24.7000,-17154,10,148282,148617,149093,4697,4725,4767,1385,1400,1461,154364,154742,155321,0.000,
2015/05/13,226.00,227.50,221.00,222.50,-3.50,-1.5487,227.5000,230.0000,236.3250,,,681,497,937.0000,904.0000,891.9000,37.0000,34.6000,27.4000,-16996,158,148241,148501,148892,4697,4714,4748,1380,1391,1434,154319,154607,155074,0.000,
2015/05/14,222.50,222.50,217.50,217.50,-5.00,-2.2472,224.3000,228.0500,235.0250,,,1405,724,969.0000,921.8000,910.4000,35.0000,34.2000,29.8000,-17354,-358,147592,148241,148659,4570,4678,4715,1370,1381,1408,153533,154300,154782,0.000,
2015/05/15,219.00,219.50,212.50,214.00,-3.50,-1.6092,221.3000,226.4500,233.4000,,,1427,898,987.0000,936.8000,922.0000,32.0000,33.0000,31.5000,-17634,-280,147016,147919,148401,4343,4604,4674,1359,1376,1398,152719,153900,154474,0.000,
2015/05/18,212.00,228.00,211.50,225.00,11.00,5.1402,221.0000,225.6000,232.4500,,,1938,1191,923.0000,941.4000,925.0000,26.0000,31.8000,32.2000,-17958,-324,146747,147576,148142,4223,4506,4621,1339,1367,1388,152310,153449,154150,0.000,
2015/05/19,225.00,225.00,221.50,223.00,-2.00,-0.8889,220.4000,225.0500,231.5000,,,654,1221,959.0000,955.0000,926.1000,24.0000,30.8000,32.4000,-17594,364,146522,147225,147921,4273,4421,4573,1336,1357,1379,152132,153003,153873,0.000,
2015/05/20,223.00,223.50,220.00,221.00,-2.00,-0.8969,220.1000,223.8000,230.4250,,,854,1255,983.0000,964.2000,934.1000,22.0000,27.8000,31.2000,-17691,-97,146145,146805,147653,4170,4316,4515,1311,1343,1367,151627,152465,153536,0.000,
2015/05/21,219.00,219.00,215.00,215.00,-6.00,-2.7149,219.6000,221.9500,229.1250,,,881,1150,1018.0000,974.0000,947.9000,23.0000,25.4000,29.8000,-18147,-456,145611,146409,147325,4175,4237,4457,1297,1329,1355,151084,151975,153137,0.000,
2015/05/22,217.00,224.50,217.00,222.50,7.50,3.4884,221.3000,221.3000,228.3250,,,1316,1128,978.0000,972.2000,954.5000,29.0000,24.8000,28.9000,-18014,133,145848,146175,147047,4165,4201,4403,1299,1317,1347,151312,151694,152797,0.000,
2015/05/25,220.00,224.00,219.00,221.00,-1.50,-0.6742,220.5000,220.7500,227.3250,,,551,851,1003.0000,988.2000,964.8000,31.0000,25.8000,28.8000,-18252,-238,145619,145949,146763,4165,4190,4348,1301,1309,1338,151085,151449,152449,0.000,
2015/05/26,222.50,225.50,221.00,223.00,2.00,0.905,220.5000,220.4500,226.3000,,,651,850,972.0000,990.8000,972.9000,31.0000,27.2000,29.0000,-18231,21,145721,145789,146507,4143,4164,4293,1312,1304,1331,151176,151257,152130,0.000,
2015/05/27,224.00,227.50,222.00,225.50,2.50,1.1211,221.4000,220.7500,225.3750,,,978,875,943.0000,982.8000,973.5000,30.0000,28.8000,28.3000,-18126,105,145498,145660,146232,4143,4158,4237,1405,1323,1333,151046,151141,151803,0.000,
2015/05/28,225.50,225.50,222.00,223.00,-2.50,-1.1086,223.0000,221.3000,224.6750,,,608,820,983.0000,975.8000,974.9000,28.0000,29.8000,27.6000,-17912,214,145245,145587,145998,4100,4143,4190,1444,1352,1341,150790,151082,151529,0.000,
2015/05/29,221.00,222.50,220.00,221.50,-1.50,-0.6726,222.8000,222.0500,224.2500,,,936,744,994.0000,979.0000,975.6000,26.0000,29.2000,27.0000,-17980,-68,144951,145407,145791,4103,4131,4166,1439,1380,1349,150493,150919,151306,0.000,
2015/06/01,222.50,223.00,216.00,217.50,-4.00,-1.8059,222.1000,221.3000,223.4500,,,1500,934,1147.0000,1007.8000,998.0000,25.0000,28.0000,26.9000,-18139,-159,143971,145078,145514,4086,4115,4153,1444,1409,1359,149502,150602,151025,0.000,
2015/06/02,218.00,222.50,217.00,220.00,2.50,1.1494,221.5000,221.0000,223.0250,,,1292,1062,1083.0000,1030.0000,1010.4000,28.0000,27.4000,27.3000,-18246,-107,143770,144688,145238,4086,4104,4134,1459,1438,1371,149316,150230,150744,0.000,
2015/06/03,219.50,221.00,217.50,217.50,-2.50,-1.1364,219.9000,220.6500,222.2250,,,391,945,1076.0000,1056.6000,1019.7000,31.0000,27.6000,28.2000,-18715,-469,143557,144299,144980,4086,4093,4126,1459,1449,1386,149103,149841,150491,0.000,
2015/06/04,216.00,218.00,211.00,211.50,-6.00,-2.7586,217.6000,220.3000,221.1250,,,814,986,1090.0000,1078.0000,1026.9000,30.0000,28.0000,28.9000,-19446,-731,143139,143878,144732,4051,4083,4113,1450,1450,1401,148640,149411,150247,0.000,
2015/06/05,211.50,214.50,210.00,210.00,-1.50,-0.7092,215.3000,219.0500,220.1750,,,924,984,1118.0000,1102.8000,1040.9000,34.0000,29.6000,29.4000,-19760,-314,142563,143401,144404,4042,4071,4101,1451,1453,1417,148056,148924,149921,0.000,
2015/06/08,210.00,219.00,209.50,216.00,6.00,2.8571,215.0000,218.5500,219.6500,,,918,867,1051.0000,1083.6000,1045.7000,36.0000,31.8000,29.9000,-19939,-179,142476,143101,144090,4042,4062,4089,1462,1456,1433,147980,148620,149611,0.000,
2015/06/09,214.00,217.00,208.00,208.50,-7.50,-3.4722,212.7000,217.1000,218.7750,,,753,760,1066.0000,1080.2000,1055.1000,35.0000,33.2000,30.3000,-20717,-778,142153,142778,143733,4048,4054,4079,1460,1457,1447,147662,148289,149259,0.000,
2015/06/10,210.00,217.00,210.00,216.00,7.50,3.5971,212.4000,216.1500,218.4500,,,1586,999,1031.0000,1071.2000,1063.9000,34.0000,33.8000,30.7000,-20126,591,141849,142436,143368,4048,4047,4070,1490,1463,1456,147388,147946,148893,0.000,
2015/06/11,215.00,217.50,213.00,214.00,-2.00,-0.9259,212.9000,215.2500,218.2750,,,1045,1045,1044.0000,1062.0000,1070.0000,33.0000,34.4000,31.2000,-20338,-212,141702,142149,143014,4048,4046,4064,1490,1471,1461,147241,147666,148539,0.000,
2015/06/12,214.00,217.00,212.00,213.00,-1.00,-0.4673,213.5000,214.4000,218.2250,,,412,942,1076.0000,1053.6000,1078.2000,34.0000,34.4000,32.0000,-20256,82,141421,141921,142661,4060,4050,4060,1478,1476,1464,146959,147446,148185,0.000,
2015/06/15,212.50,216.50,212.50,213.00,0.00,0.00,212.9000,213.9500,217.6250,,,378,834,1099.0000,1063.2000,1073.4000,34.0000,34.0000,32.9000,-20227,29,141053,141636,142369,4129,4067,4064,1479,1480,1468,146661,147183,147901,0.000,
