日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2015/04/09,44.10,44.70,43.90,44.15,0.00,0.00,,,,,,632,,7205.0000,,,0.0000,,,-15804,-15804,15899,,,10,,,732,,,16642,,,0.000,
2015/04/10,44.15,44.30,44.10,44.15,0.00,0.00,,,,,,454,,7036.0000,,,36.0000,,,-15863,-59,15906,,,10,,,732,,,16649,,,0.000,
2015/04/13,44.50,45.00,44.40,44.55,0.40,0.906,,,,,,774,,7042.0000,,,36.0000,,,-15672,191,15934,,,10,,,729,,,16674,,,0.000,
2015/04/14,44.60,45.05,44.55,44.90,0.35,0.7856,,,,,,488,,7050.0000,,,38.0000,,,-15527,145,16026,,,10,,,729,,,16766,,,0.000,
2015/04/15,45.00,45.20,44.55,44.55,-0.35,-0.7795,44.4600,,,,,543,578,6969.0000,7060.4000,,40.0000,30.0000,,-15932,-405,15856,15925,,16,11,,718,729,,16591,16665,,0.000,
2015/04/16,44.50,44.60,44.25,44.30,-0.25,-0.5612,44.4900,,,,,474,546,7000.0000,7019.4000,,44.0000,38.8000,,-15801,131,15791,15903,,16,13,,682,719,,16490,16635,,0.000,
2015/04/17,44.25,44.35,43.80,43.85,-0.45,-1.0158,44.4300,,,,,543,564,7036.0000,7019.4000,,45.0000,40.6000,,-15904,-103,15879,15898,,16,14,,682,709,,16578,16620,,0.000,
2015/04/20,43.85,43.85,43.40,43.50,-0.35,-0.7982,44.2200,,,,,584,526,6681.0000,6947.2000,,52.0000,43.8000,,-16272,-368,16024,15916,,16,15,,686,700,,16727,16631,,0.000,
2015/04/21,43.50,43.50,42.30,42.80,-0.70,-1.6092,43.8000,,,,,790,586,6486.0000,6834.4000,,79.0000,52.0000,,-16784,-512,16071,15925,,16,16,,686,692,,16774,16633,,0.000,
2015/04/22,42.80,42.80,41.85,42.00,-0.80,-1.8692,43.2900,43.8750,,,,1339,746,5780.0000,6596.6000,6828.5000,166.0000,77.2000,53.6000,-16621,163,16195,15993,15959,16,16,14,688,686,707,16900,16694,16680,0.000,
