日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2015/04/08,80.00,80.90,79.20,79.60,0.00,0.00,,,,,,750,,6689.0000,,,0.0000,,,-14079,-14079,995,,,1884,,,1400,,,4279,,,0.000,
2015/04/09,80.00,80.50,77.60,79.00,-0.60,-0.7538,,,,,,993,,6512.0000,,,43.0000,,,-14194,-115,1087,,,1884,,,1281,,,4252,,,0.000,
2015/04/10,79.00,79.20,76.60,77.70,-1.30,-1.6456,,,,,,1074,,6307.0000,,,22.0000,,,-14275,-81,1219,,,1884,,,1193,,,4296,,,0.000,
2015/04/13,78.00,78.80,77.70,78.20,0.50,0.6435,,,,,,388,,6263.0000,,,25.0000,,,-14223,52,1288,,,1884,,,1159,,,4331,,,0.000,
2015/04/14,78.50,79.70,78.10,78.70,0.50,0.6394,78.6400,,,,,813,803,6261.0000,6406.4000,,34.0000,24.8000,,-14049,174,1337,1185,,1884,1884,,1194,1245,,4415,4315,,0.000,
2015/04/15,79.50,79.70,78.40,78.50,-0.20,-0.2541,78.4200,,,,,661,785,6155.0000,6299.6000,,14.0000,27.6000,,-14158,-109,1419,1270,,1884,1884,,1145,1194,,4448,4349,,0.000,
2015/04/16,79.30,79.50,78.50,78.60,0.10,0.1274,78.3400,,,,,623,711,6063.0000,6209.8000,,14.0000,21.8000,,-14085,73,1459,1345,,1884,1884,,1183,1175,,4526,4404,,0.000,
2015/04/17,79.00,81.60,78.90,80.60,2.00,2.5445,78.9200,,,,,1906,878,6262.0000,6200.8000,,25.0000,22.4000,,-14273,-188,1504,1402,,1884,1884,,1431,1222,,4819,4508,,0.000,
2015/04/20,80.10,80.60,79.10,79.10,-1.50,-1.861,79.1000,,,,,693,939,6345.0000,6217.2000,,17.0000,20.8000,,-14568,-295,1518,1448,,1884,1884,,1420,1275,,4822,4606,,0.000,
2015/04/21,79.70,80.00,75.10,76.10,-3.00,-3.7927,78.5800,78.6100,,,,1276,1031,6162.0000,6197.4000,6301.9000,39.0000,21.8000,23.3000,-15002,-434,1551,1490,1338,1884,1884,1884,1305,1297,1271,4740,4671,4493,0.000,
2015/04/22,76.40,78.40,76.30,77.90,1.80,2.3653,78.4600,78.4400,,,,619,1023,6077.0000,6181.8000,6240.7000,120.0000,43.0000,35.3000,-14911,91,1679,1542,1406,1884,1884,1884,1390,1346,1270,4953,4772,4561,0.000,
2015/04/23,78.40,79.10,78.10,78.10,0.20,0.2567,78.3600,78.3500,,,,660,1030,6155.0000,6200.2000,6205.0000,56.0000,51.4000,36.6000,-14731,180,1702,1591,1468,1934,1894,1889,1318,1373,1274,4954,4858,4631,0.000,
2015/04/24,78.80,79.50,78.40,78.60,0.50,0.6402,77.9600,78.4400,,,,469,743,6115.0000,6170.8000,6185.8000,51.0000,56.6000,39.5000,-14788,-57,1760,1642,1522,1984,1914,1899,1360,1359,1290,5104,4915,4712,0.000,
2015/04/27,79.40,80.90,79.10,79.10,0.50,0.6361,77.9600,78.5300,,,,713,747,6201.0000,6142.0000,6179.6000,51.0000,63.4000,42.1000,-14726,62,1772,1693,1570,1984,1934,1909,1382,1351,1313,5138,4978,4792,0.000,
2015/04/28,79.10,80.00,78.90,78.90,-0.20,-0.2528,78.5200,78.5500,,,,254,543,6156.0000,6140.8000,6169.1000,52.0000,66.0000,43.9000,-14827,-101,1783,1739,1615,1984,1954,1919,1373,1365,1331,5140,5058,4865,0.000,
2015/04/29,78.90,78.90,77.30,78.60,-0.30,-0.3802,78.6600,78.5600,,,,419,503,6138.0000,6153.0000,6167.4000,38.0000,49.6000,46.3000,-15085,-258,1784,1760,1651,2039,1985,1935,1376,1362,1354,5199,5107,4940,0.000,
2015/04/30,78.60,78.80,77.30,77.50,-1.10,-1.3995,78.5400,78.4500,,,,524,475,6109.0000,6143.8000,6172.0000,35.0000,45.4000,48.4000,-15039,46,1825,1785,1688,1994,1997,1946,1337,1366,1369,5156,5148,5003,0.000,
2015/05/04,77.50,77.50,74.80,75.40,-2.10,-2.7097,77.9000,77.9300,,,,822,546,6118.0000,6144.4000,6157.6000,29.0000,41.0000,48.8000,-15209,-170,1802,1793,1718,1969,1994,1954,1135,1321,1340,4906,5108,5012,0.000,
2015/05/05,75.00,75.00,72.60,73.90,-1.50,-1.9894,76.8600,77.4100,,,,623,528,6288.0000,6161.8000,6151.9000,27.0000,36.2000,49.8000,-15446,-237,1824,1804,1748,1929,1983,1959,1012,1247,1299,4765,5034,5006,0.000,
2015/05/06,73.90,75.70,73.60,75.30,1.40,1.8945,76.1400,77.3300,77.9700,,,327,543,6283.0000,6187.2000,6164.0000,35.0000,32.8000,49.4000,-15418,28,1876,1822,1781,1929,1972,1963,1027,1177,1271,4832,4972,5015,0.000,
2015/05/07,75.10,75.10,74.30,74.50,-0.80,-1.0624,75.3200,76.9900,77.7150,,,402,539,6194.0000,6198.4000,6175.7000,39.0000,33.0000,41.3000,-15708,-290,1878,1841,1801,2107,1986,1985,949,1092,1227,4934,4919,5013,0.000,
2015/05/08,77.50,79.40,77.10,78.50,4.00,5.3691,75.5200,77.0300,77.6900,,,2098,854,6076.0000,6191.8000,6167.8000,64.0000,38.8000,42.1000,-15946,-238,2045,1885,1835,2637,2114,2056,1008,1026,1196,5690,5026,5087,0.000,
