日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2015/04/09,21.80,21.95,21.65,21.70,0.00,0.00,,,,,,1381,,10305.0000,,,15.0000,,,-15804,-15804,37484,,,3099,,,1067,,,41651,,,0.000,
2015/04/10,21.90,22.00,21.75,21.95,0.25,1.1521,,,,,,1465,,10309.0000,,,15.0000,,,-15863,-59,37664,,,3099,,,1075,,,41839,,,0.000,
2015/04/13,21.95,22.00,21.85,21.90,-0.05,-0.2278,,,,,,1423,,10156.0000,,,15.0000,,,-15672,191,37758,,,2799,,,1037,,,41595,,,0.000,
2015/04/14,21.80,22.40,21.80,22.20,0.30,1.3699,,,,,,2354,,9962.0000,,,23.0000,,,-15527,145,37938,,,2799,,,1113,,,41851,,,0.000,
2015/04/15,22.20,22.20,21.90,21.90,-0.30,-1.3514,21.9300,,,,,1529,1630,9894.0000,10125.2000,,13.0000,16.2000,,-15932,-405,37898,37749,,2799,2920,,1011,1061,,41709,41730,,0.000,
2015/04/16,21.90,22.20,21.80,21.80,-0.10,-0.4566,21.9500,,,,,1137,1581,9870.0000,10038.2000,,12.0000,15.6000,,-15801,131,37959,37844,,2799,2860,,895,1027,,41654,41730,,0.000,
2015/04/17,21.80,22.05,21.65,21.95,0.15,0.6881,21.9500,,,,,961,1480,9856.0000,9947.6000,,13.0000,15.2000,,-15904,-103,38083,37927,,2799,2800,,850,982,,41733,41709,,0.000,
2015/04/20,21.95,22.15,21.90,21.90,-0.05,-0.2278,21.9500,,,,,855,1367,9854.0000,9887.2000,,5.0000,13.2000,,-16272,-368,38255,38027,,2799,2800,,855,945,,41910,41772,,0.000,
2015/04/21,21.95,22.10,21.60,21.60,-0.30,-1.3699,21.8300,,,,,1020,1100,9864.0000,9867.6000,,9.0000,10.4000,,-16784,-512,38289,38097,,2599,2760,,817,886,,41706,41743,,0.000,
2015/04/22,21.65,22.00,21.55,21.85,0.25,1.1574,21.8200,21.8750,,,,709,936,9847.0000,9858.2000,9991.7000,4.0000,8.6000,12.4000,-16621,163,38448,38207,37978,2599,2720,2820,815,847,954,41863,41774,41752,0.000,
2015/04/23,21.85,22.05,21.75,21.95,0.10,0.4577,21.8500,21.9000,,,,810,871,9911.0000,9866.4000,9952.3000,0.0000,6.2000,10.9000,-16182,439,38475,38310,38077,2599,2680,2770,804,829,928,41879,41819,41775,0.000,
2015/04/24,21.95,22.10,21.95,22.00,0.05,0.2278,21.8600,21.9050,,,,1169,912,9865.0000,9868.2000,9907.9000,0.0000,3.6000,9.4000,-15985,197,38992,38492,38210,2599,2640,2720,819,822,902,42411,41955,41832,0.000,
2015/04/27,22.00,22.10,21.95,21.95,-0.05,-0.2273,21.8700,21.9100,,,,1119,965,9753.0000,9848.0000,9867.6000,0.0000,2.6000,7.9000,-15717,268,39195,38680,38353,2599,2600,2700,828,817,881,42623,42097,41935,0.000,
2015/04/28,21.95,22.45,21.90,22.25,0.30,1.3667,22.0000,21.9150,,,,1644,1090,9898.0000,9854.8000,9861.2000,0.0000,0.8000,5.6000,-15773,-56,39517,38926,38511,2599,2600,2680,995,853,869,43112,42378,42061,0.000,
2015/04/29,22.25,22.30,22.00,22.10,-0.15,-0.6742,22.0500,21.9350,,,,842,1116,9961.0000,9877.6000,9867.9000,2.0000,0.4000,4.5000,-15858,-85,39615,39159,38683,2599,2600,2660,1017,893,870,43232,42652,42213,0.000,
2015/04/30,22.25,22.25,21.95,22.05,-0.05,-0.2262,22.0700,21.9600,,,,1058,1166,9846.0000,9864.6000,9865.5000,0.0000,0.4000,3.3000,-15561,297,39938,39452,38881,2599,2600,2640,960,924,876,43498,42976,42397,0.000,
2015/05/04,22.00,22.20,22.00,22.10,0.05,0.2268,22.0900,21.9750,,,,499,1032,9854.0000,9862.4000,9865.3000,0.0000,0.4000,2.0000,-15858,-297,40025,39658,39075,2599,2600,2620,964,953,888,43589,43212,42583,0.000,
2015/05/05,22.10,22.70,22.05,22.60,0.50,2.2624,22.2200,22.0450,,,,2630,1334,10199.0000,9951.6000,9899.8000,4.0000,1.2000,1.9000,-16116,-258,40280,39875,39278,2599,2600,2600,1374,1062,940,44254,43538,42817,0.000,
2015/05/06,22.60,22.70,22.50,22.65,0.05,0.2212,22.3000,22.1500,,,,1580,1321,10325.0000,10037.0000,9945.9000,9.0000,3.0000,1.9000,-15928,188,40520,40076,39501,2599,2600,2600,1272,1118,985,44392,43794,43086,0.000,
2015/05/07,22.65,22.65,22.40,22.40,-0.25,-1.1038,22.3600,22.2050,22.0400,,,1300,1413,9996.0000,10044.0000,9960.8000,9.0000,4.4000,2.4000,-16383,-455,40620,40277,39718,3217,2724,2662,1205,1156,1024,45043,44156,43404,0.000,
2015/05/08,22.80,23.65,22.40,22.40,0.00,0.00,22.4300,22.2500,22.0750,,,4875,2176,10202.0000,10115.2000,9989.9000,41.0000,12.6000,6.5000,-16619,-236,41152,40520,39986,3624,2929,2764,1408,1245,1085,46185,44693,43835,0.000,
2015/05/11,22.50,22.60,21.40,21.85,-0.55,-2.4554,22.3800,22.2350,22.0700,,,2616,2600,9528.0000,10050.0000,9956.2000,20.0000,16.6000,8.5000,-17164,-545,41304,40775,40217,3624,3134,2867,1235,1299,1126,46164,45208,44210,0.000,
