日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2015/04/09,43.90,44.10,43.00,43.00,0.00,0.00,,,,,,5761,,37132.0000,,,1499.0000,,,-15804,-15804,332597,,,16940,,,3782,,,353320,,,0.000,
2015/04/10,43.55,44.50,43.20,44.35,1.35,3.1395,,,,,,10516,,34630.0000,,,1569.0000,,,-15863,-59,335165,,,16940,,,5189,,,357295,,,0.000,
2015/04/13,44.55,45.00,43.75,45.00,0.65,1.4656,,,,,,8337,,33985.0000,,,1374.0000,,,-15672,191,338491,,,16799,,,4218,,,359509,,,0.000,
2015/04/14,45.00,45.30,44.45,44.90,-0.10,-0.2222,,,,,,5121,,33162.0000,,,1258.0000,,,-15527,145,340261,,,16686,,,4283,,,361231,,,0.000,
2015/04/15,45.00,45.20,44.20,44.30,-0.60,-1.3363,44.3100,,,,,3444,6635,32996.0000,34381.0000,,1115.0000,1363.0000,,-15932,-405,340483,337400,,16633,16800,,4066,4308,,361183,358508,,0.000,
2015/04/16,45.10,45.40,44.45,45.00,0.70,1.5801,44.7100,,,,,6670,6817,32997.0000,33554.0000,,1096.0000,1282.4000,,-15801,131,342961,339473,,16677,16747,,4151,4382,,363790,360602,,0.000,
2015/04/17,44.70,45.05,44.50,44.50,-0.50,-1.1111,44.7400,,,,,2236,5161,32925.0000,33213.0000,,1001.0000,1168.8000,,-15904,-103,343252,341090,,16757,16711,,4123,4169,,364133,361970,,0.000,
2015/04/20,43.80,44.10,42.00,42.60,-1.90,-4.2697,44.2600,,,,,8916,5277,33805.0000,33177.0000,,901.0000,1074.2000,,-16272,-368,342205,341833,,16206,16592,,4091,4144,,362503,362569,,0.000,
2015/04/21,43.00,43.15,40.00,41.50,-1.10,-2.5822,43.5800,,,,,13421,6937,32905.0000,33125.6000,,625.0000,947.6000,,-16784,-512,342457,342272,,14999,16255,,3621,4011,,361078,362538,,0.000,
2015/04/22,42.00,42.00,41.00,41.80,0.30,0.7229,43.0800,43.6950,,,,6230,7494,32935.0000,33113.4000,33747.2000,446.0000,813.8000,1088.4000,-16621,163,342256,342627,340013,13485,15625,16212,3661,3930,4119,359403,362182,360345,0.000,
2015/04/23,41.75,42.35,41.00,41.80,0.00,0.00,42.4400,43.5750,,,,7196,7599,32988.0000,33111.6000,33332.8000,0.0000,594.6000,938.5000,-16182,439,342030,342441,340957,12489,14787,15767,3756,3851,4117,358276,361079,360841,0.000,
2015/04/24,42.00,42.45,41.20,42.45,0.65,1.555,42.0300,43.3850,,,,5729,8298,32718.0000,33070.2000,33141.6000,0.0000,394.4000,781.6000,-15985,197,342005,342191,341641,11670,13770,15240,3826,3792,3980,357502,359753,360861,0.000,
2015/04/27,42.40,42.65,41.50,41.60,-0.85,-2.0024,41.8300,43.0450,,,,4216,7358,32893.0000,32887.8000,33032.4000,0.0000,214.2000,644.2000,-15717,268,341974,342145,341989,10317,12592,14592,3709,3715,3930,356001,358453,360511,0.000,
2015/04/28,41.30,41.60,40.50,40.50,-1.10,-2.6442,41.6300,42.6050,,,,4448,5563,32923.0000,32891.4000,33008.5000,0.0000,89.2000,518.4000,-15773,-56,341094,341872,342072,10233,11639,13947,3370,3665,3838,354698,357176,359857,0.000,
2015/04/29,40.50,40.55,39.00,39.20,-1.30,-3.2099,41.1100,42.0950,,,,6348,5587,32645.0000,32833.4000,32973.4000,345.0000,69.0000,441.4000,-15858,-85,341504,341722,342174,9932,10928,13277,2968,3527,3728,354405,356177,359179,0.000,
2015/04/30,39.25,40.60,39.20,40.60,1.40,3.5714,40.8700,41.6550,,,,3822,4912,32057.0000,32647.2000,32879.4000,406.0000,150.2000,372.4000,-15561,297,342829,341881,342161,9932,10417,12602,2989,3373,3612,355751,355672,358375,0.000,
2015/05/04,41.00,41.15,40.15,40.70,0.10,0.2463,40.5200,41.2750,,,,2668,4300,31682.0000,32440.0000,32755.1000,415.0000,233.2000,313.8000,-15858,-297,342503,341981,342086,9752,10033,11902,3699,3348,3570,355955,355362,357558,0.000,
2015/05/05,40.60,40.85,40.10,40.10,-0.60,-1.4742,40.2200,41.0250,,,,3351,4127,31763.0000,32214.0000,32550.9000,514.0000,336.0000,275.1000,-16116,-258,342254,342037,342091,9752,9920,11256,3596,3325,3520,355603,355282,356867,0.000,
2015/05/06,39.50,40.70,39.50,40.30,0.20,0.4988,40.1800,40.9050,,,,2980,3833,31623.0000,31954.0000,32422.7000,540.0000,444.0000,266.6000,-15928,188,342119,342242,342057,9637,9801,10720,3741,3399,3532,355498,355442,356309,0.000,
2015/05/07,39.80,40.70,39.80,40.40,0.10,0.2481,40.4200,40.7650,42.2300,,,2088,2981,31556.0000,31736.2000,32284.8000,528.0000,480.6000,274.8000,-16383,-455,341919,342325,342023,9637,9742,10335,3672,3540,3533,355229,355607,355892,0.000,
2015/05/08,40.90,40.95,39.85,39.90,-0.50,-1.2376,40.2800,40.5750,42.0750,,,2838,2785,31442.0000,31613.2000,32130.2000,547.0000,508.8000,329.5000,-16619,-236,341750,342109,341995,9537,9663,10040,3739,3690,3532,355027,355462,355567,0.000,
2015/05/11,40.40,40.50,37.50,37.70,-2.20,-5.5138,39.6800,40.1000,41.7425,,,5920,3435,31079.0000,31492.6000,31966.3000,427.0000,511.2000,372.2000,-17164,-545,341176,341844,341912,9377,9588,9811,3198,3590,3469,353752,355022,355192,0.000,
2015/05/12,37.50,38.25,36.60,37.20,-0.50,-1.3263,39.1000,39.6600,41.3525,,,9499,4665,31567.0000,31453.4000,31833.7000,464.0000,501.2000,418.6000,-17154,10,338749,341143,341590,9377,9513,9717,3277,3526,3426,351404,354182,354732,0.000,
2015/05/13,37.30,39.35,36.90,38.80,1.60,4.3011,38.8000,39.4900,41.0475,,,8473,5763,31178.0000,31364.4000,31659.2000,618.0000,516.8000,480.4000,-16996,158,339617,340642,341442,8887,9363,9582,3833,3545,3472,352338,353550,354496,0.000,
2015/05/14,39.10,40.10,38.65,39.80,1.00,2.5773,38.6800,39.5500,40.8225,,,7844,6914,30896.0000,31232.4000,31484.3000,757.0000,562.6000,521.6000,-17354,-358,340251,340309,341317,8687,9173,9458,3861,3582,3561,352800,353065,354336,0.000,
2015/05/15,40.10,40.10,39.65,39.90,0.10,0.2513,38.6800,39.4800,40.5675,,,4145,7176,30285.0000,31001.0000,31307.1000,841.0000,621.4000,565.1000,-17634,-280,340844,340128,341119,8728,9011,9337,3574,3549,3620,353147,352689,354076,0.000,
2015/05/18,39.95,40.30,39.25,40.20,0.30,0.7519,39.1800,39.4300,40.3525,,,3226,6637,30210.0000,30827.2000,31159.9000,843.0000,704.6000,607.9000,-17958,-324,340573,340008,340926,8728,8882,9235,3593,3628,3609,352895,352517,353770,0.000,
2015/05/19,40.20,41.05,40.00,40.90,0.70,1.7413,39.9200,39.5100,40.2675,,,4721,5681,29762.0000,30466.2000,30959.8000,852.0000,782.2000,641.7000,-17594,364,340671,340392,340767,8728,8752,9132,4267,3826,3676,353667,352970,353576,0.000,
2015/05/20,41.00,42.85,41.00,42.30,1.40,3.423,40.6200,39.7100,40.3075,,,8914,5770,29008.0000,30032.2000,30698.3000,927.0000,844.0000,680.4000,-17691,-97,344877,341444,341043,8728,8720,9042,3800,3820,3682,357406,353984,353767,0.000,
2015/05/21,42.20,43.15,41.80,42.65,0.35,0.8274,41.1900,39.9350,40.3500,,,9957,6192,28328.0000,29518.6000,30375.5000,1129.0000,918.4000,740.5000,-18147,-456,348678,343130,341719,8797,8742,8958,3865,3821,3702,361341,355692,354378,0.000,
2015/05/22,43.00,43.35,42.60,42.90,0.25,0.5862,41.7900,40.2350,40.4050,,,9721,7307,28119.0000,29085.4000,30043.2000,1501.0000,1050.4000,835.9000,-18014,133,353028,345566,342847,8897,8776,8894,4044,3915,3732,365970,358257,355473,0.000,
2015/05/25,43.30,43.65,42.60,42.60,-0.30,-0.6993,42.2700,40.7250,40.4125,,,7263,8115,28863.0000,28816.0000,29821.6000,1291.0000,1140.0000,922.3000,-18252,-238,352979,348048,344028,8897,8810,8846,3642,3924,3776,365519,360782,356649,0.000,
2015/05/26,43.00,43.45,42.60,42.65,0.05,0.1174,42.6200,41.2700,40.4650,,,4572,8085,29164.0000,28696.4000,29581.3000,1285.0000,1226.6000,1004.4000,-18231,21,351674,350248,345320,8897,8843,8798,3368,3745,3786,363940,362836,357903,0.000,
2015/05/27,42.60,42.90,42.10,42.80,0.15,0.3517,42.7200,41.6700,40.5800,,,4629,7228,28732.0000,28641.2000,29336.7000,1478.0000,1336.8000,1090.4000,-18126,105,352841,351841,346643,8897,8877,8799,3270,3639,3729,365009,364357,359170,0.000,
2015/05/28,43.05,43.35,42.70,43.10,0.30,0.7009,42.8100,42.0000,40.7750,,,3585,5954,28459.0000,28667.4000,29093.0000,1376.0000,1386.2000,1152.3000,-17912,214,353565,352818,347974,8878,8893,8818,3486,3563,3692,365930,365275,360483,0.000,
2015/05/29,43.30,43.40,42.85,43.35,0.25,0.58,42.9000,42.3450,40.9125,,,3985,4806,27923.0000,28628.2000,28856.8000,1330.0000,1352.0000,1201.2000,-17980,-68,355179,353249,349407,8878,8890,8833,3479,3450,3682,367537,365588,361922,0.000,
2015/06/01,43.50,43.55,42.95,43.25,-0.10,-0.2307,43.0300,42.6500,41.0400,,,2226,3799,27781.0000,28411.8000,28613.9000,1283.0000,1350.4000,1245.2000,-18139,-159,355566,353766,350907,8878,8886,8848,3464,3414,3669,367909,366066,363424,0.000,
2015/06/02,43.35,44.80,42.70,43.40,0.15,0.3468,43.1800,42.9000,41.2050,,,8487,4582,28044.0000,28187.8000,28442.1000,1762.0000,1445.8000,1336.2000,-18246,-107,355567,354545,352396,7802,8667,8755,5256,3792,3768,368626,367003,364920,0.000,
2015/06/03,43.50,43.90,42.40,42.45,-0.95,-2.1889,43.1100,42.9150,41.3125,,,7647,5186,28171.0000,28075.6000,28358.4000,1297.0000,1409.6000,1373.2000,-18715,-469,356894,355355,353598,7802,8448,8662,3893,3916,3778,368590,367719,366038,0.000,
2015/06/04,42.45,42.80,39.65,39.90,-2.55,-6.0071,42.4700,42.6400,41.2875,,,8522,6173,28618.0000,28107.4000,28387.4000,1256.0000,1385.6000,1385.9000,-19446,-731,356794,356001,354410,7800,8232,8563,2852,3790,3676,367448,368023,366649,0.000,
2015/06/05,38.50,41.25,38.40,40.85,0.95,2.381,41.9700,42.4350,41.3350,,,7206,6817,28027.0000,28128.2000,28378.2000,1586.0000,1436.8000,1394.4000,-19760,-314,357047,356375,354812,7627,7982,8436,2794,3653,3551,367470,368009,366799,0.000,
2015/06/08,40.20,41.50,39.80,40.60,-0.25,-0.612,41.4400,42.2350,41.4800,,,3754,7123,27910.0000,28154.0000,28282.9000,1357.0000,1451.6000,1401.0000,-19939,-179,355852,356432,355099,7627,7732,8309,2760,3512,3463,366241,367676,366871,0.000,
2015/06/09,40.00,40.40,37.45,37.80,-2.80,-6.8966,40.3200,41.7500,41.5100,,,6495,6724,27916.0000,28128.4000,28158.1000,1275.0000,1354.2000,1400.0000,-20717,-778,355148,356348,355446,7622,7696,8182,2478,2956,3374,365250,367001,367002,0.000,
2015/06/10,38.00,39.30,37.80,38.35,0.55,1.455,39.5000,41.3050,41.4875,,,3676,5930,28284.0000,28151.0000,28113.3000,1147.0000,1324.2000,1366.9000,-20126,591,353487,355667,355511,7622,7661,8054,2454,2668,3292,363565,365996,366857,0.000,
2015/06/11,38.95,38.95,36.00,36.80,-1.55,-4.0417,38.8800,40.6750,41.3375,,,7408,5707,28809.0000,28189.2000,28148.3000,1083.0000,1289.6000,1337.6000,-20338,-212,352279,354763,355382,7622,7625,7929,1960,2490,3140,361863,364878,366451,0.000,
2015/06/12,36.80,37.50,36.50,37.30,0.50,1.3587,38.1700,40.0700,41.2075,,,3027,4872,28299.0000,28243.6000,28185.9000,1150.0000,1202.4000,1319.6000,-20256,82,352016,353757,355066,7622,7624,7803,1968,2325,2989,361608,363706,365858,0.000,
2015/06/15,37.50,37.80,37.10,37.70,0.40,1.0724,37.5900,39.5150,41.0825,,,2192,4559,28117.0000,28285.0000,28219.5000,1219.0000,1174.8000,1313.2000,-20227,29,352369,353060,354746,7622,7623,7678,1943,2161,2837,361936,362845,365260,0.000,
2015/06/16,37.60,37.65,35.60,36.00,-1.70,-4.5093,37.2300,38.7750,40.8375,,,5747,4410,29025.0000,28506.8000,28317.6000,1106.0000,1141.0000,1247.6000,-20681,-454,349481,351927,354137,7622,7623,7660,1815,2029,2493,358920,361579,364290,0.000,
2015/06/17,36.40,36.80,36.05,36.25,0.25,0.6944,36.8100,38.1550,40.5350,,,2022,4079,28995.0000,28649.0000,28400.0000,1069.0000,1125.4000,1224.8000,-20691,-10,349749,351179,353423,7622,7623,7642,1840,1906,2287,359213,360708,363352,0.000,
2015/06/18,36.80,37.80,36.55,37.80,1.55,4.2759,37.0100,37.9450,40.2925,,,2583,3114,28867.0000,28660.6000,28424.9000,1046.0000,1118.0000,1203.8000,-20270,421,349979,350719,352741,7622,7623,7624,2221,1958,2224,359824,360300,362589,0.000,
2015/06/22,38.60,38.60,37.55,37.70,-0.10,-0.2646,37.0900,37.6300,40.0325,,,3342,3177,29206.0000,28842.0000,28542.8000,958.0000,1079.6000,1141.0000,-19994,276,194245,319165,336461,7619,7622,7623,2401,2045,2185,204266,328832,346269,0.000,
2015/06/23,37.70,38.70,37.70,37.85,0.15,0.3979,37.1200,37.3550,39.7950,,,3614,3461,29866.0000,29191.8000,28738.4000,926.0000,1021.0000,1097.9000,-19797,197,193511,287393,320227,7619,7622,7622,2674,2191,2176,203805,297206,330025,0.000,
2015/06/24,37.85,38.35,37.70,37.75,-0.10,-0.2642,37.4700,37.3500,39.5500,,,1822,2676,29511.0000,29289.0000,28897.9000,874.0000,974.6000,1057.8000,-19901,-104,193622,256221,304074,7604,7618,7621,2654,2359,2194,203881,266198,313889,0.000,
2015/06/25,37.90,40.90,37.90,40.90,3.15,8.3444,38.4000,37.6050,39.4550,,,9748,4221,28900.0000,29270.0000,28959.5000,972.0000,955.2000,1040.3000,-19677,224,196704,225612,288396,7604,7615,7619,3681,2727,2317,207990,235954,298331,0.000,
2015/06/26,40.90,41.20,39.40,39.50,-1.40,-3.423,38.7400,37.8750,39.2750,,,5913,4887,29253.0000,29347.2000,29003.9000,932.0000,932.4000,1025.2000,-19705,-28,195429,194702,272711,7604,7611,7617,3425,2968,2463,206459,205281,282791,0.000,
2015/06/29,38.80,38.95,38.05,38.50,-1.00,-2.5316,38.9000,37.9950,39.0325,,,3517,4922,29153.0000,29336.6000,29089.3000,979.0000,936.6000,1008.1000,-20406,-701,195450,194943,257054,7604,7608,7615,2970,3082,2563,206025,205633,267233,0.000,
2015/06/30,39.50,39.90,39.10,39.10,0.60,1.5584,39.1500,38.1350,38.8250,,,3510,4902,29588.0000,29281.0000,29236.4000,988.0000,949.0000,985.0000,-20045,361,195120,195265,241329,7604,7605,7613,2833,3113,2652,205558,205983,251595,0.000,
2015/07/01,39.20,39.90,39.20,39.70,0.60,1.5345,39.5400,38.5050,38.6400,,,2469,5031,29150.0000,29208.8000,29248.9000,1004.0000,975.0000,974.8000,-19603,442,195756,195692,225957,7968,7678,7648,2677,3118,2738,206402,206488,236343,0.000,
2015/07/02,40.15,40.15,39.25,39.25,-0.45,-1.1335,39.2100,38.8050,38.4800,,,1766,3435,29197.0000,29268.2000,29269.1000,989.0000,978.4000,966.8000,-19599,4,195713,195494,210553,7968,7751,7683,2659,2914,2820,206341,206158,221056,0.000,
2015/07/03,39.25,39.95,39.25,39.35,0.10,0.2548,39.1800,38.9600,38.4525,40.6567,,2013,2655,28916.0000,29200.8000,29274.0000,982.0000,988.4000,960.4000,-19737,-138,195598,195527,195115,7968,7823,7717,2617,2752,2860,206184,206103,205692,0.000,
2015/07/06,38.70,39.40,38.70,39.15,-0.20,-0.5083,39.3100,39.1050,38.3675,40.5925,,1576,2266,28610.0000,29092.2000,29214.4000,745.0000,941.6000,939.1000,-20264,-527,195437,195525,195234,7968,7896,7752,2562,2670,2876,205968,206091,205862,0.000,
2015/07/07,39.70,39.75,39.20,39.35,0.20,0.5109,39.3600,39.2550,38.3050,40.5092,,1293,1823,28421.0000,28858.8000,29069.9000,747.0000,893.4000,921.2000,-20105,159,195136,195528,195397,7968,7969,7787,2654,2635,2874,205759,206132,206058,0.000,
2015/07/08,41.50,41.70,39.75,40.20,0.85,2.1601,39.4600,39.5000,38.4250,40.4292,,10259,3381,28165.0000,28661.8000,28935.3000,896.0000,871.8000,923.4000,-20863,-758,196115,195600,195646,8471,8070,7874,3303,2760,2939,207890,206429,206458,0.000,
2015/07/09,40.00,41.70,38.00,41.50,1.30,3.2338,39.9100,39.5600,38.5825,40.3725,,9660,4960,29122.0000,28646.8000,28957.5000,1100.0000,894.0000,936.2000,-21159,-296,195489,195555,195524,8471,8170,7960,3777,2983,2949,207738,206709,206433,0.000,
2015/07/13,42.00,42.10,40.30,40.60,-0.90,-2.1687,40.1600,39.6700,38.7725,40.3108,,6183,5794,29558.0000,28775.2000,28988.0000,946.0000,886.8000,937.6000,-20640,519,194318,195299,195413,8471,8271,8047,3270,3114,2933,206060,206684,206393,0.000,
2015/07/14,41.00,41.30,40.20,40.20,-0.40,-0.9852,40.3700,39.8400,38.9175,40.2308,,3427,6164,29283.0000,28909.8000,29001.0000,944.0000,926.6000,934.1000,-20710,-70,193962,195004,195265,8471,8371,8134,3074,3216,2943,205508,206592,206342,0.000,
2015/07/15,40.60,40.75,39.70,39.80,-0.40,-0.995,40.4600,39.9100,39.0225,40.1525,,2356,6377,29312.0000,29088.0000,28973.4000,904.0000,958.0000,925.7000,-20838,-128,193852,194747,195138,8474,8473,8221,3030,3292,2963,205357,206511,206322,0.000,
2015/07/16,40.30,41.00,39.70,41.00,1.20,3.0151,40.6200,40.0400,39.2725,40.1258,,3611,5047,29040.0000,29263.0000,28962.4000,881.0000,955.0000,913.4000,-20701,137,194558,194436,195018,8474,8473,8271,3022,3235,2998,206055,206144,206287,0.000,
2015/07/17,41.45,41.45,40.60,40.60,-0.40,-0.9756,40.4400,40.1750,39.4900,40.1108,,3273,3770,28637.0000,29166.0000,28906.4000,851.0000,905.2000,899.6000,-20828,-127,194998,194338,194946,8482,8475,8323,2955,3071,3027,206436,205884,206296,0.000,
2015/07/20,41.35,41.80,40.80,41.00,0.40,0.9852,40.5200,40.3400,39.6500,40.0975,,3767,3286,28164.0000,28887.2000,28831.2000,799.0000,875.8000,881.3000,-21150,-322,196574,194789,195044,8482,8478,8374,2811,2979,3047,207868,206246,206465,0.000,
2015/07/21,41.30,41.55,39.85,40.00,-1.00,-2.439,40.4800,40.4250,39.7650,40.0675,,2755,3152,27898.0000,28610.2000,28760.0000,608.0000,808.6000,867.6000,-21393,-243,196156,195228,195116,8482,8480,8426,2697,2904,3060,207336,206611,206602,0.000,
2015/07/22,39.70,39.90,37.00,38.50,-1.50,-3.75,40.2200,40.3400,39.7975,40.0017,,4006,3482,27720.0000,28291.8000,28689.9000,421.0000,712.0000,835.0000,-21740,-347,196202,195698,195223,8357,8456,8464,2512,2800,3046,207072,206954,206733,0.000,
2015/07/23,38.50,39.25,38.10,38.70,0.20,0.5195,39.7600,40.1900,39.8450,39.9533,,3526,3465,27597.0000,28003.2000,28633.1000,231.0000,582.0000,768.5000,-22042,-302,196642,196115,195275,8357,8433,8453,2324,2661,2948,207324,207208,206676,0.000,
2015/07/24,38.90,39.20,38.30,38.75,0.05,0.1292,39.3900,39.9150,39.7375,39.9242,,2148,3240,27294.0000,27734.6000,28450.3000,20.0000,415.8000,660.5000,-22325,-283,195518,196219,195278,8801,8497,8486,2285,2527,2799,206605,207242,206563,0.000,
2015/07/27,38.95,38.95,35.20,35.20,-3.55,-9.1613,38.2300,39.3750,39.5225,39.8575,,4164,3319,25666.0000,27235.0000,28061.1000,0.0000,256.0000,565.9000,-23165,-840,195688,196041,195415,8501,8501,8489,2075,2379,2679,206265,206921,206583,0.000,
2015/07/28,35.30,36.45,33.70,36.15,0.95,2.6989,37.4600,38.9700,39.4050,39.7833,,3488,3466,24738.0000,26603.0000,27606.6000,0.0000,134.4000,471.5000,-23014,151,196431,196096,195662,8506,8505,8493,2312,2302,2603,207250,206904,206758,0.000,
2015/07/29,36.40,37.35,35.75,37.00,0.85,2.3513,37.1600,38.6900,39.3000,39.7217,,3407,3346,24145.0000,25888.0000,27089.9000,0.0000,50.2000,381.1000,-23072,-58,196632,196182,195940,8506,8535,8496,3050,2410,2605,208189,207127,207041,0.000,
2015/07/30,35.80,36.00,35.35,35.35,-1.65,-4.4595,36.4900,38.1250,39.0825,39.6425,,4082,3457,24710.0000,25310.6000,26656.9000,157.0000,35.4000,308.7000,-22616,456,196163,196087,196101,8506,8565,8499,2225,2390,2525,206895,207042,207125,0.000,
2015/07/31,35.50,35.60,34.10,34.75,-0.60,-1.6973,35.6900,37.5400,38.8575,39.5500,,1425,3313,24578.0000,24767.4000,26251.0000,215.0000,74.4000,245.1000,-22885,-269,196099,196203,196211,8506,8506,8501,2134,2360,2443,206740,207069,207155,0.000,
2015/08/03,35.10,35.20,34.20,34.20,-0.55,-1.5827,35.4900,36.8600,38.6000,39.4467,,1719,2824,24500.0000,24534.2000,25884.6000,232.0000,120.8000,188.4000,-23423,-538,196451,196355,196198,8506,8507,8504,2082,2361,2370,207040,207224,207072,0.000,
2015/08/04,34.50,34.80,31.65,32.70,-1.50,-4.386,34.8000,36.1300,38.2775,39.3267,,2867,2700,23915.0000,24369.6000,25486.3000,222.0000,165.2000,149.8000,-23850,-427,196371,196343,196220,8506,8507,8506,1888,2277,2290,206766,207127,207015,0.000,
2015/08/05,31.10,33.10,30.80,33.10,0.40,1.2232,34.0200,35.5900,37.9650,39.2500,,5355,3089,23826.0000,24305.8000,25096.9000,601.0000,285.4000,167.8000,-23321,529,195988,196215,196198,8506,8507,8521,1638,1994,2202,206133,206716,206922,0.000,
2015/08/06,33.50,33.70,32.65,33.50,0.40,1.2085,33.6500,35.0700,37.6300,39.1883,,3643,3001,23353.0000,24034.4000,24672.5000,705.0000,395.0000,215.2000,-23639,-318,196328,196248,196167,8506,8507,8536,2135,1976,2183,206970,206731,206886,0.000,
2015/08/07,33.10,34.75,32.60,34.70,1.20,3.5821,33.6400,34.6650,37.2900,39.1200,,2694,3255,23486.0000,23816.0000,24291.7000,775.0000,507.0000,290.7000,-23418,221,196135,196255,196229,8506,8507,8506,2702,2090,2225,207344,206851,206960,0.000,
2015/08/10,35.70,36.95,34.80,36.30,1.60,4.611,34.0600,34.7750,37.0750,39.0617,,5177,3947,23804.0000,23676.8000,24105.5000,993.0000,659.2000,390.0000,-22923,495,196072,196179,196267,8506,8507,8507,2189,2111,2236,206768,206797,207010,0.000,
2015/08/11,37.25,37.80,36.70,36.70,0.40,1.1019,34.8600,34.8300,36.9000,39.0083,,4908,4355,23348.0000,23563.4000,23966.5000,1189.0000,852.6000,508.9000,-23339,-416,196328,196170,196257,8506,8507,8507,2520,2238,2257,207355,206915,207021,0.000,
2015/08/12,36.60,37.50,36.25,37.20,0.50,1.3624,35.6800,34.8500,36.7700,38.9583,,3566,3997,23357.0000,23469.6000,23887.7000,1398.0000,1012.0000,648.7000,-23562,-223,196862,196345,196280,8506,8507,8507,2667,2443,2219,208036,207295,207006,0.000,
2015/08/13,37.55,39.10,37.20,39.00,1.80,4.8387,36.7800,35.2150,36.6700,38.9267,,5818,4432,23354.0000,23469.8000,23752.1000,1706.0000,1212.2000,803.6000,-23343,219,197360,196552,196400,8506,8507,8507,3969,2810,2393,209836,207869,207300,0.000,
2015/08/14,38.50,38.55,37.40,37.45,-1.55,-3.9744,37.3300,35.4850,36.5125,38.8458,,4506,4795,24013.0000,23575.2000,23695.6000,1867.0000,1430.6000,968.8000,-23283,60,197187,196762,196508,8663,8538,8523,3820,3034,2562,209671,208334,207593,0.000,
