日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2012/4/18,44,44,43,43.2,0,0,,,,,,212,,4795,,,90,,,-6453,-6453,20757,,,1525,,,0,,,22282,,,0
2012/4/19,42.7,42.7,40.5,41.9,-1.3,-3.0093,,,,,,611,,4834,,,88,,,-6507,-54,20818,,,1525,,,0,,,22343,,,0
2012/4/20,41.1,42.15,40.4,41,-0.9,-2.148,,,,,,566,,4772,,,89,,,-7116,-609,20834,,,1605,,,14,,,22453,,,0
2012/4/23,41,41.75,39.4,39.6,-1.4,-3.4146,,,,,,761,,4753,,,89,,,-7592,-476,20906,,,1605,,,0,,,22511,,,0
2012/4/24,38.8,39.6,38.4,39.5,-0.1,-0.2525,41.04,,,,,1149,659,4865,4803.8,,87,88.6,,-7660,-68,20990,20861,,1606,1573,,0,3,,22596,22437,,0
2012/4/25,39.8,40.85,39.7,40.55,1.05,2.6582,40.51,,,,,449,707,4789,4802.6,,98,90.2,,-7080,580,21032,20916,,1606,1590,,0,3,,22638,22509,,0
2012/4/26,41,41.05,40,40,-0.55,-1.3564,40.13,,,,,332,651,4739,4783.6,,92,91,,-7348,-268,21026,20958,,1606,1606,,15,6,,22647,22569,,0
2012/4/27,40.8,40.85,39.7,39.7,-0.3,-0.75,39.87,,,,,293,596,4719,4773,,93,91.8,,-7734,-386,20996,20990,,1606,1606,,0,3,,22602,22599,,0
2012/4/30,39.7,40.5,39.7,40.05,0.35,0.8816,39.96,,,,,144,473,4742,4770.8,,100,94,,-7621,113,20957,21000,,1606,1606,,0,3,,22563,22610,,0
2012/5/2,39.05,41.95,39.05,41.9,1.85,4.6192,40.44,40.74,,,,972,438,4768,4751.4,4777.6,43,85.2,86.9,-6834,787,21077,21018,20939,1643,1614,1594,0,3,3,22720,22634,22536,0
2012/5/3,41.9,41.9,41,41,-0.9,-2.148,40.53,40.52,,,,292,406,4661,4725.8,4764.2,42,74,82.1,-7069,-235,21077,21027,20971,1643,1621,1605,10,5,4,22730,22653,22581,0
2012/5/4,41,42,40.4,41.8,0.8,1.9512,40.89,40.51,,,,323,404,4690,4716,4749.8,32,62,76.5,-6663,406,21101,21042,21000,1643,1628,1617,9,4,5,22753,22674,22622,0
2012/5/7,41.5,41.5,40.5,41,-0.8,-1.9139,41.15,40.51,,,,213,388,4648,4701.8,4737.4,30,49.4,70.6,-7260,-597,21070,21056,21023,1687,1645,1625,0,4,3,22757,22705,22652,0
2012/5/8,41.1,41.5,40.85,41,0,0,41.34,40.65,,,,114,382,4628,4679,4724.9,30,35.4,64.7,-7149,111,21070,21079,21040,1687,1661,1634,0,4,3,22757,22744,22677,0
2012/5/9,41.2,41.4,40.55,40.75,-0.25,-0.6098,41.11,40.775,,,,116,211,4626,4650.6,4701,31,33,59.1,-7636,-487,21040,21072,21045,1687,1670,1642,0,4,3,22727,22745,22690,0
2012/5/10,40.7,41.2,40.7,40.9,0.15,0.3681,41.09,40.81,,,,88,170,4617,4641.8,4683.8,34,31.4,52.7,-7846,-210,21149,21086,21056,1687,1678,1650,8,3,4,22844,22768,22710,0
2012/5/11,40.5,40.9,40.2,40.55,-0.35,-0.8557,40.84,40.865,,,,248,155,4549,4613.6,4664.8,33,31.6,46.8,-8411,-565,21126,21091,21066,1687,1687,1658,5,3,3,22818,22781,22727,0
2012/5/14,40.55,40.55,39.9,40.4,-0.15,-0.3699,40.72,40.935,,,,216,156,4547,4593.4,4647.6,20,29.6,39.5,-8803,-392,21102,21097,21077,1687,1687,1666,4,3,4,22793,22788,22747,0
