日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2012/4/18,61.8,61.8,60.9,61,0,0,,,,,,432,,6960,,,0,,,-6453,-6453,91181,,,773,,,884,,,92839,,,0
2012/4/19,61,61.5,60.3,61,0,0,,,,,,480,,6902,,,0,,,-6507,-54,91421,,,773,,,886,,,93081,,,0
2012/4/20,60.5,61,59,59.1,-1.9,-3.1148,,,,,,1494,,7059,,,254,,,-7116,-609,91031,,,773,,,892,,,92696,,,0
2012/4/23,58.4,58.9,56.1,57,-2.1,-3.5533,,,,,,1772,,7141,,,489,,,-7592,-476,91222,,,773,,,819,,,92814,,,0
2012/4/24,56.5,57,54.6,55.3,-1.7,-2.9825,58.68,,,,,3621,1559,7441,7100.6,,569,262.4,,-7660,-68,90888,91149,,776,774,,206,737,,91870,92661,,0
2012/4/25,55.5,56.5,55.4,55.5,0.2,0.3617,57.58,,,,,1842,1841,7710,7250.6,,529,368.2,,-7080,580,90310,90975,,776,774,,200,601,,91286,92350,,0
2012/4/26,55.8,55.9,54,54,-1.5,-2.7027,56.18,,,,,2066,2159,7688,7407.8,,611,490.4,,-7348,-268,89717,90634,,776,775,,193,462,,90686,91871,,0
2012/4/27,54.5,55.3,53.2,53.2,-0.8,-1.4815,55,,,,,2049,2270,7666,7529.2,,836,606.8,,-7734,-386,89544,90337,,776,776,,183,320,,90504,91433,,0
2012/4/30,51.8,55,51.7,54.7,1.5,2.8195,54.54,,,,,2190,2353,7337,7568.4,,517,612.4,,-7621,113,90097,90112,,776,776,,170,191,,91043,91079,,0
2012/5/2,55.1,57.2,55.1,57.2,2.5,4.5704,54.92,56.8,,,,1733,1976,7052,7490.6,7295.6,386,575.8,419.1,-6834,787,90629,90060,90605,784,778,776,173,184,461,91586,91022,91841,0
2012/5/3,57.2,57.2,55.4,55.9,-1.3,-2.2727,55,56.29,,,,971,1801,7093,7367.2,7308.9,380,546,457.1,-7069,-235,88702,89738,90357,778,778,776,169,178,389,89650,90694,91522,0
2012/5/4,55.4,55.9,54.7,55.8,-0.1,-0.1789,55.36,55.77,,,,968,1582,7097,7249,7328.4,357,495.2,492.8,-6663,406,88597,89514,90074,776,778,777,165,172,317,89539,90465,91168,0
2012/5/7,54.7,54.7,53.7,54.3,-1.5,-2.6882,55.58,55.29,,,,1288,1430,7092,7134.2,7331.7,448,417.6,512.2,-7260,-597,88390,89283,89810,776,778,777,165,169,245,89332,90230,90832,0
2012/5/8,54.3,54.9,54,54.4,0.1,0.1842,55.52,55.03,,,,850,1162,7057,7078.2,7323.3,479,410,511.2,-7149,111,88355,88935,89523,776,779,777,165,168,179,89297,89881,90480,0
2012/5/9,54,56.3,53.8,55.3,0.9,1.6544,55.14,55.03,,,,1887,1192,7266,7121,7305.8,392,411.2,493.5,-7636,-487,87914,88392,89226,776,777,777,168,167,175,88859,89335,90179,0
2012/5/10,54.8,55.5,54.1,54.6,-0.7,-1.2658,54.88,54.94,,,,1380,1274,7201,7142.6,7254.9,390,413.2,479.6,-7846,-210,87806,88213,88976,776,777,777,168,166,172,88751,89156,89925,0
2012/5/11,54.2,54.4,52.5,52.7,-1.9,-3.4799,54.26,54.81,,,,2052,1491,7346,7192.4,7220.7,470,435.8,465.5,-8411,-565,87165,87926,88720,776,777,777,150,163,168,88091,88866,89666,0
2012/5/14,52.7,52.9,51,51.1,-1.6,-3.0361,53.62,54.6,,,,1865,1606,7553,7284.6,7209.4,603,466.8,442.2,-8803,-392,86468,87542,88413,776,777,778,149,160,164,87393,88479,89355,0
2012/5/15,50.2,50.7,49.5,50.7,-0.4,-0.7828,52.88,54.2,,,,1379,1712,7566,7386.4,7232.3,684,507.8,458.9,-8760,43,86635,87198,88066,782,778,778,149,157,162,87566,88133,89007,0
2012/5/16,50,50.5,48.8,49.1,-1.6,-3.1558,51.64,53.39,55.095,,,2222,1779,7409,7415,7268,764,582.2,496.7,-9422,-662,86424,86900,87646,712,765,771,136,150,159,87272,87815,88575,0
2012/5/17,49.4,50.3,49.3,50.3,1.2,2.444,50.78,52.83,54.56,,,1759,1855,7220,7418.8,7280.7,687,641.6,527.4,-8940,482,86103,86559,87386,712,752,764,128,142,154,86943,87454,88305,0
2012/5/18,49.4,49.9,48.95,49,-1.3,-2.5845,50.04,52.15,53.96,,,1597,1764,6946,7338.8,7265.6,676,682.8,559.3,-9717,-777,86015,86329,87128,712,739,758,127,138,151,86854,87206,88036,0
2012/5/21,49,49.75,48.05,48.05,-0.95,-1.9388,49.43,51.525,53.4075,,,1020,1595,6992,7226.6,7255.6,662,694.6,580.7,-9493,224,85773,86190,86866,712,727,752,0,108,134,86485,87025,87752,0
2012/5/22,48.45,48.95,48.35,48.8,0.75,1.5609,49.05,50.965,52.9975,,,1181,1555,7080,7129.4,7257.9,633,684.4,596.1,-8892,601,85371,85937,86568,712,713,745,123,103,130,86206,86753,87443,0
2012/5/23,48.6,48.6,47.8,48,-0.8,-1.6393,48.83,50.235,52.6325,,,875,1286,7201,7087.8,7251.4,653,662.2,622.2,-9539,-647,85045,85661,86281,710,712,739,130,102,126,85885,86475,87145,0
2012/5/24,48,48.7,47.85,48.15,0.15,0.3125,48.4,49.59,52.265,,,764,1087,7203,7084.4,7251.6,698,664.4,653,-10033,-494,85118,85464,86012,710,712,732,127,101,122,85955,86278,86866,0
2012/5/25,48.55,48.65,48,48.2,0.05,0.1038,48.24,49.14,51.975,,,637,895,7108,7116.8,7227.8,683,665.8,674.3,-10413,-380,84225,85107,85718,710,711,725,117,99,119,85053,85917,86562,0
2012/5/28,48.65,48.95,48.15,48.95,0.75,1.556,48.42,48.925,51.7625,,,454,782,7114,7141.2,7183.9,666,666.6,680.6,-10048,365,84243,84801,85495,711,711,719,116,123,115,85071,85635,86330,0
2012/5/29,49.05,50.7,49.05,50.4,1.45,2.9622,48.74,48.895,51.5475,,,1450,836,7144,7154,7141.7,415,623,653.7,-9198,850,83858,84498,85218,711,711,712,114,121,112,84683,85330,86041,0
2012/5/30,50.3,50.3,49.3,49.35,-1.05,-2.0833,49.01,48.92,51.155,,,931,847,7253,7164.4,7126.1,397,571.8,617,-9645,-447,83564,84202,84932,721,713,713,108,116,109,84393,85032,85753,0
2012/5/31,48.95,49.1,48.5,48.75,-0.6,-1.2158,49.13,48.765,50.7975,,,831,860,7294,7182.6,7133.5,425,517.2,590.8,-9528,117,83629,83904,84684,721,715,713,105,112,107,84455,84732,85505,0
2012/6/1,48.75,49.65,48.3,48.3,-0.45,-0.9231,49.15,48.695,50.4225,,,925,918,7367,7234.4,7175.6,468,474.2,570,-10205,-677,83578,83775,84441,721,717,714,103,109,104,84402,84602,85259,0
2012/6/4,46.8,47.3,45,45.05,-3.25,-6.7288,48.37,48.395,49.96,,,1511,1129,7283,7268.2,7204.7,629,466.8,566.7,-11084,-879,83473,83621,84211,723,720,715,106,107,115,84302,84448,85041,0
