日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2015/04/09,99.20,99.40,98.80,99.10,0.00,0.00,,,,,,3751,,841.0000,,,107.0000,,,-15804,-15804,1313415,,,32043,,,86084,,,1431543,,,0.000,
2015/04/10,99.40,99.50,99.00,99.50,0.40,0.4036,,,,,,5223,,832.0000,,,107.0000,,,-15863,-59,1315256,,,32043,,,86097,,,1433397,,,0.000,
2015/04/13,99.40,99.60,99.20,99.60,0.10,0.1005,,,,,,3947,,842.0000,,,105.0000,,,-15672,191,1315661,,,33901,,,86245,,,1435808,,,0.000,
2015/04/14,99.60,99.60,98.80,99.00,-0.60,-0.6024,,,,,,4818,,828.0000,,,90.0000,,,-15527,145,1314170,,,33995,,,86605,,,1434771,,,0.000,
2015/04/15,98.50,99.10,96.80,97.50,-1.50,-1.5152,98.9400,,,,,16856,6919,778.0000,824.2000,,21.0000,86.0000,,-15932,-405,1303684,1312438,,35119,33420,,86387,86284,,1425190,1432142,,0.000,
2015/04/16,97.60,98.30,97.30,98.10,0.60,0.6154,98.7400,,,,,6667,7502,803.0000,816.6000,,17.0000,68.0000,,-15801,131,1302851,1310325,,35119,34036,,86175,86302,,1424145,1430663,,0.000,
2015/04/17,97.40,98.10,97.40,97.60,-0.50,-0.5097,98.3600,,,,,4924,7442,817.0000,813.6000,,14.0000,49.4000,,-15904,-103,1301207,1307515,,35043,34636,,86160,86315,,1422411,1428465,,0.000,
2015/04/20,97.50,98.00,97.40,97.80,0.20,0.2049,98.0000,,,,,3301,7313,829.0000,811.0000,,0.0000,28.4000,,-16272,-368,1300567,1304497,,35038,34863,,86093,86284,,1421699,1425644,,0.000,
2015/04/21,97.50,98.10,97.50,98.00,0.20,0.2045,97.8000,,,,,5462,7442,845.0000,814.4000,,0.0000,10.4000,,-16784,-512,1299207,1301504,,35038,35072,,86080,86179,,1420325,1422755,,0.000,
2015/04/22,98.00,98.50,97.90,98.00,0.00,0.00,97.9000,98.4200,,,,10830,6236,840.0000,826.8000,825.5000,0.0000,6.2000,46.1000,-16621,163,1299688,1300705,1306571,34896,35027,34224,86099,86122,86203,1420683,1421853,1426998,0.000,
2015/04/23,98.20,99.20,98.20,98.80,0.80,0.8163,98.0400,98.3900,,,,8157,6534,879.0000,842.0000,829.3000,0.0000,2.8000,35.4000,-16182,439,1303482,1300831,1305578,34206,34844,34440,86080,86103,86202,1423769,1421778,1426220,0.000,
2015/04/24,99.00,99.70,98.60,99.40,0.60,0.6073,98.4000,98.3800,,,,8972,7344,817.0000,842.0000,827.8000,2.0000,0.4000,24.9000,-15985,197,1310019,1302593,1305054,34123,34660,34648,86338,86138,86226,1430481,1423392,1425929,0.000,
2015/04/27,99.40,99.40,98.90,99.30,-0.10,-0.1006,98.7000,98.3500,,,,4863,7656,847.0000,845.6000,828.3000,2.0000,0.8000,14.6000,-15717,268,1312882,1305056,1304776,34123,34477,34670,86363,86192,86238,1433369,1425726,1425685,0.000,
2015/04/28,99.30,99.40,98.70,99.30,0.00,0.00,98.9600,98.3800,,,,4826,7529,856.0000,847.8000,831.1000,2.0000,1.2000,5.8000,-15773,-56,1313970,1308009,1304756,34086,34287,34679,86724,86321,86250,1434781,1428617,1425686,0.000,
2015/04/29,99.20,99.60,98.70,99.40,0.10,0.1007,99.2400,98.5700,,,,8223,7008,840.0000,847.8000,837.3000,5.0000,2.2000,4.2000,-15858,-85,1319466,1311965,1306335,34076,34123,34575,87132,86528,86325,1440675,1432615,1427234,0.000,
2015/04/30,99.40,99.50,99.00,99.00,-0.40,-0.4024,99.2800,98.6600,,,,11170,7610,829.0000,837.8000,839.9000,5.0000,3.2000,3.0000,-15561,297,1322738,1315816,1308323,34015,34085,34465,87179,86747,86425,1443933,1436648,1429213,0.000,
2015/05/04,99.00,99.20,98.70,99.00,0.00,0.00,99.2000,98.8000,,,,3607,6537,823.0000,839.0000,840.5000,5.0000,3.8000,2.1000,-15858,-297,1323024,1318417,1310505,34008,34062,34361,87182,86916,86527,1444215,1439395,1431393,0.000,
2015/05/05,99.00,99.30,98.80,99.30,0.30,0.303,99.2000,98.9500,,,,6473,6859,820.0000,833.6000,839.6000,19.0000,7.2000,4.0000,-16116,-258,1326013,1321043,1313050,33956,34028,34253,87236,87091,86641,1447205,1442162,1433944,0.000,
2015/05/06,99.20,99.40,98.80,99.40,0.10,0.1007,99.2200,99.0900,,,,5222,6939,806.0000,823.6000,835.7000,19.0000,10.6000,5.9000,-15928,188,1328851,1324019,1316014,34036,34018,34153,87331,87212,86767,1450219,1445250,1436933,0.000,
2015/05/07,99.30,99.30,98.70,98.70,-0.70,-0.7042,99.0800,99.1600,98.7900,,,3645,6023,806.0000,816.8000,832.3000,19.0000,13.4000,7.8000,-16383,-455,1328505,1325827,1318896,33796,33962,34043,87298,87245,86886,1449599,1447034,1439825,0.000,
2015/05/08,98.90,99.10,98.50,98.90,0.20,0.2026,99.0600,99.1700,98.7800,,,5364,4862,813.0000,813.6000,825.7000,18.0000,16.0000,9.6000,-16619,-236,1328387,1326957,1321386,33796,33919,34002,87294,87268,87008,1449478,1448143,1442396,0.000,
2015/05/11,99.20,99.30,98.90,99.10,0.20,0.2022,99.0800,99.1400,98.7600,,,3990,4938,801.0000,809.2000,824.1000,19.0000,18.8000,11.3000,-17164,-545,1330869,1328526,1323471,33800,33877,33969,87367,87305,87111,1452037,1449708,1444551,0.000,
2015/05/12,99.30,99.40,99.10,99.10,0.00,0.00,99.0400,99.1200,98.7350,,,6890,5022,792.0000,803.6000,818.6000,18.0000,18.6000,12.9000,-17154,10,1333097,1329942,1325493,34030,33892,33960,87476,87353,87222,1454603,1451187,1446675,0.000,
2015/05/13,99.10,99.20,98.70,98.70,-0.40,-0.4036,98.9000,99.0600,98.7200,,,1965,4370,791.0000,800.6000,812.1000,18.0000,18.4000,14.5000,-16996,158,1333044,1330781,1327400,34030,33891,33954,87428,87373,87292,1454502,1452044,1448647,0.000,
2015/05/14,99.00,99.00,98.20,98.40,-0.30,-0.304,98.8400,98.9600,98.7650,,,5894,4820,762.0000,791.8000,804.3000,18.0000,18.2000,15.8000,-17354,-358,1330308,1331141,1328484,34036,33939,33950,87375,87388,87317,1451719,1452468,1449751,0.000,
2015/05/15,98.80,98.80,98.00,98.40,0.00,0.00,98.7400,98.9000,98.7800,,,4777,4703,761.0000,781.4000,797.5000,19.0000,18.4000,17.2000,-17634,-280,1330358,1331535,1329246,34046,33989,33954,87260,87381,87325,1451664,1452905,1450524,0.000,
2015/05/18,98.40,98.50,98.00,98.40,0.00,0.00,98.6000,98.8400,98.8200,,,4453,4795,679.0000,757.0000,783.1000,19.0000,18.4000,18.6000,-17958,-324,1329398,1331241,1329883,34046,34038,33957,87208,87350,87327,1450652,1452628,1451168,0.000,
2015/05/19,98.40,99.00,98.10,99.00,0.60,0.6098,98.5800,98.8100,98.8800,,,4760,4369,682.0000,735.0000,769.3000,19.0000,18.6000,18.6000,-17594,364,1330420,1330706,1330324,34036,34039,33965,87140,87282,87318,1451596,1452027,1451607,0.000,
2015/05/20,99.00,99.00,98.20,98.50,-0.50,-0.5051,98.5400,98.7200,98.9050,,,5707,5118,691.0000,715.0000,757.8000,19.0000,18.8000,18.6000,-17691,-97,1328711,1329839,1330310,34040,34041,33966,86999,87197,87285,1449750,1451077,1451560,0.000,
2015/05/21,98.00,98.10,97.50,97.60,-0.90,-0.9137,98.3800,98.6100,98.8850,,,7831,5505,715.0000,705.6000,748.7000,10.0000,17.2000,17.7000,-18147,-456,1323960,1328570,1329856,33837,34001,33970,85487,86819,87104,1443284,1449390,1450929,0.000,
2015/05/22,98.10,98.20,97.70,98.20,0.60,0.6148,98.3400,98.5400,98.8550,,,3614,5273,707.0000,694.8000,738.1000,11.0000,15.6000,17.0000,-18014,133,1323911,1327280,1329408,33717,33935,33962,85524,86472,86927,1443152,1447688,1450296,0.000,
2015/05/25,98.30,98.30,97.60,98.00,-0.20,-0.2037,98.2600,98.4300,98.7850,,,2793,4941,687.0000,696.4000,726.7000,11.0000,14.0000,16.2000,-18252,-238,1323446,1326090,1328666,33717,33870,33954,85520,86134,86742,1442683,1446094,1449361,0.000,
2015/05/26,98.60,98.60,97.60,97.80,-0.20,-0.2041,98.0200,98.3000,98.7100,,,3952,4779,689.0000,697.8000,716.4000,10.0000,12.2000,15.4000,-18231,21,1321193,1324245,1327475,33717,33806,33922,85523,85811,86547,1440433,1443861,1447944,0.000,
2015/05/27,97.60,97.80,97.50,97.80,0.00,0.00,97.8800,98.2100,98.6350,,,4618,4561,749.0000,709.4000,712.2000,10.0000,10.4000,14.6000,-18126,105,1320182,1322539,1326189,33717,33741,33891,85520,85515,86356,1439420,1441795,1446436,0.000,
2015/05/28,97.60,97.80,97.10,97.30,-0.50,-0.5112,97.8200,98.1000,98.5300,,,8064,4608,766.0000,719.6000,712.6000,10.0000,10.4000,13.8000,-17912,214,1316898,1321127,1324848,33716,33717,33859,85522,85522,86170,1436137,1440366,1444878,0.000,
2015/05/29,97.70,97.70,97.00,97.00,-0.30,-0.3083,97.5800,97.9600,98.4300,,,11899,6265,1006.0000,779.4000,737.1000,10.0000,10.2000,12.9000,-17980,-68,1314204,1319185,1323233,33716,33717,33826,85527,85523,85997,1433447,1438424,1443056,0.000,
2015/06/01,97.00,97.50,97.00,97.10,0.10,0.1031,97.4000,97.8300,98.3350,,,4690,6644,1014.0000,844.8000,770.6000,11.0000,10.2000,12.1000,-18139,-159,1312116,1316919,1321505,33636,33701,33785,85569,85532,85833,1431321,1436152,1441123,0.000,
2015/06/02,97.30,97.30,96.90,96.90,-0.20,-0.206,97.2200,97.6200,98.2150,,,5748,7003,1016.0000,910.2000,804.0000,13.0000,10.8000,11.5000,-18246,-107,1310551,1314791,1319518,33636,33684,33745,85568,85541,85676,1429755,1434016,1438939,0.000,
2015/06/03,96.90,97.20,96.20,96.60,-0.30,-0.3096,96.9800,97.4300,98.0750,,,6301,7340,1021.0000,964.6000,837.0000,22.0000,13.2000,11.8000,-18715,-469,1307729,1312300,1317419,33636,33668,33705,85440,85525,85520,1426805,1431493,1436644,0.000,
2015/06/04,96.50,96.60,95.50,95.80,-0.80,-0.8282,96.6800,97.2500,97.9300,,,8918,7511,1175.0000,1046.4000,883.0000,59.0000,23.0000,16.7000,-19446,-731,1303986,1309718,1315422,33697,33664,33691,85186,85458,85490,1422870,1428840,1434603,0.000,
2015/06/05,95.70,96.60,95.50,96.00,0.20,0.2088,96.4800,97.0300,97.7850,,,8306,6792,1177.0000,1080.6000,930.0000,64.0000,33.8000,22.0000,-19760,-314,1299630,1306803,1312994,33681,33658,33687,85137,85380,85451,1418449,1425841,1432132,0.000,
2015/06/08,95.90,97.70,95.60,97.70,1.70,1.7708,96.6000,97.0000,97.7150,,,8310,7516,1011.0000,1080.0000,962.4000,69.0000,45.4000,27.8000,-19939,-179,1303981,1305176,1311047,33700,33670,33685,85170,85300,85416,1422852,1424147,1430149,0.000,
2015/06/09,97.00,97.50,96.90,97.00,-0.70,-0.7165,96.6200,96.9200,97.6100,,,6028,7572,1170.0000,1110.8000,1010.5000,68.0000,56.4000,33.6000,-20717,-778,1303843,1303834,1309312,33740,33691,33688,85219,85231,85386,1422803,1422756,1428386,0.000,
2015/06/10,97.50,97.50,96.70,97.00,0.00,0.00,96.7000,96.8400,97.5250,,,5103,7333,1180.0000,1142.6000,1053.6000,74.0000,66.8000,40.0000,-20126,591,1302046,1302698,1307499,33139,33592,33630,85273,85197,85361,1420459,1421487,1426490,0.000,
2015/06/11,97.50,97.50,96.80,97.50,0.50,0.5155,97.0400,96.8600,97.4800,,,4976,6544,1146.0000,1136.8000,1091.6000,75.0000,70.0000,46.5000,-20338,-212,1302592,1302419,1306068,33180,33489,33577,85237,85207,85333,1421010,1421115,1424977,0.000,
2015/06/12,97.50,97.50,96.80,97.00,-0.50,-0.5128,97.2400,96.8600,97.4100,,,3998,5683,1166.0000,1134.6000,1107.6000,71.0000,71.4000,52.6000,-20256,82,1300123,1302517,1304660,33174,33387,33522,85278,85236,85308,1418576,1421140,1423490,0.000,
2015/06/15,97.00,97.10,96.50,96.60,-0.40,-0.4124,97.0200,96.8100,97.3200,,,2767,4574,1190.0000,1170.4000,1125.2000,71.0000,71.8000,58.6000,-20227,29,1296374,1300996,1303086,33097,33267,33469,85276,85257,85279,1414748,1419519,1421833,0.000,
2015/06/16,96.80,96.80,96.00,96.00,-0.60,-0.6211,96.8200,96.7200,97.1700,,,4443,4257,1150.0000,1166.4000,1138.6000,71.0000,72.4000,64.4000,-20681,-454,1294157,1299059,1301447,33097,33138,33415,85291,85271,85251,1412546,1417468,1420112,0.000,
2015/06/17,96.10,96.50,95.70,95.70,-0.30,-0.3125,96.5600,96.6300,97.0300,,,7866,4810,1158.0000,1162.0000,1152.3000,71.0000,71.8000,69.3000,-20691,-10,1290950,1296840,1299769,33097,33130,33361,85363,85289,85243,1409411,1415259,1418373,0.000,
