日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2012/4/25,88,89.3,88,88.6,0,0,,,,,,2660,,10019,,,1136,,,-7080,-7080,85370,,,33757,,,3822,,,122950,,,0
2012/4/26,90,93.2,89.2,90,1.4,1.5801,,,,,,6398,,11184,,,1565,,,-7348,-268,83715,,,34487,,,3752,,,121955,,,0
2012/4/27,90.9,93.9,90.8,91.3,1.3,1.4444,,,,,,8165,,10949,,,2629,,,-7734,-386,83010,,,35085,,,3639,,,121735,,,0
2012/4/30,90.8,91.9,90,91.8,0.5,0.5476,,,,,,1726,,10912,,,2521,,,-7621,113,83036,,,35198,,,3654,,,121889,,,0
2012/5/2,92.7,97,92.3,96.5,4.7,5.1198,91.64,,,,,6227,5035,10483,10709.4,,2164,2003,,-6834,787,83976,83822,,35157,34737,,3931,3760,,123065,122319,,0
2012/5/3,96.5,96.6,94.2,94.3,-2.2,-2.2798,92.78,,,,,2786,5060,10336,10772.8,,1963,2168.4,,-7069,-235,83574,83463,,35373,35061,,3903,3776,,122851,122300,,0
2012/5/4,95.4,95.4,93.7,94.5,0.2,0.2121,93.68,,,,,3519,4484,10420,10620,,1983,2252,,-6663,406,84144,83549,,35156,35194,,3771,3780,,123072,122523,,0
2012/5/7,92.9,93.2,92.1,92.7,-1.8,-1.9048,93.96,,,,,1734,3198,10483,10526.8,,1954,2117,,-7260,-597,84015,83750,,35010,35179,,3713,3795,,122739,122724,,0
2012/5/8,93.1,93.6,92.2,92.8,0.1,0.1079,94.16,,,,,1294,3112,10602,10464.8,,1893,1991.4,,-7149,111,83886,83920,,34862,35112,,3556,3775,,122305,122807,,0
2012/5/9,92.3,94.4,91.5,93.5,0.7,0.7543,93.56,92.6,,,,1803,2227,10333,10434.8,10572.1,1894,1937.4,1970.2,-7636,-487,84007,83926,83874,35084,35098,34917,3647,3718,3739,122739,122742,122531,0
2012/5/10,93.5,95.3,92.2,92.2,-1.3,-1.3904,93.14,92.96,,,,2951,2260,10381,10443.8,10608.3,1802,1905.2,2036.8,-7846,-210,83395,83890,83677,35664,35156,35108,3665,3671,3723,122725,122716,122508,0
2012/5/11,91.6,92,89.5,90,-2.2,-2.3861,92.24,92.96,,,,2912,2138,10487,10457.2,10538.6,1655,1839.6,2045.8,-8411,-565,82913,83644,83596,35260,35176,35185,3628,3642,3711,121802,122462,122493,0
2012/5/14,90,90.8,88.8,90.8,0.8,0.8889,91.86,92.91,,,,2003,2192,10325,10425.6,10476.2,1479,1744.6,1930.8,-8803,-392,82613,83364,83557,34859,35146,35163,3614,3622,3708,121087,122132,122428,0
2012/5/15,89,90.9,89,90.9,0.1,0.1101,91.48,92.82,,,,1928,2319,10390,10383.2,10424,1230,1612,1801.7,-8760,43,82054,82997,83458,35127,35199,35156,3640,3639,3707,120822,121835,122321,0
2012/5/16,90,92.5,89.4,89.4,-1.5,-1.6502,90.66,92.11,,,,4335,2825,10863,10489.2,10462,1571,1547.4,1742.4,-9422,-662,82148,82625,83276,35622,35307,35202,3637,3637,3678,121408,121569,122155,0
2012/5/17,90,93.6,89.9,93.6,4.2,4.698,90.94,92.04,,,,3506,2936,10540,10521,10482.4,1555,1498,1701.6,-8940,482,82344,82415,83153,36284,35431,35293,3702,3644,3657,122331,121490,122103,0
