日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2012/10/18,27.5,29.2,26.1,28,0,0,,,,,,8927,,0,,,0,,,-9191,-9191,65167,,,0,,,83,,,65250,,,0
2012/10/19,27.7,28.5,27,27.45,-0.55,-1.9643,,,,,,3048,,0,,,0,,,-9496,-305,65330,,,0,,,83,,,65413,,,0
2012/10/22,27.05,28.15,27,27.9,0.45,1.6393,,,,,,1425,,0,,,0,,,-9854,-358,65313,,,0,,,83,,,65396,,,0
2012/10/23,27.9,28,26.7,26.8,-1.1,-3.9427,,,,,,1541,,0,,,0,,,-10007,-153,65322,,,0,,,83,,,65405,,,0
2012/10/24,26.8,27,26.5,26.7,-0.1,-0.3731,27.37,,,,,962,3180,0,0,,0,0,,-10319,-312,65242,65275,,0,0,,83,83,,65325,65358,,0
2012/10/25,26.7,27.4,26.7,26.7,0,0,27.11,,,,,1352,1665,0,0,,0,0,,-10818,-499,64892,65220,,0,0,,83,83,,64975,65303,,0
2012/10/26,26.7,26.7,25.3,25.35,-1.35,-5.0562,26.69,,,,,1469,1349,0,0,,0,0,,-11644,-826,65282,65211,,0,0,,83,83,,65365,65294,,0
2012/10/29,25.6,25.95,23.6,24.1,-1.25,-4.931,25.93,,,,,630,1190,0,0,,0,0,,-12229,-585,65280,65204,,0,0,,83,83,,65363,65287,,0
2012/10/30,24.5,24.85,24.4,24.65,0.55,2.2822,25.5,,,,,438,970,0,0,,0,0,,-11637,592,65141,65168,,0,0,,83,83,,65224,65251,,0
2012/10/31,24.85,24.9,24.65,24.9,0.25,1.0142,25.14,26.255,,,,323,842,0,0,0,0,0,0,-11784,-147,65072,65134,65205,0,0,0,83,83,83,65155,65217,65288,0
2012/11/1,24.9,24.9,24.3,24.75,-0.15,-0.6024,24.75,25.93,,,,173,606,0,0,0,0,0,0,-11548,236,65034,65162,65191,0,0,0,83,83,83,65117,65245,65274,0
2012/11/2,24.9,24.9,24,24.1,-0.65,-2.6263,24.5,25.595,,,,484,409,0,0,0,0,0,0,-11384,164,64941,65094,65152,0,0,0,83,83,83,65024,65177,65235,0
2012/11/5,24.2,24.45,24.2,24.4,0.3,1.2448,24.56,25.245,,,,184,320,0,0,0,0,0,0,-11754,-370,62014,64441,64823,0,0,0,83,83,83,62097,64524,64906,0
2012/11/6,24.6,24.8,24.5,24.7,0.3,1.2295,24.57,25.035,,,,317,296,0,0,0,0,0,0,-11342,412,62039,63821,64494,0,0,0,83,83,83,62122,63904,64577,0
2012/11/7,25,25.7,25,25.55,0.85,3.4413,24.7,24.92,,,,507,333,0,0,0,0,0,0,-10897,445,62079,63222,64178,0,0,0,83,83,83,62162,63305,64261,0
2012/11/8,25.3,25.6,25.1,25.4,-0.15,-0.5871,24.83,24.79,,,,251,348,0,0,0,0,0,0,-11295,-398,62162,62648,63905,0,0,0,83,83,83,62245,62731,63988,0
2012/11/9,25.3,25.8,25.3,25.6,0.2,0.7874,25.13,24.815,,,,242,300,0,0,0,0,0,0,-10754,541,62157,62091,63592,0,0,0,83,83,83,62240,62174,63675,0
2012/11/12,25.6,25.75,25.6,25.7,0.1,0.3906,25.39,24.975,,,,234,310,0,0,0,0,0,0,-10940,-186,62177,62123,63282,0,0,0,83,83,83,62260,62206,63365,0
2012/11/13,25.5,25.8,25.3,25.6,-0.1,-0.3891,25.57,25.07,,,,453,337,0,0,0,0,0,0,-11583,-643,62385,62193,63007,0,0,0,83,83,83,62468,62276,63090,0
2012/11/14,25.6,26.5,25.6,26.15,0.55,2.1484,25.69,25.195,25.725,,,311,298,0,0,0,0,0,0,-11428,155,62394,62256,62739,0,0,0,83,83,83,62477,62339,62822,0
2012/11/15,26,26.3,25.8,26,-0.15,-0.5736,25.81,25.32,25.625,,,170,282,0,0,0,0,0,0,-11580,-152,62412,62306,62477,0,0,0,83,83,83,62495,62389,62560,0
2012/11/16,26.2,26.5,25.55,25.65,-0.35,-1.3462,25.82,25.475,25.535,,,190,271,0,0,0,0,0,0,-11852,-272,62422,62359,62225,0,0,0,83,83,83,62505,62442,62308,0
2012/11/19,25.65,25.65,25.05,25.5,-0.15,-0.5848,25.78,25.585,25.415,,,315,287,0,0,0,0,0,0,-12171,-319,62432,62410,62266,0,0,0,83,83,83,62515,62493,62349,0
2012/11/20,25.5,25.55,25.1,25.45,-0.05,-0.1961,25.75,25.66,25.3475,,,192,235,0,0,0,0,0,0,-12225,-54,62452,62423,62308,0,0,0,83,83,83,62535,62506,62391,0
2012/11/21,25.4,25.65,25.1,25.4,-0.05,-0.1965,25.6,25.645,25.2825,,,210,215,0,0,0,0,0,0,-12764,-539,62452,62435,62345,0,0,0,83,83,83,62535,62518,62428,0
2012/11/22,25.5,25.5,25,25.25,-0.15,-0.5906,25.45,25.63,25.21,,,110,203,0,0,0,0,0,0,-12601,163,62454,62443,62374,0,0,0,83,83,83,62537,62526,62457,0
2012/11/23,25.3,25.8,25.3,25.7,0.45,1.7822,25.46,25.64,25.2275,,,175,200,0,0,0,0,0,0,-11826,775,62454,62449,62404,0,0,0,83,83,83,62537,62532,62487,0
2012/11/26,26,26,25.4,25.6,-0.1,-0.3891,25.48,25.63,25.3025,,,107,158,0,0,0,0,0,0,-11235,591,62454,62454,62432,0,0,0,83,83,83,62537,62537,62515,0
2012/11/27,25.8,25.8,25.4,25.6,0,0,25.51,25.63,25.35,,,65,133,0,0,0,0,0,0,-11161,74,62454,62454,62439,0,0,0,83,83,83,62537,62537,62522,0
2012/11/28,25.6,25.9,25.3,25.85,0.25,0.9766,25.6,25.6,25.3975,,,199,131,0,0,0,0,0,0,-11108,53,62504,62465,62450,0,0,0,83,83,83,62587,62548,62533,0
2012/11/29,26,26,25.75,25.95,0.1,0.3868,25.74,25.595,25.4575,,,166,142,0,0,0,0,0,0,-10655,453,62554,62485,62464,0,0,0,83,83,83,62637,62568,62547,0
2012/11/30,26.2,26.9,26.2,26.3,0.35,1.3487,25.86,25.66,25.5675,,,416,190,0,0,0,0,0,0,-10304,351,62528,62499,62474,0,0,0,83,83,83,62611,62582,62557,0
2012/12/3,26.3,26.9,26.3,26.5,0.2,0.7605,26.04,25.76,25.6725,,,456,260,0,0,0,0,0,0,-9987,317,62464,62501,62478,4,1,0,4,67,75,62472,62569,62553,0
2012/12/4,26.5,27.15,26.5,27.1,0.6,2.2642,26.34,25.925,25.7925,,,406,328,0,0,0,0,0,0,-9697,290,62464,62503,62479,129,27,13,6,52,67,62599,62582,62559,0
2012/12/5,27.1,27.5,27,27.3,0.2,0.738,26.63,26.115,25.88,,,376,364,0,0,0,0,0,0,-9378,319,62468,62496,62480,215,70,35,9,37,60,62692,62603,62575,0
2012/12/6,27.1,28.05,27.1,27.9,0.6,2.1978,27.02,26.38,26.005,,,631,457,0,0,0,0,0,0,-9547,-169,62527,62491,62488,299,129,65,9,22,53,62835,62642,62605,0
2012/12/7,27.85,27.9,27.5,27.65,-0.25,-0.8961,27.29,26.575,26.1075,,,245,422,0,0,0,0,0,0,-9711,-164,62532,62492,62495,386,207,103,9,7,45,62927,62706,62644,0
2012/12/10,27.5,27.85,27.35,27.4,-0.25,-0.9042,27.47,26.755,26.1925,,,304,392,0,0,0,0,0,0,-10067,-356,62532,62505,62503,527,311,156,9,8,38,63068,62825,62697,0
2012/12/11,27.4,27.4,26.8,26.85,-0.55,-2.0073,27.42,26.88,26.255,,,222,355,0,0,0,0,0,0,-10360,-293,62535,62519,62511,527,391,209,9,9,30,63071,62919,62750,0
2012/12/12,26.95,27.15,26.6,26.9,0.05,0.1862,27.34,26.985,26.2925,,,342,348,0,0,0,0,0,0,-9873,487,62545,62535,62515,639,476,273,9,9,23,63193,63019,62811,0
2012/12/13,27,27,26.7,26.85,-0.05,-0.1859,27.13,27.075,26.335,,,157,254,0,0,0,0,0,0,-9377,496,62549,62539,62515,652,546,338,9,9,16,63210,63094,62868,0
2012/12/14,26.95,26.95,26.65,26.85,0,0,26.97,27.13,26.395,,,138,232,0,0,0,0,0,0,-9559,-182,62563,62545,62518,652,599,403,9,9,8,63224,63154,62930,0
2012/12/17,26.5,27.2,26.5,27.05,0.2,0.7449,26.9,27.185,26.4725,,,153,202,0,0,0,0,0,0,-9738,-179,62563,62552,62528,652,624,468,9,9,9,63224,63185,63005,0
2012/12/18,27,27.3,26.7,27.1,0.05,0.1848,26.95,27.185,26.555,,,100,178,0,0,0,0,0,0,-9571,167,62573,62559,62539,678,655,523,9,9,9,63260,63223,63071,0
2012/12/19,27,27.15,26.9,27.1,0,0,26.99,27.165,26.64,,,124,134,0,0,0,0,0,0,-9416,155,62574,62565,62550,678,662,569,9,9,9,63261,63236,63128,0
2012/12/20,27.1,27.45,26.85,26.9,-0.2,-0.738,27,27.065,26.7225,,,71,117,0,0,0,0,0,0,-9722,-306,62570,62569,62554,678,668,607,9,9,9,63257,63246,63170,0
2012/12/21,27,27,26.75,26.9,0,0,27.01,26.99,26.7825,,,44,98,0,0,0,0,0,0,-10154,-432,62570,62571,62558,678,673,636,9,9,9,63257,63252,63203,0
2012/12/22,27.2,27.2,26.75,26.95,0.05,0.1859,26.99,26.945,26.85,,,42,76,0,0,0,0,0,0,-9869,285,62570,62572,62562,0,542,583,9,9,9,62579,63123,63154,0
2012/12/24,26.95,26.95,26.75,26.75,-0.2,-0.7421,26.92,26.935,26.9075,,,80,72,0,0,0,0,0,0,-9760,109,62570,62571,62565,0,407,531,9,9,9,62579,62987,63105,0
2012/12/25,26.75,26.85,26.7,26.75,0,0,26.85,26.92,26.9525,,,110,69,0,0,0,0,0,0,-9149,611,62524,62561,62563,678,407,535,9,9,9,63211,62977,63107,0
2012/12/26,26.85,26.9,26.6,26.75,0,0,26.82,26.91,26.9925,,,109,77,0,0,0,0,0,0,-9047,102,62505,62548,62559,678,407,537,9,9,9,63192,62964,63105,0
2012/12/27,26.9,27.4,26.9,26.9,0.15,0.5607,26.82,26.915,27.0225,,,265,121,0,0,0,0,0,0,-9117,-70,62383,62511,62541,678,407,540,9,9,9,63070,62927,63090,0
2012/12/28,27.15,27.2,26.9,27,0.1,0.3717,26.83,26.91,27.0475,,,64,125,0,0,0,0,0,0,-8874,243,62367,62470,62521,678,542,542,9,9,9,63054,63022,63073,0
