日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2014/6/26,17.95,18.5,17.65,18.45,0,0,,,,,,2153,,7,,,0,,,-9884,-9884,223,,,0,,,111,,,334,,,0
2014/6/27,18.75,18.95,17.95,18.05,-0.4,-2.168,,,,,,2334,,5,,,0,,,-9930,-46,63,,,0,,,111,,,174,,,0
2014/6/30,17.9,18,17.7,17.7,-0.35,-1.9391,,,,,,1116,,5,,,0,,,-9661,269,67,,,0,,,111,,,178,,,0
2014/7/1,17.7,18,17.3,17.35,-0.35,-1.9774,,,,,,1390,,5,,,0,,,-9539,122,96,,,0,,,111,,,207,,,0
2014/7/2,17.35,17.5,16.5,16.8,-0.55,-3.17,17.67,,,,,1490,1696,5,5.4,,0,0,,-9797,-258,76,105,,0,0,,111,111,,187,216,,0
2014/7/3,16.8,16.8,16.1,16.25,-0.55,-3.2738,17.23,,,,,1827,1631,5,5,,0,0,,-9522,275,193,99,,0,0,,111,111,,304,210,,0
2014/7/4,16.35,16.9,16.35,16.7,0.45,2.7692,16.96,,,,,1015,1367,5,5,,0,0,,-9534,-12,185,123,,0,0,,111,111,,296,234,,0
2014/7/7,16.6,16.7,15.9,16,-0.7,-4.1916,16.62,,,,,1171,1378,5,5,,0,0,,-9673,-139,221,154,,0,0,,111,111,,332,265,,0
2014/7/8,16,16,15.25,15.45,-0.55,-3.4375,16.24,,,,,1259,1352,5,5,,0,0,,-9652,21,394,214,,0,0,,111,111,,505,325,,0
2014/7/9,15.2,15.95,15.15,15.6,0.15,0.9709,16,16.835,,,,955,1245,5,5,5.2,0,0,0,-9707,-55,395,278,191,0,0,0,111,111,111,506,389,302,0
2014/7/10,16,16.65,15.8,16.65,1.05,6.7308,16.08,16.655,,,,1736,1227,5,5,5,0,0,0,-9672,35,339,307,203,0,0,0,111,111,111,450,418,314,0
