日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2015/04/09,72.00,72.00,71.00,71.60,0.00,0.00,,,,,,4276,,2220.0000,,,0.0000,,,-15804,-15804,734123,,,18370,,,11523,,,764017,,,0.000,
2015/04/10,71.60,72.70,71.60,72.60,1.00,1.3966,,,,,,4151,,1962.0000,,,0.0000,,,-15863,-59,735483,,,18470,,,11599,,,765553,,,0.000,
2015/04/13,72.60,73.30,72.10,73.10,0.50,0.6887,,,,,,3047,,1799.0000,,,0.0000,,,-15672,191,735714,,,19020,,,11887,,,766622,,,0.000,
2015/04/14,72.60,73.20,72.10,72.30,-0.80,-1.0944,,,,,,2332,,1840.0000,,,0.0000,,,-15527,145,734606,,,19019,,,11877,,,765503,,,0.000,
2015/04/15,72.30,72.80,70.90,71.60,-0.70,-0.9682,72.2400,,,,,5231,3807,1920.0000,1948.2000,,13.0000,2.6000,,-15932,-405,732756,734537,,19018,18780,,11845,11747,,763620,765064,,0.000,
2015/04/16,72.10,74.20,71.60,74.10,2.50,3.4916,72.7400,,,,,6791,4310,1837.0000,1871.6000,,34.0000,9.4000,,-15801,131,734023,734517,,19090,18924,,11894,11821,,765008,765262,,0.000,
2015/04/17,74.00,75.00,73.50,74.40,0.30,0.4049,73.1000,,,,,5273,4534,1606.0000,1800.4000,,51.0000,19.6000,,-15904,-103,734728,734366,,19126,19055,,11882,11878,,765737,765299,,0.000,
2015/04/20,74.00,75.50,73.80,75.00,0.60,0.8065,73.4800,,,,,4174,4760,1533.0000,1747.2000,,56.0000,30.8000,,-16272,-368,735619,734347,,19297,19111,,11956,11891,,766873,765349,,0.000,
2015/04/21,75.00,75.20,74.00,75.10,0.10,0.1333,74.0400,,,,,4240,5141,1376.0000,1654.4000,,54.0000,41.6000,,-16784,-512,736912,734808,,19383,19184,,12075,11931,,768371,765922,,0.000,
2015/04/22,75.10,76.60,74.70,76.60,1.50,1.9973,75.0400,73.6400,,,,8723,5840,1303.0000,1531.0000,1739.6000,67.0000,52.4000,27.5000,-16621,163,740533,736363,735450,19857,19351,19066,11952,11952,11850,772343,767667,766365,0.000,
2015/04/23,76.80,79.10,76.50,78.60,2.00,2.611,75.9400,74.3400,,,,10443,6570,1141.0000,1391.8000,1631.7000,98.0000,65.2000,37.3000,-16182,439,743179,738195,736356,20166,19567,19245,12335,12041,11931,775682,769802,767532,0.000,
2015/04/24,78.60,80.00,78.50,79.60,1.00,1.2723,76.9800,75.0400,,,,9318,7379,1162.0000,1303.0000,1551.7000,114.0000,77.8000,48.7000,-15985,197,747239,740697,737531,20354,19812,19434,12348,12134,12006,779943,772643,768971,0.000,
2015/04/27,79.60,82.20,78.90,81.40,1.80,2.2613,78.2600,75.8700,,,,8371,8219,965.0000,1189.4000,1468.3000,132.0000,93.0000,61.9000,-15717,268,750393,743652,738999,20400,20033,19572,11964,12135,12013,782758,775820,770584,0.000,
2015/04/28,81.40,81.60,80.40,81.50,0.10,0.1229,79.5400,76.7900,,,,4183,8207,1026.0000,1119.4000,1386.9000,129.0000,108.0000,74.8000,-15773,-56,752692,746808,740808,20398,20236,19710,12050,12130,12031,785141,779174,772548,0.000,
