1021128,15.0,15.0,15.0,15.0,3.0,210.0,0.0,186.0,0.0,0.0,187.0
1021129,15.0,15.0,14.85,14.9,12.0,208.0,0.0,186.0,0.0,0.0,187.0
1021202,15.1,15.5,15.1,15.5,82.0,212.0,0.0,186.0,0.0,0.0,187.0
1021203,15.6,16.55,15.3,16.55,530.0,325.0,0.0,186.0,0.0,0.0,187.0
1021204,17.7,17.7,17.7,17.7,483.0,500.0,0.0,186.0,0.0,0.0,187.0
1021205,18.9,18.9,18.9,18.9,353.0,442.0,0.0,186.0,0.0,0.0,187.0
1021206,20.2,20.2,19.3,20.1,2385.0,890.0,6.0,186.0,0.0,0.0,187.0
1021209,20.0,20.0,18.7,18.7,929.0,851.0,0.0,186.0,0.0,0.0,187.0
1021210,18.45,18.45,17.55,17.8,565.0,919.0,0.0,186.0,0.0,0.0,187.0
1021211,17.7,19.0,17.7,18.3,1450.0,894.0,2.0,186.0,0.0,0.0,187.0
1021212,17.8,19.55,17.8,19.3,1574.0,1006.0,3.0,186.0,0.0,0.0,187.0
1021213,19.1,20.0,18.5,18.5,923.0,952.0,1.0,186.0,0.0,0.0,187.0
1021216,18.5,19.75,18.2,18.9,827.0,1033.0,3.0,186.0,0.0,0.0,187.0
1021217,18.75,19.25,18.4,18.9,226.0,1026.0,1.0,186.0,0.0,0.0,187.0
1021218,18.9,19.15,18.3,18.55,306.0,998.0,1.0,186.0,0.0,0.0,187.0
1021219,18.7,19.8,18.7,19.1,900.0,1030.0,1.0,186.0,0.0,0.0,187.0
1021220,19.3,19.5,18.5,18.75,276.0,948.0,1.0,186.0,0.0,0.0,187.0
1021223,18.75,19.2,18.15,18.75,277.0,994.0,3.0,186.0,0.0,0.0,187.0
1021224,18.75,18.85,18.3,18.7,155.0,963.0,13.0,186.0,0.0,0.0,187.0
1021225,18.7,19.7,18.7,18.7,611.0,1026.0,1.0,186.0,0.0,0.0,187.0
1021226,18.7,19.3,18.6,18.7,204.0,992.0,1.0,186.0,0.0,0.0,187.0
1021227,18.8,20.0,18.65,19.2,1305.0,1159.0,1.0,186.0,0.0,0.0,187.0
1021230,19.2,19.65,19.0,19.15,276.0,1129.0,1.0,186.0,0.0,0.0,187.0
1021231,19.2,19.5,18.85,19.15,260.0,1105.0,1.0,186.0,0.0,0.0,187.0
1030102,18.9,19.45,18.9,19.15,225.0,1081.0,1.0,186.0,0.0,0.0,187.0
1030103,19.15,19.25,18.8,19.0,204.0,1048.0,1.0,186.0,0.0,0.0,187.0
1030106,18.9,19.15,18.4,18.8,150.0,1072.0,1.0,186.0,0.0,0.0,187.0
1030107,18.8,19.0,18.3,18.3,283.0,976.0,1.0,186.0,0.0,0.0,187.0
1030108,18.6,18.6,18.1,18.2,224.0,916.0,1.0,186.0,0.0,0.0,187.0
1030109,18.25,18.35,17.6,17.85,202.0,902.0,0.0,186.0,0.0,0.0,187.0
1030110,17.85,18.15,17.1,17.2,167.0,812.0,0.0,186.0,0.0,0.0,187.0
1030113,17.5,17.5,17.2,17.35,92.0,777.0,0.0,203.0,0.0,0.0,204.0
1030114,17.5,17.5,17.3,17.4,41.0,758.0,0.0,206.0,0.0,0.0,207.0
1030115,17.6,17.6,17.5,17.55,32.0,756.0,0.0,208.0,0.0,0.0,209.0
1030116,17.7,17.7,17.05,17.45,96.0,757.0,0.0,214.0,0.0,0.0,215.0
1030117,17.45,17.45,17.05,17.05,87.0,714.0,0.0,215.0,0.0,0.0,216.0
1030120,17.05,17.35,17.05,17.15,36.0,717.0,0.0,219.0,0.0,0.0,220.0
1030121,17.25,17.25,17.05,17.05,22.0,708.0,0.0,219.0,0.0,0.0,220.0
1030122,17.1,17.2,17.1,17.15,26.0,706.0,0.0,219.0,0.0,0.0,220.0
1030123,17.15,17.15,16.85,16.85,42.0,710.0,0.0,219.0,0.0,0.0,220.0
1030124,16.85,16.85,16.7,16.75,55.0,717.0,0.0,219.0,0.0,0.0,220.0
1030127,16.75,16.75,16.25,16.3,55.0,693.0,0.0,218.0,0.0,0.0,219.0
1030205,16.5,17.4,16.2,16.8,83.0,697.0,0.0,216.0,0.0,0.0,217.0
1030206,17.0,17.0,16.8,16.95,43.0,697.0,0.0,216.0,0.0,0.0,217.0
1030207,17.1,17.35,17.05,17.2,41.0,700.0,0.0,216.0,0.0,0.0,217.0
1030210,17.0,17.6,17.0,17.55,136.0,690.0,0.0,215.0,0.0,0.0,216.0
1030211,17.25,17.6,17.1,17.1,73.0,691.0,0.0,215.0,0.0,0.0,216.0
1030212,17.35,17.4,17.05,17.1,99.0,654.0,0.0,215.0,0.0,0.0,216.0
1030213,17.35,17.35,17.05,17.1,15.0,650.0,0.0,215.0,0.0,0.0,216.0
1030214,17.35,17.35,17.1,17.1,14.0,648.0,0.0,215.0,0.0,0.0,216.0
1030217,17.1,17.3,17.1,17.2,11.0,648.0,1.0,215.0,0.0,0.0,216.0
1030218,17.3,17.75,17.0,17.5,194.0,646.0,2.0,215.0,0.0,0.0,216.0
1030219,17.5,17.5,17.1,17.1,98.0,615.0,2.0,215.0,0.0,0.0,216.0
1030220,17.3,17.45,17.2,17.35,20.0,617.0,0.0,215.0,0.0,0.0,216.0
1030221,17.45,18.4,17.45,17.6,228.0,650.0,0.0,215.0,0.0,0.0,216.0
1030224,17.7,17.75,17.4,17.5,94.0,628.0,0.0,215.0,0.0,0.0,216.0
1030225,17.5,17.5,17.2,17.25,90.0,664.0,0.0,215.0,0.0,0.0,216.0
1030226,17.3,17.3,17.0,17.05,179.0,681.0,0.0,215.0,0.0,0.0,216.0
1030227,17.05,17.2,16.9,17.2,78.0,670.0,10.0,215.0,0.0,0.0,216.0
1030303,17.2,17.2,17.0,17.0,35.0,674.0,10.0,215.0,0.0,0.0,216.0
1030304,17.0,17.05,16.5,16.9,95.0,689.0,15.0,215.0,0.0,0.0,216.0
1030305,17.0,17.2,16.9,17.2,72.0,707.0,15.0,216.0,0.0,0.0,217.0
1030306,17.2,17.4,17.15,17.15,69.0,749.0,15.0,217.0,0.0,0.0,218.0
1030307,17.4,18.3,17.15,17.55,432.0,787.0,0.0,215.0,0.0,0.0,216.0
1030310,17.65,18.35,17.65,18.0,318.0,734.0,0.0,211.0,0.0,0.0,212.0
1030311,18.0,18.45,17.65,17.65,186.0,726.0,0.0,209.0,0.0,0.0,210.0
1030312,17.7,17.9,17.65,17.7,20.0,721.0,0.0,208.0,0.0,0.0,209.0
1030313,17.7,17.8,17.35,17.55,54.0,728.0,0.0,209.0,0.0,0.0,210.0
1030314,17.45,17.7,17.2,17.25,79.0,698.0,0.0,209.0,0.0,0.0,210.0
1030317,17.25,18.45,17.25,18.1,327.0,750.0,0.0,203.0,0.0,0.0,204.0
1030318,17.6,18.75,17.6,18.25,233.0,803.0,0.0,200.0,0.0,0.0,201.0
1030319,18.05,18.35,17.6,18.25,145.0,726.0,0.0,198.0,0.0,0.0,199.0
1030320,18.2,18.8,17.85,17.85,359.0,719.0,0.0,193.0,0.0,0.0,194.0
1030321,17.5,17.9,17.05,17.2,137.0,663.0,0.0,194.0,0.0,0.0,195.0
1030324,17.3,17.45,17.0,17.3,54.0,650.0,0.0,191.0,0.0,0.0,192.0
1030325,17.3,17.75,17.0,17.75,142.0,586.0,0.0,194.0,0.0,0.0,195.0
1030326,17.5,17.85,17.3,17.75,60.0,589.0,0.0,193.0,0.0,0.0,194.0
1030327,17.7,17.8,17.5,17.7,39.0,601.0,0.0,193.0,0.0,0.0,194.0
