日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2015/03/26,27.10,27.90,27.10,27.65,0.00,0.00,,,,,,5141,,97068.0000,,,2201.0000,,,-15528,-15528,49768,,,913,,,1572,,,52255,,,0.000,
2015/03/27,27.90,28.45,27.90,28.20,0.55,1.9892,,,,,,11423,,96253.0000,,,2216.0000,,,-15660,-132,46927,,,913,,,1733,,,49575,,,0.000,
2015/03/30,28.40,28.50,27.50,27.75,-0.45,-1.5957,,,,,,6757,,94979.0000,,,2161.0000,,,-15936,-276,48749,,,913,,,1688,,,51352,,,0.000,
2015/03/31,28.10,28.20,27.70,27.70,-0.05,-0.1802,,,,,,3594,,94737.0000,,,2179.0000,,,-15767,169,47383,,,913,,,1600,,,49898,,,0.000,
2015/04/01,27.70,28.50,27.55,28.10,0.40,1.444,27.8800,,,,,13294,8041,94440.0000,95495.4000,,1581.0000,2067.6000,,-16092,-325,49490,48464,,911,914,,2114,1742,,52516,51120,,0.000,
2015/04/02,28.70,29.25,28.65,28.90,0.80,2.847,28.1300,,,,,21852,11384,95272.0000,95136.2000,,1702.0000,1967.8000,,-15820,272,53302,49171,,1053,941,,1945,1817,,56301,51929,,0.000,
2015/04/07,29.30,29.70,28.85,29.50,0.60,2.0761,28.3900,,,,,16595,12418,94242.0000,94734.0000,,714.0000,1667.4000,,-15585,235,54112,50607,,1053,969,,2590,1988,,57756,53565,,0.000,
2015/04/08,29.20,29.30,28.80,29.15,-0.35,-1.1864,28.6700,,,,,7945,12656,93678.0000,94473.8000,,610.0000,1357.2000,,-15683,-98,53860,51630,,1053,997,,2241,2099,,57155,54726,,0.000,
2015/04/09,29.10,29.60,28.85,28.85,-0.30,-1.0292,28.9000,,,,,7446,13426,92941.0000,94114.6000,,524.0000,1026.2000,,-15804,-121,52513,52655,,1053,1025,,2302,2239,,55869,55920,,0.000,
2015/04/10,28.90,29.10,28.45,28.65,-0.20,-0.6932,29.0100,28.4450,,,,5575,11882,92270.0000,93680.6000,94588.0000,29.0000,715.8000,1391.7000,-15863,-59,41172,50992,49728,1053,1054,984,2208,2258,2000,44435,54304,52712,0.000,
2015/04/13,28.90,29.10,28.70,28.95,0.30,1.0471,29.0200,28.5750,,,,3418,8195,92956.0000,93217.4000,94176.8000,0.0000,375.4000,1171.6000,-15672,191,39988,48329,48750,1053,1054,998,1989,2267,2042,43032,51650,51789,0.000,
2015/04/14,28.85,29.00,28.35,28.35,-0.60,-2.0725,28.7900,28.5900,,,,4133,5703,92592.0000,92887.4000,93810.7000,0.0000,232.6000,950.0000,-15527,145,38514,45210,47909,1053,1054,1011,1980,2145,2067,41549,48408,50987,0.000,
2015/04/15,28.35,28.95,28.35,28.65,0.30,1.0582,28.6900,28.6800,,,,5324,5179,92668.0000,92685.4000,93579.6000,0.0000,110.6000,733.9000,-15932,-405,39040,42246,46938,1081,1059,1028,1853,2067,2083,41976,45372,50049,0.000,
2015/04/16,29.00,29.65,28.80,29.30,0.65,2.2688,28.7800,28.8400,,,,13692,6428,93466.0000,92790.4000,93452.5000,185.0000,42.8000,534.5000,-15801,131,39744,39692,46174,1081,1065,1045,2248,2057,2148,43075,42813,49367,0.000,
2015/04/17,29.50,29.85,29.00,29.50,0.20,0.6826,28.9500,28.9800,,,,12255,7764,93471.0000,93030.6000,93355.6000,315.0000,100.0000,407.9000,-15904,-103,39400,39338,45165,1081,1070,1062,2510,2117,2188,42993,42525,48414,0.000,
2015/04/20,29.45,29.70,28.80,28.90,-0.60,-2.0339,28.9400,28.9800,,,,6893,8459,93758.0000,93191.0000,93204.2000,361.0000,172.2000,273.8000,-16272,-368,40291,39398,43864,1079,1076,1065,2204,2160,2213,43576,42634,47142,0.000,
2015/04/21,29.00,29.15,27.10,27.70,-1.20,-4.1522,28.8100,28.8000,,,,13231,10279,93381.0000,93348.8000,93118.1000,580.0000,288.2000,260.4000,-16784,-512,39912,39678,42444,1079,1081,1067,591,1882,2014,41584,42641,45525,0.000,
2015/04/22,27.75,27.90,27.20,27.50,-0.20,-0.722,28.5800,28.6350,,,,4263,10066,93305.0000,93476.2000,93080.8000,585.0000,405.2000,257.9000,-16621,163,40344,39939,41092,1079,1080,1070,352,1582,1825,41777,42601,43987,0.000,
2015/04/23,27.50,27.70,27.15,27.30,-0.20,-0.7273,28.1800,28.4800,,,,5119,8352,93182.0000,93419.4000,93104.9000,562.0000,480.6000,261.7000,-16182,439,40532,40096,39894,1079,1080,1072,223,1177,1617,41836,42353,42583,0.000,
2015/04/24,27.60,27.65,27.35,27.50,0.20,0.7326,27.7800,28.3650,28.4050,,,3399,6581,92619.0000,93249.0000,93139.8000,595.0000,536.6000,318.3000,-15985,197,41137,40444,39891,1079,1080,1075,202,715,1416,42420,42239,42382,0.000,
2015/04/27,27.60,27.70,26.80,27.70,0.20,0.7273,27.5400,28.2400,28.4075,,,6112,6424,91940.0000,92885.4000,93038.2000,600.0000,584.4000,378.3000,-15717,268,41414,40668,40033,1079,1080,1078,167,308,1234,42662,42056,42345,0.000,
2015/04/28,27.70,28.00,27.50,27.50,-0.20,-0.722,27.5000,28.1550,28.3725,,,4996,4777,92473.0000,92703.8000,93026.3000,550.0000,578.4000,433.3000,-15773,-56,41505,40987,40332,1078,1079,1080,270,244,1063,42855,42310,42475,0.000,
2015/04/29,27.50,27.70,27.00,27.05,-0.45,-1.6364,27.4100,27.9950,28.3375,,,4501,4825,92001.0000,92443.0000,92959.6000,865.0000,634.4000,519.8000,-15858,-85,42317,41382,40660,1077,1079,1080,205,214,898,43601,42675,42638,0.000,
2015/04/30,27.20,27.70,27.15,27.55,0.50,1.8484,27.4600,27.8200,28.3300,,,4408,4683,91941.0000,92194.8000,92807.1000,1100.0000,742.0000,611.3000,-15561,297,42784,41832,40964,1077,1079,1079,48,179,678,43911,43090,42722,0.000,
2015/05/04,27.60,27.85,27.20,27.20,-0.35,-1.2704,27.4000,27.5900,28.2850,,,3650,4733,91732.0000,92017.4000,92633.2000,1077.0000,838.4000,687.5000,-15858,-297,43563,42317,41380,1077,1078,1079,5,140,428,44646,43535,42887,0.000,
2015/05/05,27.30,27.60,27.10,27.10,-0.10,-0.3676,27.2800,27.4100,28.1950,,,3887,4288,91334.0000,91896.2000,92390.8000,1132.0000,944.8000,764.6000,-16116,-258,44884,43011,41840,1077,1078,1079,16,110,209,45978,44199,43127,0.000,
2015/05/06,27.10,27.80,27.05,27.50,0.40,1.476,27.2800,27.3900,28.0950,,,7063,4701,90652.0000,91532.0000,92117.9000,680.0000,970.8000,774.6000,-15928,188,44995,43709,42348,1077,1078,1078,545,165,204,46618,44951,43631,0.000,
