日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 未平倉量",
2015/04/08,53.00,53.00,52.40,52.50,0.00,0.00,,,,,,5997,,4771.0000,,,1581.0000,,,-15683,-15683,2676108,,,31970,,,35867,,,2743946,,,0.000,
2015/04/09,52.40,53.40,52.40,52.80,0.30,0.5714,,,,,,7564,,4585.0000,,,1302.0000,,,-15804,-121,2678695,,,31970,,,36232,,,2746897,,,0.000,
2015/04/10,53.00,53.40,52.80,53.10,0.30,0.5682,,,,,,10165,,4420.0000,,,1281.0000,,,-15863,-59,2681301,,,31970,,,36071,,,2749343,,,0.000,
2015/04/13,53.10,53.20,52.70,52.90,-0.20,-0.3766,,,,,,15831,,4355.0000,,,1219.0000,,,-15672,191,2683770,,,31970,,,36013,,,2751754,,,0.000,
2015/04/14,52.90,52.90,51.10,51.50,-1.40,-2.6465,52.5600,,,,,19857,11882,4999.0000,4626.0000,,1104.0000,1297.4000,,-15527,145,2676042,2679184,,31970,31971,,36354,36108,,2744367,2747262,,0.000,
2015/04/15,51.50,51.70,50.30,50.80,-0.70,-1.3592,52.2200,,,,,12957,13274,5298.0000,4731.4000,,981.0000,1177.4000,,-15932,-405,2670040,2677970,,31972,31971,,36074,36149,,2738087,2746090,,0.000,
2015/04/16,50.80,51.50,50.80,51.50,0.70,1.378,51.9600,,,,,6476,13057,5324.0000,4879.2000,,978.0000,1112.6000,,-15801,131,2670479,2676327,,31832,31943,,36020,36107,,2738332,2744377,,0.000,
2015/04/17,51.40,51.50,50.80,50.80,-0.70,-1.3592,51.5000,,,,,7885,12601,5577.0000,5110.6000,,341.0000,924.6000,,-15904,-103,2667847,2673636,,30332,31616,,36110,36115,,2734290,2741366,,0.000,
2015/04/20,50.70,50.70,50.20,50.50,-0.30,-0.5906,51.0200,,,,,7801,10995,5708.0000,5381.2000,,19.0000,684.6000,,-16272,-368,2665000,2669882,,29676,31157,,35892,36090,,2730570,2737130,,0.000,
2015/04/21,50.70,50.80,50.50,50.70,0.20,0.396,50.8600,51.7100,,,,3566,7737,5595.0000,5500.4000,5063.2000,0.0000,463.8000,880.6000,-16784,-512,2665537,2667781,2673482,29676,30698,31334,35771,35974,36041,2730986,2734453,2740858,0.000,
2015/04/22,50.70,51.10,50.40,50.40,-0.30,-0.5917,50.7800,51.5000,,,,6963,6538,5677.0000,5576.2000,5153.8000,0.0000,267.6000,722.5000,-16621,163,2663675,2666508,2672239,29513,30207,31089,35777,35914,36032,2728966,2732629,2739360,0.000,
2015/04/23,50.50,51.10,50.40,50.70,0.30,0.5952,50.6200,51.2900,,,,9406,7124,5935.0000,5698.4000,5288.8000,0.0000,72.0000,592.3000,-16182,439,2663105,2665033,2670680,29463,29733,30838,35771,35865,35986,2728340,2730631,2737504,0.000,
2015/04/24,50.80,51.50,50.80,50.80,0.10,0.1972,50.6200,51.0600,,,,9333,7413,5697.0000,5722.4000,5416.5000,79.0000,19.6000,472.1000,-15985,197,2663151,2664094,2668865,29261,29519,30567,35729,35788,35951,2728142,2729401,2735384,0.000,
2015/04/27,50.90,51.40,50.90,51.20,0.40,0.7874,50.7600,50.8900,,,,7054,7264,5710.0000,5722.8000,5552.0000,98.0000,35.4000,360.0000,-15717,268,2663543,2663803,2666842,29261,29436,30296,35808,35772,35931,2728614,2729010,2733070,0.000,
2015/04/28,51.20,51.20,50.70,51.00,-0.20,-0.3906,50.8200,50.8400,,,,5892,7729,5686.0000,5741.0000,5620.7000,97.0000,54.8000,259.3000,-15773,-56,2662599,2663215,2665498,29210,29343,30020,35801,35778,35876,2727612,2728335,2731394,0.000,
2015/04/29,51.00,51.20,50.80,51.00,0.00,0.00,50.9400,50.8600,,,,6058,7548,5605.0000,5726.6000,5651.4000,108.0000,76.4000,172.0000,-15858,-85,2661568,2662794,2664651,29205,29281,29744,36059,35834,35874,2726833,2727909,2730269,0.000,
2015/04/30,51.20,51.40,50.30,50.30,-0.70,-1.3725,50.8600,50.7400,,,,11099,7887,5651.0000,5669.8000,5684.1000,116.0000,99.6000,85.8000,-15561,297,2655993,2661371,2663202,29112,29211,29472,36114,35903,35884,2721220,2726485,2728558,0.000,
2015/05/04,50.40,50.60,50.10,50.30,0.00,0.00,50.7600,50.6900,,,,5421,7104,5695.0000,5669.4000,5695.9000,156.0000,115.0000,67.3000,-15858,-297,2654038,2659549,2661822,29107,29180,29349,36037,35964,35876,2719183,2724693,2727047,0.000,
2015/05/05,50.50,50.80,50.00,50.30,0.00,0.00,50.5800,50.6700,,,,9448,7583,5748.0000,5677.0000,5699.9000,162.0000,127.8000,81.6000,-16116,-258,2653912,2657623,2660713,29107,29149,29292,36146,36032,35902,2719166,2722803,2725907,0.000,
