"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","24.05","3.33","114","-","0.77","115/1",
"1102","亞泥","33.15","6.94","114","11.12","0.66","115/1",
"1103","嘉泥","13.65","3.81","114","17.06","0.50","115/1",
"1104","環泥","26.90","6.88","114","10.51","0.74","115/1",
"1108","幸福","12.25","8.16","114","6.06","0.91","115/1",
"1109","信大","13.85","6.50","114","17.53","0.56","115/1",
"1110","東泥","16.05","1.87","114","50.16","0.97","115/1",
"1201","味全","12.70","1.65","114","33.42","0.83","115/1",
"1203","味王","47.35","2.11","114","27.53","1.73","115/1",
"1210","大成","57.50","5.22","114","13.63","1.91","115/1",
"1213","大飲","7.30","0.00","114","-","0.65","115/1",
"1215","卜蜂","110.50","6.33","114","11.91","3.08","115/1",
"1216","統一","79.60","3.77","114","21.51","3.13","115/1",
"1217","愛之味","10.00","2.50","114","20.83","0.67","115/1",
"1218","泰山","16.30","8.10","114","10.58","0.64","115/1",
"1219","福壽","11.70","4.27","114","24.89","0.86","115/1",
"1220","台榮","11.35","1.76","114","567.50","0.87","115/1",
"1225","福懋油","26.90","3.72","114","15.73","1.62","115/1",
"1227","佳格","30.20","4.44","114","20.68","1.44","115/1",
"1229","聯華","40.65","4.92","114","15.63","1.31","115/1",
"1231","聯華食","92.20","2.71","114","20.95","3.64","115/1",
"1232","大統益","163.00","4.42","114","18.84","4.15","115/1",
"1233","天仁","28.90","0.69","114","35.24","1.88","115/1",
"1234","黑松","33.80","4.88","114","20.24","0.74","115/1",
"1235","興泰","37.20","2.69","114","-","0.59","115/1",
"1236","宏亞","23.70","6.96","114","-","0.84","115/1",
"1256","鮮活果汁-KY","185.00","3.57","114","13.97","1.58","115/1",
"1301","台塑","63.00","0.79","114","-","1.03","115/1",
"1303","南亞","195.50","0.41","114","84.63","4.04","115/1",
"1304","台聚","13.00","1.15","114","-","0.79","115/1",
"1305","華夏","12.45","0.80","114","-","0.95","115/1",
"1307","三芳","32.35","6.80","114","11.81","1.32","115/1",
"1308","亞聚","14.20","1.41","114","-","0.76","115/1",
"1309","台達化","14.60","1.03","114","-","1.01","115/1",
"1310","台苯","9.96","0.00","114","-","0.72","115/1",
"1312","國喬","13.25","0.00","114","-","0.52","115/1",
"1313","聯成","11.95","0.84","114","-","0.55","115/1",
"1314","中石化","8.45","0.00","114","-","0.42","115/1",
"1315","達新","64.50","6.98","114","41.88","0.60","115/1",
"1316","上曜","10.30","0.00","114","-","0.83","115/1",
"1319","東陽","73.60","6.79","114","13.21","1.49","115/1",
"1321","大洋","32.10","0.00","114","-","1.22","115/1",
"1323","永裕","19.90","4.52","114","35.54","0.70","115/1",
"1324","地球","10.25","0.00","114","-","0.86","115/1",
"1325","恆大","25.50","0.00","114","-","0.84","115/1",
"1326","台化","68.60","0.87","114","457.33","1.07","115/1",
"1337","再生-KY","4.88","0.00","114","-","0.36","115/1",
"1338","廣華-KY","16.20","1.91","114","-","0.22","115/1",
"1339","昭輝","45.15","5.54","114","10.67","0.82","115/1",
"1340","勝悅-KY","5.19","0.00","114","-","0.30","115/1",
"1341","富林-KY","59.00","6.78","114","14.46","2.63","115/1",
"1342","八貫","112.00","5.36","114","18.82","4.18","115/1",
"1402","遠東新","27.35","4.57","114","16.99","0.62","115/1",
"1409","新纖","24.10","3.73","114","17.85","0.93","115/1",
"1410","南染","26.95","0.74","114","49.91","1.60","115/1",
"1413","宏洲","9.46","0.00","114","22.52","1.12","115/1",
"1414","東和","18.60","1.08","114","64.14","1.28","115/1",
"1416","廣豐","11.05","5.16","114","12.85","0.46","115/1",
"1417","嘉裕","8.74","2.86","114","19.42","0.71","115/1",
"1418","東華","18.20","0.00","114","-","0.83","115/1",
"1419","新紡","66.90","2.69","114","5.08","0.98","115/1",
"1423","利華","36.40","9.89","114","9.66","0.98","115/1",
"1432","大魯閣","15.05","13.29","114","2.76","1.02","115/1",
"1434","福懋","19.00","2.63","114","31.67","0.70","115/1",
"1435","中福","18.70","0.00","114","-","2.66","115/1",
"1436","華友聯","44.75","11.28","114","10.41","1.59","115/1",
"1437","勤益控","31.20","3.08","114","11.26","0.76","115/1",
"1438","三地開發","22.25","0.90","114","8.06","0.77","115/1",
"1439","雋揚","26.25","1.90","114","8.52","0.81","115/1",
"1440","南紡","13.00","2.31","114","-","0.78","115/1",
"1441","大東","9.10","0.00","114","-","1.53","115/1",
"1442","名軒","30.05","7.99","114","15.33","1.36","115/1",
