"94年12月21日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","10.67","5.38","1.20",
"1102","亞泥","7.81","10.20","0.94",
"1103","嘉泥","-","0.00","0.90",
"1104","環泥","9.72","10.68","0.50",
"1107","建台","-","0.00","23.00",
"1108","幸福","-","4.20","0.67",
"1109","信大","19.26","5.52","0.67",
"1110","東泥","22.37","4.14","0.43",
"1201","味全","-","0.00","1.33",
"1203","味王","-","0.00","0.64",
"1210","大成","6.26","2.87","0.83",
"1213","大飲","439.50","0.00","0.64",
"1215","卜蜂","-","0.00","0.42",
"1216","統一","15.83","2.23","1.26",
"1217","愛之味","27.64","0.00","0.64",
"1218","泰山","-","0.00","0.56",
"1219","福壽","37.08","0.00","0.40",
"1220","台榮","-","0.00","0.61",
"1225","福懋油","17.52","0.00","0.39",
"1227","佳格","8.65","6.08","1.05",
"1229","聯華","17.87","4.94","0.79",
"1231","聯華食","12.53","0.00","0.63",
"1232","大統益","7.94","7.41","1.18",
"1233","天仁","13.81","6.32","1.88",
"1234","黑松","92.60","2.16","0.53",
"1235","興泰","10.47","8.96","1.03",
"1236","宏亞","8.48","8.80","1.25",
"1301","台塑","7.01","8.74","1.95",
"1303","南亞","6.87","8.40","1.69",
"1304","台聚","8.50","10.70","0.72",
"1305","華夏","-","0.00","0.83",
"1307","三芳","12.76","4.09","1.24",
"1308","亞聚","8.06","8.76","0.82",
"1309","台達化","-","5.14","0.54",
"1310","台苯","-","6.54","1.46",
"1311","福聚","8.57","17.28","1.22",
"1312","國喬","23.75","0.00","0.79",
"1313","聯成","13.10","7.73","0.74",
"1314","中石化","5.89","0.00","0.66",
"1315","達新","7.98","7.37","0.78",
"1319","東陽","20.69","4.74","2.55",
"1321","大洋","7.50","9.66","0.72",
"1323","永裕","9.40","7.92","0.68",
"1324","地球","12.02","8.32","0.59",
"1325","恆大","-","0.00","1.02",
"1326","台化","6.21","10.26","1.90",
"1402","遠東新","12.65","7.86","1.27",
"1409","新纖","36.00","0.00","0.61",
"1410","南染","-","0.00","0.45",
"1413","宏洲","-","0.00","0.31",
"1414","東和","-","0.00","0.42",
"1416","廣豐","-","0.00","0.51",
"1417","嘉裕","-","0.00","0.62",
"1418","東華","-","0.00","0.36",
"1419","新紡","23.06","0.00","0.84",
"1423","利華","-","0.00","0.33",
"1432","大魯閣","-","0.00","0.95",
"1434","福懋","10.41","6.12","1.17",
"1435","中福","-","0.00","1.80",
"1436","華友聯","-","0.00","0.63",
"1437","勤益控","-","0.00","0.71",
"1438","三地開發","-","0.00","0.70",
"1439","雋揚","101.44","2.19","0.62",
"1440","南紡","146.00","2.74","0.51",
"1441","大東","-","0.00","0.35",
"1442","名軒","14.19","0.00","0.54",
"1443","立益物流","-","0.00","0.35",
"1444","力麗","-","0.00","0.40",
"1445","大宇","-","0.00","0.38",
"1446","宏和","-","0.00","0.30",
"1447","力鵬","12.61","0.00","0.52",
"1451","年興","11.75","8.91","1.33",
"1452","宏益","-","0.00","0.49",
"1453","大將","-","0.00","0.54",
"1454","台富","-","0.00","0.51",
"1455","集盛","24.34","14.16","0.57",
"1456","怡華","-","0.00","0.31",
"1457","宜進","-","0.00","0.45",
"1459","聯發","-","8.27","0.65",
"1460","宏遠","313.50","2.39","0.59",
"1463","強盛","20.00","9.26","0.51",
"1464","得力","-","3.11","0.56",
"1465","偉全","11.21","3.67","0.47",
"1466","聚隆","-","0.00","0.55",
"1467","南緯","23.30","2.68","0.74",
"1468","昶和","-","0.00","1.15",
"1469","理隆","-","10.00","0.75",
"1470","大統新創","-","0.00","0.44",
"1471","首利","27.96","1.88","3.43",
"1472","三洋實業","-","0.00","0.35",
"1473","台南","9.37","8.17","1.56",
"1474","弘裕","8.19","13.56","0.66",
"1475","業旺","-","0.00","2.21",
"1476","儒鴻","8.66","13.88","1.28",
"1477","聚陽","8.47","7.05","2.59",
"1503","士電","20.38","3.72","1.39",
"1504","東元","50.53","0.00","0.58",
"1506","正道","35.43","0.00","0.74",
"1507","永大","14.65","2.88","1.11",
"1512","瑞利","20.66","11.87","0.89",
"1513","中興電","11.36","5.87","1.74",
"1514","亞力","-","2.59","0.48",
"1515","力山","-","7.31","0.78",
"1516","川飛","-","0.00","0.46",
"1517","利奇","-","3.69","0.65",
"1519","華城","50.67","0.00","0.86",
"1520","復盛","15.40","7.76","2.54",
"1521","大億","9.51","11.25","1.83",
"1522","堤維西","-","6.74","1.39",
"1523","開億","10.17","7.66","1.29",
"1524","耿鼎","18.32","6.97","1.43",
"1525","江申","9.96","6.67","0.92",
"1526","日馳","-","0.00","0.58",
"1527","鑽全","12.56","5.52","3.60",
"1528","恩德","11.08","3.98","0.80",
"1529","樂事綠能","24.81","0.00","0.43",
"1530","亞崴","9.56","6.39","2.91",
"1531","高林股","11.15","6.85","1.47",
"1532","勤美","11.94","11.76","1.03",
"1533","車王電","670.00","2.99","1.19",
"1535","中宇","8.62","5.36","0.92",
"1536","和大","15.97","2.70","2.47",
"1537","廣隆","346.25","3.61","0.87",
"1538","正峰","10.35","1.84","2.21",
"1539","巨庭","-","2.29","0.57",
"1540","喬福","7.80","8.28","1.09",
"1541","錩泰","-","0.00","0.88",
"1560","中砂","26.05","3.40","3.03",
"1601","台光","-","0.00","1.12",
"1603","華電","-","0.00","0.43",
"1604","聲寶","-","17.51","0.49",
"1605","華新","-","18.28","0.68",
"1606","歌林","-","0.00","0.82",
"1608","華榮","-","9.26","0.46",
"1609","大亞","9.33","7.23","0.65",
"1611","中電","33.67","1.82","1.25",
"1612","宏泰","8.88","4.23","0.79",
"1614","三洋電","8.95","8.59","1.00",
"1615","大山","41.43","5.52","0.54",
"1616","億泰","10.18","3.47","0.59",
"1617","榮星","-","6.10","0.60",
"1618","合機","15.17","17.19","0.47",
"1701","中化","-","13.64","0.83",
"1702","南僑","510.00","0.00","0.57",
"1704","榮化","6.74","5.24","1.26",
"1707","葡萄王","10.77","6.23","0.76",
"1708","東鹼","14.59","2.68","0.70",
"1709","和益","14.81","5.19","0.85",
"1710","東聯","7.46","15.28","1.47",
"1711","永光","46.25","5.41","0.69",
"1712","興農","77.13","4.86","0.51",
"1713","國化","30.62","5.63","0.63",
"1714","和桐","-","13.42","0.76",
"1715","萬洲","10.68","5.69","0.65",
"1716","永信","12.50","4.92","1.56",
"1717","長興","10.99","8.07","1.31",
"1718","中纖","6.44","22.23","0.75",
"1720","生達","11.22","4.95","1.32",
"1721","三晃","29.41","0.00","0.74",
"1722","台肥","11.95","4.47","0.78",
"1723","中碳","8.16","11.06","2.59",
"1725","元禎","7.42","12.37","1.37",
"1726","永記","10.27","6.68","1.32",
"1727","中華化","9.41","11.23","0.80",
"1729","必翔","14.87","5.99","3.23",
"1730","花仙子","11.03","5.33","0.94",
"1731","美吾華","18.93","3.77","0.77",
"1732","毛寶","-","0.00","1.48",
"1733","五鼎","14.20","8.05","2.17",
"1734","杏輝","12.57","5.48","1.58",
"1735","日勝化","12.75","11.54","1.01",
"1736","喬山","16.86","2.41","5.94",
"1737","臺鹽","13.61","20.00","0.78",
